house,district,census_tract,country,wealth_index,hh_size,migrant_num,any_remit,migrant_hh,migrant_loc,hh_months,remit,lat,long
545,edo,efandion,nigeria,1.582355781720551,7,4,NA,hh,national,60,NA,6.690256099,6.347366173
545,edo,efandion,nigeria,1.582355781720551,7,4,NA,hh,national,36,NA,6.690256099,6.347366173
545,edo,efandion,nigeria,1.582355781720551,7,4,NA,hh,national,36,NA,6.690256099,6.347366173
545,edo,efandion,nigeria,1.582355781720551,7,4,NA,hh,international,48,NA,6.690256099,6.347366173
546,edo,efandion,nigeria,1.2762782132690869,6,2,1,hh,national,36,1,6.690256099,6.347366173
546,edo,efandion,nigeria,1.2762782132690869,6,2,1,hh,international,48,1,6.690256099,6.347366173
549,edo,efandion,nigeria,1.156576019520348,5,3,NA,hh,national,36,NA,6.690256099,6.347366173
549,edo,efandion,nigeria,1.156576019520348,5,3,NA,hh,national,24,NA,6.690256099,6.347366173
549,edo,efandion,nigeria,1.156576019520348,5,3,NA,hh,national,48,NA,6.690256099,6.347366173
550,edo,efandion,nigeria,0.9245399511536605,10,4,1,hh,national,36,NA,6.690256099,6.347366173
550,edo,efandion,nigeria,0.9245399511536605,10,4,1,hh,national,12,NA,6.690256099,6.347366173
550,edo,efandion,nigeria,0.9245399511536605,10,4,1,hh,national,36,NA,6.690256099,6.347366173
550,edo,efandion,nigeria,0.9245399511536605,10,4,1,hh,national,48,1,6.690256099,6.347366173
550,edo,efandion,nigeria,0.9245399511536605,10,4,1,non-hh,international,NA,1,6.690256099,6.347366173
551,edo,efandion,nigeria,0.6469162680346002,10,2,1,hh,national,36,1,6.690256099,6.347366173
551,edo,efandion,nigeria,0.6469162680346002,10,2,1,hh,national,48,1,6.690256099,6.347366173
552,edo,efandion,nigeria,0.1396664299097073,11,5,NA,hh,national,36,NA,6.690256099,6.347366173
552,edo,efandion,nigeria,0.1396664299097073,11,5,NA,hh,national,24,NA,6.690256099,6.347366173
552,edo,efandion,nigeria,0.1396664299097073,11,5,NA,hh,national,60,NA,6.690256099,6.347366173
552,edo,efandion,nigeria,0.1396664299097073,11,5,NA,hh,national,48,NA,6.690256099,6.347366173
552,edo,efandion,nigeria,0.1396664299097073,11,5,NA,hh,national,36,NA,6.690256099,6.347366173
553,edo,efandion,nigeria,2.3448430663948057,5,1,1,hh,national,48,1,6.690256099,6.347366173
554,edo,efandion,nigeria,1.3168615841847138,3,2,1,hh,national,24,1,6.690256099,6.347366173
554,edo,efandion,nigeria,1.3168615841847138,3,2,1,hh,national,24,NA,6.690256099,6.347366173
555,edo,efandion,nigeria,0.7753318911468444,5,3,NA,hh,national,36,NA,6.690256099,6.347366173
555,edo,efandion,nigeria,0.7753318911468444,5,3,NA,hh,national,48,NA,6.690256099,6.347366173
555,edo,efandion,nigeria,0.7753318911468444,5,3,NA,hh,national,24,NA,6.690256099,6.347366173
556,edo,efandion,nigeria,0.9202454145488321,13,2,1,hh,national,48,1,6.690256099,6.347366173
556,edo,efandion,nigeria,0.9202454145488321,13,2,1,hh,national,36,1,6.690256099,6.347366173
557,edo,efandion,nigeria,1.2650050546814127,7,2,1,hh,national,24,NA,6.690256099,6.347366173
557,edo,efandion,nigeria,1.2650050546814127,7,2,1,hh,national,36,1,6.690256099,6.347366173
558,edo,efandion,nigeria,1.463596130417057,7,0,NA,NA,NA,NA,NA,6.690256099,6.347366173
559,edo,efandion,nigeria,1.4264216185225176,3,0,NA,NA,NA,NA,NA,6.690256099,6.347366173
561,edo,efandion,nigeria,2.3410853468655817,4,0,NA,NA,NA,NA,NA,6.690256099,6.347366173
562,edo,efandion,nigeria,-1.2875500582567927,8,0,NA,NA,NA,NA,NA,6.690256099,6.347366173
563,akwa ibom,effiat offot,nigeria,1.4086863884963998,4,0,NA,NA,NA,NA,NA,5.018928827,7.908680826
564,akwa ibom,effiat offot,nigeria,1.6832187608805262,5,6,1,hh,national,72,NA,5.018928827,7.908680826
564,akwa ibom,effiat offot,nigeria,1.6832187608805262,5,6,1,hh,national,72,NA,5.018928827,7.908680826
564,akwa ibom,effiat offot,nigeria,1.6832187608805262,5,6,1,hh,national,48,1,5.018928827,7.908680826
564,akwa ibom,effiat offot,nigeria,1.6832187608805262,5,6,1,hh,national,36,NA,5.018928827,7.908680826
564,akwa ibom,effiat offot,nigeria,1.6832187608805262,5,6,1,hh,national,48,1,5.018928827,7.908680826
564,akwa ibom,effiat offot,nigeria,1.6832187608805262,5,6,1,hh,national,60,NA,5.018928827,7.908680826
565,akwa ibom,effiat offot,nigeria,-0.17197296585540028,5,1,1,hh,national,96,NA,5.018928827,7.908680826
565,akwa ibom,effiat offot,nigeria,-0.17197296585540028,5,1,1,non-hh,national,NA,1,5.018928827,7.908680826
566,akwa ibom,effiat offot,nigeria,1.0644867935662359,3,4,1,hh,national,12,NA,5.018928827,7.908680826
566,akwa ibom,effiat offot,nigeria,1.0644867935662359,3,4,1,hh,national,12,NA,5.018928827,7.908680826
566,akwa ibom,effiat offot,nigeria,1.0644867935662359,3,4,1,hh,national,12,1,5.018928827,7.908680826
566,akwa ibom,effiat offot,nigeria,1.0644867935662359,3,4,1,hh,national,12,NA,5.018928827,7.908680826
567,akwa ibom,effiat offot,nigeria,1.3925152310639566,5,1,1,hh,national,36,NA,5.018928827,7.908680826
567,akwa ibom,effiat offot,nigeria,1.3925152310639566,5,1,1,non-hh,national,NA,1,5.018928827,7.908680826
568,akwa ibom,effiat offot,nigeria,1.5295402014727801,7,1,1,hh,national,48,1,5.018928827,7.908680826
569,akwa ibom,effiat offot,nigeria,0.46113223824304594,10,0,NA,NA,NA,NA,NA,5.018928827,7.908680826
570,akwa ibom,effiat offot,nigeria,1.2710610743350776,5,2,NA,hh,national,48,NA,5.018928827,7.908680826
571,akwa ibom,effiat offot,nigeria,1.1465885638959143,6,1,1,hh,national,36,NA,5.018928827,7.908680826
571,akwa ibom,effiat offot,nigeria,1.1465885638959143,6,1,1,non-hh,national,NA,1,5.018928827,7.908680826
572,akwa ibom,effiat offot,nigeria,0.01468730995982731,3,6,NA,hh,national,24,NA,5.018928827,7.908680826
572,akwa ibom,effiat offot,nigeria,0.01468730995982731,3,6,NA,hh,national,48,NA,5.018928827,7.908680826
572,akwa ibom,effiat offot,nigeria,0.01468730995982731,3,6,NA,hh,national,24,NA,5.018928827,7.908680826
572,akwa ibom,effiat offot,nigeria,0.01468730995982731,3,6,NA,hh,national,60,NA,5.018928827,7.908680826
572,akwa ibom,effiat offot,nigeria,0.01468730995982731,3,6,NA,hh,national,48,NA,5.018928827,7.908680826
572,akwa ibom,effiat offot,nigeria,0.01468730995982731,3,6,NA,hh,national,36,NA,5.018928827,7.908680826
573,akwa ibom,effiat offot,nigeria,2.05077405382614,10,1,1,hh,national,12,1,5.018928827,7.908680826
574,akwa ibom,effiat offot,nigeria,0.5857324308365538,8,2,1,hh,national,24,1,5.018928827,7.908680826
574,akwa ibom,effiat offot,nigeria,0.5857324308365538,8,2,1,hh,national,108,1,5.018928827,7.908680826
575,akwa ibom,effiat offot,nigeria,-0.2947377766575928,6,0,NA,NA,NA,NA,NA,5.018928827,7.908680826
576,akwa ibom,effiat offot,nigeria,0.18830991283195175,7,1,1,hh,national,12,1,5.018928827,7.908680826
577,akwa ibom,effiat offot,nigeria,1.157314599969416,5,4,1,hh,national,96,1,5.018928827,7.908680826
577,akwa ibom,effiat offot,nigeria,1.157314599969416,5,4,1,hh,national,84,1,5.018928827,7.908680826
577,akwa ibom,effiat offot,nigeria,1.157314599969416,5,4,1,hh,national,204,1,5.018928827,7.908680826
577,akwa ibom,effiat offot,nigeria,1.157314599969416,5,4,1,hh,national,72,1,5.018928827,7.908680826
578,akwa ibom,effiat offot,nigeria,2.8559737191264003,8,0,1,non-hh,national,NA,1,5.018928827,7.908680826
579,akwa ibom,effiat offot,nigeria,2.3370086998278263,7,0,1,non-hh,national,NA,1,5.018928827,7.908680826
579,akwa ibom,effiat offot,nigeria,2.3370086998278263,7,0,1,non-hh,national,NA,1,5.018928827,7.908680826
579,akwa ibom,effiat offot,nigeria,2.3370086998278263,7,0,1,non-hh,national,NA,1,5.018928827,7.908680826
580,akwa ibom,effiat offot,nigeria,-0.23391762709809624,3,0,1,non-hh,national,NA,1,5.018928827,7.908680826
581,akwa ibom,effiat offot,nigeria,0.16423623915691882,5,0,NA,NA,NA,NA,NA,5.018928827,7.908680826
582,akwa ibom,effiat offot,nigeria,1.8983751225654835,5,4,1,hh,national,12,NA,5.018928827,7.908680826
582,akwa ibom,effiat offot,nigeria,1.8983751225654835,5,4,1,hh,national,12,NA,5.018928827,7.908680826
582,akwa ibom,effiat offot,nigeria,1.8983751225654835,5,4,1,hh,national,36,NA,5.018928827,7.908680826
582,akwa ibom,effiat offot,nigeria,1.8983751225654835,5,4,1,hh,international,12,1,5.018928827,7.908680826
582,akwa ibom,effiat offot,nigeria,1.8983751225654835,5,4,1,non-hh,international,NA,1,5.018928827,7.908680826
583,akwa ibom,effiat offot,nigeria,1.1404048620879048,8,2,1,hh,national,12,1,5.018928827,7.908680826
583,akwa ibom,effiat offot,nigeria,1.1404048620879048,8,2,1,hh,national,12,1,5.018928827,7.908680826
584,akwa ibom,effiat offot,nigeria,2.0971550491582858,2,6,1,hh,national,84,1,5.018928827,7.908680826
584,akwa ibom,effiat offot,nigeria,2.0971550491582858,2,6,1,hh,national,84,1,5.018928827,7.908680826
584,akwa ibom,effiat offot,nigeria,2.0971550491582858,2,6,1,hh,national,84,1,5.018928827,7.908680826
584,akwa ibom,effiat offot,nigeria,2.0971550491582858,2,6,1,hh,national,84,1,5.018928827,7.908680826
584,akwa ibom,effiat offot,nigeria,2.0971550491582858,2,6,1,hh,national,84,1,5.018928827,7.908680826
584,akwa ibom,effiat offot,nigeria,2.0971550491582858,2,6,1,hh,international,84,1,5.018928827,7.908680826
585,akwa ibom,effiat offot,nigeria,0.314661706041068,7,1,NA,hh,national,60,NA,5.018928827,7.908680826
586,akwa ibom,effiat offot,nigeria,-0.15141317337071022,4,0,NA,NA,NA,NA,NA,5.018928827,7.908680826
587,akwa ibom,effiat offot,nigeria,0.860974490859009,4,3,1,hh,national,48,1,5.018928827,7.908680826
587,akwa ibom,effiat offot,nigeria,0.860974490859009,4,3,1,hh,national,72,NA,5.018928827,7.908680826
587,akwa ibom,effiat offot,nigeria,0.860974490859009,4,3,1,hh,national,24,1,5.018928827,7.908680826
588,ebonyi,egeburu,nigeria,0.6510870284088773,6,0,1,non-hh,international,NA,1,5.885960202,7.943136024
589,ebonyi,egeburu,nigeria,1.1693929841704955,5,5,1,hh,national,24,1,5.885960202,7.943136024
589,ebonyi,egeburu,nigeria,1.1693929841704955,5,5,1,hh,national,36,NA,5.885960202,7.943136024
589,ebonyi,egeburu,nigeria,1.1693929841704955,5,5,1,hh,international,48,NA,5.885960202,7.943136024
589,ebonyi,egeburu,nigeria,1.1693929841704955,5,5,1,hh,international,108,NA,5.885960202,7.943136024
589,ebonyi,egeburu,nigeria,1.1693929841704955,5,5,1,hh,international,108,1,5.885960202,7.943136024
589,ebonyi,egeburu,nigeria,1.1693929841704955,5,5,1,non-hh,national,NA,1,5.885960202,7.943136024
590,ebonyi,egeburu,nigeria,0.2788524482776332,2,3,1,hh,national,60,1,5.885960202,7.943136024
590,ebonyi,egeburu,nigeria,0.2788524482776332,2,3,1,hh,national,60,1,5.885960202,7.943136024
590,ebonyi,egeburu,nigeria,0.2788524482776332,2,3,1,hh,international,96,1,5.885960202,7.943136024
591,ebonyi,egeburu,nigeria,0.4949517140060685,5,1,1,hh,international,36,1,5.885960202,7.943136024
592,ebonyi,egeburu,nigeria,0.3070657375448326,14,1,NA,hh,international,60,NA,5.885960202,7.943136024
593,ebonyi,egeburu,nigeria,1.1479203011463543,5,1,1,hh,international,120,1,5.885960202,7.943136024
594,ebonyi,egeburu,nigeria,0.24708618682266048,4,3,1,hh,national,24,NA,5.885960202,7.943136024
594,ebonyi,egeburu,nigeria,0.24708618682266048,4,3,1,hh,national,48,NA,5.885960202,7.943136024
594,ebonyi,egeburu,nigeria,0.24708618682266048,4,3,1,hh,national,84,1,5.885960202,7.943136024
595,ebonyi,egeburu,nigeria,0.860974490859009,6,3,NA,hh,national,12,NA,5.885960202,7.943136024
595,ebonyi,egeburu,nigeria,0.860974490859009,6,3,NA,hh,national,12,NA,5.885960202,7.943136024
595,ebonyi,egeburu,nigeria,0.860974490859009,6,3,NA,hh,national,12,NA,5.885960202,7.943136024
596,ebonyi,egeburu,nigeria,-0.5695123896846818,2,2,NA,hh,national,48,NA,5.885960202,7.943136024
596,ebonyi,egeburu,nigeria,-0.5695123896846818,2,2,NA,hh,national,60,NA,5.885960202,7.943136024
597,ebonyi,egeburu,nigeria,0.449859079655372,9,4,NA,hh,national,60,NA,5.885960202,7.943136024
597,ebonyi,egeburu,nigeria,0.449859079655372,9,4,NA,hh,national,36,NA,5.885960202,7.943136024
597,ebonyi,egeburu,nigeria,0.449859079655372,9,4,NA,hh,national,84,NA,5.885960202,7.943136024
597,ebonyi,egeburu,nigeria,0.449859079655372,9,4,NA,hh,national,60,NA,5.885960202,7.943136024
598,ebonyi,egeburu,nigeria,-1.2350924041451494,6,3,1,hh,national,96,NA,5.885960202,7.943136024
598,ebonyi,egeburu,nigeria,-1.2350924041451494,6,3,1,hh,national,120,NA,5.885960202,7.943136024
598,ebonyi,egeburu,nigeria,-1.2350924041451494,6,3,1,hh,national,120,NA,5.885960202,7.943136024
598,ebonyi,egeburu,nigeria,-1.2350924041451494,6,3,1,non-hh,national,NA,1,5.885960202,7.943136024
598,ebonyi,egeburu,nigeria,-1.2350924041451494,6,3,1,non-hh,national,NA,1,5.885960202,7.943136024
598,ebonyi,egeburu,nigeria,-1.2350924041451494,6,3,1,non-hh,national,NA,1,5.885960202,7.943136024
599,ebonyi,egeburu,nigeria,0.46113223824304594,5,2,1,hh,national,24,NA,5.885960202,7.943136024
599,ebonyi,egeburu,nigeria,0.46113223824304594,5,2,1,hh,national,72,1,5.885960202,7.943136024
600,ebonyi,egeburu,nigeria,1.5417796307965408,3,2,1,hh,national,108,1,5.885960202,7.943136024
600,ebonyi,egeburu,nigeria,1.5417796307965408,3,2,1,hh,national,72,NA,5.885960202,7.943136024
600,ebonyi,egeburu,nigeria,1.5417796307965408,3,2,1,non-hh,national,NA,1,5.885960202,7.943136024
600,ebonyi,egeburu,nigeria,1.5417796307965408,3,2,1,non-hh,national,NA,1,5.885960202,7.943136024
600,ebonyi,egeburu,nigeria,1.5417796307965408,3,2,1,non-hh,national,NA,1,5.885960202,7.943136024
601,ebonyi,egeburu,nigeria,-1.464755362663835,10,3,1,hh,national,84,1,5.885960202,7.943136024
601,ebonyi,egeburu,nigeria,-1.464755362663835,10,3,1,hh,national,60,NA,5.885960202,7.943136024
601,ebonyi,egeburu,nigeria,-1.464755362663835,10,3,1,hh,national,36,NA,5.885960202,7.943136024
601,ebonyi,egeburu,nigeria,-1.464755362663835,10,3,1,non-hh,national,NA,1,5.885960202,7.943136024
602,ebonyi,egeburu,nigeria,-0.3502055309233817,8,2,1,hh,national,24,NA,5.885960202,7.943136024
602,ebonyi,egeburu,nigeria,-0.3502055309233817,8,2,1,hh,national,36,NA,5.885960202,7.943136024
602,ebonyi,egeburu,nigeria,-0.3502055309233817,8,2,1,non-hh,national,NA,1,5.885960202,7.943136024
602,ebonyi,egeburu,nigeria,-0.3502055309233817,8,2,1,non-hh,national,NA,1,5.885960202,7.943136024
603,ebonyi,egeburu,nigeria,0.17042870842647628,5,1,1,hh,national,48,1,5.885960202,7.943136024
604,ebonyi,egeburu,nigeria,0.5774561677334545,9,5,1,hh,national,24,1,5.885960202,7.943136024
604,ebonyi,egeburu,nigeria,0.5774561677334545,9,5,1,hh,national,60,1,5.885960202,7.943136024
604,ebonyi,egeburu,nigeria,0.5774561677334545,9,5,1,hh,national,12,1,5.885960202,7.943136024
604,ebonyi,egeburu,nigeria,0.5774561677334545,9,5,1,hh,national,36,NA,5.885960202,7.943136024
604,ebonyi,egeburu,nigeria,0.5774561677334545,9,5,1,hh,national,36,NA,5.885960202,7.943136024
604,ebonyi,egeburu,nigeria,0.5774561677334545,9,5,1,non-hh,national,NA,1,5.885960202,7.943136024
605,ebonyi,egeburu,nigeria,0.7187259799349223,3,0,NA,NA,NA,NA,NA,5.885960202,7.943136024
606,ebonyi,egeburu,nigeria,-0.14459437140416154,5,0,NA,NA,NA,NA,NA,5.885960202,7.943136024
607,ebonyi,egeburu,nigeria,0.8835208080343574,3,0,NA,NA,NA,NA,NA,5.885960202,7.943136024
608,akwa ibom,ekom iman,nigeria,0.4543683430904416,7,1,NA,hh,national,36,NA,4.844939628,7.855063554
609,akwa ibom,ekom iman,nigeria,0.7714884535531656,5,4,1,hh,national,36,NA,4.844939628,7.855063554
609,akwa ibom,ekom iman,nigeria,0.7714884535531656,5,4,1,hh,national,36,1,4.844939628,7.855063554
609,akwa ibom,ekom iman,nigeria,0.7714884535531656,5,4,1,hh,national,180,1,4.844939628,7.855063554
609,akwa ibom,ekom iman,nigeria,0.7714884535531656,5,4,1,hh,national,24,1,4.844939628,7.855063554
609,akwa ibom,ekom iman,nigeria,0.7714884535531656,5,4,1,non-hh,national,NA,1,4.844939628,7.855063554
609,akwa ibom,ekom iman,nigeria,0.7714884535531656,5,4,1,non-hh,national,NA,1,4.844939628,7.855063554
610,akwa ibom,ekom iman,nigeria,-0.025153797188759597,6,0,1,non-hh,national,NA,1,4.844939628,7.855063554
611,akwa ibom,ekom iman,nigeria,1.306250096211734,8,0,NA,NA,NA,NA,NA,4.844939628,7.855063554
612,akwa ibom,ekom iman,nigeria,-0.3241028957994895,5,3,1,hh,national,12,NA,4.844939628,7.855063554
612,akwa ibom,ekom iman,nigeria,-0.3241028957994895,5,3,1,hh,national,12,NA,4.844939628,7.855063554
612,akwa ibom,ekom iman,nigeria,-0.3241028957994895,5,3,1,hh,national,12,NA,4.844939628,7.855063554
612,akwa ibom,ekom iman,nigeria,-0.3241028957994895,5,3,1,non-hh,national,NA,1,4.844939628,7.855063554
613,akwa ibom,ekom iman,nigeria,0.15209184360597106,7,0,NA,NA,NA,NA,NA,4.844939628,7.855063554
614,akwa ibom,ekom iman,nigeria,1.725502709663357,10,0,NA,NA,NA,NA,NA,4.844939628,7.855063554
615,akwa ibom,ekom iman,nigeria,1.6894816267625674,10,1,1,hh,national,12,NA,4.844939628,7.855063554
615,akwa ibom,ekom iman,nigeria,1.6894816267625674,10,1,1,non-hh,national,NA,1,4.844939628,7.855063554
616,akwa ibom,ekom iman,nigeria,-1.3952555457315186,5,2,NA,hh,national,24,NA,4.844939628,7.855063554
616,akwa ibom,ekom iman,nigeria,-1.3952555457315186,5,2,NA,hh,national,36,NA,4.844939628,7.855063554
617,akwa ibom,ekom iman,nigeria,1.3413872138876015,4,2,1,hh,national,48,1,4.844939628,7.855063554
617,akwa ibom,ekom iman,nigeria,1.3413872138876015,4,2,1,hh,national,12,1,4.844939628,7.855063554
618,akwa ibom,ekom iman,nigeria,1.1604460329104367,5,1,1,hh,national,24,1,4.844939628,7.855063554
618,akwa ibom,ekom iman,nigeria,1.1604460329104367,5,1,1,non-hh,national,NA,1,4.844939628,7.855063554
619,akwa ibom,ekom iman,nigeria,2.3980114383556104,19,5,NA,hh,national,24,NA,4.844939628,7.855063554
619,akwa ibom,ekom iman,nigeria,2.3980114383556104,19,5,NA,hh,national,24,NA,4.844939628,7.855063554
619,akwa ibom,ekom iman,nigeria,2.3980114383556104,19,5,NA,hh,national,24,NA,4.844939628,7.855063554
619,akwa ibom,ekom iman,nigeria,2.3980114383556104,19,5,NA,hh,national,24,NA,4.844939628,7.855063554
619,akwa ibom,ekom iman,nigeria,2.3980114383556104,19,5,NA,hh,international,24,NA,4.844939628,7.855063554
620,akwa ibom,ekom iman,nigeria,-2.69992470209286,4,2,NA,hh,national,12,NA,4.844939628,7.855063554
620,akwa ibom,ekom iman,nigeria,-2.69992470209286,4,2,NA,hh,national,72,NA,4.844939628,7.855063554
621,akwa ibom,ekom iman,nigeria,1.8983751225654835,12,1,1,hh,national,168,1,4.844939628,7.855063554
622,akwa ibom,ekom iman,nigeria,1.159730276809632,8,1,1,hh,international,144,1,4.844939628,7.855063554
622,akwa ibom,ekom iman,nigeria,1.159730276809632,8,1,1,non-hh,national,NA,1,4.844939628,7.855063554
622,akwa ibom,ekom iman,nigeria,1.159730276809632,8,1,1,non-hh,national,NA,1,4.844939628,7.855063554
623,akwa ibom,ekom iman,nigeria,0.9743015248648424,6,0,NA,NA,NA,NA,NA,4.844939628,7.855063554
624,akwa ibom,ekom iman,nigeria,-2.6536868965339404,3,0,NA,NA,NA,NA,NA,4.844939628,7.855063554
625,akwa ibom,ekom iman,nigeria,1.7588409174397683,7,11,NA,hh,national,36,NA,4.844939628,7.855063554
625,akwa ibom,ekom iman,nigeria,1.7588409174397683,7,11,NA,hh,national,36,NA,4.844939628,7.855063554
625,akwa ibom,ekom iman,nigeria,1.7588409174397683,7,11,NA,hh,national,36,NA,4.844939628,7.855063554
625,akwa ibom,ekom iman,nigeria,1.7588409174397683,7,11,NA,hh,national,36,NA,4.844939628,7.855063554
625,akwa ibom,ekom iman,nigeria,1.7588409174397683,7,11,NA,hh,national,36,NA,4.844939628,7.855063554
625,akwa ibom,ekom iman,nigeria,1.7588409174397683,7,11,NA,hh,national,36,NA,4.844939628,7.855063554
625,akwa ibom,ekom iman,nigeria,1.7588409174397683,7,11,NA,hh,national,36,NA,4.844939628,7.855063554
625,akwa ibom,ekom iman,nigeria,1.7588409174397683,7,11,NA,hh,national,36,NA,4.844939628,7.855063554
625,akwa ibom,ekom iman,nigeria,1.7588409174397683,7,11,NA,hh,national,36,NA,4.844939628,7.855063554
625,akwa ibom,ekom iman,nigeria,1.7588409174397683,7,11,NA,hh,national,36,NA,4.844939628,7.855063554
625,akwa ibom,ekom iman,nigeria,1.7588409174397683,7,11,NA,hh,national,36,NA,4.844939628,7.855063554
626,akwa ibom,ekom iman,nigeria,-2.293558759687494,6,3,NA,hh,national,96,NA,4.844939628,7.855063554
626,akwa ibom,ekom iman,nigeria,-2.293558759687494,6,3,NA,hh,national,60,NA,4.844939628,7.855063554
626,akwa ibom,ekom iman,nigeria,-2.293558759687494,6,3,NA,hh,national,12,NA,4.844939628,7.855063554
627,akwa ibom,ekom iman,nigeria,0.7441134827727902,2,4,1,hh,national,36,1,4.844939628,7.855063554
627,akwa ibom,ekom iman,nigeria,0.7441134827727902,2,4,1,hh,national,36,NA,4.844939628,7.855063554
627,akwa ibom,ekom iman,nigeria,0.7441134827727902,2,4,1,hh,national,36,1,4.844939628,7.855063554
627,akwa ibom,ekom iman,nigeria,0.7441134827727902,2,4,1,hh,national,36,NA,4.844939628,7.855063554
627,akwa ibom,ekom iman,nigeria,0.7441134827727902,2,4,1,non-hh,national,NA,1,4.844939628,7.855063554
627,akwa ibom,ekom iman,nigeria,0.7441134827727902,2,4,1,non-hh,national,NA,1,4.844939628,7.855063554
627,akwa ibom,ekom iman,nigeria,0.7441134827727902,2,4,1,non-hh,national,NA,1,4.844939628,7.855063554
628,akwa ibom,ekom iman,nigeria,1.728311395231223,3,8,1,hh,national,36,NA,4.844939628,7.855063554
628,akwa ibom,ekom iman,nigeria,1.728311395231223,3,8,1,hh,national,48,1,4.844939628,7.855063554
628,akwa ibom,ekom iman,nigeria,1.728311395231223,3,8,1,hh,national,24,NA,4.844939628,7.855063554
628,akwa ibom,ekom iman,nigeria,1.728311395231223,3,8,1,hh,national,36,NA,4.844939628,7.855063554
628,akwa ibom,ekom iman,nigeria,1.728311395231223,3,8,1,hh,national,36,NA,4.844939628,7.855063554
628,akwa ibom,ekom iman,nigeria,1.728311395231223,3,8,1,hh,national,216,1,4.844939628,7.855063554
628,akwa ibom,ekom iman,nigeria,1.728311395231223,3,8,1,hh,national,36,NA,4.844939628,7.855063554
628,akwa ibom,ekom iman,nigeria,1.728311395231223,3,8,1,hh,international,60,1,4.844939628,7.855063554
629,akwa ibom,ekom iman,nigeria,0.775514581620192,5,2,1,hh,national,36,NA,4.844939628,7.855063554
629,akwa ibom,ekom iman,nigeria,0.775514581620192,5,2,1,hh,national,36,1,4.844939628,7.855063554
630,akwa ibom,ekom iman,nigeria,-1.9763710751435537,3,3,NA,hh,national,24,NA,4.844939628,7.855063554
630,akwa ibom,ekom iman,nigeria,-1.9763710751435537,3,3,NA,hh,national,24,NA,4.844939628,7.855063554
630,akwa ibom,ekom iman,nigeria,-1.9763710751435537,3,3,NA,hh,national,24,NA,4.844939628,7.855063554
631,akwa ibom,ekom iman,nigeria,0.4554422928742937,3,5,1,hh,national,84,NA,4.844939628,7.855063554
631,akwa ibom,ekom iman,nigeria,0.4554422928742937,3,5,1,hh,national,84,1,4.844939628,7.855063554
631,akwa ibom,ekom iman,nigeria,0.4554422928742937,3,5,1,hh,national,12,1,4.844939628,7.855063554
631,akwa ibom,ekom iman,nigeria,0.4554422928742937,3,5,1,hh,national,120,NA,4.844939628,7.855063554
631,akwa ibom,ekom iman,nigeria,0.4554422928742937,3,5,1,hh,international,60,1,4.844939628,7.855063554
631,akwa ibom,ekom iman,nigeria,0.4554422928742937,3,5,1,non-hh,national,NA,1,4.844939628,7.855063554
631,akwa ibom,ekom iman,nigeria,0.4554422928742937,3,5,1,non-hh,national,NA,1,4.844939628,7.855063554
631,akwa ibom,ekom iman,nigeria,0.4554422928742937,3,5,1,non-hh,national,NA,1,4.844939628,7.855063554
632,akwa ibom,ekom iman,nigeria,0.6510870284088773,3,0,NA,NA,NA,NA,NA,4.844939628,7.855063554
633,delta,emore rd 1,nigeria,2.2627095130574753,5,3,1,hh,national,48,1,5.3821,6.2142
633,delta,emore rd 1,nigeria,2.2627095130574753,5,3,1,hh,national,48,1,5.3821,6.2142
633,delta,emore rd 1,nigeria,2.2627095130574753,5,3,1,hh,international,60,1,5.3821,6.2142
634,delta,emore rd 1,nigeria,3.162082607598588,7,8,1,hh,national,60,1,5.3821,6.2142
634,delta,emore rd 1,nigeria,3.162082607598588,7,8,1,hh,national,96,1,5.3821,6.2142
634,delta,emore rd 1,nigeria,3.162082607598588,7,8,1,hh,national,72,1,5.3821,6.2142
634,delta,emore rd 1,nigeria,3.162082607598588,7,8,1,hh,national,60,1,5.3821,6.2142
634,delta,emore rd 1,nigeria,3.162082607598588,7,8,1,hh,international,96,1,5.3821,6.2142
634,delta,emore rd 1,nigeria,3.162082607598588,7,8,1,hh,international,36,1,5.3821,6.2142
634,delta,emore rd 1,nigeria,3.162082607598588,7,8,1,hh,international,24,1,5.3821,6.2142
634,delta,emore rd 1,nigeria,3.162082607598588,7,8,1,hh,international,72,1,5.3821,6.2142
635,delta,emore rd 1,nigeria,3.0630227737724787,12,17,1,hh,national,120,1,5.3821,6.2142
635,delta,emore rd 1,nigeria,3.0630227737724787,12,17,1,hh,national,108,1,5.3821,6.2142
635,delta,emore rd 1,nigeria,3.0630227737724787,12,17,1,hh,national,132,1,5.3821,6.2142
635,delta,emore rd 1,nigeria,3.0630227737724787,12,17,1,hh,national,108,1,5.3821,6.2142
635,delta,emore rd 1,nigeria,3.0630227737724787,12,17,1,hh,national,96,1,5.3821,6.2142
635,delta,emore rd 1,nigeria,3.0630227737724787,12,17,1,hh,national,108,1,5.3821,6.2142
635,delta,emore rd 1,nigeria,3.0630227737724787,12,17,1,hh,national,108,1,5.3821,6.2142
635,delta,emore rd 1,nigeria,3.0630227737724787,12,17,1,hh,national,132,1,5.3821,6.2142
635,delta,emore rd 1,nigeria,3.0630227737724787,12,17,1,hh,national,96,1,5.3821,6.2142
635,delta,emore rd 1,nigeria,3.0630227737724787,12,17,1,hh,national,96,1,5.3821,6.2142
