,house,district,census_tract,country,date,hh_size,migrant_num,wealth_index,remit,lat,long,lat_SPEI,long_SPEI,NDVI_lat,NDVI_lon,sev_lat,sev_lon,pop_cent_lat,pop_cent_long,annual_frequency,severity,autocorrelation,avg_area,NDVI_mean,SVI_severity
643,705,nairobi,kilimani,kenya,2009-11-21,1,0,-3.776633811676321,,-1.283550951,36.79040057,-1.3,36.8,-1.3,36.8,-1.3,36.8,-1.281479551,36.79015585,2.4,-0.5978598296642303,-0.09166666666666667,423620692.310611,0.16243310424865468,-0.9204210367315885
644,706,nairobi,kilimani,kenya,2009-11-21,1,0,-3.781647048742416,,-1.283550951,36.79040057,-1.3,36.8,-1.3,36.8,-1.3,36.8,-1.281479551,36.79015585,2.4,-0.5978598296642303,-0.09166666666666667,423620692.310611,0.16243310424865468,-0.9204210367315885
645,707,nairobi,kilimani,kenya,2009-11-21,1,0,-1.6864541878730972,,-1.283550951,36.79040057,-1.3,36.8,-1.3,36.8,-1.3,36.8,-1.281479551,36.79015585,2.4,-0.5978598296642303,-0.09166666666666667,423620692.310611,0.16243310424865468,-0.9204210367315885
646,708,nairobi,kilimani,kenya,2009-11-24,2,3,-3.779498518571232,0.0,-1.283550951,36.79040057,-1.3,36.8,-1.3,36.8,-1.3,36.8,-1.281479551,36.79015585,2.4,-0.5978598296642303,-0.09166666666666667,423620692.310611,0.16243310424865468,-0.9204210367315885
647,709,nairobi,kilimani,kenya,2009-11-23,7,1,-3.178711862377991,0.0,-1.283550951,36.79040057,-1.3,36.8,-1.3,36.8,-1.3,36.8,-1.281479551,36.79015585,2.4,-0.5978598296642303,-0.09166666666666667,423620692.310611,0.16243310424865468,-0.9204210367315885
648,710,nairobi,kilimani,kenya,2009-11-23,5,2,-3.5033945815462357,1.0,-1.283550951,36.79040057,-1.3,36.8,-1.3,36.8,-1.3,36.8,-1.281479551,36.79015585,2.4,-0.5978598296642303,-0.09166666666666667,423620692.310611,0.16243310424865468,-0.9204210367315885
649,711,nairobi,kilimani,kenya,2009-11-23,1,3,-3.788092639255965,0.0,-1.283550951,36.79040057,-1.3,36.8,-1.3,36.8,-1.3,36.8,-1.281479551,36.79015585,2.4,-0.5978598296642303,-0.09166666666666667,423620692.310611,0.16243310424865468,-0.9204210367315885
650,712,nairobi,kilimani,kenya,2009-11-22,1,0,-3.788092639255965,1.0,-1.283550951,36.79040057,-1.3,36.8,-1.3,36.8,-1.3,36.8,-1.281479551,36.79015585,2.4,-0.5978598296642303,-0.09166666666666667,423620692.310611,0.16243310424865468,-0.9204210367315885
651,713,nairobi,rusinga,kenya,2009-11-23,4,1,-3.7623102772017663,0.0,-1.396492153,36.83163364,-1.4,36.85,-1.4,36.85,-1.4,36.85,-1.399999695,36.83482913,2.2,-0.5317399393428456,-0.06530612244897965,462130948.84215754,0.16296790853541734,-0.4656979807848525
652,714,nairobi,rusinga,kenya,2009-11-22,2,1,-3.208791284774557,0.0,-1.396492153,36.83163364,-1.4,36.85,-1.4,36.85,-1.4,36.85,-1.399999695,36.83482913,2.2,-0.5317399393428456,-0.06530612244897965,462130948.84215754,0.16296790853541734,-0.4656979807848525
653,715,nairobi,rusinga,kenya,2009-11-21,2,1,-3.7726232220234457,1.0,-1.396492153,36.83163364,-1.4,36.85,-1.4,36.85,-1.4,36.85,-1.399999695,36.83482913,2.2,-0.5317399393428456,-0.06530612244897965,462130948.84215754,0.16296790853541734,-0.4656979807848525
654,716,nairobi,rusinga,kenya,2009-11-21,5,1,-3.696422018618813,1.0,-1.396492153,36.83163364,-1.4,36.85,-1.4,36.85,-1.4,36.85,-1.399999695,36.83482913,2.2,-0.5317399393428456,-0.06530612244897965,462130948.84215754,0.16296790853541734,-0.4656979807848525
655,717,nairobi,rusinga,kenya,2009-11-21,5,1,-3.4711666289784864,0.0,-1.396492153,36.83163364,-1.4,36.85,-1.4,36.85,-1.4,36.85,-1.399999695,36.83482913,2.2,-0.5317399393428456,-0.06530612244897965,462130948.84215754,0.16296790853541734,-0.4656979807848525
656,718,nairobi,rusinga,kenya,2009-11-21,4,1,-3.506259288441146,1.0,-1.396492153,36.83163364,-1.4,36.85,-1.4,36.85,-1.4,36.85,-1.399999695,36.83482913,2.2,-0.5317399393428456,-0.06530612244897965,462130948.84215754,0.16296790853541734,-0.4656979807848525
657,719,nairobi,rusinga,kenya,2009-11-21,4,2,-3.4126295809623253,1.0,-1.396492153,36.83163364,-1.4,36.85,-1.4,36.85,-1.4,36.85,-1.399999695,36.83482913,2.2,-0.5317399393428456,-0.06530612244897965,462130948.84215754,0.16296790853541734,-0.4656979807848525
658,720,nairobi,rusinga,kenya,2009-11-21,5,1,-3.4040354602775924,0.0,-1.396492153,36.83163364,-1.4,36.85,-1.4,36.85,-1.4,36.85,-1.399999695,36.83482913,2.2,-0.5317399393428456,-0.06530612244897965,462130948.84215754,0.16296790853541734,-0.4656979807848525
659,722,nairobi,rusinga,kenya,2009-11-22,2,0,-3.7666073375441327,,-1.396492153,36.83163364,-1.4,36.85,-1.4,36.85,-1.4,36.85,-1.399999695,36.83482913,2.2,-0.5317399393428456,-0.06530612244897965,462130948.84215754,0.16296790853541734,-0.4656979807848525
660,723,nairobi,rusinga,kenya,2009-11-23,2,1,-3.7666073375441327,0.0,-1.396492153,36.83163364,-1.4,36.85,-1.4,36.85,-1.4,36.85,-1.399999695,36.83482913,2.2,-0.5317399393428456,-0.06530612244897965,462130948.84215754,0.16296790853541734,-0.4656979807848525
661,725,nairobi,rusinga,kenya,2009-11-21,4,0,-3.649200562837551,,-1.396492153,36.83163364,-1.4,36.85,-1.4,36.85,-1.4,36.85,-1.399999695,36.83482913,2.2,-0.5317399393428456,-0.06530612244897965,462130948.84215754,0.16296790853541734,-0.4656979807848525
662,726,nairobi,rusinga,kenya,2009-11-21,7,1,-3.736527915147567,0.0,-1.396492153,36.83163364,-1.4,36.85,-1.4,36.85,-1.4,36.85,-1.399999695,36.83482913,2.2,-0.5317399393428456,-0.06530612244897965,462130948.84215754,0.16296790853541734,-0.4656979807848525
663,727,nairobi,rusinga,kenya,2009-11-24,4,2,-3.511988702230968,1.0,-1.396492153,36.83163364,-1.4,36.85,-1.4,36.85,-1.4,36.85,-1.399999695,36.83482913,2.2,-0.5317399393428456,-0.06530612244897965,462130948.84215754,0.16296790853541734,-0.4656979807848525
664,728,nairobi,rusinga,kenya,2009-11-22,6,2,-3.7451220358323,0.0,-1.396492153,36.83163364,-1.4,36.85,-1.4,36.85,-1.4,36.85,-1.399999695,36.83482913,2.2,-0.5317399393428456,-0.06530612244897965,462130948.84215754,0.16296790853541734,-0.4656979807848525
665,729,nairobi,rusinga,kenya,2009-11-24,2,0,-3.7726232220234457,,-1.396492153,36.83163364,-1.4,36.85,-1.4,36.85,-1.4,36.85,-1.399999695,36.83482913,2.2,-0.5317399393428456,-0.06530612244897965,462130948.84215754,0.16296790853541734,-0.4656979807848525
666,730,nairobi,rusinga,kenya,2009-11-22,3,0,-2.8362500438406286,,-1.396492153,36.83163364,-1.4,36.85,-1.4,36.85,-1.4,36.85,-1.399999695,36.83482913,2.2,-0.5317399393428456,-0.06530612244897965,462130948.84215754,0.16296790853541734,-0.4656979807848525
667,731,nairobi,rusinga,kenya,2009-11-22,3,0,-2.5490381699423144,,-1.396492153,36.83163364,-1.4,36.85,-1.4,36.85,-1.4,36.85,-1.399999695,36.83482913,2.2,-0.5317399393428456,-0.06530612244897965,462130948.84215754,0.16296790853541734,-0.4656979807848525
668,732,nairobi,rusinga,kenya,2009-11-21,1,0,-1.7097354621768326,,-1.396492153,36.83163364,-1.4,36.85,-1.4,36.85,-1.4,36.85,-1.399999695,36.83482913,2.2,-0.5317399393428456,-0.06530612244897965,462130948.84215754,0.16296790853541734,-0.4656979807848525
669,733,nairobi,rusinga,kenya,2009-11-22,2,0,-3.7666073375441327,,-1.396492153,36.83163364,-1.4,36.85,-1.4,36.85,-1.4,36.85,-1.399999695,36.83482913,2.2,-0.5317399393428456,-0.06530612244897965,462130948.84215754,0.16296790853541734,-0.4656979807848525
670,734,nairobi,rusinga,kenya,2009-11-21,1,0,-3.4369795895690687,,-1.396492153,36.83163364,-1.4,36.85,-1.4,36.85,-1.4,36.85,-1.399999695,36.83482913,2.2,-0.5317399393428456,-0.06530612244897965,462130948.84215754,0.16296790853541734,-0.4656979807848525
671,735,nairobi,maili saba,kenya,2009-11-22,5,0,-0.8213660033887948,,-1.255299966,36.91591022,-1.25,36.9,-1.25,36.9,-1.25,36.9,-1.258333049,36.91373309,2.2,-0.6665374582464044,-0.06530612244897965,462130948.84215754,0.17414429724315547,-0.7766165057864317
672,736,nairobi,maili saba,kenya,2009-11-22,4,0,0.0577399089517152,,-1.255299966,36.91591022,-1.25,36.9,-1.25,36.9,-1.25,36.9,-1.258333049,36.91373309,2.2,-0.6665374582464044,-0.06530612244897965,462130948.84215754,0.17414429724315547,-0.7766165057864317
673,737,nairobi,maili saba,kenya,2009-11-22,5,0,0.7794367796038242,,-1.255299966,36.91591022,-1.25,36.9,-1.25,36.9,-1.25,36.9,-1.258333049,36.91373309,2.2,-0.6665374582464044,-0.06530612244897965,462130948.84215754,0.17414429724315547,-0.7766165057864317
674,738,nairobi,maili saba,kenya,2009-11-22,1,0,-0.1628425219564317,,-1.255299966,36.91591022,-1.25,36.9,-1.25,36.9,-1.25,36.9,-1.258333049,36.91373309,2.2,-0.6665374582464044,-0.06530612244897965,462130948.84215754,0.17414429724315547,-0.7766165057864317
675,739,nairobi,maili saba,kenya,2009-11-22,6,0,-0.7365976148879401,,-1.255299966,36.91591022,-1.25,36.9,-1.25,36.9,-1.25,36.9,-1.258333049,36.91373309,2.2,-0.6665374582464044,-0.06530612244897965,462130948.84215754,0.17414429724315547,-0.7766165057864317
676,740,nairobi,maili saba,kenya,2009-11-22,1,3,2.1020155887334275,0.0,-1.255299966,36.91591022,-1.25,36.9,-1.25,36.9,-1.25,36.9,-1.258333049,36.91373309,2.2,-0.6665374582464044,-0.06530612244897965,462130948.84215754,0.17414429724315547,-0.7766165057864317
677,741,nairobi,maili saba,kenya,2009-11-22,2,0,2.16217443352656,,-1.255299966,36.91591022,-1.25,36.9,-1.25,36.9,-1.25,36.9,-1.258333049,36.91373309,2.2,-0.6665374582464044,-0.06530612244897965,462130948.84215754,0.17414429724315547,-0.7766165057864317
678,742,nairobi,maili saba,kenya,2009-11-21,4,0,-0.9407780729218148,,-1.255299966,36.91591022,-1.25,36.9,-1.25,36.9,-1.25,36.9,-1.258333049,36.91373309,2.2,-0.6665374582464044,-0.06530612244897965,462130948.84215754,0.17414429724315547,-0.7766165057864317
679,743,nairobi,maili saba,kenya,2009-11-22,1,1,-1.0249161620141194,0.0,-1.255299966,36.91591022,-1.25,36.9,-1.25,36.9,-1.25,36.9,-1.258333049,36.91373309,2.2,-0.6665374582464044,-0.06530612244897965,462130948.84215754,0.17414429724315547,-0.7766165057864317
680,744,nairobi,maili saba,kenya,2009-11-22,4,0,-1.5494982047267098,,-1.255299966,36.91591022,-1.25,36.9,-1.25,36.9,-1.25,36.9,-1.258333049,36.91373309,2.2,-0.6665374582464044,-0.06530612244897965,462130948.84215754,0.17414429724315547,-0.7766165057864317
681,745,nairobi,maili saba,kenya,2009-11-22,4,1,-2.274423401418177,0.0,-1.255299966,36.91591022,-1.25,36.9,-1.25,36.9,-1.25,36.9,-1.258333049,36.91373309,2.2,-0.6665374582464044,-0.06530612244897965,462130948.84215754,0.17414429724315547,-0.7766165057864317
682,746,nairobi,maili saba,kenya,2009-11-22,2,2,-0.8013130551244179,0.0,-1.255299966,36.91591022,-1.25,36.9,-1.25,36.9,-1.25,36.9,-1.258333049,36.91373309,2.2,-0.6665374582464044,-0.06530612244897965,462130948.84215754,0.17414429724315547,-0.7766165057864317
683,747,nairobi,maili saba,kenya,2009-11-22,3,2,-0.7666770372845055,0.0,-1.255299966,36.91591022,-1.25,36.9,-1.25,36.9,-1.25,36.9,-1.258333049,36.91373309,2.2,-0.6665374582464044,-0.06530612244897965,462130948.84215754,0.17414429724315547,-0.7766165057864317
684,748,nairobi,maili saba,kenya,2009-11-22,7,2,-2.401180977624596,1.0,-1.255299966,36.91591022,-1.25,36.9,-1.25,36.9,-1.25,36.9,-1.258333049,36.91373309,2.2,-0.6665374582464044,-0.06530612244897965,462130948.84215754,0.17414429724315547,-0.7766165057864317
685,749,nairobi,muthaiga,kenya,2009-11-06,2,3,-3.522301647052648,1.0,-1.254882111,36.83204676,-1.25,36.85,-1.25,36.85,-1.25,36.85,-1.258333049,36.83482913,2.2,-0.6233490163629706,-0.06530612244897965,462130948.84215754,0.1730734920260638,-0.7869330037679098
686,750,nairobi,buruburu phase 1,kenya,2009-11-06,2,4,-3.756580863411944,1.0,-1.278857181,36.87752154,-1.3,36.9,-1.3,36.9,-1.3,36.9,-1.277989674,36.87765922,2.2,-0.6893627860329368,-0.06530612244897965,462130948.84215754,0.16391197646699684,-0.7381642085049485
687,751,nairobi,buruburu phase 1,kenya,2009-11-02,2,2,-3.657221742143301,1.0,-1.278857181,36.87752154,-1.3,36.9,-1.3,36.9,-1.3,36.9,-1.277989674,36.87765922,2.2,-0.6893627860329368,-0.06530612244897965,462130948.84215754,0.16391197646699684,-0.7381642085049485
688,752,nairobi,muthaiga,kenya,2009-11-09,3,1,-3.75156762634585,0.0,-1.254882111,36.83204676,-1.25,36.85,-1.25,36.85,-1.25,36.85,-1.258333049,36.83482913,2.2,-0.6233490163629706,-0.06530612244897965,462130948.84215754,0.1730734920260638,-0.7869330037679098
689,753,nairobi,muthaiga,kenya,2009-11-09,1,0,-1.6864541878730972,,-1.254882111,36.83204676,-1.25,36.85,-1.25,36.85,-1.25,36.85,-1.258333049,36.83482913,2.2,-0.6233490163629706,-0.06530612244897965,462130948.84215754,0.1730734920260638,-0.7869330037679098
690,754,garissa,jaribu,kenya,2009-11-12,4,0,-2.033148942147387,,-0.44980003,39.63990781,-0.45,39.65,-0.45,39.65,-0.45,39.65,-0.451382315,39.63920071,5.2,-0.2979719363726102,-0.010407239819004571,243092792.25639418,0.14000224023104896,-0.9290908693458042
691,755,garissa,jaribu,kenya,2009-11-12,2,0,-1.7256544643486091,,-0.44980003,39.63990781,-0.45,39.65,-0.45,39.65,-0.45,39.65,-0.451382315,39.63920071,5.2,-0.2979719363726102,-0.010407239819004571,243092792.25639418,0.14000224023104896,-0.9290908693458042
692,756,garissa,jaribu,kenya,2009-11-12,3,0,-1.6654956195554782,,-0.44980003,39.63990781,-0.45,39.65,-0.45,39.65,-0.45,39.65,-0.451382315,39.63920071,5.2,-0.2979719363726102,-0.010407239819004571,243092792.25639418,0.14000224023104896,-0.9290908693458042
693,757,garissa,jaribu,kenya,2009-11-12,4,0,-0.9387667787905872,,-0.44980003,39.63990781,-0.45,39.65,-0.45,39.65,-0.45,39.65,-0.451382315,39.63920071,5.2,-0.2979719363726102,-0.010407239819004571,243092792.25639418,0.14000224023104896,-0.9290908693458042
694,758,garissa,jaribu,kenya,2009-11-12,7,5,-2.401180977624596,0.0,-0.44980003,39.63990781,-0.45,39.65,-0.45,39.65,-0.45,39.65,-0.451382315,39.63920071,5.2,-0.2979719363726102,-0.010407239819004571,243092792.25639418,0.14000224023104896,-0.9290908693458042
695,759,garissa,jaribu,kenya,2009-11-12,5,0,-1.545177929969216,,-0.44980003,39.63990781,-0.45,39.65,-0.45,39.65,-0.45,39.65,-0.451382315,39.63920071,5.2,-0.2979719363726102,-0.010407239819004571,243092792.25639418,0.14000224023104896,-0.9290908693458042
696,760,garissa,jaribu,kenya,2009-11-12,3,3,-1.41517404458468,1.0,-0.44980003,39.63990781,-0.45,39.65,-0.45,39.65,-0.45,39.65,-0.451382315,39.63920071,5.2,-0.2979719363726102,-0.010407239819004571,243092792.25639418,0.14000224023104896,-0.9290908693458042
697,761,garissa,town centre,kenya,2009-11-10,3,2,-1.8423810104884888,1.0,-0.448509961,39.65421677,-0.45,39.65,-0.45,39.65,-0.45,39.65,-0.451382315,39.65039504,5.2,-0.2979719363726102,-0.010407239819004571,243092792.25639418,0.14000224023104896,-0.9290908693458042
698,762,garissa,town centre,kenya,2009-11-10,2,3,-2.861545884807186,1.0,-0.448509961,39.65421677,-0.45,39.65,-0.45,39.65,-0.45,39.65,-0.451382315,39.65039504,5.2,-0.2979719363726102,-0.010407239819004571,243092792.25639418,0.14000224023104896,-0.9290908693458042
699,763,garissa,jaribu,kenya,2009-11-13,4,1,-0.5487299214135999,1.0,-0.44980003,39.63990781,-0.45,39.65,-0.45,39.65,-0.45,39.65,-0.451382315,39.63920071,5.2,-0.2979719363726102,-0.010407239819004571,243092792.25639418,0.14000224023104896,-0.9290908693458042
700,764,garissa,kamour,kenya,2009-11-15,5,1,-2.2933630795715074,1.0,-0.448509961,39.65421677,-0.45,39.65,-0.45,39.65,-0.45,39.65,-0.451382315,39.65039504,5.2,-0.2979719363726102,-0.010407239819004571,243092792.25639418,0.14000224023104896,-0.9290908693458042
701,765,garissa,kamour,kenya,2009-11-15,7,1,0.0023858775228532,0.0,-0.448509961,39.65421677,-0.45,39.65,-0.45,39.65,-0.45,39.65,-0.451382315,39.65039504,5.2,-0.2979719363726102,-0.010407239819004571,243092792.25639418,0.14000224023104896,-0.9290908693458042
702,766,garissa,kamour,kenya,2009-11-15,6,2,-0.5731594843463089,0.0,-0.448509961,39.65421677,-0.45,39.65,-0.45,39.65,-0.45,39.65,-0.451382315,39.65039504,5.2,-0.2979719363726102,-0.010407239819004571,243092792.25639418,0.14000224023104896,-0.9290908693458042
703,767,garissa,market,kenya,2009-11-09,3,1,-2.4136807691577697,1.0,-0.440424441,39.66017825,-0.45,39.65,-0.45,39.65,-0.45,39.65,-0.451382315,39.66240631,5.2,-0.2979719363726102,-0.010407239819004571,243092792.25639418,0.14000224023104896,-0.9290908693458042
704,768,garissa,market,kenya,2009-11-07,5,2,-2.193438616583537,1.0,-0.440424441,39.66017825,-0.45,39.65,-0.45,39.65,-0.45,39.65,-0.451382315,39.66240631,5.2,-0.2979719363726102,-0.010407239819004571,243092792.25639418,0.14000224023104896,-0.9290908693458042
705,769,garissa,hidaya,kenya,2009-11-12,10,1,-0.6333183291394402,1.0,-0.448244644,39.65445633,-0.45,39.65,-0.45,39.65,-0.45,39.65,-0.451382315,39.65039504,5.2,-0.2979719363726102,-0.010407239819004571,243092792.25639418,0.14000224023104896,-0.9290908693458042
706,770,garissa,hidaya,kenya,2009-11-11,10,2,-1.626793083599748,1.0,-0.448244644,39.65445633,-0.45,39.65,-0.45,39.65,-0.45,39.65,-0.451382315,39.65039504,5.2,-0.2979719363726102,-0.010407239819004571,243092792.25639418,0.14000224023104896,-0.9290908693458042
707,771,garissa,market,kenya,2009-11-07,8,0,-0.1237377400907517,,-0.440424441,39.66017825,-0.45,39.65,-0.45,39.65,-0.45,39.65,-0.451382315,39.66240631,5.2,-0.2979719363726102,-0.010407239819004571,243092792.25639418,0.14000224023104896,-0.9290908693458042
708,772,garissa,market,kenya,2009-11-08,7,0,0.3796027415346106,,-0.440424441,39.66017825,-0.45,39.65,-0.45,39.65,-0.45,39.65,-0.451382315,39.66240631,5.2,-0.2979719363726102,-0.010407239819004571,243092792.25639418,0.14000224023104896,-0.9290908693458042
709,773,garissa,market,kenya,2009-11-07,5,0,1.5393042470946303,,-0.440424441,39.66017825,-0.45,39.65,-0.45,39.65,-0.45,39.65,-0.451382315,39.66240631,5.2,-0.2979719363726102,-0.010407239819004571,243092792.25639418,0.14000224023104896,-0.9290908693458042
710,774,garissa,hidaya,kenya,2009-11-11,5,0,-0.6333183291394402,,-0.448244644,39.65445633,-0.45,39.65,-0.45,39.65,-0.45,39.65,-0.451382315,39.65039504,5.2,-0.2979719363726102,-0.010407239819004571,243092792.25639418,0.14000224023104896,-0.9290908693458042
711,775,garissa,kamour,kenya,2009-11-15,3,1,-1.41517404458468,1.0,-0.448509961,39.65421677,-0.45,39.65,-0.45,39.65,-0.45,39.65,-0.451382315,39.65039504,5.2,-0.2979719363726102,-0.010407239819004571,243092792.25639418,0.14000224023104896,-0.9290908693458042
712,776,garissa,market,kenya,2009-11-08,6,3,-0.7536360187257021,1.0,-0.440424441,39.66017825,-0.45,39.65,-0.45,39.65,-0.45,39.65,-0.451382315,39.66240631,5.2,-0.2979719363726102,-0.010407239819004571,243092792.25639418,0.14000224023104896,-0.9290908693458042
713,777,garissa,town centre,kenya,2009-11-07,7,1,-0.7235565963291366,1.0,-0.448509961,39.65421677,-0.45,39.65,-0.45,39.65,-0.45,39.65,-0.451382315,39.65039504,5.2,-0.2979719363726102,-0.010407239819004571,243092792.25639418,0.14000224023104896,-0.9290908693458042
714,778,garissa,town centre,kenya,2009-11-09,3,1,2.6383606741270778,1.0,-0.448509961,39.65421677,-0.45,39.65,-0.45,39.65,-0.45,39.65,-0.451382315,39.65039504,5.2,-0.2979719363726102,-0.010407239819004571,243092792.25639418,0.14000224023104896,-0.9290908693458042
715,779,garissa,town centre,kenya,2009-11-08,5,1,-0.6333183291394402,1.0,-0.448509961,39.65421677,-0.45,39.65,-0.45,39.65,-0.45,39.65,-0.451382315,39.65039504,5.2,-0.2979719363726102,-0.010407239819004571,243092792.25639418,0.14000224023104896,-0.9290908693458042
716,780,garissa,town centre,kenya,2009-11-09,6,1,1.4784684034748914,1.0,-0.448509961,39.65421677,-0.45,39.65,-0.45,39.65,-0.45,39.65,-0.451382315,39.65039504,5.2,-0.2979719363726102,-0.010407239819004571,243092792.25639418,0.14000224023104896,-0.9290908693458042
717,781,garissa,town centre,kenya,2009-11-09,3,1,-1.0039575936965002,1.0,-0.448509961,39.65421677,-0.45,39.65,-0.45,39.65,-0.45,39.65,-0.451382315,39.65039504,5.2,-0.2979719363726102,-0.010407239819004571,243092792.25639418,0.14000224023104896,-0.9290908693458042
718,782,garissa,market,kenya,2009-11-09,5,1,-1.4452534669812456,1.0,-0.440424441,39.66017825,-0.45,39.65,-0.45,39.65,-0.45,39.65,-0.451382315,39.66240631,5.2,-0.2979719363726102,-0.010407239819004571,243092792.25639418,0.14000224023104896,-0.9290908693458042
719,783,garissa,market,kenya,2009-11-07,5,1,2.7586783637133405,1.0,-0.440424441,39.66017825,-0.45,39.65,-0.45,39.65,-0.45,39.65,-0.451382315,39.66240631,5.2,-0.2979719363726102,-0.010407239819004571,243092792.25639418,0.14000224023104896,-0.9290908693458042
720,784,garissa,market,kenya,2009-11-08,5,1,-2.687754908234669,1.0,-0.440424441,39.66017825,-0.45,39.65,-0.45,39.65,-0.45,39.65,-0.451382315,39.66240631,5.2,-0.2979719363726102,-0.010407239819004571,243092792.25639418,0.14000224023104896,-0.9290908693458042
721,785,garissa,kamour,kenya,2009-11-14,7,1,-0.9738781712999348,1.0,-0.448509961,39.65421677,-0.45,39.65,-0.45,39.65,-0.45,39.65,-0.451382315,39.65039504,5.2,-0.2979719363726102,-0.010407239819004571,243092792.25639418,0.14000224023104896,-0.9290908693458042
722,786,garissa,kamour,kenya,2009-11-14,4,3,-1.3550151997915492,1.0,-0.448509961,39.65421677,-0.45,39.65,-0.45,39.65,-0.45,39.65,-0.451382315,39.65039504,5.2,-0.2979719363726102,-0.010407239819004571,243092792.25639418,0.14000224023104896,-0.9290908693458042
723,787,garissa,kamour,kenya,2009-11-14,10,1,0.0837243158271769,1.0,-0.448509961,39.65421677,-0.45,39.65,-0.45,39.65,-0.45,39.65,-0.451382315,39.65039504,5.2,-0.2979719363726102,-0.010407239819004571,243092792.25639418,0.14000224023104896,-0.9290908693458042
