,house,district,census_tract,country,hh_size,migrant_num,wealth_index,remit,lat,long,lat_regrid,long_regrid,intensity,magnitude,duration,frequency,severity,dispersion
32,33,niger,abdullahi,nigeria,5,4,0.7245157658067721,0.0,9.080227094,6.01051127,9.1,6.0,-1.4881306767463685,-1.490860378742218,1.2,1.0,-1.791692841053009,-0.6666666666666667
33,34,niger,abdullahi,nigeria,3,0,1.1404048620879048,1.0,9.080227094,6.01051127,9.1,6.0,-1.4881306767463685,-1.490860378742218,1.2,1.0,-1.791692841053009,-0.6666666666666667
34,35,niger,abdullahi,nigeria,12,2,-0.5385488735642108,1.0,9.080227094,6.01051127,9.1,6.0,-1.4881306767463685,-1.490860378742218,1.2,1.0,-1.791692841053009,-0.6666666666666667
35,36,niger,abdullahi,nigeria,7,0,0.7050542278842898,,9.080227094,6.01051127,9.1,6.0,-1.4881306767463685,-1.490860378742218,1.2,1.0,-1.791692841053009,-0.6666666666666667
36,37,niger,abdullahi,nigeria,14,0,-1.9793976928643149,,9.080227094,6.01051127,9.1,6.0,-1.4881306767463685,-1.490860378742218,1.2,1.0,-1.791692841053009,-0.6666666666666667
37,38,niger,abdullahi,nigeria,9,0,1.3581881909401332,,9.080227094,6.01051127,9.1,6.0,-1.4881306767463685,-1.490860378742218,1.2,1.0,-1.791692841053009,-0.6666666666666667
38,39,niger,abdullahi,nigeria,8,0,1.5250309380377107,,9.080227094,6.01051127,9.1,6.0,-1.4881306767463685,-1.490860378742218,1.2,1.0,-1.791692841053009,-0.6666666666666667
39,40,niger,abdullahi,nigeria,10,0,-1.8504013835015656,,9.080227094,6.01051127,9.1,6.0,-1.4881306767463685,-1.490860378742218,1.2,1.0,-1.791692841053009,-0.6666666666666667
40,41,niger,abdullahi,nigeria,8,1,0.5137272142327574,0.0,9.080227094,6.01051127,9.1,6.0,-1.4881306767463685,-1.490860378742218,1.2,1.0,-1.791692841053009,-0.6666666666666667
41,42,niger,abdullahi,nigeria,8,0,0.5385208184476934,1.0,9.080227094,6.01051127,9.1,6.0,-1.4881306767463685,-1.490860378742218,1.2,1.0,-1.791692841053009,-0.6666666666666667
42,43,niger,abdullahi,nigeria,21,7,2.585045577572483,0.0,9.080227094,6.01051127,9.1,6.0,-1.4881306767463685,-1.490860378742218,1.2,1.0,-1.791692841053009,-0.6666666666666667
43,44,niger,abdullahi,nigeria,5,0,3.045757706035427,,9.080227094,6.01051127,9.1,6.0,-1.4881306767463685,-1.490860378742218,1.2,1.0,-1.791692841053009,-0.6666666666666667
44,45,niger,abdullahi,nigeria,8,0,3.005745761002847,,9.080227094,6.01051127,9.1,6.0,-1.4881306767463685,-1.490860378742218,1.2,1.0,-1.791692841053009,-0.6666666666666667
45,46,niger,abdullahi,nigeria,6,1,-0.6520585980433921,1.0,9.080227094,6.01051127,9.1,6.0,-1.4881306767463685,-1.490860378742218,1.2,1.0,-1.791692841053009,-0.6666666666666667
46,47,niger,abdullahi,nigeria,12,0,-0.8956568803461562,,9.080227094,6.01051127,9.1,6.0,-1.4881306767463685,-1.490860378742218,1.2,1.0,-1.791692841053009,-0.6666666666666667
47,48,niger,abdullahi,nigeria,5,0,-1.0448442935423716,,9.080227094,6.01051127,9.1,6.0,-1.4881306767463685,-1.490860378742218,1.2,1.0,-1.791692841053009,-0.6666666666666667
48,49,niger,abdullahi,nigeria,4,0,-1.4202025069843534,,9.080227094,6.01051127,9.1,6.0,-1.4881306767463685,-1.490860378742218,1.2,1.0,-1.791692841053009,-0.6666666666666667
49,50,niger,abdullahi,nigeria,21,0,2.8880011646546424,,9.080227094,6.01051127,9.1,6.0,-1.4881306767463685,-1.490860378742218,1.2,1.0,-1.791692841053009,-0.6666666666666667
50,51,niger,abdullahi,nigeria,15,4,-1.5897561734372831,1.0,9.080227094,6.01051127,9.1,6.0,-1.4881306767463685,-1.490860378742218,1.2,1.0,-1.791692841053009,-0.6666666666666667
51,52,niger,abdullahi,nigeria,5,0,0.9831254730469188,,9.080227094,6.01051127,9.1,6.0,-1.4881306767463685,-1.490860378742218,1.2,1.0,-1.791692841053009,-0.6666666666666667
52,53,niger,abdullahi,nigeria,5,0,1.1511221306998585,,9.080227094,6.01051127,9.1,6.0,-1.4881306767463685,-1.490860378742218,1.2,1.0,-1.791692841053009,-0.6666666666666667
53,54,niger,abdullahi,nigeria,3,0,1.493466093992223,,9.080227094,6.01051127,9.1,6.0,-1.4881306767463685,-1.490860378742218,1.2,1.0,-1.791692841053009,-0.6666666666666667
54,55,niger,abdullahi,nigeria,3,0,1.7424419314402029,,9.080227094,6.01051127,9.1,6.0,-1.4881306767463685,-1.490860378742218,1.2,1.0,-1.791692841053009,-0.6666666666666667
55,56,niger,abdullahi,nigeria,8,0,1.125373983971006,,9.080227094,6.01051127,9.1,6.0,-1.4881306767463685,-1.490860378742218,1.2,1.0,-1.791692841053009,-0.6666666666666667
56,57,niger,abdullahi,nigeria,7,0,-0.6903821567150239,,9.080227094,6.01051127,9.1,6.0,-1.4881306767463685,-1.490860378742218,1.2,1.0,-1.791692841053009,-0.6666666666666667
57,58,niger,abdullahi,nigeria,6,0,-0.5037540674656402,,9.080227094,6.01051127,9.1,6.0,-1.4881306767463685,-1.490860378742218,1.2,1.0,-1.791692841053009,-0.6666666666666667
58,59,niger,abdullahi,nigeria,5,0,-1.3658970610306578,,9.080227094,6.01051127,9.1,6.0,-1.4881306767463685,-1.490860378742218,1.2,1.0,-1.791692841053009,-0.6666666666666667
59,60,lagos,adedoyin,nigeria,5,3,1.200362998639943,0.0,6.5961,3.3408,6.6,3.35,-1.4925843874613445,-1.5434754689534504,1.6666666666666667,0.5,-2.5652737617492676,-0.5
60,61,lagos,adedoyin,nigeria,4,4,2.1192049288782155,0.0,6.5961,3.3408,6.6,3.35,-1.4925843874613445,-1.5434754689534504,1.6666666666666667,0.5,-2.5652737617492676,-0.5
61,62,lagos,adedoyin,nigeria,5,1,1.8950851690110064,1.0,6.5961,3.3408,6.6,3.35,-1.4925843874613445,-1.5434754689534504,1.6666666666666667,0.5,-2.5652737617492676,-0.5
62,63,lagos,adedoyin,nigeria,10,1,1.6809954491837154,1.0,6.5961,3.3408,6.6,3.35,-1.4925843874613445,-1.5434754689534504,1.6666666666666667,0.5,-2.5652737617492676,-0.5
63,64,lagos,adedoyin,nigeria,5,2,1.754450056020238,0.0,6.5961,3.3408,6.6,3.35,-1.4925843874613445,-1.5434754689534504,1.6666666666666667,0.5,-2.5652737617492676,-0.5
64,65,lagos,adedoyin,nigeria,6,3,1.7319037388448897,0.0,6.5961,3.3408,6.6,3.35,-1.4925843874613445,-1.5434754689534504,1.6666666666666667,0.5,-2.5652737617492676,-0.5
65,66,lagos,adedoyin,nigeria,2,1,1.2680019501659876,1.0,6.5961,3.3408,6.6,3.35,-1.4925843874613445,-1.5434754689534504,1.6666666666666667,0.5,-2.5652737617492676,-0.5
66,67,lagos,adedoyin,nigeria,4,3,1.1327240471138975,0.0,6.5961,3.3408,6.6,3.35,-1.4925843874613445,-1.5434754689534504,1.6666666666666667,0.5,-2.5652737617492676,-0.5
67,68,lagos,adedoyin,nigeria,7,3,2.3593896410876165,0.0,6.5961,3.3408,6.6,3.35,-1.4925843874613445,-1.5434754689534504,1.6666666666666667,0.5,-2.5652737617492676,-0.5
68,69,lagos,adedoyin,nigeria,4,2,1.6640373856872848,0.0,6.5961,3.3408,6.6,3.35,-1.4925843874613445,-1.5434754689534504,1.6666666666666667,0.5,-2.5652737617492676,-0.5
69,70,lagos,adedoyin,nigeria,4,1,2.3168232823542225,1.0,6.5961,3.3408,6.6,3.35,-1.4925843874613445,-1.5434754689534504,1.6666666666666667,0.5,-2.5652737617492676,-0.5
70,71,lagos,adedoyin,nigeria,8,3,1.7792946733200268,1.0,6.5961,3.3408,6.6,3.35,-1.4925843874613445,-1.5434754689534504,1.6666666666666667,0.5,-2.5652737617492676,-0.5
71,72,lagos,adedoyin,nigeria,4,2,2.5667639969827154,0.0,6.5961,3.3408,6.6,3.35,-1.4925843874613445,-1.5434754689534504,1.6666666666666667,0.5,-2.5652737617492676,-0.5
72,73,lagos,adedoyin,nigeria,1,1,1.719712923791507,0.0,6.5961,3.3408,6.6,3.35,-1.4925843874613445,-1.5434754689534504,1.6666666666666667,0.5,-2.5652737617492676,-0.5
73,74,lagos,adedoyin,nigeria,4,1,1.8413453711671544,0.0,6.5961,3.3408,6.6,3.35,-1.4925843874613445,-1.5434754689534504,1.6666666666666667,0.5,-2.5652737617492676,-0.5
74,75,lagos,adedoyin,nigeria,4,1,0.3371274937786302,0.0,6.5961,3.3408,6.6,3.35,-1.4925843874613445,-1.5434754689534504,1.6666666666666667,0.5,-2.5652737617492676,-0.5
75,76,lagos,adedoyin,nigeria,6,1,1.183808590613972,0.0,6.5961,3.3408,6.6,3.35,-1.4925843874613445,-1.5434754689534504,1.6666666666666667,0.5,-2.5652737617492676,-0.5
76,77,lagos,adedoyin,nigeria,5,5,1.818799053991806,0.0,6.5961,3.3408,6.6,3.35,-1.4925843874613445,-1.5434754689534504,1.6666666666666667,0.5,-2.5652737617492676,-0.5
77,78,lagos,adedoyin,nigeria,3,1,1.1778166814645945,0.0,6.5961,3.3408,6.6,3.35,-1.4925843874613445,-1.5434754689534504,1.6666666666666667,0.5,-2.5652737617492676,-0.5
78,79,lagos,adedoyin,nigeria,4,1,2.395800475044981,0.0,6.5961,3.3408,6.6,3.35,-1.4925843874613445,-1.5434754689534504,1.6666666666666667,0.5,-2.5652737617492676,-0.5
79,80,lagos,adedoyin,nigeria,2,1,1.6436094992456542,1.0,6.5961,3.3408,6.6,3.35,-1.4925843874613445,-1.5434754689534504,1.6666666666666667,0.5,-2.5652737617492676,-0.5
80,81,lagos,adedoyin,nigeria,5,0,1.2619013937430077,,6.5961,3.3408,6.6,3.35,-1.4925843874613445,-1.5434754689534504,1.6666666666666667,0.5,-2.5652737617492676,-0.5
81,82,lagos,adedoyin,nigeria,3,0,2.171860285896124,,6.5961,3.3408,6.6,3.35,-1.4925843874613445,-1.5434754689534504,1.6666666666666667,0.5,-2.5652737617492676,-0.5
82,83,lagos,adedoyin,nigeria,6,0,0.9149416903344216,,6.5961,3.3408,6.6,3.35,-1.4925843874613445,-1.5434754689534504,1.6666666666666667,0.5,-2.5652737617492676,-0.5
83,84,lagos,adedoyin,nigeria,4,0,2.0566029982633824,,6.5961,3.3408,6.6,3.35,-1.4925843874613445,-1.5434754689534504,1.6666666666666667,0.5,-2.5652737617492676,-0.5
84,85,akwa ibom,afaha offot,nigeria,7,1,2.8198389376447417,1.0,5.03333,7.88333,5.05,7.9,-1.511596441268921,-1.5197015404701233,1.5,0.3333333333333333,-2.3475050926208496,-0.33333333333333326
85,87,akwa ibom,afaha offot,nigeria,4,3,0.478397305980098,0.0,5.03333,7.88333,5.05,7.9,-1.511596441268921,-1.5197015404701233,1.5,0.3333333333333333,-2.3475050926208496,-0.33333333333333326
86,88,akwa ibom,afaha offot,nigeria,5,2,-0.7649138052043672,0.0,5.03333,7.88333,5.05,7.9,-1.511596441268921,-1.5197015404701233,1.5,0.3333333333333333,-2.3475050926208496,-0.33333333333333326
87,89,akwa ibom,afaha offot,nigeria,8,0,0.425623856655394,,5.03333,7.88333,5.05,7.9,-1.511596441268921,-1.5197015404701233,1.5,0.3333333333333333,-2.3475050926208496,-0.33333333333333326
88,90,akwa ibom,afaha offot,nigeria,4,3,1.1554357402048037,1.0,5.03333,7.88333,5.05,7.9,-1.511596441268921,-1.5197015404701233,1.5,0.3333333333333333,-2.3475050926208496,-0.33333333333333326
89,91,akwa ibom,afaha offot,nigeria,6,1,0.5170418213266612,0.0,5.03333,7.88333,5.05,7.9,-1.511596441268921,-1.5197015404701233,1.5,0.3333333333333333,-2.3475050926208496,-0.33333333333333326
90,92,akwa ibom,afaha offot,nigeria,9,2,1.151678020675579,0.0,5.03333,7.88333,5.05,7.9,-1.511596441268921,-1.5197015404701233,1.5,0.3333333333333333,-2.3475050926208496,-0.33333333333333326
91,93,akwa ibom,afaha offot,nigeria,6,0,0.9111478145278228,,5.03333,7.88333,5.05,7.9,-1.511596441268921,-1.5197015404701233,1.5,0.3333333333333333,-2.3475050926208496,-0.33333333333333326
92,94,akwa ibom,afaha offot,nigeria,10,1,0.7256965878069191,0.0,5.03333,7.88333,5.05,7.9,-1.511596441268921,-1.5197015404701233,1.5,0.3333333333333333,-2.3475050926208496,-0.33333333333333326
93,95,akwa ibom,afaha offot,nigeria,8,2,1.1339630571806625,1.0,5.03333,7.88333,5.05,7.9,-1.511596441268921,-1.5197015404701233,1.5,0.3333333333333333,-2.3475050926208496,-0.33333333333333326
94,96,akwa ibom,afaha offot,nigeria,6,0,0.6806039534562224,,5.03333,7.88333,5.05,7.9,-1.511596441268921,-1.5197015404701233,1.5,0.3333333333333333,-2.3475050926208496,-0.33333333333333326
95,97,akwa ibom,afaha offot,nigeria,11,5,1.3126919011189764,1.0,5.03333,7.88333,5.05,7.9,-1.511596441268921,-1.5197015404701233,1.5,0.3333333333333333,-2.3475050926208496,-0.33333333333333326
96,98,akwa ibom,afaha offot,nigeria,6,0,1.6744320795241014,,5.03333,7.88333,5.05,7.9,-1.511596441268921,-1.5197015404701233,1.5,0.3333333333333333,-2.3475050926208496,-0.33333333333333326
97,99,akwa ibom,afaha offot,nigeria,6,0,0.860974490859009,,5.03333,7.88333,5.05,7.9,-1.511596441268921,-1.5197015404701233,1.5,0.3333333333333333,-2.3475050926208496,-0.33333333333333326
98,100,akwa ibom,afaha offot,nigeria,9,2,1.4891486232157851,1.0,5.03333,7.88333,5.05,7.9,-1.511596441268921,-1.5197015404701233,1.5,0.3333333333333333,-2.3475050926208496,-0.33333333333333326
99,101,akwa ibom,afaha offot,nigeria,3,1,1.0197650596055956,1.0,5.03333,7.88333,5.05,7.9,-1.511596441268921,-1.5197015404701233,1.5,0.3333333333333333,-2.3475050926208496,-0.33333333333333326
100,102,akwa ibom,afaha offot,nigeria,6,0,1.3350564998937298,,5.03333,7.88333,5.05,7.9,-1.511596441268921,-1.5197015404701233,1.5,0.3333333333333333,-2.3475050926208496,-0.33333333333333326
101,103,akwa ibom,afaha offot,nigeria,5,0,-0.0529516415662176,,5.03333,7.88333,5.05,7.9,-1.511596441268921,-1.5197015404701233,1.5,0.3333333333333333,-2.3475050926208496,-0.33333333333333326
102,104,akwa ibom,afaha offot,nigeria,4,2,1.3181499451661622,1.0,5.03333,7.88333,5.05,7.9,-1.511596441268921,-1.5197015404701233,1.5,0.3333333333333333,-2.3475050926208496,-0.33333333333333326
103,105,akwa ibom,afaha offot,nigeria,3,1,0.681909608687325,1.0,5.03333,7.88333,5.05,7.9,-1.511596441268921,-1.5197015404701233,1.5,0.3333333333333333,-2.3475050926208496,-0.33333333333333326
104,106,akwa ibom,afaha offot,nigeria,3,4,0.5242671068604814,1.0,5.03333,7.88333,5.05,7.9,-1.511596441268921,-1.5197015404701233,1.5,0.3333333333333333,-2.3475050926208496,-0.33333333333333326
105,107,akwa ibom,afaha offot,nigeria,6,1,-0.1127919958330493,0.0,5.03333,7.88333,5.05,7.9,-1.511596441268921,-1.5197015404701233,1.5,0.3333333333333333,-2.3475050926208496,-0.33333333333333326
106,108,akwa ibom,afaha offot,nigeria,4,3,1.3010000890110995,1.0,5.03333,7.88333,5.05,7.9,-1.511596441268921,-1.5197015404701233,1.5,0.3333333333333333,-2.3475050926208496,-0.33333333333333326
107,109,akwa ibom,afaha offot,nigeria,2,5,0.2663261402402013,1.0,5.03333,7.88333,5.05,7.9,-1.511596441268921,-1.5197015404701233,1.5,0.3333333333333333,-2.3475050926208496,-0.33333333333333326
108,110,rivers,afam nta,nigeria,4,1,-3.176756727084632,1.0,4.80606,7.3447,4.8,7.35,-1.546418309211731,-1.6144253412882488,1.3333333333333333,0.5,-2.0834569533665976,-0.5
109,111,rivers,afam nta,nigeria,7,1,-0.7395209883310554,1.0,4.80606,7.3447,4.8,7.35,-1.546418309211731,-1.6144253412882488,1.3333333333333333,0.5,-2.0834569533665976,-0.5
110,112,rivers,afam nta,nigeria,11,3,1.698249638997425,1.0,4.80606,7.3447,4.8,7.35,-1.546418309211731,-1.6144253412882488,1.3333333333333333,0.5,-2.0834569533665976,-0.5
111,113,rivers,afam nta,nigeria,8,1,-1.5190263388189729,1.0,4.80606,7.3447,4.8,7.35,-1.546418309211731,-1.6144253412882488,1.3333333333333333,0.5,-2.0834569533665976,-0.5
112,114,rivers,afam nta,nigeria,6,1,1.1313863352177655,1.0,4.80606,7.3447,4.8,7.35,-1.546418309211731,-1.6144253412882488,1.3333333333333333,0.5,-2.0834569533665976,-0.5
113,115,rivers,afam nta,nigeria,11,1,0.2321153089565151,1.0,4.80606,7.3447,4.8,7.35,-1.546418309211731,-1.6144253412882488,1.3333333333333333,0.5,-2.0834569533665976,-0.5
114,116,rivers,afam nta,nigeria,7,1,0.0725683247412175,1.0,4.80606,7.3447,4.8,7.35,-1.546418309211731,-1.6144253412882488,1.3333333333333333,0.5,-2.0834569533665976,-0.5
115,117,rivers,afam nta,nigeria,5,0,0.6195519065995764,,4.80606,7.3447,4.8,7.35,-1.546418309211731,-1.6144253412882488,1.3333333333333333,0.5,-2.0834569533665976,-0.5
116,118,rivers,afam nta,nigeria,12,0,-0.7545518664479542,,4.80606,7.3447,4.8,7.35,-1.546418309211731,-1.6144253412882488,1.3333333333333333,0.5,-2.0834569533665976,-0.5
117,119,rivers,afam nta,nigeria,11,0,0.0805847930702302,,4.80606,7.3447,4.8,7.35,-1.546418309211731,-1.6144253412882488,1.3333333333333333,0.5,-2.0834569533665976,-0.5
118,120,rivers,afam nta,nigeria,7,1,-0.6907788317710339,1.0,4.80606,7.3447,4.8,7.35,-1.546418309211731,-1.6144253412882488,1.3333333333333333,0.5,-2.0834569533665976,-0.5
119,121,rivers,afam nta,nigeria,7,1,1.1404048620879048,1.0,4.80606,7.3447,4.8,7.35,-1.546418309211731,-1.6144253412882488,1.3333333333333333,0.5,-2.0834569533665976,-0.5
120,122,rivers,afam nta,nigeria,8,1,0.095615671187129,1.0,4.80606,7.3447,4.8,7.35,-1.546418309211731,-1.6144253412882488,1.3333333333333333,0.5,-2.0834569533665976,-0.5
121,123,rivers,afam nta,nigeria,9,1,-0.7274962858375362,1.0,4.80606,7.3447,4.8,7.35,-1.546418309211731,-1.6144253412882488,1.3333333333333333,0.5,-2.0834569533665976,-0.5
122,124,rivers,afam nta,nigeria,8,1,0.4724053968307201,1.0,4.80606,7.3447,4.8,7.35,-1.546418309211731,-1.6144253412882488,1.3333333333333333,0.5,-2.0834569533665976,-0.5
123,125,rivers,afam nta,nigeria,8,1,-1.5190263388189729,1.0,4.80606,7.3447,4.8,7.35,-1.546418309211731,-1.6144253412882488,1.3333333333333333,0.5,-2.0834569533665976,-0.5
124,126,rivers,afam nta,nigeria,15,1,-1.5415726559943213,0.0,4.80606,7.3447,4.8,7.35,-1.546418309211731,-1.6144253412882488,1.3333333333333333,0.5,-2.0834569533665976,-0.5
125,127,rivers,afam nta,nigeria,7,1,-0.7039308501233204,1.0,4.80606,7.3447,4.8,7.35,-1.546418309211731,-1.6144253412882488,1.3333333333333333,0.5,-2.0834569533665976,-0.5
126,128,rivers,afam nta,nigeria,7,1,0.740567789998402,1.0,4.80606,7.3447,4.8,7.35,-1.546418309211731,-1.6144253412882488,1.3333333333333333,0.5,-2.0834569533665976,-0.5
127,129,rivers,afam nta,nigeria,10,1,-0.7014257037705041,1.0,4.80606,7.3447,4.8,7.35,-1.546418309211731,-1.6144253412882488,1.3333333333333333,0.5,-2.0834569533665976,-0.5
128,130,lagos,ajido,nigeria,1,1,1.6661558164210022,0.0,6.41667,3.01667,6.4,3.0,0.0,0.0,0.0,0.0,0.0,0.0
129,131,lagos,ajido,nigeria,10,1,1.5141213820654138,1.0,6.41667,3.01667,6.4,3.0,0.0,0.0,0.0,0.0,0.0,0.0
130,132,lagos,ajido,nigeria,3,2,0.5098172162074096,0.0,6.41667,3.01667,6.4,3.0,0.0,0.0,0.0,0.0,0.0,0.0
131,133,lagos,ajido,nigeria,3,1,1.0440271241169543,0.0,6.41667,3.01667,6.4,3.0,0.0,0.0,0.0,0.0,0.0,0.0
132,134,lagos,ajido,nigeria,6,1,0.9530637168131212,0.0,6.41667,3.01667,6.4,3.0,0.0,0.0,0.0,0.0,0.0,0.0
133,135,lagos,ajido,nigeria,8,3,2.2050207503302137,0.0,6.41667,3.01667,6.4,3.0,0.0,0.0,0.0,0.0,0.0,0.0
134,136,lagos,ajido,nigeria,9,2,1.055807847065429,1.0,6.41667,3.01667,6.4,3.0,0.0,0.0,0.0,0.0,0.0,0.0
135,137,lagos,ajido,nigeria,8,1,-2.0486453427740234,1.0,6.41667,3.01667,6.4,3.0,0.0,0.0,0.0,0.0,0.0,0.0
136,139,lagos,ajido,nigeria,5,2,-0.0066467951620249,0.0,6.41667,3.01667,6.4,3.0,0.0,0.0,0.0,0.0,0.0,0.0
137,140,lagos,ajido,nigeria,8,1,-0.3640788151669464,0.0,6.41667,3.01667,6.4,3.0,0.0,0.0,0.0,0.0,0.0,0.0
138,141,lagos,ajido,nigeria,4,0,0.107906471883671,,6.41667,3.01667,6.4,3.0,0.0,0.0,0.0,0.0,0.0,0.0
139,142,lagos,ajido,nigeria,9,2,0.5017207896851332,0.0,6.41667,3.01667,6.4,3.0,0.0,0.0,0.0,0.0,0.0,0.0
140,143,lagos,ajido,nigeria,1,1,2.1976965566259503,1.0,6.41667,3.01667,6.4,3.0,0.0,0.0,0.0,0.0,0.0,0.0
141,144,lagos,ajido,nigeria,5,2,1.200362998639943,0.0,6.41667,3.01667,6.4,3.0,0.0,0.0,0.0,0.0,0.0,0.0
142,145,lagos,ajido,nigeria,3,1,1.2454556329906392,0.0,6.41667,3.01667,6.4,3.0,0.0,0.0,0.0,0.0,0.0,0.0
143,146,lagos,ajido,nigeria,2,1,1.2680019501659876,1.0,6.41667,3.01667,6.4,3.0,0.0,0.0,0.0,0.0,0.0,0.0
144,147,lagos,ajido,nigeria,3,0,1.1778166814645945,,6.41667,3.01667,6.4,3.0,0.0,0.0,0.0,0.0,0.0,0.0
145,148,lagos,ajido,nigeria,8,2,1.1327240471138975,1.0,6.41667,3.01667,6.4,3.0,0.0,0.0,0.0,0.0,0.0,0.0
146,149,lagos,ajido,nigeria,3,2,0.8854247652870763,0.0,6.41667,3.01667,6.4,3.0,0.0,0.0,0.0,0.0,0.0,0.0
147,150,lagos,ajido,nigeria,8,1,0.9885715789370916,0.0,6.41667,3.01667,6.4,3.0,0.0,0.0,0.0,0.0,0.0,0.0
148,151,ondo,akinala alade,nigeria,5,2,3.2629455867585637,1.0,7.109534365,5.115648862,7.1,5.1,-1.8390547633171082,-1.9907499551773071,2.0,0.3333333333333333,-3.758841037750244,-0.33333333333333326
149,152,ondo,akinala alade,nigeria,3,1,0.7412722971102707,0.0,7.109534365,5.115648862,7.1,5.1,-1.8390547633171082,-1.9907499551773071,2.0,0.3333333333333333,-3.758841037750244,-0.33333333333333326
150,153,ondo,akinala alade,nigeria,3,1,1.9949549838139624,1.0,7.109534365,5.115648862,7.1,5.1,-1.8390547633171082,-1.9907499551773071,2.0,0.3333333333333333,-3.758841037750244,-0.33333333333333326
151,154,ondo,akinala alade,nigeria,4,2,1.125373983971006,0.0,7.109534365,5.115648862,7.1,5.1,-1.8390547633171082,-1.9907499551773071,2.0,0.3333333333333333,-3.758841037750244,-0.33333333333333326
152,155,ondo,akinala alade,nigeria,3,2,1.7057650780558746,0.0,7.109534365,5.115648862,7.1,5.1,-1.8390547633171082,-1.9907499551773071,2.0,0.3333333333333333,-3.758841037750244,-0.33333333333333326
153,156,ondo,akinala alade,nigeria,4,3,2.280175140914708,1.0,7.109534365,5.115648862,7.1,5.1,-1.8390547633171082,-1.9907499551773071,2.0,0.3333333333333333,-3.758841037750244,-0.33333333333333326
154,157,ondo,akinala alade,nigeria,2,2,-0.0161352703186202,0.0,7.109534365,5.115648862,7.1,5.1,-1.8390547633171082,-1.9907499551773071,2.0,0.3333333333333333,-3.758841037750244,-0.33333333333333326
155,158,ondo,akinala alade,nigeria,6,2,2.25762882373936,1.0,7.109534365,5.115648862,7.1,5.1,-1.8390547633171082,-1.9907499551773071,2.0,0.3333333333333333,-3.758841037750244,-0.33333333333333326
156,159,ondo,akinala alade,nigeria,4,1,2.280175140914708,1.0,7.109534365,5.115648862,7.1,5.1,-1.8390547633171082,-1.9907499551773071,2.0,0.3333333333333333,-3.758841037750244,-0.33333333333333326
157,160,ondo,akinala alade,nigeria,3,2,2.280175140914708,1.0,7.109534365,5.115648862,7.1,5.1,-1.8390547633171082,-1.9907499551773071,2.0,0.3333333333333333,-3.758841037750244,-0.33333333333333326
158,161,ondo,akinala alade,nigeria,4,3,0.350633869913705,0.0,7.109534365,5.115648862,7.1,5.1,-1.8390547633171082,-1.9907499551773071,2.0,0.3333333333333333,-3.758841037750244,-0.33333333333333326
159,162,ondo,akinala alade,nigeria,4,1,-1.1225165285943248,1.0,7.109534365,5.115648862,7.1,5.1,-1.8390547633171082,-1.9907499551773071,2.0,0.3333333333333333,-3.758841037750244,-0.33333333333333326
160,163,ondo,akinala alade,nigeria,2,3,1.2953593544905666,0.0,7.109534365,5.115648862,7.1,5.1,-1.8390547633171082,-1.9907499551773071,2.0,0.3333333333333333,-3.758841037750244,-0.33333333333333326
161,164,ondo,akinala alade,nigeria,3,2,1.5714997721649846,0.0,7.109534365,5.115648862,7.1,5.1,-1.8390547633171082,-1.9907499551773071,2.0,0.3333333333333333,-3.758841037750244,-0.33333333333333326
162,165,ondo,akinala alade,nigeria,4,1,1.3942408842505565,0.0,7.109534365,5.115648862,7.1,5.1,-1.8390547633171082,-1.9907499551773071,2.0,0.3333333333333333,-3.758841037750244,-0.33333333333333326
163,166,ondo,akinala alade,nigeria,3,0,1.409271762367455,,7.109534365,5.115648862,7.1,5.1,-1.8390547633171082,-1.9907499551773071,2.0,0.3333333333333333,-3.758841037750244,-0.33333333333333326
164,167,ondo,akinala alade,nigeria,5,0,0.711210540876473,,7.109534365,5.115648862,7.1,5.1,-1.8390547633171082,-1.9907499551773071,2.0,0.3333333333333333,-3.758841037750244,-0.33333333333333326
165,168,ondo,akinala alade,nigeria,4,1,2.329493260769377,0.0,7.109534365,5.115648862,7.1,5.1,-1.8390547633171082,-1.9907499551773071,2.0,0.3333333333333333,-3.758841037750244,-0.33333333333333326
166,169,ondo,akinala alade,nigeria,4,0,2.598360161048927,,7.109534365,5.115648862,7.1,5.1,-1.8390547633171082,-1.9907499551773071,2.0,0.3333333333333333,-3.758841037750244,-0.33333333333333326
167,170,ondo,akinala alade,nigeria,5,0,1.8957198682217056,,7.109534365,5.115648862,7.1,5.1,-1.8390547633171082,-1.9907499551773071,2.0,0.3333333333333333,-3.758841037750244,-0.33333333333333326
168,171,osun,alamole (ikirun),nigeria,4,2,-2.1139183143385147,1.0,7.9167,4.6667,7.9,4.65,-1.3456552624702454,-1.470949649810791,2.0,0.3333333333333333,-2.84932279586792,-0.33333333333333326
169,172,osun,alamole (ikirun),nigeria,2,3,0.6533713823625987,1.0,7.9167,4.6667,7.9,4.65,-1.3456552624702454,-1.470949649810791,2.0,0.3333333333333333,-2.84932279586792,-0.33333333333333326
170,173,osun,alamole (ikirun),nigeria,3,1,2.387712389048691,0.0,7.9167,4.6667,7.9,4.65,-1.3456552624702454,-1.470949649810791,2.0,0.3333333333333333,-2.84932279586792,-0.33333333333333326
171,174,osun,alamole (ikirun),nigeria,4,0,2.814202358350905,,7.9167,4.6667,7.9,4.65,-1.3456552624702454,-1.470949649810791,2.0,0.3333333333333333,-2.84932279586792,-0.33333333333333326
