,house,district,census_tract,country,date,hh_size,migrant_num,wealth_index,remit,lat,long,lat_regrid,long_regrid,intensity,magnitude,duration,frequency,severity,dispersion
1362,1438,lugari,township,kenya,2009-11-26,3,1,2.0076884375775665,1.0,0.6475208,34.87395182,0.65,34.85,-1.599996519088745,-1.7679635524749755,1.9,1.0,-3.1154375672340393,-0.6666666666666667
1363,1439,lugari,mwamba,kenya,2009-11-26,4,3,2.0277413858419435,1.0,0.633755504,35.0218391,0.65,35.0,-1.7354360580444337,-1.8071787118911744,1.6,1.0,-2.6935931205749513,-0.6666666666666667
1364,1440,lugari,mwamba,kenya,2009-11-26,2,0,2.649173515172168,,0.633755504,35.0218391,0.65,35.0,-1.7354360580444337,-1.8071787118911744,1.6,1.0,-2.6935931205749513,-0.6666666666666667
1365,1441,lugari,mwamba,kenya,2009-11-26,2,1,3.184612980512576,0.0,0.633755504,35.0218391,0.65,35.0,-1.7354360580444337,-1.8071787118911744,1.6,1.0,-2.6935931205749513,-0.6666666666666667
1366,1442,lugari,township,kenya,2009-11-25,10,1,0.8166020807953873,0.0,0.6475208,34.87395182,0.65,34.85,-1.599996519088745,-1.7679635524749755,1.9,1.0,-3.1154375672340393,-0.6666666666666667
1367,1443,lugari,township,kenya,2009-11-25,2,4,-1.0681920457377334,1.0,0.6475208,34.87395182,0.65,34.85,-1.599996519088745,-1.7679635524749755,1.9,1.0,-3.1154375672340393,-0.6666666666666667
1368,1444,kilifi,kisumu  ndogo,kenya,2009-11-07,3,1,-2.030330790478136,1.0,-1.253957244,36.88794055,-1.25,36.9,-1.710811898112297,-1.8849236965179443,2.5,0.8333333333333334,-4.2502637803554535,-0.43333333333333346
1369,1445,kilifi,kisumu  ndogo,kenya,2009-12-07,5,2,-2.518958747545749,1.0,-1.253957244,36.88794055,-1.25,36.9,-1.710811898112297,-1.8849236965179443,2.5,0.8333333333333334,-4.2502637803554535,-0.43333333333333346
1370,1446,kilifi,kisumu  ndogo,kenya,2009-12-07,1,1,-3.526312236705523,0.0,-1.253957244,36.88794055,-1.25,36.9,-1.710811898112297,-1.8849236965179443,2.5,0.8333333333333334,-4.2502637803554535,-0.43333333333333346
1371,1447,kilifi,kisumu  ndogo,kenya,2009-12-07,4,2,-0.0194573396791779,1.0,-1.253957244,36.88794055,-1.25,36.9,-1.710811898112297,-1.8849236965179443,2.5,0.8333333333333334,-4.2502637803554535,-0.43333333333333346
1372,1448,kilifi,kisumu  ndogo,kenya,2009-12-07,3,1,0.2979863045013233,0.0,-1.253957244,36.88794055,-1.25,36.9,-1.710811898112297,-1.8849236965179443,2.5,0.8333333333333334,-4.2502637803554535,-0.43333333333333346
1373,1449,kilifi,kisumu  ndogo,kenya,2009-12-07,1,1,-3.208791284774557,1.0,-1.253957244,36.88794055,-1.25,36.9,-1.710811898112297,-1.8849236965179443,2.5,0.8333333333333334,-4.2502637803554535,-0.43333333333333346
1374,1450,kilifi,kisumu  ndogo,kenya,2009-12-07,5,1,-1.545177929969216,0.0,-1.253957244,36.88794055,-1.25,36.9,-1.710811898112297,-1.8849236965179443,2.5,0.8333333333333334,-4.2502637803554535,-0.43333333333333346
1375,1451,kilifi,kisumu  ndogo,kenya,2009-12-07,4,1,2.282492123112821,1.0,-1.253957244,36.88794055,-1.25,36.9,-1.710811898112297,-1.8849236965179443,2.5,0.8333333333333334,-4.2502637803554535,-0.43333333333333346
1376,1452,kilifi,kisumu  ndogo,kenya,2009-12-07,2,1,-0.385064634123456,0.0,-1.253957244,36.88794055,-1.25,36.9,-1.710811898112297,-1.8849236965179443,2.5,0.8333333333333334,-4.2502637803554535,-0.43333333333333346
1377,1453,kilifi,kisumu  ndogo,kenya,2009-12-07,2,1,1.4234391590366875,1.0,-1.253957244,36.88794055,-1.25,36.9,-1.710811898112297,-1.8849236965179443,2.5,0.8333333333333334,-4.2502637803554535,-0.43333333333333346
1378,1454,kilifi,kisumu  ndogo,kenya,2009-12-09,2,0,-2.123387209337083,,-1.253957244,36.88794055,-1.25,36.9,-1.710811898112297,-1.8849236965179443,2.5,0.8333333333333334,-4.2502637803554535,-0.43333333333333346
1379,1455,kilifi,kisumu  ndogo,kenya,2009-12-07,2,0,-2.26683222355806,,-1.253957244,36.88794055,-1.25,36.9,-1.710811898112297,-1.8849236965179443,2.5,0.8333333333333334,-4.2502637803554535,-0.43333333333333346
1380,1456,kilifi,kisumu  ndogo,kenya,2009-12-07,1,0,-0.4452234789165871,,-1.253957244,36.88794055,-1.25,36.9,-1.710811898112297,-1.8849236965179443,2.5,0.8333333333333334,-4.2502637803554535,-0.43333333333333346
1381,1457,kilifi,kisumu  ndogo,kenya,2009-12-07,2,0,0.6325742466197817,,-1.253957244,36.88794055,-1.25,36.9,-1.710811898112297,-1.8849236965179443,2.5,0.8333333333333334,-4.2502637803554535,-0.43333333333333346
1382,1458,kilifi,kisumu  ndogo,kenya,2009-12-09,1,0,-0.4452234789165871,,-1.253957244,36.88794055,-1.25,36.9,-1.710811898112297,-1.8849236965179443,2.5,0.8333333333333334,-4.2502637803554535,-0.43333333333333346
1383,1459,kilifi,kisumu  ndogo,kenya,2009-12-07,3,0,-3.11587804943086,,-1.253957244,36.88794055,-1.25,36.9,-1.710811898112297,-1.8849236965179443,2.5,0.8333333333333334,-4.2502637803554535,-0.43333333333333346
1384,1460,kilifi,kisumu  ndogo,kenya,2009-12-07,1,0,-1.1543547056793275,,-1.253957244,36.88794055,-1.25,36.9,-1.710811898112297,-1.8849236965179443,2.5,0.8333333333333334,-4.2502637803554535,-0.43333333333333346
1385,1461,kilifi,kisumu  ndogo,kenya,2009-12-07,1,0,-1.0775575673260716,,-1.253957244,36.88794055,-1.25,36.9,-1.710811898112297,-1.8849236965179443,2.5,0.8333333333333334,-4.2502637803554535,-0.43333333333333346
1386,1462,kilifi,kisumu  ndogo,kenya,2009-12-09,1,0,-1.5061853035515085,,-1.253957244,36.88794055,-1.25,36.9,-1.710811898112297,-1.8849236965179443,2.5,0.8333333333333334,-4.2502637803554535,-0.43333333333333346
1387,1463,kilifi,kisumu  ndogo,kenya,2009-12-07,2,0,-3.676369070354436,,-1.253957244,36.88794055,-1.25,36.9,-1.710811898112297,-1.8849236965179443,2.5,0.8333333333333334,-4.2502637803554535,-0.43333333333333346
1388,1464,kilifi,kisumu  ndogo,kenya,2009-12-07,1,0,-0.1227366254276778,,-1.253957244,36.88794055,-1.25,36.9,-1.710811898112297,-1.8849236965179443,2.5,0.8333333333333334,-4.2502637803554535,-0.43333333333333346
1389,1465,nairobi,loresho,kenya,2009-11-20,5,2,-3.512943604529272,1.0,-1.253745825,36.75036738,-1.25,36.75,-1.648306405544281,-1.7475956439971925,1.9,1.0,-3.2647418856620787,-0.6666666666666667
1390,1466,nairobi,loresho,kenya,2009-11-20,2,1,-3.522301647052648,0.0,-1.253745825,36.75036738,-1.25,36.75,-1.648306405544281,-1.7475956439971925,1.9,1.0,-3.2647418856620787,-0.6666666666666667
1391,1467,nairobi,loresho,kenya,2009-11-23,3,2,-3.5102698780940216,1.0,-1.253745825,36.75036738,-1.25,36.75,-1.648306405544281,-1.7475956439971925,1.9,1.0,-3.2647418856620787,-0.6666666666666667
1392,1468,nairobi,loresho,kenya,2009-11-20,2,2,-2.9644855942830715,1.0,-1.253745825,36.75036738,-1.25,36.75,-1.648306405544281,-1.7475956439971925,1.9,1.0,-3.2647418856620787,-0.6666666666666667
1393,1469,nairobi,loresho,kenya,2009-11-23,3,1,-3.00067822030373,0.0,-1.253745825,36.75036738,-1.25,36.75,-1.648306405544281,-1.7475956439971925,1.9,1.0,-3.2647418856620787,-0.6666666666666667
1394,1470,nairobi,loresho,kenya,2009-11-23,5,1,-3.3968736930403147,0.0,-1.253745825,36.75036738,-1.25,36.75,-1.648306405544281,-1.7475956439971925,1.9,1.0,-3.2647418856620787,-0.6666666666666667
1395,1471,nairobi,kibarage,kenya,2009-11-20,3,1,-1.5621026674995508,0.0,-1.250681394,36.75244144,-1.25,36.75,-1.648306405544281,-1.7475956439971925,1.9,1.0,-3.2647418856620787,-0.6666666666666667
1396,1472,lugari,mlimani,kenya,2009-11-26,5,4,1.3284961938108173,1.0,0.651451675,34.87612009,0.65,34.9,-1.6354422092437744,-1.7463061809539795,1.6,0.8333333333333334,-2.6500025749206544,-0.8333333333333333
1397,1473,lugari,township,kenya,2009-11-26,3,0,3.0831780806724995,,0.6475208,34.87395182,0.65,34.85,-1.599996519088745,-1.7679635524749755,1.9,1.0,-3.1154375672340393,-0.6666666666666667
1398,1474,lugari,township,kenya,2009-11-26,5,1,0.8433861553131108,1.0,0.6475208,34.87395182,0.65,34.85,-1.599996519088745,-1.7679635524749755,1.9,1.0,-3.1154375672340393,-0.6666666666666667
1399,1475,lugari,mlimani,kenya,2009-11-26,7,1,2.186358191041006,1.0,0.651451675,34.87612009,0.65,34.9,-1.6354422092437744,-1.7463061809539795,1.6,0.8333333333333334,-2.6500025749206544,-0.8333333333333333
1400,1476,lugari,township,kenya,2009-11-24,6,2,0.819752323430095,0.0,0.6475208,34.87395182,0.65,34.85,-1.599996519088745,-1.7679635524749755,1.9,1.0,-3.1154375672340393,-0.6666666666666667
1401,1477,lugari,township,kenya,2009-11-24,3,0,2.6993058858331103,,0.6475208,34.87395182,0.65,34.85,-1.599996519088745,-1.7679635524749755,1.9,1.0,-3.1154375672340393,-0.6666666666666667
1402,1478,lugari,township,kenya,2009-11-24,5,0,2.418904888465747,,0.6475208,34.87395182,0.65,34.85,-1.599996519088745,-1.7679635524749755,1.9,1.0,-3.1154375672340393,-0.6666666666666667
1403,1479,lugari,township,kenya,2009-11-24,5,0,2.5259936801015708,,0.6475208,34.87395182,0.65,34.85,-1.599996519088745,-1.7679635524749755,1.9,1.0,-3.1154375672340393,-0.6666666666666667
1404,1480,lugari,township,kenya,2009-11-24,10,2,2.659540267638271,1.0,0.6475208,34.87395182,0.65,34.85,-1.599996519088745,-1.7679635524749755,1.9,1.0,-3.1154375672340393,-0.6666666666666667
1405,1481,lugari,township,kenya,2009-11-24,3,5,2.403865177267464,1.0,0.6475208,34.87395182,0.65,34.85,-1.599996519088745,-1.7679635524749755,1.9,1.0,-3.1154375672340393,-0.6666666666666667
1406,1482,lugari,township,kenya,2009-11-24,5,0,1.946964251065108,,0.6475208,34.87395182,0.65,34.85,-1.599996519088745,-1.7679635524749755,1.9,1.0,-3.1154375672340393,-0.6666666666666667
1407,1483,lugari,township,kenya,2009-11-25,3,7,1.1060122751344168,0.0,0.6475208,34.87395182,0.65,34.85,-1.599996519088745,-1.7679635524749755,1.9,1.0,-3.1154375672340393,-0.6666666666666667
1408,1484,lugari,township,kenya,2009-11-24,5,1,2.342650967905952,0.0,0.6475208,34.87395182,0.65,34.85,-1.599996519088745,-1.7679635524749755,1.9,1.0,-3.1154375672340393,-0.6666666666666667
1409,1485,lugari,township,kenya,2009-11-26,8,1,2.067847282370697,1.0,0.6475208,34.87395182,0.65,34.85,-1.599996519088745,-1.7679635524749755,1.9,1.0,-3.1154375672340393,-0.6666666666666667
1410,1486,kilifi,mtondia,kenya,2009-12-07,1,1,-3.486206340176769,1.0,-3.575678316,39.86724913,-3.6,39.85,-1.7438273429870605,-1.7438273429870605,2.0,0.3333333333333333,-3.487654685974121,-0.33333333333333326
1411,1487,kilifi,mtondia,kenya,2009-12-07,1,0,-1.751224681288455,1.0,-3.575678316,39.86724913,-3.6,39.85,-1.7438273429870605,-1.7438273429870605,2.0,0.3333333333333333,-3.487654685974121,-0.33333333333333326
1412,1489,kilifi,mtondia,kenya,2009-12-12,1,0,-3.3653986277414534,1.0,-3.575678316,39.86724913,-3.6,39.85,-1.7438273429870605,-1.7438273429870605,2.0,0.3333333333333333,-3.487654685974121,-0.33333333333333326
1413,1490,kilifi,mtondia,kenya,2009-12-09,2,1,-3.106053226051686,1.0,-3.575678316,39.86724913,-3.6,39.85,-1.7438273429870605,-1.7438273429870605,2.0,0.3333333333333333,-3.487654685974121,-0.33333333333333326
1414,1491,kilifi,mtondia,kenya,2009-12-08,2,0,-2.3237827803019875,1.0,-3.575678316,39.86724913,-3.6,39.85,-1.7438273429870605,-1.7438273429870605,2.0,0.3333333333333333,-3.487654685974121,-0.33333333333333326
1415,1492,kilifi,mtondia,kenya,2009-12-10,2,1,-2.2235180389801026,0.0,-3.575678316,39.86724913,-3.6,39.85,-1.7438273429870605,-1.7438273429870605,2.0,0.3333333333333333,-3.487654685974121,-0.33333333333333326
1416,1493,kilifi,mtondia,kenya,2009-12-10,1,1,-2.3311675915070564,0.0,-3.575678316,39.86724913,-3.6,39.85,-1.7438273429870605,-1.7438273429870605,2.0,0.3333333333333333,-3.487654685974121,-0.33333333333333326
1417,1494,kilifi,mtondia,kenya,2009-12-10,1,3,-2.533998458744032,1.0,-3.575678316,39.86724913,-3.6,39.85,-1.7438273429870605,-1.7438273429870605,2.0,0.3333333333333333,-3.487654685974121,-0.33333333333333326
1418,1495,kilifi,mtondia,kenya,2009-12-10,5,1,-1.626793083599748,1.0,-3.575678316,39.86724913,-3.6,39.85,-1.7438273429870605,-1.7438273429870605,2.0,0.3333333333333333,-3.487654685974121,-0.33333333333333326
1419,1496,kilifi,mtondia,kenya,2009-12-10,2,0,2.313136887228714,,-3.575678316,39.86724913,-3.6,39.85,-1.7438273429870605,-1.7438273429870605,2.0,0.3333333333333333,-3.487654685974121,-0.33333333333333326
1420,1497,kilifi,mtondia,kenya,2009-12-09,8,1,0.6320892100815765,1.0,-3.575678316,39.86724913,-3.6,39.85,-1.7438273429870605,-1.7438273429870605,2.0,0.3333333333333333,-3.487654685974121,-0.33333333333333326
1421,1498,kilifi,mtondia,kenya,2009-12-08,1,1,-1.417691963975283,1.0,-3.575678316,39.86724913,-3.6,39.85,-1.7438273429870605,-1.7438273429870605,2.0,0.3333333333333333,-3.487654685974121,-0.33333333333333326
1422,1500,kilifi,mtondia,kenya,2009-12-10,1,0,-0.85710904809679,,-3.575678316,39.86724913,-3.6,39.85,-1.7438273429870605,-1.7438273429870605,2.0,0.3333333333333333,-3.487654685974121,-0.33333333333333326
1423,1501,kilifi,mtondia,kenya,2009-12-08,3,0,-0.0796161844723088,,-3.575678316,39.86724913,-3.6,39.85,-1.7438273429870605,-1.7438273429870605,2.0,0.3333333333333333,-3.487654685974121,-0.33333333333333326
1424,1502,kilifi,mtondia,kenya,2009-12-10,1,0,0.5388014004313,,-3.575678316,39.86724913,-3.6,39.85,-1.7438273429870605,-1.7438273429870605,2.0,0.3333333333333333,-3.487654685974121,-0.33333333333333326
1425,1503,kilifi,mtondia,kenya,2009-12-08,6,0,-0.407232638316145,,-3.575678316,39.86724913,-3.6,39.85,-1.7438273429870605,-1.7438273429870605,2.0,0.3333333333333333,-3.487654685974121,-0.33333333333333326
1426,1504,kilifi,mtondia,kenya,2009-12-08,6,0,-1.6654956195554782,,-3.575678316,39.86724913,-3.6,39.85,-1.7438273429870605,-1.7438273429870605,2.0,0.3333333333333333,-3.487654685974121,-0.33333333333333326
1427,1505,kilifi,mtondia,kenya,2009-12-08,6,0,-0.4883500514268951,,-3.575678316,39.86724913,-3.6,39.85,-1.7438273429870605,-1.7438273429870605,2.0,0.3333333333333333,-3.487654685974121,-0.33333333333333326
1428,1506,kilifi,makiwo,kenya,2009-12-08,4,1,-0.7803544868067989,1.0,-3.579764276,39.89489589,-3.6,39.9,-1.7349501848220825,-1.7349501848220825,2.0,0.3333333333333333,-3.469900369644165,-0.33333333333333326
1429,1507,kilifi,makiwo,kenya,2009-12-09,1,1,-2.296911645954625,0.0,-3.579764276,39.89489589,-3.6,39.9,-1.7349501848220825,-1.7349501848220825,2.0,0.3333333333333333,-3.469900369644165,-0.33333333333333326
1430,1508,kilifi,makiwo,kenya,2009-12-09,3,1,0.6591190900175621,1.0,-3.579764276,39.89489589,-3.6,39.9,-1.7349501848220825,-1.7349501848220825,2.0,0.3333333333333333,-3.469900369644165,-0.33333333333333326
1431,1509,kilifi,makiwo,kenya,2009-12-08,4,1,-3.0900108674401845,0.0,-3.579764276,39.89489589,-3.6,39.9,-1.7349501848220825,-1.7349501848220825,2.0,0.3333333333333333,-3.469900369644165,-0.33333333333333326
1432,1511,kilifi,makiwo,kenya,2009-12-09,2,1,-2.7813340917496787,1.0,-3.579764276,39.89489589,-3.6,39.9,-1.7349501848220825,-1.7349501848220825,2.0,0.3333333333333333,-3.469900369644165,-0.33333333333333326
1433,1512,kilifi,makiwo,kenya,2009-12-09,2,1,-3.426047495383638,0.0,-3.579764276,39.89489589,-3.6,39.9,-1.7349501848220825,-1.7349501848220825,2.0,0.3333333333333333,-3.469900369644165,-0.33333333333333326
1434,1513,kilifi,makiwo,kenya,2009-12-09,1,1,-2.173313726845439,0.0,-3.579764276,39.89489589,-3.6,39.9,-1.7349501848220825,-1.7349501848220825,2.0,0.3333333333333333,-3.469900369644165,-0.33333333333333326
1435,1514,kilifi,makiwo,kenya,2009-12-09,1,1,-0.680552678197254,0.0,-3.579764276,39.89489589,-3.6,39.9,-1.7349501848220825,-1.7349501848220825,2.0,0.3333333333333333,-3.469900369644165,-0.33333333333333326
1436,1515,kilifi,makiwo,kenya,2009-12-09,2,1,-1.4056601950166565,1.0,-3.579764276,39.89489589,-3.6,39.9,-1.7349501848220825,-1.7349501848220825,2.0,0.3333333333333333,-3.469900369644165,-0.33333333333333326
1437,1516,kilifi,makiwo,kenya,2009-12-08,2,1,0.4247202284714431,1.0,-3.579764276,39.89489589,-3.6,39.9,-1.7349501848220825,-1.7349501848220825,2.0,0.3333333333333333,-3.469900369644165,-0.33333333333333326
1438,1517,kilifi,makiwo,kenya,2009-12-09,4,0,-0.5300329118360011,,-3.579764276,39.89489589,-3.6,39.9,-1.7349501848220825,-1.7349501848220825,2.0,0.3333333333333333,-3.469900369644165,-0.33333333333333326
1439,1518,kilifi,makiwo,kenya,2009-12-08,4,0,2.1409244913442067,,-3.579764276,39.89489589,-3.6,39.9,-1.7349501848220825,-1.7349501848220825,2.0,0.3333333333333333,-3.469900369644165,-0.33333333333333326
1440,1519,kilifi,makiwo,kenya,2009-12-08,7,0,-3.0677509735963557,,-3.579764276,39.89489589,-3.6,39.9,-1.7349501848220825,-1.7349501848220825,2.0,0.3333333333333333,-3.469900369644165,-0.33333333333333326
1441,1520,kilifi,makiwo,kenya,2009-12-08,4,0,1.1355263558116548,,-3.579764276,39.89489589,-3.6,39.9,-1.7349501848220825,-1.7349501848220825,2.0,0.3333333333333333,-3.469900369644165,-0.33333333333333326
1442,1521,kilifi,makiwo,kenya,2009-12-09,1,0,2.1020155887334275,,-3.579764276,39.89489589,-3.6,39.9,-1.7349501848220825,-1.7349501848220825,2.0,0.3333333333333333,-3.469900369644165,-0.33333333333333326
1443,1522,kilifi,makiwo,kenya,2009-12-09,9,0,0.1169080901655961,,-3.579764276,39.89489589,-3.6,39.9,-1.7349501848220825,-1.7349501848220825,2.0,0.3333333333333333,-3.469900369644165,-0.33333333333333326
1444,1523,kilifi,makiwo,kenya,2009-12-08,8,0,-2.6394707836367672,,-3.579764276,39.89489589,-3.6,39.9,-1.7349501848220825,-1.7349501848220825,2.0,0.3333333333333333,-3.469900369644165,-0.33333333333333326
1445,1524,kilifi,makiwo,kenya,2009-12-08,2,0,-0.385064634123456,,-3.579764276,39.89489589,-3.6,39.9,-1.7349501848220825,-1.7349501848220825,2.0,0.3333333333333333,-3.469900369644165,-0.33333333333333326
1446,1525,kilifi,makiwo,kenya,2009-12-08,1,0,0.4093628567660916,,-3.579764276,39.89489589,-3.6,39.9,-1.7349501848220825,-1.7349501848220825,2.0,0.3333333333333333,-3.469900369644165,-0.33333333333333326
1447,1526,kilifi,mtwapa,kenya,2009-12-09,7,0,-0.957419594497262,,-3.946691482,39.74501658,-3.95,39.75,0.0,0.0,0.0,0.0,0.0,0.0
1448,1527,kilifi,mtwapa,kenya,2009-12-09,3,0,-3.35035891654317,1.0,-3.946691482,39.74501658,-3.95,39.75,0.0,0.0,0.0,0.0,0.0,0.0
1449,1528,kilifi,mtwapa,kenya,2009-12-08,1,1,-2.6047037727607187,1.0,-3.946691482,39.74501658,-3.95,39.75,0.0,0.0,0.0,0.0,0.0,0.0
1450,1529,kilifi,mtwapa,kenya,2009-11-09,2,0,-3.676369070354436,,-3.946691482,39.74501658,-3.95,39.75,0.0,0.0,0.0,0.0,0.0,0.0
1451,1530,kilifi,mtwapa,kenya,2009-12-09,6,2,-2.7910202875479526,0.0,-3.946691482,39.74501658,-3.95,39.75,0.0,0.0,0.0,0.0,0.0,0.0
1452,1531,kilifi,mtwapa,kenya,2009-12-08,6,1,-3.676369070354436,0.0,-3.946691482,39.74501658,-3.95,39.75,0.0,0.0,0.0,0.0,0.0,0.0
1453,1532,kilifi,mtwapa,kenya,2009-12-09,1,1,-3.526312236705523,1.0,-3.946691482,39.74501658,-3.95,39.75,0.0,0.0,0.0,0.0,0.0,0.0
1454,1533,kilifi,mtwapa,kenya,2009-12-09,8,1,-3.31541600159565,0.0,-3.946691482,39.74501658,-3.95,39.75,0.0,0.0,0.0,0.0,0.0,0.0
1455,1534,kilifi,mtwapa,kenya,2009-12-09,1,1,-3.7666073375441327,0.0,-3.946691482,39.74501658,-3.95,39.75,0.0,0.0,0.0,0.0,0.0,0.0
1456,1535,kilifi,mtwapa,kenya,2009-12-09,1,1,-1.1543547056793275,1.0,-3.946691482,39.74501658,-3.95,39.75,0.0,0.0,0.0,0.0,0.0,0.0
1457,1536,kilifi,mtwapa,kenya,2009-12-08,1,1,-3.7666073375441327,0.0,-3.946691482,39.74501658,-3.95,39.75,0.0,0.0,0.0,0.0,0.0,0.0
1458,1537,kilifi,mtwapa,kenya,2009-12-08,1,0,-2.810590517211534,1.0,-3.946691482,39.74501658,-3.95,39.75,0.0,0.0,0.0,0.0,0.0,0.0
1459,1538,kilifi,mtwapa,kenya,2009-12-08,6,1,-3.435733691181912,1.0,-3.946691482,39.74501658,-3.95,39.75,0.0,0.0,0.0,0.0,0.0,0.0
1460,1539,kilifi,mtwapa,kenya,2009-12-08,3,1,-2.503919036347466,1.0,-3.946691482,39.74501658,-3.95,39.75,0.0,0.0,0.0,0.0,0.0,0.0
1461,1540,kilifi,mtwapa,kenya,2009-12-09,1,1,-3.370411864807548,0.0,-3.946691482,39.74501658,-3.95,39.75,0.0,0.0,0.0,0.0,0.0,0.0
1462,1541,kilifi,mtwapa,kenya,2009-12-09,2,1,-2.928390287407193,1.0,-3.946691482,39.74501658,-3.95,39.75,0.0,0.0,0.0,0.0,0.0,0.0
1463,1542,kilifi,mtwapa,kenya,2009-12-10,3,0,-3.7666073375441327,,-3.946691482,39.74501658,-3.95,39.75,0.0,0.0,0.0,0.0,0.0,0.0
1464,1543,kilifi,mtwapa,kenya,2009-12-08,1,0,-1.1693944168776105,,-3.946691482,39.74501658,-3.95,39.75,0.0,0.0,0.0,0.0,0.0,0.0
1465,1544,kilifi,mtwapa,kenya,2009-12-08,6,0,-3.091814511513608,,-3.946691482,39.74501658,-3.95,39.75,0.0,0.0,0.0,0.0,0.0,0.0
1466,1545,kilifi,mtwapa,kenya,2009-12-08,3,1,-3.091814511513608,1.0,-3.946691482,39.74501658,-3.95,39.75,0.0,0.0,0.0,0.0,0.0,0.0
1467,1546,kilifi,mtwapa,kenya,2009-12-08,5,0,-2.762463441377029,1.0,-3.946691482,39.74501658,-3.95,39.75,0.0,0.0,0.0,0.0,0.0,0.0
1468,1547,kilifi,mtwapa,kenya,2009-12-09,1,0,-3.100037341572373,,-3.946691482,39.74501658,-3.95,39.75,0.0,0.0,0.0,0.0,0.0,0.0
1469,1548,kilifi,mtondia,kenya,2009-12-09,5,0,-0.2591870987984598,,-3.575678316,39.86724913,-3.6,39.85,-1.7438273429870605,-1.7438273429870605,2.0,0.3333333333333333,-3.487654685974121,-0.33333333333333326
1470,1550,kakamega,mayakolo,kenya,2009-12-13,7,4,2.2250684446674645,1.0,0.275181264,34.76077413,0.3,34.75,-1.7275543510913849,-1.908792644739151,2.25,0.6666666666666666,-3.920792520046234,-0.6666666666666666
1471,1551,kakamega,mayakolo,kenya,2009-12-13,8,5,2.654800571568132,0.0,0.275181264,34.76077413,0.3,34.75,-1.7275543510913849,-1.908792644739151,2.25,0.6666666666666666,-3.920792520046234,-0.6666666666666666
1472,1552,kakamega,mayakolo,kenya,2009-12-13,6,1,2.403592401375582,1.0,0.275181264,34.76077413,0.3,34.75,-1.7275543510913849,-1.908792644739151,2.25,0.6666666666666666,-3.920792520046234,-0.6666666666666666
1473,1553,kakamega,mayakolo,kenya,2009-12-13,4,0,2.6713962880649915,,0.275181264,34.76077413,0.3,34.75,-1.7275543510913849,-1.908792644739151,2.25,0.6666666666666666,-3.920792520046234,-0.6666666666666666
1474,1554,kakamega,mayakolo,kenya,2009-12-13,1,4,3.152457779544577,1.0,0.275181264,34.76077413,0.3,34.75,-1.7275543510913849,-1.908792644739151,2.25,0.6666666666666666,-3.920792520046234,-0.6666666666666666
1475,1555,kakamega,mayakolo,kenya,2009-12-14,3,1,2.413722505054706,1.0,0.275181264,34.76077413,0.3,34.75,-1.7275543510913849,-1.908792644739151,2.25,0.6666666666666666,-3.920792520046234,-0.6666666666666666
1476,1556,kakamega,mayakolo,kenya,2009-12-13,8,1,2.452410382471911,1.0,0.275181264,34.76077413,0.3,34.75,-1.7275543510913849,-1.908792644739151,2.25,0.6666666666666666,-3.920792520046234,-0.6666666666666666
1477,1557,kakamega,mayakolo,kenya,2009-12-13,6,0,0.8403782130734543,,0.275181264,34.76077413,0.3,34.75,-1.7275543510913849,-1.908792644739151,2.25,0.6666666666666666,-3.920792520046234,-0.6666666666666666
1478,1558,kakamega,mayakolo,kenya,2009-12-12,5,0,2.1692724516950928,,0.275181264,34.76077413,0.3,34.75,-1.7275543510913849,-1.908792644739151,2.25,0.6666666666666666,-3.920792520046234,-0.6666666666666666
1479,1559,kakamega,mayakolo,kenya,2009-12-13,6,0,2.0053916338125592,,0.275181264,34.76077413,0.3,34.75,-1.7275543510913849,-1.908792644739151,2.25,0.6666666666666666,-3.920792520046234,-0.6666666666666666
1480,1560,kakamega,mayakolo,kenya,2009-12-13,8,0,2.8173267716543653,,0.275181264,34.76077413,0.3,34.75,-1.7275543510913849,-1.908792644739151,2.25,0.6666666666666666,-3.920792520046234,-0.6666666666666666
1481,1561,kakamega,mayakolo,kenya,2009-12-13,1,1,2.9021362045737784,0.0,0.275181264,34.76077413,0.3,34.75,-1.7275543510913849,-1.908792644739151,2.25,0.6666666666666666,-3.920792520046234,-0.6666666666666666
1482,1562,kakamega,mayakolo,kenya,2009-12-13,1,1,-2.376017764934148,1.0,0.275181264,34.76077413,0.3,34.75,-1.7275543510913849,-1.908792644739151,2.25,0.6666666666666666,-3.920792520046234,-0.6666666666666666
1483,1563,kakamega,mayakolo,kenya,2009-12-13,4,0,1.211904072852266,,0.275181264,34.76077413,0.3,34.75,-1.7275543510913849,-1.908792644739151,2.25,0.6666666666666666,-3.920792520046234,-0.6666666666666666
1484,1564,kakamega,mayakolo,kenya,2009-12-13,11,2,-0.3960142693928616,0.0,0.275181264,34.76077413,0.3,34.75,-1.7275543510913849,-1.908792644739151,2.25,0.6666666666666666,-3.920792520046234,-0.6666666666666666
1485,1565,kakamega,mayakolo,kenya,2009-12-13,3,0,1.6193230136390142,,0.275181264,34.76077413,0.3,34.75,-1.7275543510913849,-1.908792644739151,2.25,0.6666666666666666,-3.920792520046234,-0.6666666666666666
1486,1566,kakamega,mayakolo,kenya,2009-12-13,2,0,1.399080861064782,,0.275181264,34.76077413,0.3,34.75,-1.7275543510913849,-1.908792644739151,2.25,0.6666666666666666,-3.920792520046234,-0.6666666666666666
