,house,country,hh_size,migrant_num,wealth_index,remit,municipality,lat,long,district,lat_SPEI,long_SPEI,pop_cent_lat,pop_cent_long,intensity,magnitude,duration,frequency,severity,dispersion,area,NDVI_mean,SVI_severity
535,563,south_africa,4,1,3.40173129925133,1.0,city of johannesburg metro,-26.2055,28.0499,city of johannesburg metropolitan municipality,-26.2,28.05,-26.21845645,27.97245668,-1.4723040461540222,-1.625533103942871,4.0,0.4,-5.889216184616089,-0.3999999999999999,375997275.18334806,0.1648997315028671,0.7509540656715086
536,564,south_africa,5,0,2.459458222817521,1.0,city of johannesburg metro,-26.2055,28.0499,city of johannesburg metropolitan municipality,-26.2,28.05,-26.21845645,27.97245668,-1.4723040461540222,-1.625533103942871,4.0,0.4,-5.889216184616089,-0.3999999999999999,375997275.18334806,0.1648997315028671,0.7509540656715086
537,565,south_africa,4,0,3.3760451037875567,,city of johannesburg metro,-26.2055,28.0499,city of johannesburg metropolitan municipality,-26.2,28.05,-26.21845645,27.97245668,-1.4723040461540222,-1.625533103942871,4.0,0.4,-5.889216184616089,-0.3999999999999999,375997275.18334806,0.1648997315028671,0.7509540656715086
538,566,south_africa,4,0,3.3760451037875567,,city of johannesburg metro,-26.2055,28.0499,city of johannesburg metropolitan municipality,-26.2,28.05,-26.21845645,27.97245668,-1.4723040461540222,-1.625533103942871,4.0,0.4,-5.889216184616089,-0.3999999999999999,375997275.18334806,0.1648997315028671,0.7509540656715086
539,567,south_africa,3,0,1.6814605687262751,,city of johannesburg metro,-26.2055,28.0499,city of johannesburg metropolitan municipality,-26.2,28.05,-26.21845645,27.97245668,-1.4723040461540222,-1.625533103942871,4.0,0.4,-5.889216184616089,-0.3999999999999999,375997275.18334806,0.1648997315028671,0.7509540656715086
540,568,south_africa,3,0,2.8396447395942914,,city of johannesburg metro,-26.2055,28.0499,city of johannesburg metropolitan municipality,-26.2,28.05,-26.21845645,27.97245668,-1.4723040461540222,-1.625533103942871,4.0,0.4,-5.889216184616089,-0.3999999999999999,375997275.18334806,0.1648997315028671,0.7509540656715086
541,569,south_africa,3,0,1.6814605687262751,,city of johannesburg metro,-26.2055,28.0499,city of johannesburg metropolitan municipality,-26.2,28.05,-26.21845645,27.97245668,-1.4723040461540222,-1.625533103942871,4.0,0.4,-5.889216184616089,-0.3999999999999999,375997275.18334806,0.1648997315028671,0.7509540656715086
542,570,south_africa,4,0,2.485144418281295,,city of johannesburg metro,-26.2055,28.0499,city of johannesburg metropolitan municipality,-26.2,28.05,-26.21845645,27.97245668,-1.4723040461540222,-1.625533103942871,4.0,0.4,-5.889216184616089,-0.3999999999999999,375997275.18334806,0.1648997315028671,0.7509540656715086
543,571,south_africa,3,0,2.3989794348520674,,city of johannesburg metro,-26.2055,28.0499,city of johannesburg metropolitan municipality,-26.2,28.05,-26.21845645,27.97245668,-1.4723040461540222,-1.625533103942871,4.0,0.4,-5.889216184616089,-0.3999999999999999,375997275.18334806,0.1648997315028671,0.7509540656715086
544,572,south_africa,3,1,3.2860659181370995,1.0,city of johannesburg metro,-26.2055,28.0499,city of johannesburg metropolitan municipality,-26.2,28.05,-26.21845645,27.97245668,-1.4723040461540222,-1.625533103942871,4.0,0.4,-5.889216184616089,-0.3999999999999999,375997275.18334806,0.1648997315028671,0.7509540656715086
545,573,south_africa,2,0,0.0709588805849338,,city of johannesburg metro,-26.2055,28.0499,city of johannesburg metropolitan municipality,-26.2,28.05,-26.21845645,27.97245668,-1.4723040461540222,-1.625533103942871,4.0,0.4,-5.889216184616089,-0.3999999999999999,375997275.18334806,0.1648997315028671,0.7509540656715086
546,574,south_africa,2,0,2.7137128308105414,,city of johannesburg metro,-26.2055,28.0499,city of johannesburg metropolitan municipality,-26.2,28.05,-26.21845645,27.97245668,-1.4723040461540222,-1.625533103942871,4.0,0.4,-5.889216184616089,-0.3999999999999999,375997275.18334806,0.1648997315028671,0.7509540656715086
547,575,south_africa,4,0,2.510830613745068,,city of johannesburg metro,-26.2055,28.0499,city of johannesburg metropolitan municipality,-26.2,28.05,-26.21845645,27.97245668,-1.4723040461540222,-1.625533103942871,4.0,0.4,-5.889216184616089,-0.3999999999999999,375997275.18334806,0.1648997315028671,0.7509540656715086
548,576,south_africa,4,1,2.610968048955448,1.0,city of johannesburg metro,-26.2055,28.0499,city of johannesburg metropolitan municipality,-26.2,28.05,-26.21845645,27.97245668,-1.4723040461540222,-1.625533103942871,4.0,0.4,-5.889216184616089,-0.3999999999999999,375997275.18334806,0.1648997315028671,0.7509540656715086
549,577,south_africa,3,0,1.7971259498405054,,city of johannesburg metro,-26.2055,28.0499,city of johannesburg metropolitan municipality,-26.2,28.05,-26.21845645,27.97245668,-1.4723040461540222,-1.625533103942871,4.0,0.4,-5.889216184616089,-0.3999999999999999,375997275.18334806,0.1648997315028671,0.7509540656715086
550,578,south_africa,3,0,3.4127396687358047,,city of johannesburg metro,-26.2055,28.0499,city of johannesburg metropolitan municipality,-26.2,28.05,-26.21845645,27.97245668,-1.4723040461540222,-1.625533103942871,4.0,0.4,-5.889216184616089,-0.3999999999999999,375997275.18334806,0.1648997315028671,0.7509540656715086
551,579,south_africa,2,0,2.726555928542428,,city of johannesburg metro,-26.2055,28.0499,city of johannesburg metropolitan municipality,-26.2,28.05,-26.21845645,27.97245668,-1.4723040461540222,-1.625533103942871,4.0,0.4,-5.889216184616089,-0.3999999999999999,375997275.18334806,0.1648997315028671,0.7509540656715086
552,580,south_africa,4,0,1.636509726664672,,city of johannesburg metro,-26.2055,28.0499,city of johannesburg metropolitan municipality,-26.2,28.05,-26.21845645,27.97245668,-1.4723040461540222,-1.625533103942871,4.0,0.4,-5.889216184616089,-0.3999999999999999,375997275.18334806,0.1648997315028671,0.7509540656715086
553,581,south_africa,2,1,0.9461317182772768,1.0,city of johannesburg metro,-26.2055,28.0499,city of johannesburg metropolitan municipality,-26.2,28.05,-26.21845645,27.97245668,-1.4723040461540222,-1.625533103942871,4.0,0.4,-5.889216184616089,-0.3999999999999999,375997275.18334806,0.1648997315028671,0.7509540656715086
554,582,south_africa,3,1,2.7137128308105414,1.0,city of johannesburg metro,-26.2055,28.0499,city of johannesburg metropolitan municipality,-26.2,28.05,-26.21845645,27.97245668,-1.4723040461540222,-1.625533103942871,4.0,0.4,-5.889216184616089,-0.3999999999999999,375997275.18334806,0.1648997315028671,0.7509540656715086
555,583,south_africa,3,1,3.2668012715392694,1.0,city of johannesburg metro,-26.2055,28.0499,city of johannesburg metropolitan municipality,-26.2,28.05,-26.21845645,27.97245668,-1.4723040461540222,-1.625533103942871,4.0,0.4,-5.889216184616089,-0.3999999999999999,375997275.18334806,0.1648997315028671,0.7509540656715086
556,584,south_africa,2,0,1.8241893060516523,,city of johannesburg metro,-26.2055,28.0499,city of johannesburg metropolitan municipality,-26.2,28.05,-26.21845645,27.97245668,-1.4723040461540222,-1.625533103942871,4.0,0.4,-5.889216184616089,-0.3999999999999999,375997275.18334806,0.1648997315028671,0.7509540656715086
557,585,south_africa,3,0,2.5530966076347075,,city of johannesburg metro,-26.2055,28.0499,city of johannesburg metropolitan municipality,-26.2,28.05,-26.21845645,27.97245668,-1.4723040461540222,-1.625533103942871,4.0,0.4,-5.889216184616089,-0.3999999999999999,375997275.18334806,0.1648997315028671,0.7509540656715086
558,586,south_africa,3,0,3.1126840987566293,,city of johannesburg metro,-26.2055,28.0499,city of johannesburg metropolitan municipality,-26.2,28.05,-26.21845645,27.97245668,-1.4723040461540222,-1.625533103942871,4.0,0.4,-5.889216184616089,-0.3999999999999999,375997275.18334806,0.1648997315028671,0.7509540656715086
559,587,south_africa,4,0,2.5548132765691385,,city of johannesburg metro,-26.2055,28.0499,city of johannesburg metropolitan municipality,-26.2,28.05,-26.21845645,27.97245668,-1.4723040461540222,-1.625533103942871,4.0,0.4,-5.889216184616089,-0.3999999999999999,375997275.18334806,0.1648997315028671,0.7509540656715086
560,588,south_africa,3,0,3.4209959458491603,,city of johannesburg metro,-26.2055,28.0499,city of johannesburg metropolitan municipality,-26.2,28.05,-26.21845645,27.97245668,-1.4723040461540222,-1.625533103942871,4.0,0.4,-5.889216184616089,-0.3999999999999999,375997275.18334806,0.1648997315028671,0.7509540656715086
561,589,south_africa,3,0,1.7971259498405054,,city of johannesburg metro,-26.2055,28.0499,city of johannesburg metropolitan municipality,-26.2,28.05,-26.21845645,27.97245668,-1.4723040461540222,-1.625533103942871,4.0,0.4,-5.889216184616089,-0.3999999999999999,375997275.18334806,0.1648997315028671,0.7509540656715086
562,590,south_africa,4,1,2.506861455799916,1.0,city of johannesburg metro,-26.2055,28.0499,city of johannesburg metropolitan municipality,-26.2,28.05,-26.21845645,27.97245668,-1.4723040461540222,-1.625533103942871,4.0,0.4,-5.889216184616089,-0.3999999999999999,375997275.18334806,0.1648997315028671,0.7509540656715086
563,591,south_africa,7,1,2.5402535099028207,1.0,city of johannesburg metro,-26.2055,28.0499,city of johannesburg metropolitan municipality,-26.2,28.05,-26.21845645,27.97245668,-1.4723040461540222,-1.625533103942871,4.0,0.4,-5.889216184616089,-0.3999999999999999,375997275.18334806,0.1648997315028671,0.7509540656715086
564,592,south_africa,4,0,2.948888571842578,,city of johannesburg metro,-26.2055,28.0499,city of johannesburg metropolitan municipality,-26.2,28.05,-26.21845645,27.97245668,-1.4723040461540222,-1.625533103942871,4.0,0.4,-5.889216184616089,-0.3999999999999999,375997275.18334806,0.1648997315028671,0.7509540656715086
565,593,south_africa,2,0,2.5378939699562144,,city of johannesburg metro,-26.2055,28.0499,city of johannesburg metropolitan municipality,-26.2,28.05,-26.21845645,27.97245668,-1.4723040461540222,-1.625533103942871,4.0,0.4,-5.889216184616089,-0.3999999999999999,375997275.18334806,0.1648997315028671,0.7509540656715086
566,594,south_africa,2,0,2.703438352625032,,city of johannesburg metro,-26.2055,28.0499,city of johannesburg metropolitan municipality,-26.2,28.05,-26.21845645,27.97245668,-1.4723040461540222,-1.625533103942871,4.0,0.4,-5.889216184616089,-0.3999999999999999,375997275.18334806,0.1648997315028671,0.7509540656715086
567,595,south_africa,2,0,1.8513830908500848,,city of johannesburg metro,-26.2055,28.0499,city of johannesburg metropolitan municipality,-26.2,28.05,-26.21845645,27.97245668,-1.4723040461540222,-1.625533103942871,4.0,0.4,-5.889216184616089,-0.3999999999999999,375997275.18334806,0.1648997315028671,0.7509540656715086
568,596,south_africa,4,0,2.703438352625032,,city of johannesburg metro,-26.2055,28.0499,city of johannesburg metropolitan municipality,-26.2,28.05,-26.21845645,27.97245668,-1.4723040461540222,-1.625533103942871,4.0,0.4,-5.889216184616089,-0.3999999999999999,375997275.18334806,0.1648997315028671,0.7509540656715086
569,597,south_africa,2,0,2.739399026274315,,city of johannesburg metro,-26.2055,28.0499,city of johannesburg metropolitan municipality,-26.2,28.05,-26.21845645,27.97245668,-1.4723040461540222,-1.625533103942871,4.0,0.4,-5.889216184616089,-0.3999999999999999,375997275.18334806,0.1648997315028671,0.7509540656715086
570,598,south_africa,3,1,2.718850069903296,1.0,city of johannesburg metro,-26.2055,28.0499,city of johannesburg metropolitan municipality,-26.2,28.05,-26.21845645,27.97245668,-1.4723040461540222,-1.625533103942871,4.0,0.4,-5.889216184616089,-0.3999999999999999,375997275.18334806,0.1648997315028671,0.7509540656715086
571,599,south_africa,3,0,2.707291281944598,,city of johannesburg metro,-26.2055,28.0499,city of johannesburg metropolitan municipality,-26.2,28.05,-26.21845645,27.97245668,-1.4723040461540222,-1.625533103942871,4.0,0.4,-5.889216184616089,-0.3999999999999999,375997275.18334806,0.1648997315028671,0.7509540656715086
572,600,south_africa,4,0,2.703438352625032,,city of johannesburg metro,-26.2055,28.0499,city of johannesburg metropolitan municipality,-26.2,28.05,-26.21845645,27.97245668,-1.4723040461540222,-1.625533103942871,4.0,0.4,-5.889216184616089,-0.3999999999999999,375997275.18334806,0.1648997315028671,0.7509540656715086
573,601,south_africa,2,0,1.871932047221104,,city of johannesburg metro,-26.2055,28.0499,city of johannesburg metropolitan municipality,-26.2,28.05,-26.21845645,27.97245668,-1.4723040461540222,-1.625533103942871,4.0,0.4,-5.889216184616089,-0.3999999999999999,375997275.18334806,0.1648997315028671,0.7509540656715086
574,602,south_africa,3,0,3.3053305647349296,,city of johannesburg metro,-26.2055,28.0499,city of johannesburg metropolitan municipality,-26.2,28.05,-26.21845645,27.97245668,-1.4723040461540222,-1.625533103942871,4.0,0.4,-5.889216184616089,-0.3999999999999999,375997275.18334806,0.1648997315028671,0.7509540656715086
575,603,south_africa,2,0,1.8356552430361657,,city of johannesburg metro,-26.2055,28.0499,city of johannesburg metropolitan municipality,-26.2,28.05,-26.21845645,27.97245668,-1.4723040461540222,-1.625533103942871,4.0,0.4,-5.889216184616089,-0.3999999999999999,375997275.18334806,0.1648997315028671,0.7509540656715086
576,604,south_africa,4,0,2.703438352625032,,city of johannesburg metro,-26.2055,28.0499,city of johannesburg metropolitan municipality,-26.2,28.05,-26.21845645,27.97245668,-1.4723040461540222,-1.625533103942871,4.0,0.4,-5.889216184616089,-0.3999999999999999,375997275.18334806,0.1648997315028671,0.7509540656715086
577,605,south_africa,2,1,2.726555928542428,1.0,city of johannesburg metro,-26.2055,28.0499,city of johannesburg metropolitan municipality,-26.2,28.05,-26.21845645,27.97245668,-1.4723040461540222,-1.625533103942871,4.0,0.4,-5.889216184616089,-0.3999999999999999,375997275.18334806,0.1648997315028671,0.7509540656715086
578,606,south_africa,3,0,1.9927775320259264,,city of johannesburg metro,-26.2055,28.0499,city of johannesburg metropolitan municipality,-26.2,28.05,-26.21845645,27.97245668,-1.4723040461540222,-1.625533103942871,4.0,0.4,-5.889216184616089,-0.3999999999999999,375997275.18334806,0.1648997315028671,0.7509540656715086
579,607,south_africa,4,0,2.696588700501359,,city of johannesburg metro,-26.2055,28.0499,city of johannesburg metropolitan municipality,-26.2,28.05,-26.21845645,27.97245668,-1.4723040461540222,-1.625533103942871,4.0,0.4,-5.889216184616089,-0.3999999999999999,375997275.18334806,0.1648997315028671,0.7509540656715086
580,608,south_africa,2,0,2.7137128308105414,,city of johannesburg metro,-26.2055,28.0499,city of johannesburg metropolitan municipality,-26.2,28.05,-26.21845645,27.97245668,-1.4723040461540222,-1.625533103942871,4.0,0.4,-5.889216184616089,-0.3999999999999999,375997275.18334806,0.1648997315028671,0.7509540656715086
581,609,south_africa,4,0,3.3760451037875567,,city of johannesburg metro,-26.2055,28.0499,city of johannesburg metropolitan municipality,-26.2,28.05,-26.21845645,27.97245668,-1.4723040461540222,-1.625533103942871,4.0,0.4,-5.889216184616089,-0.3999999999999999,375997275.18334806,0.1648997315028671,0.7509540656715086
582,610,south_africa,3,0,2.5723612542325376,,city of johannesburg metro,-26.2055,28.0499,city of johannesburg metropolitan municipality,-26.2,28.05,-26.21845645,27.97245668,-1.4723040461540222,-1.625533103942871,4.0,0.4,-5.889216184616089,-0.3999999999999999,375997275.18334806,0.1648997315028671,0.7509540656715086
583,611,south_africa,2,0,2.565087754754648,,city of johannesburg metro,-26.2055,28.0499,city of johannesburg metropolitan municipality,-26.2,28.05,-26.21845645,27.97245668,-1.4723040461540222,-1.625533103942871,4.0,0.4,-5.889216184616089,-0.3999999999999999,375997275.18334806,0.1648997315028671,0.7509540656715086
584,612,south_africa,4,1,2.688026635346768,1.0,city of johannesburg metro,-26.2055,28.0499,city of johannesburg metropolitan municipality,-26.2,28.05,-26.21845645,27.97245668,-1.4723040461540222,-1.625533103942871,4.0,0.4,-5.889216184616089,-0.3999999999999999,375997275.18334806,0.1648997315028671,0.7509540656715086
585,613,south_africa,5,0,3.368706190797907,,city of johannesburg metro,-26.2055,28.0499,city of johannesburg metropolitan municipality,-26.2,28.05,-26.21845645,27.97245668,-1.4723040461540222,-1.625533103942871,4.0,0.4,-5.889216184616089,-0.3999999999999999,375997275.18334806,0.1648997315028671,0.7509540656715086
586,614,south_africa,3,0,1.3809777873800015,,city of johannesburg metro,-26.2055,28.0499,city of johannesburg metropolitan municipality,-26.2,28.05,-26.21845645,27.97245668,-1.4723040461540222,-1.625533103942871,4.0,0.4,-5.889216184616089,-0.3999999999999999,375997275.18334806,0.1648997315028671,0.7509540656715086
587,615,south_africa,3,0,1.6814605687262751,,city of johannesburg metro,-26.2055,28.0499,city of johannesburg metropolitan municipality,-26.2,28.05,-26.21845645,27.97245668,-1.4723040461540222,-1.625533103942871,4.0,0.4,-5.889216184616089,-0.3999999999999999,375997275.18334806,0.1648997315028671,0.7509540656715086
588,616,south_africa,5,0,2.356635939435177,,city of johannesburg metro,-26.2055,28.0499,city of johannesburg metropolitan municipality,-26.2,28.05,-26.21845645,27.97245668,-1.4723040461540222,-1.625533103942871,4.0,0.4,-5.889216184616089,-0.3999999999999999,375997275.18334806,0.1648997315028671,0.7509540656715086
