,house,country,frequency,severity,dispersion,area,NDVI_mean,SVI_severity
1682,855,senegal,0.0,0.0,0.0,0.0,0.18944869645042478,0.0
1683,1477,senegal,0.0,0.0,0.0,0.0,0.2046936484867945,0.0
1684,1202,senegal,0.0,0.0,0.0,0.0,0.18242893593449297,0.0
1685,1478,senegal,0.0,0.0,0.0,0.0,0.2046936484867945,0.0
1686,1657,senegal,0.0,0.0,0.0,0.0,0.1960147009289913,0.0
1687,1374,senegal,0.2,-2.8143858909606934,-0.19999999999999973,121965880.44110934,0.15589432710145062,-0.5200260481958895
1688,1578,senegal,0.0,0.0,0.0,0.0,0.19114254824445437,0.0
1689,1072,senegal,0.0,0.0,0.0,0.0,0.17041258258559827,0.0
1690,1468,senegal,0.2,-2.7202858924865723,-0.19999999999999973,121965880.44110934,0.14832461957741871,-0.1401239798413081
1691,1479,senegal,0.2,-2.6620163917541504,-0.19999999999999973,121965880.44110934,0.1545433128570514,-0.13779102936849785
1692,1660,senegal,0.0,0.0,0.0,0.0,0.1960147009289913,0.0
1693,1475,senegal,0.2,-2.7202858924865723,-0.19999999999999973,121965880.44110934,0.14832461957741871,-0.1401239798413081
1694,1449,senegal,0.0,0.0,0.0,0.0,0.17389833026914428,0.0
1695,492,senegal,0.0,0.0,0.0,0.0,0.1822629119282697,0.0
1696,884,senegal,0.0,0.0,0.0,0.0,0.19512703103288512,0.0
1697,1352,senegal,0.2,-2.6620163917541504,-0.19999999999999973,121965880.44110934,0.1545433128570514,-0.13779102936849785
1698,481,senegal,0.0,0.0,0.0,0.0,0.1822629119282697,0.0
1699,486,senegal,0.0,0.0,0.0,0.0,0.1822629119282697,0.0
1700,1591,senegal,0.2,-3.1077520847320557,-0.19999999999999973,121965880.44110934,0.18089102380088468,-0.586089338876904
1701,1457,senegal,0.0,0.0,0.0,0.0,0.17389833026914428,0.0
1702,1335,senegal,0.2,-3.1965103149414062,-0.19999999999999973,121965880.44110934,0.18252449707894922,-0.6420720362827839
1703,1671,senegal,0.0,0.0,0.0,0.0,0.1960147009289913,0.0
1704,1383,senegal,0.2,-2.8143858909606934,-0.19999999999999973,121965880.44110934,0.15589432710145062,-0.5200260481958895
1705,1400,senegal,,,,,,
1706,917,senegal,0.0,0.0,0.0,0.0,0.10319156482409106,0.0
1707,707,senegal,,,,,,
1708,1071,senegal,0.0,0.0,0.0,0.0,0.17041258258559827,0.0
1709,1450,senegal,0.0,0.0,0.0,0.0,0.17389833026914428,0.0
1710,1486,senegal,0.2,-2.6620163917541504,-0.19999999999999973,121965880.44110934,0.1545433128570514,-0.13779102936849785
1711,1571,senegal,0.0,0.0,0.0,0.0,0.19114254824445437,0.0
1712,1600,senegal,0.2,-3.1077520847320557,-0.19999999999999973,121965880.44110934,0.18089102380088468,-0.586089338876904
1713,909,senegal,0.0,0.0,0.0,0.0,0.1904741676616532,0.0
1714,1859,senegal,0.0,0.0,0.0,0.0,0.15500495166200828,0.0
1715,1661,senegal,0.0,0.0,0.0,0.0,0.1960147009289913,0.0
1716,1670,senegal,0.0,0.0,0.0,0.0,0.1960147009289913,0.0
1717,1656,senegal,0.0,0.0,0.0,0.0,0.1960147009289913,0.0
1718,1925,senegal,0.2,-1.2934894561767578,-0.19999999999999973,51933248.42775294,0.14528045684780805,-1.2787720290299134
1719,783,senegal,0.0,0.0,0.0,0.0,0.1878702253657743,0.0
1720,1663,senegal,0.0,0.0,0.0,0.0,0.1960147009289913,0.0
1721,1639,senegal,0.2,-2.6501646041870117,-0.19999999999999984,698515.2744647586,0.20593115061153844,1.5246606087698997
1722,745,senegal,0.0,0.0,0.0,0.0,0.18944869645042478,0.0
1723,1659,senegal,0.0,0.0,0.0,0.0,0.1960147009289913,0.0
1724,1599,senegal,0.2,-3.1077520847320557,-0.19999999999999973,121965880.44110934,0.18089102380088468,-0.586089338876904
1725,1601,senegal,0.2,-3.1077520847320557,-0.19999999999999973,121965880.44110934,0.18089102380088468,-0.586089338876904
1726,1641,senegal,0.2,-2.6501646041870117,-0.19999999999999984,698515.2744647586,0.20593115061153844,1.5246606087698997
1727,1605,senegal,0.2,-3.1077520847320557,-0.19999999999999973,121965880.44110934,0.18089102380088468,-0.586089338876904
1728,1589,senegal,0.2,-3.1077520847320557,-0.19999999999999973,121965880.44110934,0.18089102380088468,-0.586089338876904
1729,1598,senegal,0.2,-3.1077520847320557,-0.19999999999999973,121965880.44110934,0.18089102380088468,-0.586089338876904
1730,1447,senegal,0.0,0.0,0.0,0.0,0.17389833026914428,0.0
1731,1655,senegal,0.0,0.0,0.0,0.0,0.1960147009289913,0.0
1732,480,senegal,0.0,0.0,0.0,0.0,0.1822629119282697,0.0
1733,1653,senegal,0.0,0.0,0.0,0.0,0.1960147009289913,0.0
1734,1579,senegal,0.0,0.0,0.0,0.0,0.19114254824445437,0.0
1735,1631,senegal,0.2,-2.6501646041870117,-0.19999999999999984,698515.2744647586,0.20593115061153844,1.5246606087698997
