,house,district,census_tract,country,date,hh_size,migrant_num,wealth_index,remit,lat,long,lat_regrid,long_regrid,intensity,magnitude,duration,frequency,severity,dispersion,area,NDVI_mean,SVI_severity
97,101,kisii,bomakombi,kenya,11/10/2009,4,1,3.848320831,1.0,-0.70441522,34.69546123,-0.7,34.7,-2.0119850635528564,-2.1218271255493164,3.0,0.2,-6.035955429077148,-0.19999999999999973,419523885.8808659,0.22378636470066288,-0.48225635294378133
98,102,kisii,bomakombi,kenya,11/10/2009,4,2,0.056189589,1.0,-0.70441522,34.69546123,-0.7,34.7,-2.0119850635528564,-2.1218271255493164,3.0,0.2,-6.035955429077148,-0.19999999999999973,419523885.8808659,0.22378636470066288,-0.48225635294378133
99,103,kisii,bonyanchaire,kenya,11/9/2009,5,1,-0.744988286,1.0,-0.678288351,34.70904985,-0.7,34.7,-2.0119850635528564,-2.1218271255493164,3.0,0.2,-6.035955429077148,-0.19999999999999973,419523885.8808659,0.22378636470066288,-0.48225635294378133
100,104,kisii,bonyanchaire,kenya,11/8/2009,5,1,1.504924181,0.0,-0.678288351,34.70904985,-0.7,34.7,-2.0119850635528564,-2.1218271255493164,3.0,0.2,-6.035955429077148,-0.19999999999999973,419523885.8808659,0.22378636470066288,-0.48225635294378133
101,105,kisii,kerera,kenya,11/9/2009,5,5,3.192563676,1.0,-0.754425695,34.82872552,-0.75,34.85,-1.5968827903270721,-1.6692858636379242,2.25,0.8,-3.845115154981613,-0.8,198846275.59763497,0.2176646620599989,-0.07095430164525252
102,106,kisii,kerera,kenya,11/9/2009,5,1,0.918584711,1.0,-0.754425695,34.82872552,-0.75,34.85,-1.5968827903270721,-1.6692858636379242,2.25,0.8,-3.845115154981613,-0.8,198846275.59763497,0.2176646620599989,-0.07095430164525252
103,107,kisii,kerera,kenya,11/9/2009,4,1,0.771202144,1.0,-0.754425695,34.82872552,-0.75,34.85,-1.5968827903270721,-1.6692858636379242,2.25,0.8,-3.845115154981613,-0.8,198846275.59763497,0.2176646620599989,-0.07095430164525252
104,108,kisii,kerera,kenya,11/10/2009,6,1,1.086711132,1.0,-0.754425695,34.82872552,-0.75,34.85,-1.5968827903270721,-1.6692858636379242,2.25,0.8,-3.845115154981613,-0.8,198846275.59763497,0.2176646620599989,-0.07095430164525252
105,109,kisii,irianyi,kenya,11/8/2009,5,0,3.358269497,,-0.662238252,34.85472107,-0.65,34.85,-1.666750192642212,-1.7113603949546814,1.75,0.8,-3.1180976033210754,-0.7999999999999999,235461747.48176438,0.20952260109076443,0.41224182983684593
106,110,kisii,irianyi,kenya,11/9/2009,4,0,3.338216549,,-0.662238252,34.85472107,-0.65,34.85,-1.666750192642212,-1.7113603949546814,1.75,0.8,-3.1180976033210754,-0.7999999999999999,235461747.48176438,0.20952260109076443,0.41224182983684593
107,111,kisii,irianyi,kenya,11/9/2009,7,0,1.800068546,,-0.662238252,34.85472107,-0.65,34.85,-1.666750192642212,-1.7113603949546814,1.75,0.8,-3.1180976033210754,-0.7999999999999999,235461747.48176438,0.20952260109076443,0.41224182983684593
108,112,kisii,irianyi,kenya,11/8/2009,8,0,3.418428342,1.0,-0.662238252,34.85472107,-0.65,34.85,-1.666750192642212,-1.7113603949546814,1.75,0.8,-3.1180976033210754,-0.7999999999999999,235461747.48176438,0.20952260109076443,0.41224182983684593
109,113,kisii,kerera,kenya,11/10/2009,5,0,1.073636049,,-0.754425695,34.82872552,-0.75,34.85,-1.5968827903270721,-1.6692858636379242,2.25,0.8,-3.845115154981613,-0.8,198846275.59763497,0.2176646620599989,-0.07095430164525252
110,114,kisii,kerera,kenya,11/10/2009,6,0,3.113257503,,-0.754425695,34.82872552,-0.75,34.85,-1.5968827903270721,-1.6692858636379242,2.25,0.8,-3.845115154981613,-0.8,198846275.59763497,0.2176646620599989,-0.07095430164525252
111,115,kisii,kerera,kenya,11/10/2009,5,0,2.35446928,,-0.754425695,34.82872552,-0.75,34.85,-1.5968827903270721,-1.6692858636379242,2.25,0.8,-3.845115154981613,-0.8,198846275.59763497,0.2176646620599989,-0.07095430164525252
112,116,kisii,kerera,kenya,11/10/2009,6,0,2.451719477,,-0.754425695,34.82872552,-0.75,34.85,-1.5968827903270721,-1.6692858636379242,2.25,0.8,-3.845115154981613,-0.8,198846275.59763497,0.2176646620599989,-0.07095430164525252
113,117,kisii,kerera,kenya,11/9/2009,1,0,0.721069773,,-0.754425695,34.82872552,-0.75,34.85,-1.5968827903270721,-1.6692858636379242,2.25,0.8,-3.845115154981613,-0.8,198846275.59763497,0.2176646620599989,-0.07095430164525252
114,118,kisii,kerera,kenya,11/10/2009,2,0,3.03304571,1.0,-0.754425695,34.82872552,-0.75,34.85,-1.5968827903270721,-1.6692858636379242,2.25,0.8,-3.845115154981613,-0.8,198846275.59763497,0.2176646620599989,-0.07095430164525252
115,119,kisii,kerera,kenya,11/9/2009,6,0,3.62864402,,-0.754425695,34.82872552,-0.75,34.85,-1.5968827903270721,-1.6692858636379242,2.25,0.8,-3.845115154981613,-0.8,198846275.59763497,0.2176646620599989,-0.07095430164525252
116,120,kisii,kerera,kenya,11/9/2009,5,0,3.707950193,,-0.754425695,34.82872552,-0.75,34.85,-1.5968827903270721,-1.6692858636379242,2.25,0.8,-3.845115154981613,-0.8,198846275.59763497,0.2176646620599989,-0.07095430164525252
117,121,kisii,irianyi,kenya,11/8/2009,3,4,3.053098658,1.0,-0.662238252,34.85472107,-0.65,34.85,-1.666750192642212,-1.7113603949546814,1.75,0.8,-3.1180976033210754,-0.7999999999999999,235461747.48176438,0.20952260109076443,0.41224182983684593
118,122,kisii,irianyi,kenya,11/8/2009,4,4,0.802564082,0.0,-0.662238252,34.85472107,-0.65,34.85,-1.666750192642212,-1.7113603949546814,1.75,0.8,-3.1180976033210754,-0.7999999999999999,235461747.48176438,0.20952260109076443,0.41224182983684593
119,123,kisii,nyokabaria,kenya,11/8/2009,5,1,-1.861103436,0.0,-0.674091366,34.77188889,-0.65,34.75,-1.7889425158500671,-1.8509891629219055,2.0,0.4,-3.8485057950019836,-0.3999999999999999,414311315.99458534,0.2144258914894218,0.408293776897601
120,124,kisii,nyokabaria,kenya,11/8/2009,6,1,-1.553358183,0.0,-0.674091366,34.77188889,-0.65,34.75,-1.7889425158500671,-1.8509891629219055,2.0,0.4,-3.8485057950019836,-0.3999999999999999,414311315.99458534,0.2144258914894218,0.408293776897601
121,125,kisii,kerera,kenya,11/8/2009,4,7,-0.678626928,1.0,-0.754425695,34.82872552,-0.75,34.85,-1.5968827903270721,-1.6692858636379242,2.25,0.8,-3.845115154981613,-0.8,198846275.59763497,0.2176646620599989,-0.07095430164525252
122,127,kisii,bonyanchaire,kenya,11/10/2009,2,4,0.059531747,1.0,-0.678288351,34.70904985,-0.7,34.7,-2.0119850635528564,-2.1218271255493164,3.0,0.2,-6.035955429077148,-0.19999999999999973,419523885.8808659,0.22378636470066288,-0.48225635294378133
123,128,kisii,bonyanchaire,kenya,11/10/2009,1,5,0.324770379,0.0,-0.678288351,34.70904985,-0.7,34.7,-2.0119850635528564,-2.1218271255493164,3.0,0.2,-6.035955429077148,-0.19999999999999973,419523885.8808659,0.22378636470066288,-0.48225635294378133
124,129,kisii,bonyanchaire,kenya,11/9/2009,7,1,0.08961117,1.0,-0.678288351,34.70904985,-0.7,34.7,-2.0119850635528564,-2.1218271255493164,3.0,0.2,-6.035955429077148,-0.19999999999999973,419523885.8808659,0.22378636470066288,-0.48225635294378133
125,130,kisii,bonyanchaire,kenya,11/9/2009,4,1,2.025323935,1.0,-0.678288351,34.70904985,-0.7,34.7,-2.0119850635528564,-2.1218271255493164,3.0,0.2,-6.035955429077148,-0.19999999999999973,419523885.8808659,0.22378636470066288,-0.48225635294378133
126,131,kisii,bonyanchaire,kenya,11/9/2009,7,1,3.567919834,0.0,-0.678288351,34.70904985,-0.7,34.7,-2.0119850635528564,-2.1218271255493164,3.0,0.2,-6.035955429077148,-0.19999999999999973,419523885.8808659,0.22378636470066288,-0.48225635294378133
127,133,kisii,bomakombi,kenya,11/10/2009,5,2,1.692931254,1.0,-0.70441522,34.69546123,-0.7,34.7,-2.0119850635528564,-2.1218271255493164,3.0,0.2,-6.035955429077148,-0.19999999999999973,419523885.8808659,0.22378636470066288,-0.48225635294378133
128,134,kisii,bomakombi,kenya,11/10/2009,5,1,2.431666529,1.0,-0.70441522,34.69546123,-0.7,34.7,-2.0119850635528564,-2.1218271255493164,3.0,0.2,-6.035955429077148,-0.19999999999999973,419523885.8808659,0.22378636470066288,-0.48225635294378133
129,135,kisii,bomakombi,kenya,11/10/2009,3,1,-0.688653402,1.0,-0.70441522,34.69546123,-0.7,34.7,-2.0119850635528564,-2.1218271255493164,3.0,0.2,-6.035955429077148,-0.19999999999999973,419523885.8808659,0.22378636470066288,-0.48225635294378133
130,136,kisii,bomakombi,kenya,11/10/2009,3,1,-0.106960441,1.0,-0.70441522,34.69546123,-0.7,34.7,-2.0119850635528564,-2.1218271255493164,3.0,0.2,-6.035955429077148,-0.19999999999999973,419523885.8808659,0.22378636470066288,-0.48225635294378133
131,137,kisii,irianyi,kenya,11/9/2009,3,1,0.798267022,1.0,-0.662238252,34.85472107,-0.65,34.85,-1.666750192642212,-1.7113603949546814,1.75,0.8,-3.1180976033210754,-0.7999999999999999,235461747.48176438,0.20952260109076443,0.41224182983684593
132,138,kisii,irianyi,kenya,11/9/2009,4,1,0.109664118,0.0,-0.662238252,34.85472107,-0.65,34.85,-1.666750192642212,-1.7113603949546814,1.75,0.8,-3.1180976033210754,-0.7999999999999999,235461747.48176438,0.20952260109076443,0.41224182983684593
133,139,kisii,irianyi,kenya,11/9/2009,3,2,0.021895065,1.0,-0.662238252,34.85472107,-0.65,34.85,-1.666750192642212,-1.7113603949546814,1.75,0.8,-3.1180976033210754,-0.7999999999999999,235461747.48176438,0.20952260109076443,0.41224182983684593
134,140,kisii,irianyi,kenya,11/8/2009,4,2,0.816314675,1.0,-0.662238252,34.85472107,-0.65,34.85,-1.666750192642212,-1.7113603949546814,1.75,0.8,-3.1180976033210754,-0.7999999999999999,235461747.48176438,0.20952260109076443,0.41224182983684593
135,141,kisii,irianyi,kenya,11/8/2009,5,1,0.161073474,1.0,-0.662238252,34.85472107,-0.65,34.85,-1.666750192642212,-1.7113603949546814,1.75,0.8,-3.1180976033210754,-0.7999999999999999,235461747.48176438,0.20952260109076443,0.41224182983684593
136,143,kisii,irianyi,kenya,11/9/2009,2,2,-1.90622257,1.0,-0.662238252,34.85472107,-0.65,34.85,-1.666750192642212,-1.7113603949546814,1.75,0.8,-3.1180976033210754,-0.7999999999999999,235461747.48176438,0.20952260109076443,0.41224182983684593
137,144,kisii,irianyi,kenya,11/9/2009,2,1,0.788240548,1.0,-0.662238252,34.85472107,-0.65,34.85,-1.666750192642212,-1.7113603949546814,1.75,0.8,-3.1180976033210754,-0.7999999999999999,235461747.48176438,0.20952260109076443,0.41224182983684593
138,145,kisii,nyokabaria,kenya,11/10/2009,2,4,-1.261509166,1.0,-0.674091366,34.77188889,-0.65,34.75,-1.7889425158500671,-1.8509891629219055,2.0,0.4,-3.8485057950019836,-0.3999999999999999,414311315.99458534,0.2144258914894218,0.408293776897601
139,146,kisii,nyokabaria,kenya,11/8/2009,3,3,-1.256495929,1.0,-0.674091366,34.77188889,-0.65,34.75,-1.7889425158500671,-1.8509891629219055,2.0,0.4,-3.8485057950019836,-0.3999999999999999,414311315.99458534,0.2144258914894218,0.408293776897601
140,147,kisii,nyokabaria,kenya,11/8/2009,6,3,-0.543070465,1.0,-0.674091366,34.77188889,-0.65,34.75,-1.7889425158500671,-1.8509891629219055,2.0,0.4,-3.8485057950019836,-0.3999999999999999,414311315.99458534,0.2144258914894218,0.408293776897601
141,148,kisii,nyokabaria,kenya,11/8/2009,5,2,0.08961117,1.0,-0.674091366,34.77188889,-0.65,34.75,-1.7889425158500671,-1.8509891629219055,2.0,0.4,-3.8485057950019836,-0.3999999999999999,414311315.99458534,0.2144258914894218,0.408293776897601
142,149,kisii,nyokabaria,kenya,11/8/2009,4,4,-0.670605749,1.0,-0.674091366,34.77188889,-0.65,34.75,-1.7889425158500671,-1.8509891629219055,2.0,0.4,-3.8485057950019836,-0.3999999999999999,414311315.99458534,0.2144258914894218,0.408293776897601
143,150,kisii,nyokabaria,kenya,11/8/2009,3,1,-1.019884192,1.0,-0.674091366,34.77188889,-0.65,34.75,-1.7889425158500671,-1.8509891629219055,2.0,0.4,-3.8485057950019836,-0.3999999999999999,414311315.99458534,0.2144258914894218,0.408293776897601
144,151,kiambu,mutundu,kenya,11/9/2009,3,5,-0.673613691,1.0,-1.170374442,36.83007059,-1.15,36.85,-1.725689858198166,-1.7882348597049713,2.25,0.6,-3.9089466631412506,0.06666666666666665,413029382.9447616,0.22856255272502962,-0.8916113182117079
145,152,kiambu,mutundu,kenya,11/10/2009,6,0,1.501916239,,-1.170374442,36.83007059,-1.15,36.85,-1.725689858198166,-1.7882348597049713,2.25,0.6,-3.9089466631412506,0.06666666666666665,413029382.9447616,0.22856255272502962,-0.8916113182117079
146,153,kiambu,mutundu,kenya,11/9/2009,6,0,3.164489549,,-1.170374442,36.83007059,-1.15,36.85,-1.725689858198166,-1.7882348597049713,2.25,0.6,-3.9089466631412506,0.06666666666666665,413029382.9447616,0.22856255272502962,-0.8916113182117079
147,154,kiambu,mutundu,kenya,11/9/2009,5,0,1.679481858,,-1.170374442,36.83007059,-1.15,36.85,-1.725689858198166,-1.7882348597049713,2.25,0.6,-3.9089466631412506,0.06666666666666665,413029382.9447616,0.22856255272502962,-0.8916113182117079
148,155,kiambu,mutundu,kenya,11/10/2009,3,1,0.466415097,0.0,-1.170374442,36.83007059,-1.15,36.85,-1.725689858198166,-1.7882348597049713,2.25,0.6,-3.9089466631412506,0.06666666666666665,413029382.9447616,0.22856255272502962,-0.8916113182117079
149,156,kiambu,mutundu,kenya,11/9/2009,2,1,0.183825765,1.0,-1.170374442,36.83007059,-1.15,36.85,-1.725689858198166,-1.7882348597049713,2.25,0.6,-3.9089466631412506,0.06666666666666665,413029382.9447616,0.22856255272502962,-0.8916113182117079
150,157,kiambu,mutundu,kenya,11/10/2009,4,1,-0.206933673,1.0,-1.170374442,36.83007059,-1.15,36.85,-1.725689858198166,-1.7882348597049713,2.25,0.6,-3.9089466631412506,0.06666666666666665,413029382.9447616,0.22856255272502962,-0.8916113182117079
151,158,kiambu,mutundu,kenya,11/9/2009,3,1,-1.458694596,0.0,-1.170374442,36.83007059,-1.15,36.85,-1.725689858198166,-1.7882348597049713,2.25,0.6,-3.9089466631412506,0.06666666666666665,413029382.9447616,0.22856255272502962,-0.8916113182117079
152,159,kiambu,mutundu,kenya,11/9/2009,4,9,-1.042446175,1.0,-1.170374442,36.83007059,-1.15,36.85,-1.725689858198166,-1.7882348597049713,2.25,0.6,-3.9089466631412506,0.06666666666666665,413029382.9447616,0.22856255272502962,-0.8916113182117079
153,160,kiambu,mutundu,kenya,11/10/2009,5,1,1.146118172,0.0,-1.170374442,36.83007059,-1.15,36.85,-1.725689858198166,-1.7882348597049713,2.25,0.6,-3.9089466631412506,0.06666666666666665,413029382.9447616,0.22856255272502962,-0.8916113182117079
154,161,kiambu,mutundu,kenya,11/10/2009,6,2,0.474553672,0.0,-1.170374442,36.83007059,-1.15,36.85,-1.725689858198166,-1.7882348597049713,2.25,0.6,-3.9089466631412506,0.06666666666666665,413029382.9447616,0.22856255272502962,-0.8916113182117079
155,162,kiambu,mutundu,kenya,11/10/2009,3,0,1.606359081,1.0,-1.170374442,36.83007059,-1.15,36.85,-1.725689858198166,-1.7882348597049713,2.25,0.6,-3.9089466631412506,0.06666666666666665,413029382.9447616,0.22856255272502962,-0.8916113182117079
156,163,kiambu,mutundu,kenya,11/10/2009,4,1,1.289006111,1.0,-1.170374442,36.83007059,-1.15,36.85,-1.725689858198166,-1.7882348597049713,2.25,0.6,-3.9089466631412506,0.06666666666666665,413029382.9447616,0.22856255272502962,-0.8916113182117079
157,164,kiambu,mutundu,kenya,11/9/2009,2,2,1.075932853,1.0,-1.170374442,36.83007059,-1.15,36.85,-1.725689858198166,-1.7882348597049713,2.25,0.6,-3.9089466631412506,0.06666666666666665,413029382.9447616,0.22856255272502962,-0.8916113182117079
158,165,kiambu,mutundu,kenya,11/9/2009,6,1,0.504633094,1.0,-1.170374442,36.83007059,-1.15,36.85,-1.725689858198166,-1.7882348597049713,2.25,0.6,-3.9089466631412506,0.06666666666666665,413029382.9447616,0.22856255272502962,-0.8916113182117079
159,166,kiambu,mutundu,kenya,11/9/2009,3,5,-1.066509713,1.0,-1.170374442,36.83007059,-1.15,36.85,-1.725689858198166,-1.7882348597049713,2.25,0.6,-3.9089466631412506,0.06666666666666665,413029382.9447616,0.22856255272502962,-0.8916113182117079
160,167,kiambu,mutundu,kenya,11/9/2009,2,0,-0.044062105,1.0,-1.170374442,36.83007059,-1.15,36.85,-1.725689858198166,-1.7882348597049713,2.25,0.6,-3.9089466631412506,0.06666666666666665,413029382.9447616,0.22856255272502962,-0.8916113182117079
161,168,kiambu,mutundu,kenya,11/10/2009,1,1,-1.732278712,1.0,-1.170374442,36.83007059,-1.15,36.85,-1.725689858198166,-1.7882348597049713,2.25,0.6,-3.9089466631412506,0.06666666666666665,413029382.9447616,0.22856255272502962,-0.8916113182117079
162,169,kiambu,mutundu,kenya,11/9/2009,5,2,-0.51474611,1.0,-1.170374442,36.83007059,-1.15,36.85,-1.725689858198166,-1.7882348597049713,2.25,0.6,-3.9089466631412506,0.06666666666666665,413029382.9447616,0.22856255272502962,-0.8916113182117079
163,170,kiambu,mutundu,kenya,11/10/2009,5,0,1.167174584,1.0,-1.170374442,36.83007059,-1.15,36.85,-1.725689858198166,-1.7882348597049713,2.25,0.6,-3.9089466631412506,0.06666666666666665,413029382.9447616,0.22856255272502962,-0.8916113182117079
164,171,kiambu,mutundu,kenya,11/10/2009,2,2,0.027910949,0.0,-1.170374442,36.83007059,-1.15,36.85,-1.725689858198166,-1.7882348597049713,2.25,0.6,-3.9089466631412506,0.06666666666666665,413029382.9447616,0.22856255272502962,-0.8916113182117079
165,172,kiambu,mutundu,kenya,11/9/2009,4,0,1.233154015,1.0,-1.170374442,36.83007059,-1.15,36.85,-1.725689858198166,-1.7882348597049713,2.25,0.6,-3.9089466631412506,0.06666666666666665,413029382.9447616,0.22856255272502962,-0.8916113182117079
166,173,nairobi,outering,kenya,11/4/2009,2,0,-1.805866257,,-1.267001706,36.88035515,-1.25,36.9,-1.7591270009676616,-1.7819124857584636,1.5,0.8,-2.7071780363718667,-0.29999999999999993,334661383.914048,0.19635583447905752,-1.1166820352534093
167,174,nairobi,muthaiga,kenya,11/6/2009,1,0,-3.127479817,,-1.254882111,36.83204676,-1.25,36.85,-1.769141137599945,-1.8396335542201996,2.25,0.6,-3.9934211373329163,0.06666666666666665,413029382.9447616,0.19688685226612057,-2.3364258337957224
168,175,nairobi,muthaiga,kenya,11/6/2009,1,2,-2.376017765,0.0,-1.254882111,36.83204676,-1.25,36.85,-1.769141137599945,-1.8396335542201996,2.25,0.6,-3.9934211373329163,0.06666666666666665,413029382.9447616,0.19688685226612057,-2.3364258337957224
169,176,nairobi,muthaiga,kenya,11/6/2009,2,2,-3.406900167,1.0,-1.254882111,36.83204676,-1.25,36.85,-1.769141137599945,-1.8396335542201996,2.25,0.6,-3.9934211373329163,0.06666666666666665,413029382.9447616,0.19688685226612057,-2.3364258337957224
170,177,nairobi,muthaiga,kenya,11/7/2009,1,1,-3.766607338,1.0,-1.254882111,36.83204676,-1.25,36.85,-1.769141137599945,-1.8396335542201996,2.25,0.6,-3.9934211373329163,0.06666666666666665,413029382.9447616,0.19688685226612057,-2.3364258337957224
171,178,nairobi,muthaiga,kenya,11/6/2009,1,0,-1.024916162,,-1.254882111,36.83204676,-1.25,36.85,-1.769141137599945,-1.8396335542201996,2.25,0.6,-3.9934211373329163,0.06666666666666665,413029382.9447616,0.19688685226612057,-2.3364258337957224
172,179,nairobi,muthaiga,kenya,11/7/2009,4,1,-3.466153392,0.0,-1.254882111,36.83204676,-1.25,36.85,-1.769141137599945,-1.8396335542201996,2.25,0.6,-3.9934211373329163,0.06666666666666665,413029382.9447616,0.19688685226612057,-2.3364258337957224
173,180,nairobi,muthaiga,kenya,11/7/2009,2,0,-0.4493708,,-1.254882111,36.83204676,-1.25,36.85,-1.769141137599945,-1.8396335542201996,2.25,0.6,-3.9934211373329163,0.06666666666666665,413029382.9447616,0.19688685226612057,-2.3364258337957224
174,181,nairobi,muthaiga,kenya,11/6/2009,3,3,-2.449308053,0.0,-1.254882111,36.83204676,-1.25,36.85,-1.769141137599945,-1.8396335542201996,2.25,0.6,-3.9934211373329163,0.06666666666666665,413029382.9447616,0.19688685226612057,-2.3364258337957224
175,182,nairobi,muthaiga,kenya,11/7/2009,1,0,-1.71653361,,-1.254882111,36.83204676,-1.25,36.85,-1.769141137599945,-1.8396335542201996,2.25,0.6,-3.9934211373329163,0.06666666666666665,413029382.9447616,0.19688685226612057,-2.3364258337957224
176,183,nairobi,muthaiga,kenya,11/7/2009,2,1,-3.772623222,0.0,-1.254882111,36.83204676,-1.25,36.85,-1.769141137599945,-1.8396335542201996,2.25,0.6,-3.9934211373329163,0.06666666666666665,413029382.9447616,0.19688685226612057,-2.3364258337957224
177,184,nairobi,muthaiga,kenya,11/7/2009,2,1,-3.766607338,0.0,-1.254882111,36.83204676,-1.25,36.85,-1.769141137599945,-1.8396335542201996,2.25,0.6,-3.9934211373329163,0.06666666666666665,413029382.9447616,0.19688685226612057,-2.3364258337957224
178,185,nairobi,muthaiga,kenya,11/7/2009,2,2,-3.766607338,0.0,-1.254882111,36.83204676,-1.25,36.85,-1.769141137599945,-1.8396335542201996,2.25,0.6,-3.9934211373329163,0.06666666666666665,413029382.9447616,0.19688685226612057,-2.3364258337957224
179,186,nairobi,muthaiga,kenya,11/7/2009,2,0,-1.626295343,,-1.254882111,36.83204676,-1.25,36.85,-1.769141137599945,-1.8396335542201996,2.25,0.6,-3.9934211373329163,0.06666666666666665,413029382.9447616,0.19688685226612057,-2.3364258337957224
180,187,nairobi,muthaiga,kenya,11/7/2009,1,1,-3.431966353,1.0,-1.254882111,36.83204676,-1.25,36.85,-1.769141137599945,-1.8396335542201996,2.25,0.6,-3.9934211373329163,0.06666666666666665,413029382.9447616,0.19688685226612057,-2.3364258337957224
181,189,nairobi,muthaiga,kenya,11/7/2009,3,3,-3.410910757,0.0,-1.254882111,36.83204676,-1.25,36.85,-1.769141137599945,-1.8396335542201996,2.25,0.6,-3.9934211373329163,0.06666666666666665,413029382.9447616,0.19688685226612057,-2.3364258337957224
182,190,nairobi,muthaiga,kenya,11/6/2009,1,0,-1.686454188,,-1.254882111,36.83204676,-1.25,36.85,-1.769141137599945,-1.8396335542201996,2.25,0.6,-3.9934211373329163,0.06666666666666665,413029382.9447616,0.19688685226612057,-2.3364258337957224
183,191,nairobi,outering,kenya,11/4/2009,5,3,-1.671414477,0.0,-1.267001706,36.88035515,-1.25,36.9,-1.7591270009676616,-1.7819124857584636,1.5,0.8,-2.7071780363718667,-0.29999999999999993,334661383.914048,0.19635583447905752,-1.1166820352534093
184,192,nairobi,outering,kenya,11/4/2009,5,0,-1.671414477,,-1.267001706,36.88035515,-1.25,36.9,-1.7591270009676616,-1.7819124857584636,1.5,0.8,-2.7071780363718667,-0.29999999999999993,334661383.914048,0.19635583447905752,-1.1166820352534093
185,193,nairobi,outering,kenya,11/4/2009,4,2,-2.253720116,1.0,-1.267001706,36.88035515,-1.25,36.9,-1.7591270009676616,-1.7819124857584636,1.5,0.8,-2.7071780363718667,-0.29999999999999993,334661383.914048,0.19635583447905752,-1.1166820352534093
186,194,nairobi,outering,kenya,11/4/2009,8,2,-1.854760326,1.0,-1.267001706,36.88035515,-1.25,36.9,-1.7591270009676616,-1.7819124857584636,1.5,0.8,-2.7071780363718667,-0.29999999999999993,334661383.914048,0.19635583447905752,-1.1166820352534093
