,house,district,census_tract,country,hh_size,migrant_num,wealth_index,remit,lat,long,lat_regrid,long_regrid,intensity,magnitude,duration,frequency,severity,dispersion,area,NDVI_mean,SVI_severity
1613,1691,wakiso,kiyanja c,uganda,10,0,2.79295419,,0.35124,32.57049,0.35,32.55,-1.733333081,-1.770488948,2,0.8,-3.598754674,-0.8,283833777.9206449,0.2414606615007841,-1.417108546
1614,1692,wakiso,kiyanja c,uganda,5,2,0.230387555,1,0.35124,32.57049,0.35,32.55,-1.733333081,-1.770488948,2,0.8,-3.598754674,-0.8,283833777.9206449,0.2414606615007841,-1.417108546
1615,1693,wakiso,kiyanja c,uganda,5,4,-0.417405216,1,0.35124,32.57049,0.35,32.55,-1.733333081,-1.770488948,2,0.8,-3.598754674,-0.8,283833777.9206449,0.2414606615007841,-1.417108546
1616,1694,wakiso,kiyanja c,uganda,11,2,-0.747199543,0,0.35124,32.57049,0.35,32.55,-1.733333081,-1.770488948,2,0.8,-3.598754674,-0.8,283833777.9206449,0.2414606615007841,-1.417108546
1617,1695,wakiso,kiyanja c,uganda,7,0,2.961425305,,0.35124,32.57049,0.35,32.55,-1.733333081,-1.770488948,2,0.8,-3.598754674,-0.8,283833777.9206449,0.2414606615007841,-1.417108546
1618,1697,wakiso,kiyanja c,uganda,6,0,1.91353248,,0.35124,32.57049,0.35,32.55,-1.733333081,-1.770488948,2,0.8,-3.598754674,-0.8,283833777.9206449,0.2414606615007841,-1.417108546
1619,1698,wakiso,kiyanja c,uganda,6,0,0.943405129,,0.35124,32.57049,0.35,32.55,-1.733333081,-1.770488948,2,0.8,-3.598754674,-0.8,283833777.9206449,0.2414606615007841,-1.417108546
1620,1699,wakiso,kiyanja c,uganda,6,2,-0.446016131,0,0.35124,32.57049,0.35,32.55,-1.733333081,-1.770488948,2,0.8,-3.598754674,-0.8,283833777.9206449,0.2414606615007841,-1.417108546
1621,1700,kayunga,kyerima a,uganda,11,5,-1.029330996,0,0.79663,32.88084,0.8,32.9,-1.805005968,-1.88720276,2.3333333333333335,0.8,-4.256669025,-0.3,336804670.51743937,0.2508867732423267,1.1998039553943876
1622,1701,kayunga,kyerima a,uganda,5,4,0.241849523,0,0.79663,32.88084,0.8,32.9,-1.805005968,-1.88720276,2.3333333333333335,0.8,-4.256669025,-0.3,336804670.51743937,0.2508867732423267,1.1998039553943876
1623,1702,kayunga,kyerima a,uganda,7,0,-0.857665508,,0.79663,32.88084,0.8,32.9,-1.805005968,-1.88720276,2.3333333333333335,0.8,-4.256669025,-0.3,336804670.51743937,0.2508867732423267,1.1998039553943876
1624,1703,kayunga,kyerima a,uganda,6,3,-0.814749136,1,0.79663,32.88084,0.8,32.9,-1.805005968,-1.88720276,2.3333333333333335,0.8,-4.256669025,-0.3,336804670.51743937,0.2508867732423267,1.1998039553943876
1625,1704,kayunga,kyerima a,uganda,4,3,-0.728916392,1,0.79663,32.88084,0.8,32.9,-1.805005968,-1.88720276,2.3333333333333335,0.8,-4.256669025,-0.3,336804670.51743937,0.2508867732423267,1.1998039553943876
1626,1705,kayunga,kyerima a,uganda,6,2,-0.814749136,0,0.79663,32.88084,0.8,32.9,-1.805005968,-1.88720276,2.3333333333333335,0.8,-4.256669025,-0.3,336804670.51743937,0.2508867732423267,1.1998039553943876
1627,1706,kayunga,kyerima a,uganda,10,5,-1.415578345,1,0.79663,32.88084,0.8,32.9,-1.805005968,-1.88720276,2.3333333333333335,0.8,-4.256669025,-0.3,336804670.51743937,0.2508867732423267,1.1998039553943876
1628,1707,kayunga,kyerima a,uganda,4,0,-1.911057221,,0.79663,32.88084,0.8,32.9,-1.805005968,-1.88720276,2.3333333333333335,0.8,-4.256669025,-0.3,336804670.51743937,0.2508867732423267,1.1998039553943876
1629,1708,kayunga,kyerima a,uganda,7,0,-1.505018931,1,0.79663,32.88084,0.8,32.9,-1.805005968,-1.88720276,2.3333333333333335,0.8,-4.256669025,-0.3,336804670.51743937,0.2508867732423267,1.1998039553943876
1630,1709,kayunga,kyerima a,uganda,6,1,-1.030626573,0,0.79663,32.88084,0.8,32.9,-1.805005968,-1.88720276,2.3333333333333335,0.8,-4.256669025,-0.3,336804670.51743937,0.2508867732423267,1.1998039553943876
1631,1710,mukono,vuluga,uganda,2,2,-0.910238341,0,0.33525,33.06539,0.35,33.05,-1.834374229,-1.946670095,2.3333333333333335,0.6,-4.321242491,-0.6,384547485.05316424,0.31573888044472376,-0.851825858
1632,1711,mukono,vuluga,uganda,4,3,-0.728916392,1,0.33525,33.06539,0.35,33.05,-1.834374229,-1.946670095,2.3333333333333335,0.6,-4.321242491,-0.6,384547485.05316424,0.31573888044472376,-0.851825858
1633,1712,mukono,vuluga,uganda,1,3,-0.625706503,1,0.33525,33.06539,0.35,33.05,-1.834374229,-1.946670095,2.3333333333333335,0.6,-4.321242491,-0.6,384547485.05316424,0.31573888044472376,-0.851825858
1634,1713,mukono,vuluga,uganda,10,1,-1.103927291,0,0.33525,33.06539,0.35,33.05,-1.834374229,-1.946670095,2.3333333333333335,0.6,-4.321242491,-0.6,384547485.05316424,0.31573888044472376,-0.851825858
1635,1714,mukono,vuluga,uganda,7,3,-0.707458206,0,0.33525,33.06539,0.35,33.05,-1.834374229,-1.946670095,2.3333333333333335,0.6,-4.321242491,-0.6,384547485.05316424,0.31573888044472376,-0.851825858
1636,1715,mukono,vuluga,uganda,5,1,-1.443522778,1,0.33525,33.06539,0.35,33.05,-1.834374229,-1.946670095,2.3333333333333335,0.6,-4.321242491,-0.6,384547485.05316424,0.31573888044472376,-0.851825858
1637,1716,mukono,vuluga,uganda,8,1,-1.936725056,0,0.33525,33.06539,0.35,33.05,-1.834374229,-1.946670095,2.3333333333333335,0.6,-4.321242491,-0.6,384547485.05316424,0.31573888044472376,-0.851825858
1638,1717,mukono,vuluga,uganda,6,3,-1.333353443,1,0.33525,33.06539,0.35,33.05,-1.834374229,-1.946670095,2.3333333333333335,0.6,-4.321242491,-0.6,384547485.05316424,0.31573888044472376,-0.851825858
1639,1718,mukono,vuluga,uganda,3,3,-1.280440564,1,0.33525,33.06539,0.35,33.05,-1.834374229,-1.946670095,2.3333333333333335,0.6,-4.321242491,-0.6,384547485.05316424,0.31573888044472376,-0.851825858
1640,1719,mukono,vuluga,uganda,12,4,-0.728916392,0,0.33525,33.06539,0.35,33.05,-1.834374229,-1.946670095,2.3333333333333335,0.6,-4.321242491,-0.6,384547485.05316424,0.31573888044472376,-0.851825858
1641,1720,isingiro,omubushami,uganda,7,0,-1.25278665,,-0.89312,30.69656,-0.9,30.7,-2.028765718,-2.363291184,2.5,0.8,-5.766489784,0.7,247220049.37911618,0.1913983832377356,-1.259212015
1642,1721,isingiro,omubushami,uganda,9,0,-1.304063906,,-0.89312,30.69656,-0.9,30.7,-2.028765718,-2.363291184,2.5,0.8,-5.766489784,0.7,247220049.37911618,0.1913983832377356,-1.259212015
1643,1722,isingiro,omubushami,uganda,4,0,-1.349715966,,-0.89312,30.69656,-0.9,30.7,-2.028765718,-2.363291184,2.5,0.8,-5.766489784,0.7,247220049.37911618,0.1913983832377356,-1.259212015
1644,1723,isingiro,omubushami,uganda,6,0,-2.597245975,,-0.89312,30.69656,-0.9,30.7,-2.028765718,-2.363291184,2.5,0.8,-5.766489784,0.7,247220049.37911618,0.1913983832377356,-1.259212015
1645,1724,isingiro,omubushami,uganda,3,0,-1.03820479,,-0.89312,30.69656,-0.9,30.7,-2.028765718,-2.363291184,2.5,0.8,-5.766489784,0.7,247220049.37911618,0.1913983832377356,-1.259212015
1646,1725,isingiro,omubushami,uganda,7,0,-0.570877739,,-0.89312,30.69656,-0.9,30.7,-2.028765718,-2.363291184,2.5,0.8,-5.766489784,0.7,247220049.37911618,0.1913983832377356,-1.259212015
1647,1726,isingiro,omubushami,uganda,5,0,-1.124419526,,-0.89312,30.69656,-0.9,30.7,-2.028765718,-2.363291184,2.5,0.8,-5.766489784,0.7,247220049.37911618,0.1913983832377356,-1.259212015
1648,1727,isingiro,omubushami,uganda,5,0,-0.695209814,,-0.89312,30.69656,-0.9,30.7,-2.028765718,-2.363291184,2.5,0.8,-5.766489784,0.7,247220049.37911618,0.1913983832377356,-1.259212015
1649,1728,isingiro,omubushami,uganda,3,0,-1.314773662,,-0.89312,30.69656,-0.9,30.7,-2.028765718,-2.363291184,2.5,0.8,-5.766489784,0.7,247220049.37911618,0.1913983832377356,-1.259212015
1650,1729,isingiro,omubushami,uganda,1,2,-0.995288418,0,-0.89312,30.69656,-0.9,30.7,-2.028765718,-2.363291184,2.5,0.8,-5.766489784,0.7,247220049.37911618,0.1913983832377356,-1.259212015
1651,1730,isingiro,rugorogoro,uganda,3,3,-0.295398549,1,-0.90876,30.83994,-0.9,30.85,-2.162176251,-2.725487232,3,0.4,-6.945253134,-0.4,318030364.73947436,0.19299533513796296,-0.325421169
1652,1731,isingiro,rugorogoro,uganda,6,3,-2.468496859,0,-0.90876,30.83994,-0.9,30.85,-2.162176251,-2.725487232,3,0.4,-6.945253134,-0.4,318030364.73947436,0.19299533513796296,-0.325421169
1653,1732,isingiro,rugorogoro,uganda,5,2,0.173957996,0,-0.90876,30.83994,-0.9,30.85,-2.162176251,-2.725487232,3,0.4,-6.945253134,-0.4,318030364.73947436,0.19299533513796296,-0.325421169
1654,1733,isingiro,rugorogoro,uganda,9,0,-1.492770539,,-0.90876,30.83994,-0.9,30.85,-2.162176251,-2.725487232,3,0.4,-6.945253134,-0.4,318030364.73947436,0.19299533513796296,-0.325421169
1655,1734,isingiro,rugorogoro,uganda,10,0,-0.802500744,,-0.90876,30.83994,-0.9,30.85,-2.162176251,-2.725487232,3,0.4,-6.945253134,-0.4,318030364.73947436,0.19299533513796296,-0.325421169
1656,1735,isingiro,rugorogoro,uganda,10,0,-1.37832688,,-0.90876,30.83994,-0.9,30.85,-2.162176251,-2.725487232,3,0.4,-6.945253134,-0.4,318030364.73947436,0.19299533513796296,-0.325421169
1657,1736,isingiro,rugorogoro,uganda,9,0,-1.422064592,,-0.90876,30.83994,-0.9,30.85,-2.162176251,-2.725487232,3,0.4,-6.945253134,-0.4,318030364.73947436,0.19299533513796296,-0.325421169
1658,1738,isingiro,rugorogoro,uganda,6,1,-1.115746844,1,-0.90876,30.83994,-0.9,30.85,-2.162176251,-2.725487232,3,0.4,-6.945253134,-0.4,318030364.73947436,0.19299533513796296,-0.325421169
1659,1739,isingiro,rugorogoro,uganda,3,1,-1.622531598,0,-0.90876,30.83994,-0.9,30.85,-2.162176251,-2.725487232,3,0.4,-6.945253134,-0.4,318030364.73947436,0.19299533513796296,-0.325421169
1660,1740,mbarara,rwebikona b,uganda,3,0,1.244656621,,-0.61579,30.6503,-0.6,30.65,-1.771073192,-1.946784139,2.5,0.8,-4.652981043,-0.8,211716860.57040912,0.20356073033844937,-0.642992562
1661,1741,mbarara,rwebikona b,uganda,8,0,2.218726408,,-0.61579,30.6503,-0.6,30.65,-1.771073192,-1.946784139,2.5,0.8,-4.652981043,-0.8,211716860.57040912,0.20356073033844937,-0.642992562
1662,1742,mbarara,rwebikona b,uganda,6,2,2.560885903,1,-0.61579,30.6503,-0.6,30.65,-1.771073192,-1.946784139,2.5,0.8,-4.652981043,-0.8,211716860.57040912,0.20356073033844937,-0.642992562
1663,1743,mbarara,rwebikona b,uganda,2,0,1.457928395,,-0.61579,30.6503,-0.6,30.65,-1.771073192,-1.946784139,2.5,0.8,-4.652981043,-0.8,211716860.57040912,0.20356073033844937,-0.642992562
1664,1744,mbarara,rwebikona b,uganda,6,0,3.519808968,,-0.61579,30.6503,-0.6,30.65,-1.771073192,-1.946784139,2.5,0.8,-4.652981043,-0.8,211716860.57040912,0.20356073033844937,-0.642992562
1665,1745,mbarara,rwebikona b,uganda,5,1,1.081574407,1,-0.61579,30.6503,-0.6,30.65,-1.771073192,-1.946784139,2.5,0.8,-4.652981043,-0.8,211716860.57040912,0.20356073033844937,-0.642992562
1666,1746,mbarara,rwebikona b,uganda,8,3,2.979307127,1,-0.61579,30.6503,-0.6,30.65,-1.771073192,-1.946784139,2.5,0.8,-4.652981043,-0.8,211716860.57040912,0.20356073033844937,-0.642992562
1667,1747,mbarara,rwebikona b,uganda,3,1,2.223396153,1,-0.61579,30.6503,-0.6,30.65,-1.771073192,-1.946784139,2.5,0.8,-4.652981043,-0.8,211716860.57040912,0.20356073033844937,-0.642992562
1668,1748,mbarara,rwebikona b,uganda,1,1,2.86916686,1,-0.61579,30.6503,-0.6,30.65,-1.771073192,-1.946784139,2.5,0.8,-4.652981043,-0.8,211716860.57040912,0.20356073033844937,-0.642992562
1669,1749,mbarara,rwebikona b,uganda,6,1,2.979307127,0,-0.61579,30.6503,-0.6,30.65,-1.771073192,-1.946784139,2.5,0.8,-4.652981043,-0.8,211716860.57040912,0.20356073033844937,-0.642992562
1670,1750,kisoro,bukara,uganda,5,0,-0.0235198,,-1.29114,29.62956,-1.3,29.65,-1.770806789,-1.819684148,2,0.2,-3.541613579,-0.2,528801301.73394907,0.18836013923950526,-1.10625763
1671,1751,rakai,kiwoomya,uganda,3,5,-1.268978885,0,0.61,31.61,0.6,31.6,-1.844836394,-1.894219697,1.8333333333333333,1,-3.432100137,-0.2,159715517.6598225,0.26087495186833404,-0.83151626
1672,1752,rakai,kiwoomya,uganda,3,0,-2.425580487,,0.61,31.61,0.6,31.6,-1.844836394,-1.894219697,1.8333333333333333,1,-3.432100137,-0.2,159715517.6598225,0.26087495186833404,-0.83151626
1673,1753,rakai,kiwoomya,uganda,7,6,-1.329079119,1,0.61,31.61,0.6,31.6,-1.844836394,-1.894219697,1.8333333333333333,1,-3.432100137,-0.2,159715517.6598225,0.26087495186833404,-0.83151626
1674,1754,rakai,kiwoomya,uganda,7,0,-0.757527306,,0.61,31.61,0.6,31.6,-1.844836394,-1.894219697,1.8333333333333333,1,-3.432100137,-0.2,159715517.6598225,0.26087495186833404,-0.83151626
1675,1755,rakai,kiwoomya,uganda,8,0,-1.130722009,,0.61,31.61,0.6,31.6,-1.844836394,-1.894219697,1.8333333333333333,1,-3.432100137,-0.2,159715517.6598225,0.26087495186833404,-0.83151626
1676,1756,rakai,kiwoomya,uganda,5,0,-1.508342667,,0.61,31.61,0.6,31.6,-1.844836394,-1.894219697,1.8333333333333333,1,-3.432100137,-0.2,159715517.6598225,0.26087495186833404,-0.83151626
1677,1757,rakai,kiwoomya,uganda,4,0,-1.314773662,,0.61,31.61,0.6,31.6,-1.844836394,-1.894219697,1.8333333333333333,1,-3.432100137,-0.2,159715517.6598225,0.26087495186833404,-0.83151626
1678,1758,rakai,kiwoomya,uganda,4,0,-0.625917099,,0.61,31.61,0.6,31.6,-1.844836394,-1.894219697,1.8333333333333333,1,-3.432100137,-0.2,159715517.6598225,0.26087495186833404,-0.83151626
1679,1759,rakai,kiwoomya,uganda,4,0,-1.314773662,,0.61,31.61,0.6,31.6,-1.844836394,-1.894219697,1.8333333333333333,1,-3.432100137,-0.2,159715517.6598225,0.26087495186833404,-0.83151626
1680,1760,rakai,kiwoomya,uganda,8,2,-2.511413231,1,0.61,31.61,0.6,31.6,-1.844836394,-1.894219697,1.8333333333333333,1,-3.432100137,-0.2,159715517.6598225,0.26087495186833404,-0.83151626
1681,1761,nyadri,ayivu b,uganda,5,1,-0.149608289,0,3.21595,30.90117,3.2,30.9,-1.72934829,-1.874572027,2.8,1.8,-5.334482872,-0.688888889,107146872.5646703,0.287559244,0.921766871
1682,1762,nyadri,ayivu b,uganda,7,1,-1.651016584,1,3.21595,30.90117,3.2,30.9,-1.72934829,-1.874572027,2.8,1.8,-5.334482872,-0.688888889,107146872.5646703,0.287559244,0.921766871
1683,1763,nyadri,ayivu b,uganda,13,0,-1.110313712,,3.21595,30.90117,3.2,30.9,-1.72934829,-1.874572027,2.8,1.8,-5.334482872,-0.688888889,107146872.5646703,0.287559244,0.921766871
1684,1764,nyadri,ayivu b,uganda,6,0,-0.960746789,,3.21595,30.90117,3.2,30.9,-1.72934829,-1.874572027,2.8,1.8,-5.334482872,-0.688888889,107146872.5646703,0.287559244,0.921766871
1685,1765,nyadri,ayivu b,uganda,5,0,-1.773420452,,3.21595,30.90117,3.2,30.9,-1.72934829,-1.874572027,2.8,1.8,-5.334482872,-0.688888889,107146872.5646703,0.287559244,0.921766871
1686,1766,nyadri,ayivu b,uganda,4,0,-1.73050408,,3.21595,30.90117,3.2,30.9,-1.72934829,-1.874572027,2.8,1.8,-5.334482872,-0.688888889,107146872.5646703,0.287559244,0.921766871
1687,1767,nyadri,ayivu b,uganda,3,0,-0.700638798,,3.21595,30.90117,3.2,30.9,-1.72934829,-1.874572027,2.8,1.8,-5.334482872,-0.688888889,107146872.5646703,0.287559244,0.921766871
1688,1768,nyadri,ayivu b,uganda,4,0,-1.036674328,,3.21595,30.90117,3.2,30.9,-1.72934829,-1.874572027,2.8,1.8,-5.334482872,-0.688888889,107146872.5646703,0.287559244,0.921766871
1689,1769,nyadri,ayivu b,uganda,7,0,-1.211899773,,3.21595,30.90117,3.2,30.9,-1.72934829,-1.874572027,2.8,1.8,-5.334482872,-0.688888889,107146872.5646703,0.287559244,0.921766871
1690,1770,nyadri,ayivu b,uganda,6,0,-1.608100212,,3.21595,30.90117,3.2,30.9,-1.72934829,-1.874572027,2.8,1.8,-5.334482872,-0.688888889,107146872.5646703,0.287559244,0.921766871
1691,1771,nyadri,cina,uganda,6,0,-0.68600002,,3.47504,31.13882,3.5,31.15,-1.731044459,-1.864989161,2.9,1.6,-5.300951445,-0.85,163928867.01777065,0.2909913593880512,0.6817901079606176
1692,1772,nyadri,cina,uganda,4,0,-1.465045639,,3.47504,31.13882,3.5,31.15,-1.731044459,-1.864989161,2.9,1.6,-5.300951445,-0.85,163928867.01777065,0.2909913593880512,0.6817901079606176
1693,1773,nyadri,cina,uganda,9,1,-0.394294094,0,3.47504,31.13882,3.5,31.15,-1.731044459,-1.864989161,2.9,1.6,-5.300951445,-0.85,163928867.01777065,0.2909913593880512,0.6817901079606176
1694,1774,nyadri,cina,uganda,11,1,-2.030918685,0,3.47504,31.13882,3.5,31.15,-1.731044459,-1.864989161,2.9,1.6,-5.300951445,-0.85,163928867.01777065,0.2909913593880512,0.6817901079606176
1695,1775,nyadri,cina,uganda,6,1,-2.254388198,1,3.47504,31.13882,3.5,31.15,-1.731044459,-1.864989161,2.9,1.6,-5.300951445,-0.85,163928867.01777065,0.2909913593880512,0.6817901079606176
1696,1776,nyadri,cina,uganda,2,1,-1.911057221,0,3.47504,31.13882,3.5,31.15,-1.731044459,-1.864989161,2.9,1.6,-5.300951445,-0.85,163928867.01777065,0.2909913593880512,0.6817901079606176
1697,1777,nyadri,cina,uganda,7,0,-1.550878383,,3.47504,31.13882,3.5,31.15,-1.731044459,-1.864989161,2.9,1.6,-5.300951445,-0.85,163928867.01777065,0.2909913593880512,0.6817901079606176
1698,1778,nyadri,cina,uganda,5,0,-1.126067029,,3.47504,31.13882,3.5,31.15,-1.731044459,-1.864989161,2.9,1.6,-5.300951445,-0.85,163928867.01777065,0.2909913593880512,0.6817901079606176
1699,1779,nyadri,cina,uganda,8,0,-0.786138221,,3.47504,31.13882,3.5,31.15,-1.731044459,-1.864989161,2.9,1.6,-5.300951445,-0.85,163928867.01777065,0.2909913593880512,0.6817901079606176
1700,1780,nyadri,cina,uganda,5,0,-0.843166768,,3.47504,31.13882,3.5,31.15,-1.731044459,-1.864989161,2.9,1.6,-5.300951445,-0.85,163928867.01777065,0.2909913593880512,0.6817901079606176
1701,1781,mubende,kituule,uganda,2,0,-2.114069311,,0.7472,31.4402,0.75,31.45,-1.843176842,-1.901895536,1.888888888888889,1,-3.519310501,0.19999999999999996,159553542.62480572,0.2692828892080736,-0.942150657
1702,1782,mubende,kituule,uganda,5,0,-1.127995236,,0.7472,31.4402,0.75,31.45,-1.843176842,-1.901895536,1.888888888888889,1,-3.519310501,0.19999999999999996,159553542.62480572,0.2692828892080736,-0.942150657
1703,1783,mubende,kituule,uganda,4,0,-2.511413231,,0.7472,31.4402,0.75,31.45,-1.843176842,-1.901895536,1.888888888888889,1,-3.519310501,0.19999999999999996,159553542.62480572,0.2692828892080736,-0.942150657
1704,1784,mubende,kituule,uganda,1,0,-1.904905256,,0.7472,31.4402,0.75,31.45,-1.843176842,-1.901895536,1.888888888888889,1,-3.519310501,0.19999999999999996,159553542.62480572,0.2692828892080736,-0.942150657
1705,1785,mubende,kituule,uganda,5,0,-0.664541834,,0.7472,31.4402,0.75,31.45,-1.843176842,-1.901895536,1.888888888888889,1,-3.519310501,0.19999999999999996,159553542.62480572,0.2692828892080736,-0.942150657
1706,1786,mubende,kituule,uganda,7,0,-2.357262086,,0.7472,31.4402,0.75,31.45,-1.843176842,-1.901895536,1.888888888888889,1,-3.519310501,0.19999999999999996,159553542.62480572,0.2692828892080736,-0.942150657
1707,1787,mubende,kituule,uganda,1,0,-2.368358658,,0.7472,31.4402,0.75,31.45,-1.843176842,-1.901895536,1.888888888888889,1,-3.519310501,0.19999999999999996,159553542.62480572,0.2692828892080736,-0.942150657
1708,1788,mubende,kituule,uganda,1,1,-1.636310452,0,0.7472,31.4402,0.75,31.45,-1.843176842,-1.901895536,1.888888888888889,1,-3.519310501,0.19999999999999996,159553542.62480572,0.2692828892080736,-0.942150657
1709,1789,mubende,kituule,uganda,6,0,-1.48643915,,0.7472,31.4402,0.75,31.45,-1.843176842,-1.901895536,1.888888888888889,1,-3.519310501,0.19999999999999996,159553542.62480572,0.2692828892080736,-0.942150657
1710,1790,mubende,kituule,uganda,4,1,-2.511413231,0,0.7472,31.4402,0.75,31.45,-1.843176842,-1.901895536,1.888888888888889,1,-3.519310501,0.19999999999999996,159553542.62480572,0.2692828892080736,-0.942150657
1711,1801,rakai,byembogo,uganda,5,0,-2.482802316,,-0.37044,30.69117,-0.35,30.7,-1.793938696,-1.932117124,2.1666666666666665,0.8,-4.082884689,-0.3,187079928.41347352,0.20896324580500533,-1.32747701
1712,1802,rakai,byembogo,uganda,3,0,-1.290437071,,-0.37044,30.69117,-0.35,30.7,-1.793938696,-1.932117124,2.1666666666666665,0.8,-4.082884689,-0.3,187079928.41347352,0.20896324580500533,-1.32747701
1713,1803,rakai,byembogo,uganda,6,0,-1.821143436,,-0.37044,30.69117,-0.35,30.7,-1.793938696,-1.932117124,2.1666666666666665,0.8,-4.082884689,-0.3,187079928.41347352,0.20896324580500533,-1.32747701
1714,1804,rakai,byembogo,uganda,6,0,-1.400606406,,-0.37044,30.69117,-0.35,30.7,-1.793938696,-1.932117124,2.1666666666666665,0.8,-4.082884689,-0.3,187079928.41347352,0.20896324580500533,-1.32747701
1715,1805,rakai,byembogo,uganda,7,0,-0.707458206,,-0.37044,30.69117,-0.35,30.7,-1.793938696,-1.932117124,2.1666666666666665,0.8,-4.082884689,-0.3,187079928.41347352,0.20896324580500533,-1.32747701
1716,1806,rakai,byembogo,uganda,4,4,-0.671694562,1,-0.37044,30.69117,-0.35,30.7,-1.793938696,-1.932117124,2.1666666666666665,0.8,-4.082884689,-0.3,187079928.41347352,0.20896324580500533,-1.32747701
1717,1807,rakai,byembogo,uganda,4,0,-0.167019705,,-0.37044,30.69117,-0.35,30.7,-1.793938696,-1.932117124,2.1666666666666665,0.8,-4.082884689,-0.3,187079928.41347352,0.20896324580500533,-1.32747701
1718,1808,rakai,byembogo,uganda,9,1,0.28845963,0,-0.37044,30.69117,-0.35,30.7,-1.793938696,-1.932117124,2.1666666666666665,0.8,-4.082884689,-0.3,187079928.41347352,0.20896324580500533,-1.32747701
1719,1809,rakai,byembogo,uganda,6,0,-1.028584717,,-0.37044,30.69117,-0.35,30.7,-1.793938696,-1.932117124,2.1666666666666665,0.8,-4.082884689,-0.3,187079928.41347352,0.20896324580500533,-1.32747701
1720,1810,rakai,byembogo,uganda,3,0,-1.122507073,,-0.37044,30.69117,-0.35,30.7,-1.793938696,-1.932117124,2.1666666666666665,0.8,-4.082884689,-0.3,187079928.41347352,0.20896324580500533,-1.32747701
1721,1811,kalangala,kalangala lc1,uganda,7,0,-0.367862719,,1.26405,31.43367,1.25,31.45,-1.9055324,-2.046551744,2.3333333333333335,0.8,-4.697315653,-0.3,183046510.98721448,0.26566088880203237,0.16466826691122094
1722,1812,kalangala,kalangala lc1,uganda,11,1,0.824189824,0,1.26405,31.43367,1.25,31.45,-1.9055324,-2.046551744,2.3333333333333335,0.8,-4.697315653,-0.3,183046510.98721448,0.26566088880203237,0.16466826691122094
1723,1813,kalangala,kalangala lc1,uganda,3,0,-0.814749136,,1.26405,31.43367,1.25,31.45,-1.9055324,-2.046551744,2.3333333333333335,0.8,-4.697315653,-0.3,183046510.98721448,0.26566088880203237,0.16466826691122094
1724,1814,kalangala,kalangala lc1,uganda,5,1,-1.371995491,1,1.26405,31.43367,1.25,31.45,-1.9055324,-2.046551744,2.3333333333333335,0.8,-4.697315653,-0.3,183046510.98721448,0.26566088880203237,0.16466826691122094
1725,1815,kalangala,kalangala lc1,uganda,4,0,-0.728916392,,1.26405,31.43367,1.25,31.45,-1.9055324,-2.046551744,2.3333333333333335,0.8,-4.697315653,-0.3,183046510.98721448,0.26566088880203237,0.16466826691122094
1726,1816,kalangala,kalangala lc1,uganda,6,1,-1.400606406,0,1.26405,31.43367,1.25,31.45,-1.9055324,-2.046551744,2.3333333333333335,0.8,-4.697315653,-0.3,183046510.98721448,0.26566088880203237,0.16466826691122094
1727,1817,kalangala,kalangala lc1,uganda,5,0,-1.3476589,,1.26405,31.43367,1.25,31.45,-1.9055324,-2.046551744,2.3333333333333335,0.8,-4.697315653,-0.3,183046510.98721448,0.26566088880203237,0.16466826691122094
1728,1818,kalangala,kalangala lc1,uganda,1,0,0.429414373,,1.26405,31.43367,1.25,31.45,-1.9055324,-2.046551744,2.3333333333333335,0.8,-4.697315653,-0.3,183046510.98721448,0.26566088880203237,0.16466826691122094
1729,1819,kalangala,kalangala lc1,uganda,11,1,-0.714610934,0,1.26405,31.43367,1.25,31.45,-1.9055324,-2.046551744,2.3333333333333335,0.8,-4.697315653,-0.3,183046510.98721448,0.26566088880203237,0.16466826691122094
1730,1820,kalangala,kalangala lc1,uganda,5,1,-0.452729512,1,1.26405,31.43367,1.25,31.45,-1.9055324,-2.046551744,2.3333333333333335,0.8,-4.697315653,-0.3,183046510.98721448,0.26566088880203237,0.16466826691122094
1731,1821,ssembabule,kabasanda,uganda,4,2,-0.614472733,0,0.2745,32.20688,0.25,32.2,-1.832280437,-2.063321789,3,0.6,-5.626447996,-0.6,312200350.80561006,0.2861174677715993,1.2083720901465627
1732,1822,ssembabule,kabasanda,uganda,9,5,-1.397728001,0,0.2745,32.20688,0.25,32.2,-1.832280437,-2.063321789,3,0.6,-5.626447996,-0.6,312200350.80561006,0.2861174677715993,1.2083720901465627
1733,1823,ssembabule,kabasanda,uganda,4,1,-0.388794301,0,0.2745,32.20688,0.25,32.2,-1.832280437,-2.063321789,3,0.6,-5.626447996,-0.6,312200350.80561006,0.2861174677715993,1.2083720901465627
1734,1824,ssembabule,kabasanda,uganda,7,0,-0.657389105,,0.2745,32.20688,0.25,32.2,-1.832280437,-2.063321789,3,0.6,-5.626447996,-0.6,312200350.80561006,0.2861174677715993,1.2083720901465627
1735,1825,ssembabule,kabasanda,uganda,4,2,-1.990738,0,0.2745,32.20688,0.25,32.2,-1.832280437,-2.063321789,3,0.6,-5.626447996,-0.6,312200350.80561006,0.2861174677715993,1.2083720901465627
1736,1826,ssembabule,kabasanda,uganda,5,2,-0.700305477,1,0.2745,32.20688,0.25,32.2,-1.832280437,-2.063321789,3,0.6,-5.626447996,-0.6,312200350.80561006,0.2861174677715993,1.2083720901465627
