,house,country,frequency,severity,dispersion,area,NDVI_mean,SVI_severity
225,235,kenya,0.2,-17.931434631347656,-0.19999999999999984,421108330.57742584,0.23967321190053906,0.23499334605751154
226,236,kenya,0.2,-17.931434631347656,-0.19999999999999984,421108330.57742584,0.23967321190053906,0.23499334605751154
227,237,kenya,0.2,-17.931434631347656,-0.19999999999999984,421108330.57742584,0.23967321190053906,0.23499334605751154
228,238,kenya,0.2,-17.931434631347656,-0.19999999999999984,421108330.57742584,0.23967321190053906,0.23499334605751154
229,239,kenya,0.2,-17.931434631347656,-0.19999999999999984,421108330.57742584,0.23967321190053906,0.23499334605751154
230,240,kenya,0.2,-17.931434631347656,-0.19999999999999984,421108330.57742584,0.23967321190053906,0.23499334605751154
231,241,kenya,0.2,-17.931434631347656,-0.19999999999999984,421108330.57742584,0.23967321190053906,0.23499334605751154
232,242,kenya,0.2,-17.931434631347656,-0.19999999999999984,421108330.57742584,0.23967321190053906,0.23499334605751154
233,243,kenya,0.2,-17.931434631347656,-0.19999999999999984,421108330.57742584,0.23967321190053906,0.23499334605751154
234,244,kenya,0.2,-17.931434631347656,-0.19999999999999984,421108330.57742584,0.23967321190053906,0.23499334605751154
235,245,kenya,0.2,-17.931434631347656,-0.19999999999999984,421108330.57742584,0.23967321190053906,0.23499334605751154
236,246,kenya,0.2,-18.457353591918945,-0.19999999999999984,421108330.57742584,0.22856255272502962,-2.4857260180162672
237,247,kenya,0.2,-18.457353591918945,-0.19999999999999984,421108330.57742584,0.22856255272502962,-2.4857260180162672
238,248,kenya,0.2,-18.457353591918945,-0.19999999999999984,421108330.57742584,0.22856255272502962,-2.4857260180162672
239,249,kenya,0.2,-18.457353591918945,-0.19999999999999984,421108330.57742584,0.22856255272502962,-2.4857260180162672
240,250,kenya,0.4,-9.055092811584473,-0.3999999999999999,646732731.0334496,0.2436836131442984,2.1375215761219293
241,251,kenya,0.4,-9.055092811584473,-0.3999999999999999,646732731.0334496,0.2436836131442984,2.1375215761219293
