house,census_tract,country,interview_date,lat,long,hh_size,migrant_num,wealth_index,remit,frequency,severity,dispersion,area,SVI_severity,pop_cent_lat,pop_cent_long,NDVI_mean
893,leona sud,senegal,2009-11-01,14.69755622,-16.45053577,8,2,1.22718839612382,1,0.4,-2.1973668932914734,0.6000000000000005,56448417.362842165,0.07814291359068906,14.72094534,-16.45109143,0.19512703103288512
555,samba niang,senegal,2009-11-01,14.80972717,-15.90288816,10,1,1.90283309551479,1,0.2,-1.349770188331604,-0.19999999999999973,88734721.23539704,0.5545915366157987,14.81724179,-15.88108409,0.18846073628041107
1706,diefaye,senegal,2009-11-01,12.57853941,-16.25514132,5,0,1.0006201628447,NA,0.4,-2.6897431015968323,0.6000000000000005,34515695.35355306,-0.7601165689191769,12.56804369,-16.24558632,0.14624624880965564
4028,castor 1,senegal,2009-11-01,14.72684161,-17.44623836,4,0,1.22718839612382,NA,0,0,0,0,0,14.72402296,-17.45998489,0.10319156482409106
1870,fanaye,senegal,2009-11-01,16.52599054,-15.22269493,13,4,-1.70274842700609,1,0.4,-2.0280222296714783,-0.3999999999999999,50103344.19842622,1.0101324341621338,16.47147469,-15.27583107,0.15500495166200828
31,ngaparou,senegal,2009-11-01,14.46352,-17.05669,8,0,1.86273944898949,NA,0,0,0,0,0,14.47252629,-16.98407509,0.1722231499786167
689,ndiandakhoune,senegal,2009-11-01,14.95366585,-16.81168094,7,1,0.886289130169959,0,0.6,-1.9963268438975017,1.4,47637474.309924565,0.36179239883983527,15.03429087,-16.79291761,0.18101946825130008
1909,mery,senegal,2009-11-01,16.42777753,-14.09801568,4,1,0.182104538606616,1,0.6,-1.4884836971759796,0.06666666666666665,87915352.91104256,0.16536416295790665,16.42033799,-14.01712506,0.14528045684780805
381,chateau d'eau,senegal,2009-11-01,14.65934807,-17.43678063,6,3,2.04949480649179,1,0,0,0,0,0,14.66195934,-17.45998489,0.10319156482409106
1308,darou khoudoss,senegal,2009-11-01,14.8653417,-15.87905597,8,1,1.38250066749562,1,0.2,-1.3787286281585691,-0.19999999999999973,88734721.23539704,0.4296550142673737,14.85551526,-15.88108409,0.1822150034646987
24,ngaparou,senegal,2009-11-01,14.46352,-17.05669,3,2,1.1649462236596,1,0,0,0,0,0,14.47252629,-16.98407509,0.1722231499786167
786,gude bousso,senegal,2009-11-01,NA,NA,24,0,0.530690552125674,NA,NA,NA,NA,NA,NA,14.72402296,-17.45998489,NA
1821,pikine,senegal,2009-11-01,16.11042196,-16.49496496,10,1,1.22718839612382,0,0,0,0,0,0,16.0110665,-16.49789432,0.10660249928526276
1697,diefaye,senegal,2009-11-01,12.57853941,-16.25514132,3,0,1.97183867080589,NA,0.4,-2.6897431015968323,0.6000000000000005,34515695.35355306,-0.7601165689191769,12.56804369,-16.24558632,0.14624624880965564
710,khandame,senegal,2009-11-01,15.05201106,-16.64404554,22,2,-0.0928971803215819,1,0.6,-2.1245739459991455,1.4,47637474.309924565,0.5199940151693793,15.03429087,-16.73379647,0.1799065447036464
1883,dodele,senegal,2009-11-01,16.50354464,-14.42019001,8,3,0.113600306071822,0,0.6,-1.44758939743042,0.06666666666666665,87915352.91104256,0.43111990718253834,16.47147469,-14.56250057,0.145028161062628
606,diokoul kaw,senegal,2009-11-01,14.71694283,-17.29013219,7,0,1.03551933084977,NA,0,0,0,0,0,14.72094534,-17.34454455,0.16759902272620705
1506,diamel,senegal,2009-11-01,15.83897387,-13.22043021,7,1,-1.4707673751559,1,0.6,-1.8558387358983357,-0.5999999999999999,55268526.38113218,0.4310740408497382,15.71702669,-13.36263999,0.163726481540929
42,mermoz ambassade,senegal,2009-11-01,14.68949,-17.47308,11,2,2.94685478934163,0,0,0,0,0,0,14.66195934,-17.45998489,0.10319156482409106
1341,aoure,senegal,2009-11-01,15.14596428,-12.94689277,11,2,0.866355596644096,1,0.6,-1.9986534118652344,1.4,56480806.52208929,0.2935821524812565,15.23872587,-13.36263999,0.1825244970789492
1290,mbacke khewar,senegal,2009-11-01,14.80411689,-15.91020024,13,0,1.20130301756186,NA,0.2,-1.349770188331604,-0.19999999999999973,88734721.23539704,0.5545915366157987,14.81724179,-15.88108409,0.18846073628041107
1036,montagne,senegal,2009-11-01,15.62330287,-16.21748196,5,1,2.64265455123405,1,0.6,-2.5021930932998657,-0.5999999999999999,30282955.40571375,0.8395710439243181,15.6680352,-16.23192106,0.1813991577423704
885,leona sud,senegal,2009-11-01,14.69755622,-16.45053577,5,0,0.983783945698602,NA,0.4,-2.1973668932914734,0.6000000000000005,56448417.362842165,0.07814291359068906,14.72094534,-16.45109143,0.19512703103288512
899,leona sud,senegal,2009-11-01,14.69755622,-16.45053577,6,1,1.38250066749562,1,0.4,-2.1973668932914734,0.6000000000000005,56448417.362842165,0.07814291359068906,14.72094534,-16.45109143,0.19512703103288512
259,hlm gueule tapee,senegal,2009-11-01,14.69586,-17.45096,6,2,2.77173318729429,1,0,0,0,0,0,14.72094534,-17.45998489,0.10319156482409106
53,mermoz ambassade,senegal,2009-11-01,14.68949,-17.47308,8,0,1.3009510039446,NA,0,0,0,0,0,14.66195934,-17.45998489,0.10319156482409106
1343,sinthiou cire mato,senegal,2009-11-01,16.04509141,-13.72755926,21,9,-0.997691850356921,1,0.2,-4.243414402008057,-0.19999999999999973,31792169.6249615,0.16731002654052762,16.0110665,-13.6728487,0.15316924169995985
196,ouagou niayes 2,senegal,2009-11-01,14.70737,-17.449,7,0,1.84241177799606,NA,0,0,0,0,0,14.72094534,-17.45998489,0.10319156482409106
537,hlm 5,senegal,2009-11-01,NA,NA,2,0,0.922312610191206,NA,NA,NA,NA,NA,NA,14.72402296,-17.45998489,NA
1557,mango,senegal,2009-11-01,15.60094582,-13.322622,7,1,1.30122620536971,1,0.4,-1.541080117225647,-0.3999999999999999,45684180.71793652,0.01543036411523599,15.6680352,-13.36263999,0.1573156957932611
1030,montagne,senegal,2009-11-01,15.62330287,-16.21748196,4,1,1.33072991037169,0,0.6,-2.5021930932998657,-0.5999999999999999,30282955.40571375,0.8395710439243181,15.6680352,-16.23192106,0.1813991577423704
553,samba niang,senegal,2009-11-01,14.80972717,-15.90288816,6,0,1.35143821322126,NA,0.2,-1.349770188331604,-0.19999999999999973,88734721.23539704,0.5545915366157987,14.81724179,-15.88108409,0.18846073628041107
1917,namaye,senegal,2009-11-01,16.42777753,-14.09801568,9,0,-0.761117956600201,NA,0.6,-1.4884836971759796,0.06666666666666665,87915352.91104256,0.16536416295790665,16.42033799,-14.01712506,0.14528045684780805
611,diokoul kaw,senegal,2009-11-01,14.71694283,-17.29013219,12,2,2.61159209695969,0,0,0,0,0,0,14.72094534,-17.34454455,0.16759902272620705
590,hlm 4,senegal,2009-11-01,14.71207849,-17.44431032,14,1,1.6612141280623,0,0,0,0,0,0,14.72094534,-17.45998489,0.10319156482409106
849,medinatoul,senegal,2009-11-01,14.73727345,-16.24237956,7,0,1.3203757589469,NA,0.4,-2.1978121399879456,0.6000000000000005,56448417.362842165,0.2934550520574559,14.74391863,-16.24558632,0.1894486964504248
1259,khaira,senegal,2009-11-01,14.823157881171742,-15.90761198,9,1,1.07187612475203,0,0.2,-1.349770188331604,-0.19999999999999973,88734721.23539704,0.5545915366157987,14.81724179,-15.88108409,0.18846073628041107
1837,sor nord,senegal,2009-11-01,16.03200409,-16.47188231,5,1,1.34367259965267,0,0,0,0,0,0,16.0110665,-16.45109143,0.1302764969637759
4022,cite rochette,senegal,2009-11-01,14.75717772,-17.36506108,5,0,1.94595329224392,NA,0,0,0,0,0,14.76581033,-17.34454455,0.14062749229783772
568,cite icotaf,senegal,2009-11-01,14.7155408,-17.26173081,6,1,2.07148665718864,1,0.2,-3.4699013233184814,-0.19999999999999984,108414.2033981107,0,14.72094534,-17.22764196,0.18052031607783875
45,mermoz ambassades,senegal,2009-11-01,14.68949,-17.47308,10,1,1.99383052150274,1,0,0,0,0,0,14.66195934,-17.45998489,0.10319156482409106
3027,dieuppeul 1,senegal,2009-11-01,14.71807,-17.45718,5,3,1.94595329224392,1,0,0,0,0,0,14.72094534,-17.45998489,0.10319156482409106
887,leona sud,senegal,2009-11-01,14.69755622,-16.45053577,9,0,1.07187612475203,NA,0.4,-2.1973668932914734,0.6000000000000005,56448417.362842165,0.07814291359068906,14.72094534,-16.45109143,0.19512703103288512
4047,zone b batiment,senegal,2009-11-01,14.69727437,-17.45416872,2,2,2.71867888232308,0,0,0,0,0,0,14.72094534,-17.45998489,0.10319156482409106
557,samba niang,senegal,2009-11-01,14.80972717,-15.90288816,9,0,1.92524498939435,NA,0.2,-1.349770188331604,-0.19999999999999973,88734721.23539704,0.5545915366157987,14.81724179,-15.88108409,0.18846073628041107
764,medinatoul,senegal,2009-11-01,14.73727345,-16.24237956,6,0,1.5287423352899,NA,0.4,-2.1978121399879456,0.6000000000000005,56448417.362842165,0.2934550520574559,14.74391863,-16.24558632,0.1894486964504248
862,medinatoul,senegal,2009-11-01,14.73727345,-16.24237956,5,1,0.737773580621401,1,0.4,-2.1978121399879456,0.6000000000000005,56448417.362842165,0.2934550520574559,14.74391863,-16.24558632,0.1894486964504248
463,hlm las palmas,senegal,2009-11-01,14.77009217,-17.40633211,5,1,3.17982319639932,1,0.2,-3.461019515991211,-0.19999999999999984,69691.75401648635,1.4319276423264522,14.77252754,-17.39599836,0.1089818340392096
1223,thierno kandji,senegal,2009-11-01,14.6563661,-16.23464222,5,0,1.4562632753164,NA,0.2,-3.180641412734986,-0.19999999999999973,40611737.75569371,0.6303187841263145,14.66195934,-16.23192106,0.1888813782738505
3034,liberte 6,senegal,2009-11-01,14.73104,-17.46105,6,1,2.72513950588275,0,0,0,0,0,0,14.72402296,-17.45998489,0.10319156482409106
822,passy,senegal,2009-11-01,13.98543687,-16.25698786,10,1,0.373461285103935,1,0.2,-3.259064197540283,-0.19999999999999973,40611737.75569371,0.8700827330791969,13.9836423,-16.26717045,0.2068500030470947
256,hlm gueule tapee,senegal,2009-11-01,14.69586,-17.45096,8,0,0.759765431318251,NA,0,0,0,0,0,14.72094534,-17.45998489,0.10319156482409106
1905,sourboti,senegal,2009-11-01,16.22157694370984,-14.09291881,12,1,1.38913137680513,1,0.6,-2.074509412050247,0.06666666666666665,67380541.52758223,0.9229745510159756,16.42033799,-14.01712506,0.16312271312911902
523,liberte 1,senegal,2009-11-01,14.71053471,-17.46092585,6,1,2.59442906522564,0,0,0,0,0,0,14.72094534,-17.45998489,0.10319156482409106
1234,thierno kandji,senegal,2009-11-01,14.6563661,-16.23464222,20,8,1.32452265844131,1,0.2,-3.180641412734986,-0.19999999999999973,40611737.75569371,0.6303187841263145,14.66195934,-16.23192106,0.1888813782738505
447,arafat,senegal,2009-11-01,14.71105977,-17.4688686,12,1,-0.900375169570198,1,0,0,0,0,0,14.72094534,-17.45998489,0.10319156482409106
1207,madiyana,senegal,2009-11-01,14.9198,-15.8823,5,1,2.64265455123405,1,0.2,-1.4052096605300903,-0.19999999999999973,88734721.23539704,0.3011360268655398,14.85551526,-15.88108409,0.18242893593449297
1265,khayra,senegal,2009-11-01,14.823157881171742,-15.90761198,8,0,0.748127732046187,NA,0.2,-1.349770188331604,-0.19999999999999973,88734721.23539704,0.5545915366157987,14.81724179,-15.88108409,0.18846073628041107
750,medinatoul,senegal,2009-11-01,14.73727345,-16.24237956,13,2,0.197422741717636,1,0.4,-2.1978121399879456,0.6000000000000005,56448417.362842165,0.2934550520574559,14.74391863,-16.24558632,0.1894486964504248
684,ndiandiakhoune,senegal,2009-11-01,NA,NA,10,1,1.94595329224392,1,NA,NA,NA,NA,NA,14.72402296,-17.45998489,NA
967,keur serigne louga,senegal,2009-11-01,15.60644218,-16.23380986,7,3,1.3203757589469,1,0.6,-2.5296479066212973,-0.5999999999999999,30282955.40571375,0.8032215312537719,15.6680352,-16.23192106,0.1787053451419866
803,guede bousso,senegal,2009-11-01,14.89820198,-15.86724177,5,1,0.800946246918867,1,0.2,-1.3924002647399902,-0.19999999999999973,88734721.23539704,0.45797913261875534,14.85551526,-15.88108409,0.1878702253657743
202,ouagou niayes 2,senegal,2009-11-01,14.70737,-17.449,7,0,1.46414959978516,NA,0,0,0,0,0,14.72094534,-17.45998489,0.10319156482409106
1208,madiyana,senegal,2009-11-01,14.9198,-15.8823,21,4,0.522678427377733,1,0.2,-1.4052096605300903,-0.19999999999999973,88734721.23539704,0.3011360268655398,14.85551526,-15.88108409,0.18242893593449297
1565,mango,senegal,2009-11-01,15.60094582,-13.322622,7,2,1.93301060296294,1,0.4,-1.541080117225647,-0.3999999999999999,45684180.71793652,0.01543036411523599,15.6680352,-13.36263999,0.1573156957932611
7,grand medine,senegal,2009-11-01,14.74795,-17.44715,6,0,2.24898639589926,1,0,0,0,0,0,14.74391863,-17.45998489,0.10319156482409106
798,guede bousso,senegal,2009-11-01,14.89820198,-15.86724177,11,1,1.77769833159114,1,0.2,-1.3924002647399902,-0.19999999999999973,88734721.23539704,0.45797913261875534,14.85551526,-15.88108409,0.1878702253657743
343,mbour i,senegal,2009-11-01,14.68562239,-17.45034661,13,1,1.36955797821463,1,0,0,0,0,0,14.66195934,-17.45998489,0.10319156482409106
518,liberte 1,senegal,2009-11-01,14.71053471,-17.46092585,5,0,2.68373362126443,NA,0,0,0,0,0,14.72094534,-17.45998489,0.10319156482409106
4058,liberte 3,senegal,2009-11-01,14.71592245,-17.45517723,3,1,2.7423025376168,1,0,0,0,0,0,14.72094534,-17.45998489,0.10319156482409106
1296,mbacke khewar,senegal,2009-11-01,14.80411689,-15.91020024,4,1,0.758327392946039,1,0.2,-1.349770188331604,-0.19999999999999973,88734721.23539704,0.5545915366157987,14.81724179,-15.88108409,0.18846073628041107
1549,yirla,senegal,2009-11-01,15.60553632,-13.18272101,8,1,1.39028425022914,1,0.6,-2.1883033514022827,0.06666666666666665,18255120.510934275,0.05306710310857907,15.6680352,-13.36263999,0.1458656833905574
17,grand medine irregul,senegal,2009-11-01,14.74795,-17.44715,1,0,-0.434438355454812,NA,0,0,0,0,0,14.74391863,-17.45998489,0.10319156482409106
978,keur serigne louga,senegal,2009-11-01,15.60644218,-16.23380986,7,0,0.583575042752568,NA,0.6,-2.5296479066212973,-0.5999999999999999,30282955.40571375,0.8032215312537719,15.6680352,-16.23192106,0.1787053451419866
1422,moderne ii,senegal,2009-11-01,15.61359152,-13.32345921,16,0,0.63147619825142,NA,0.4,-1.541080117225647,-0.3999999999999999,45684180.71793652,0.01543036411523599,15.6680352,-13.36263999,0.1573156957932611
723,keur el hadji,senegal,2009-11-01,14.49623916,-16.0640894,23,1,1.59516331654191,0,0.2,-3.2022647857666016,-0.19999999999999973,40611737.75569371,0.7325532552403278,14.50274052,-16.09656209,0.1903920850097714
29,ngaparou,senegal,2009-11-01,14.46352,-17.05669,9,1,1.97183867080589,1,0,0,0,0,0,14.47252629,-16.98407509,0.1722231499786167
619,diokoul kaw,senegal,2009-11-01,14.71694283,-17.29013219,6,1,2.01843235221743,0,0,0,0,0,0,14.72094534,-17.34454455,0.16759902272620705
840,medinatoul,senegal,2009-11-01,14.73727345,-16.24237956,8,2,1.33072991037169,1,0.4,-2.1978121399879456,0.6000000000000005,56448417.362842165,0.2934550520574559,14.74391863,-16.24558632,0.1894486964504248
1240,darou khoudoss,senegal,2009-11-01,14.8653417,-15.87905597,7,0,1.3203757589469,NA,0.2,-1.3787286281585691,-0.19999999999999973,88734721.23539704,0.4296550142673737,14.85551526,-15.88108409,0.1822150034646987
309,dieupeul 1,senegal,2009-11-01,14.71807,-17.45718,10,1,1.11808917430743,1,0,0,0,0,0,14.72094534,-17.45998489,0.10319156482409106
780,medinatoul,senegal,2009-11-01,14.73727345,-16.24237956,11,3,0.38923349470317,1,0.4,-2.1978121399879456,0.6000000000000005,56448417.362842165,0.2934550520574559,14.74391863,-16.24558632,0.1894486964504248
489,darou salam,senegal,2009-11-01,15.44284137,-14.05528102,6,4,2.07168227383061,1,0.2,-2.815380334854126,-0.19999999999999973,47665098.4684764,1.2517397690586012,15.38130032,-14.01712506,0.1822629119282697
1014,keur serigne louga,senegal,2009-11-01,15.60644218,-16.23380986,11,2,1.86312008084563,1,0.6,-2.5296479066212973,-0.5999999999999999,30282955.40571375,0.8032215312537719,15.6680352,-16.23192106,0.1787053451419866
1908,mery,senegal,2009-11-01,16.42777753,-14.09801568,31,4,0.609394445560319,1,0.6,-1.4884836971759796,0.06666666666666665,87915352.91104256,0.16536416295790665,16.42033799,-14.01712506,0.14528045684780805
1889,dodele,senegal,2009-11-01,16.50354464,-14.42019001,10,2,-1.36986446511465,0,0.6,-1.44758939743042,0.06666666666666665,87915352.91104256,0.43111990718253834,16.47147469,-14.56250057,0.145028161062628
1112,sara ndiougary,senegal,2009-11-01,NA,NA,13,0,1.15885662327889,NA,NA,NA,NA,NA,NA,14.72402296,-17.45998489,NA
882,leona sud,senegal,2009-11-01,14.69755622,-16.45053577,6,0,1.97183867080589,NA,0.4,-2.1973668932914734,0.6000000000000005,56448417.362842165,0.07814291359068906,14.72094534,-16.45109143,0.19512703103288512
949,mbodjiene,senegal,2009-11-01,14.23001387,-16.86834878,17,1,-0.0448243344207881,1,0.2,-3.4787776470184326,-0.19999999999999984,124021.92331881703,1.4308567818858329,14.22169871,-16.92877566,0.197192156070272
830,medinatoul,senegal,2009-11-01,14.73727345,-16.24237956,7,0,1.93301060296294,NA,0.4,-2.1978121399879456,0.6000000000000005,56448417.362842165,0.2934550520574559,14.74391863,-16.24558632,0.1894486964504248
1003,artillerie,senegal,2009-11-01,15.62705619,-16.2230668,7,0,1.04378678400711,NA,0.6,-2.53835666179657,-0.5999999999999999,30282955.40571375,0.6992804331609475,15.6680352,-16.23192106,0.17881439910064617
454,arafat,senegal,2009-11-01,14.71105977,-17.4688686,14,1,1.84241177799606,1,0,0,0,0,0,14.72094534,-17.45998489,0.10319156482409106
671,tefess,senegal,2009-11-01,14.4094197,-16.97209534,14,1,0.994219989066129,0,0,0,0,0,0,14.47252629,-16.98407509,0.18443732155152787
437,arafat,senegal,2009-11-01,14.71105977,-17.4688686,5,0,0.785650809880216,NA,0,0,0,0,0,14.72094534,-17.45998489,0.10319156482409106
1592,sorry,senegal,2009-11-01,15.20066949,-12.94539215,41,0,0.795805255932532,1,0.6,-1.9743191401163735,1.4,56480806.52208929,0.37369348981896616,15.23872587,-13.36263999,0.18089102380088468
799,guede bousso,senegal,2009-11-01,14.89820198,-15.86724177,14,1,1.03551933084977,1,0.2,-1.3924002647399902,-0.19999999999999973,88734721.23539704,0.45797913261875534,14.85551526,-15.88108409,0.1878702253657743
1045,montagne,senegal,2009-11-01,15.62330287,-16.21748196,6,1,2.01843235221743,1,0.6,-2.5021930932998657,-0.5999999999999999,30282955.40571375,0.8395710439243181,15.6680352,-16.23192106,0.1813991577423704
1054,santhiaba centre,senegal,2009-11-01,15.6277561,-16.22782692,7,0,0.712935959808183,NA,0.6,-2.5588854551315308,-0.5999999999999999,30282955.40571375,0.7111154181732052,15.6680352,-16.23192106,0.17471132878684892
1824,pikine,senegal,2009-11-01,16.11042196,-16.49496496,10,1,1.22718839612382,1,0,0,0,0,0,16.0110665,-16.49789432,0.10660249928526276
97,cite lobatt fall,senegal,2009-11-01,14.74682,-17.40995,7,6,1.98736989794307,1,0.2,-3.461019515991211,-0.19999999999999984,69691.75401648635,1.4319276423264522,14.74391863,-17.39599836,0.1089818340392096
1021,keur serigne louga,senegal,2009-11-01,15.60644218,-16.23380986,17,1,1.00975121620331,1,0.6,-2.5296479066212973,-0.5999999999999999,30282955.40571375,0.8032215312537719,15.6680352,-16.23192106,0.1787053451419866
935,medina,senegal,2009-11-01,NA,NA,14,0,1.17541763899989,NA,NA,NA,NA,NA,NA,14.72402296,-17.45998489,NA
975,keur serigne louga,senegal,2009-11-01,15.60644218,-16.23380986,11,1,0.716818766592478,1,0.6,-2.5296479066212973,-0.5999999999999999,30282955.40571375,0.8032215312537719,15.6680352,-16.23192106,0.1787053451419866
1220,thierno kandji,senegal,2009-11-01,14.6563661,-16.23464222,6,1,1.42241257781337,0,0.2,-3.180641412734986,-0.19999999999999973,40611737.75569371,0.6303187841263145,14.66195934,-16.23192106,0.1888813782738505
1569,dar salam,senegal,2009-11-01,15.44284137,-14.05528102,16,1,-0.173734094034311,1,0.2,-2.815380334854126,-0.19999999999999973,47665098.4684764,1.2517397690586012,15.38130032,-14.01712506,0.1822629119282697
452,arafat,senegal,2009-11-01,14.71105977,-17.4688686,4,1,0.552682402822523,0,0,0,0,0,0,14.72094534,-17.45998489,0.10319156482409106
724,keur el hadj,senegal,2009-11-01,NA,NA,5,0,1.79693403624481,NA,NA,NA,NA,NA,NA,14.72402296,-17.45998489,NA
411,cite des enseignants,senegal,2009-11-01,14.77683245,-17.40519022,4,1,1.95849738050384,1,0.2,-3.452143669128418,-0.19999999999999984,69691.75401648635,0,14.77734506,-17.39599836,0.1089818340392096
1038,montagne,senegal,2009-11-01,15.62330287,-16.21748196,9,1,1.30484453180972,1,0.6,-2.5021930932998657,-0.5999999999999999,30282955.40571375,0.8395710439243181,15.6680352,-16.23192106,0.1813991577423704
1385,boynadji roumde,senegal,2009-11-01,15.66051954,-13.35041654,6,0,-1.54669310290228,1,0.4,-2.7332383394241333,-0.3999999999999999,17354546.875206813,0.2764973600953168,15.6680352,-13.36263999,0.153998833792147
