,house,date,district,census_tract,country,hh_size,migrant_num,wealth_index,remit,lat,long,lat_SPEI,long_SPEI,pop_cent_lat,pop_cent_long,intensity,magnitude,duration,frequency,severity,dispersion,area,NDVI_mean,SVI_severity
1335,1404,3/15/2010,kyenjojo,kaigoro,uganda,5,0,-0.986414624,,0.58136,30.52402,0.6,30.5,0.570000297,30.49083249,-1.59454979,-1.69122158,1.75,1.2,-2.841988981,-0.533333333,473648725.80225694,0.25720449392596134,1.0544072072560446
1336,1405,3/15/2010,kyenjojo,kaigoro,uganda,4,0,-0.285367416,,0.58136,30.52402,0.6,30.5,0.570000297,30.49083249,-1.59454979,-1.69122158,1.75,1.2,-2.841988981,-0.533333333,473648725.80225694,0.25720449392596134,1.0544072072560446
1337,1406,3/15/2010,kyenjojo,kaigoro,uganda,5,1,-1.658104638,0,0.58136,30.52402,0.6,30.5,0.570000297,30.49083249,-1.59454979,-1.69122158,1.75,1.2,-2.841988981,-0.533333333,473648725.80225694,0.25720449392596134,1.0544072072560446
1338,1407,3/15/2010,kyenjojo,kaigoro,uganda,1,0,-1.110998748,,0.58136,30.52402,0.6,30.5,0.570000297,30.49083249,-1.59454979,-1.69122158,1.75,1.2,-2.841988981,-0.533333333,473648725.80225694,0.25720449392596134,1.0544072072560446
1339,1408,3/15/2010,kyenjojo,kaigoro,uganda,1,0,-1.636310452,,0.58136,30.52402,0.6,30.5,0.570000297,30.49083249,-1.59454979,-1.69122158,1.75,1.2,-2.841988981,-0.533333333,473648725.80225694,0.25720449392596134,1.0544072072560446
1340,1409,3/15/2010,kyenjojo,kaigoro,uganda,10,2,-1.443522778,0,0.58136,30.52402,0.6,30.5,0.570000297,30.49083249,-1.59454979,-1.69122158,1.75,1.2,-2.841988981,-0.533333333,473648725.80225694,0.25720449392596134,1.0544072072560446
1341,1410,3/15/2010,kyenjojo,kaigoro,uganda,5,0,-1.658104638,,0.58136,30.52402,0.6,30.5,0.570000297,30.49083249,-1.59454979,-1.69122158,1.75,1.2,-2.841988981,-0.533333333,473648725.80225694,0.25720449392596134,1.0544072072560446
1342,1411,3/15/2010,bundibugyo,bugombwa central,uganda,7,0,-0.888011347,,0.69299,30.05738,0.7,30.05,0.688593893,29.99583248,-1.634052813,-1.755582631,2.1666666666666665,0.8,-3.5905749,-0.3,544865325.9373285,0.216944083,1.1670382013326335
1343,1412,3/15/2010,bundibugyo,bugombwa central,uganda,8,2,-1.400606406,0,0.69299,30.05738,0.7,30.05,0.688593893,29.99583248,-1.634052813,-1.755582631,2.1666666666666665,0.8,-3.5905749,-0.3,544865325.9373285,0.216944083,1.1670382013326335
1344,1413,3/15/2010,bundibugyo,bugombwa central,uganda,3,2,-0.716668,0,0.69299,30.05738,0.7,30.05,0.688593893,29.99583248,-1.634052813,-1.755582631,2.1666666666666665,0.8,-3.5905749,-0.3,544865325.9373285,0.216944083,1.1670382013326335
1345,1415,3/15/2010,bundibugyo,bugombwa central,uganda,1,1,-2.099763854,0,0.69299,30.05738,0.7,30.05,0.688593893,29.99583248,-1.634052813,-1.755582631,2.1666666666666665,0.8,-3.5905749,-0.3,544865325.9373285,0.216944083,1.1670382013326335
1346,1416,3/15/2010,bundibugyo,bugombwa central,uganda,6,0,-1.204307697,,0.69299,30.05738,0.7,30.05,0.688593893,29.99583248,-1.634052813,-1.755582631,2.1666666666666665,0.8,-3.5905749,-0.3,544865325.9373285,0.216944083,1.1670382013326335
1347,1417,3/15/2010,bundibugyo,bugombwa central,uganda,5,1,-1.983585271,1,0.69299,30.05738,0.7,30.05,0.688593893,29.99583248,-1.634052813,-1.755582631,2.1666666666666665,0.8,-3.5905749,-0.3,544865325.9373285,0.216944083,1.1670382013326335
1348,1418,3/15/2010,bundibugyo,bugombwa central,uganda,6,0,-0.556954274,,0.69299,30.05738,0.7,30.05,0.688593893,29.99583248,-1.634052813,-1.755582631,2.1666666666666665,0.8,-3.5905749,-0.3,544865325.9373285,0.216944083,1.1670382013326335
1349,1419,3/15/2010,bundibugyo,bugombwa central,uganda,5,0,-1.311895257,,0.69299,30.05738,0.7,30.05,0.688593893,29.99583248,-1.634052813,-1.755582631,2.1666666666666665,0.8,-3.5905749,-0.3,544865325.9373285,0.216944083,1.1670382013326335
1350,1420,3/15/2010,bundibugyo,bugombwa central,uganda,4,1,-1.343384576,1,0.69299,30.05738,0.7,30.05,0.688593893,29.99583248,-1.634052813,-1.755582631,2.1666666666666665,0.8,-3.5905749,-0.3,544865325.9373285,0.216944083,1.1670382013326335
1351,1421,3/19/2010,masindi,nyangahya,uganda,3,0,0.605915378,,1.63576,31.6976,1.65,31.7,1.645614328,31.71967385,-1.672575459,-1.81197679,2.25,1.6,-3.991552249,-0.6,276520602.27625513,0.2616181064881795,1.1127306744490202
1352,1422,3/19/2010,masindi,nyangahya,uganda,4,0,-0.728916392,,1.63576,31.6976,1.65,31.7,1.645614328,31.71967385,-1.672575459,-1.81197679,2.25,1.6,-3.991552249,-0.6,276520602.27625513,0.2616181064881795,1.1127306744490202
1353,1423,3/19/2010,masindi,nyangahya,uganda,1,0,-1.00753681,,1.63576,31.6976,1.65,31.7,1.645614328,31.71967385,-1.672575459,-1.81197679,2.25,1.6,-3.991552249,-0.6,276520602.27625513,0.2616181064881795,1.1127306744490202
1354,1424,3/19/2010,masindi,nyangahya,uganda,2,1,3.007918042,1,1.63576,31.6976,1.65,31.7,1.645614328,31.71967385,-1.672575459,-1.81197679,2.25,1.6,-3.991552249,-0.6,276520602.27625513,0.2616181064881795,1.1127306744490202
1355,1425,3/19/2010,masindi,nyangahya,uganda,7,2,1.884482218,1,1.63576,31.6976,1.65,31.7,1.645614328,31.71967385,-1.672575459,-1.81197679,2.25,1.6,-3.991552249,-0.6,276520602.27625513,0.2616181064881795,1.1127306744490202
1356,1426,3/19/2010,masindi,nyangahya,uganda,6,2,-0.68600002,1,1.63576,31.6976,1.65,31.7,1.645614328,31.71967385,-1.672575459,-1.81197679,2.25,1.6,-3.991552249,-0.6,276520602.27625513,0.2616181064881795,1.1127306744490202
1357,1427,3/19/2010,masindi,nyangahya,uganda,1,3,-1.753890473,1,1.63576,31.6976,1.65,31.7,1.645614328,31.71967385,-1.672575459,-1.81197679,2.25,1.6,-3.991552249,-0.6,276520602.27625513,0.2616181064881795,1.1127306744490202
1358,1428,3/19/2010,masindi,nyangahya,uganda,3,2,-0.643083648,0,1.63576,31.6976,1.65,31.7,1.645614328,31.71967385,-1.672575459,-1.81197679,2.25,1.6,-3.991552249,-0.6,276520602.27625513,0.2616181064881795,1.1127306744490202
1359,1429,3/19/2010,masindi,nyangahya,uganda,5,2,2.210298851,1,1.63576,31.6976,1.65,31.7,1.645614328,31.71967385,-1.672575459,-1.81197679,2.25,1.6,-3.991552249,-0.6,276520602.27625513,0.2616181064881795,1.1127306744490202
1360,1430,3/19/2010,masindi,nyangahya,uganda,4,2,-0.671694562,0,1.63576,31.6976,1.65,31.7,1.645614328,31.71967385,-1.672575459,-1.81197679,2.25,1.6,-3.991552249,-0.6,276520602.27625513,0.2616181064881795,1.1127306744490202
1361,1431,3/17/2010,hoima,katanga zavu,uganda,2,0,-1.286162747,,1.45481,31.17483,1.45,31.15,1.445885086,31.15382099,-1.688328728,-1.825072765,2.25,1.4,-4.028728113,-0.542857143,304911067.10754216,0.25276901822114783,0.5800171531370717
1362,1432,3/17/2010,hoima,katanga zavu,uganda,5,0,-2.482802316,,1.45481,31.17483,1.45,31.15,1.445885086,31.15382099,-1.688328728,-1.825072765,2.25,1.4,-4.028728113,-0.542857143,304911067.10754216,0.25276901822114783,0.5800171531370717
1363,1433,3/17/2010,hoima,katanga zavu,uganda,3,0,-2.468496859,,1.45481,31.17483,1.45,31.15,1.445885086,31.15382099,-1.688328728,-1.825072765,2.25,1.4,-4.028728113,-0.542857143,304911067.10754216,0.25276901822114783,0.5800171531370717
1364,1434,3/17/2010,hoima,katanga zavu,uganda,1,0,-2.382664115,,1.45481,31.17483,1.45,31.15,1.445885086,31.15382099,-1.688328728,-1.825072765,2.25,1.4,-4.028728113,-0.542857143,304911067.10754216,0.25276901822114783,0.5800171531370717
1365,1435,3/17/2010,hoima,katanga zavu,uganda,2,0,-2.425580487,,1.45481,31.17483,1.45,31.15,1.445885086,31.15382099,-1.688328728,-1.825072765,2.25,1.4,-4.028728113,-0.542857143,304911067.10754216,0.25276901822114783,0.5800171531370717
1366,1436,3/17/2010,hoima,katanga zavu,uganda,6,0,-1.400606406,,1.45481,31.17483,1.45,31.15,1.445885086,31.15382099,-1.688328728,-1.825072765,2.25,1.4,-4.028728113,-0.542857143,304911067.10754216,0.25276901822114783,0.5800171531370717
1367,1437,3/17/2010,hoima,katanga zavu,uganda,3,0,-1.962127085,,1.45481,31.17483,1.45,31.15,1.445885086,31.15382099,-1.688328728,-1.825072765,2.25,1.4,-4.028728113,-0.542857143,304911067.10754216,0.25276901822114783,0.5800171531370717
1368,1438,3/17/2010,hoima,katanga zavu,uganda,10,0,-2.62585689,,1.45481,31.17483,1.45,31.15,1.445885086,31.15382099,-1.688328728,-1.825072765,2.25,1.4,-4.028728113,-0.542857143,304911067.10754216,0.25276901822114783,0.5800171531370717
1369,1439,3/17/2010,hoima,katanga zavu,uganda,4,0,-1.707837739,,1.45481,31.17483,1.45,31.15,1.445885086,31.15382099,-1.688328728,-1.825072765,2.25,1.4,-4.028728113,-0.542857143,304911067.10754216,0.25276901822114783,0.5800171531370717
1370,1440,3/17/2010,hoima,katanga zavu,uganda,4,0,-1.400606406,,1.45481,31.17483,1.45,31.15,1.445885086,31.15382099,-1.688328728,-1.825072765,2.25,1.4,-4.028728113,-0.542857143,304911067.10754216,0.25276901822114783,0.5800171531370717
1371,1441,3/19/2010,buliisa,muvulei ajiigo,uganda,9,1,-2.069418015,0,2.192923746,31.48996065,2.2,31.5,2.23608526,31.48547895,-1.703449845,-1.905567944,3.5,1,-6.258375585,-0.6,358788079.47375876,0.2822741959457054,1.7798837245406391
1372,1442,3/19/2010,buliisa,muvulei ajiigo,uganda,4,0,-1.990738,,2.192923746,31.48996065,2.2,31.5,2.23608526,31.48547895,-1.703449845,-1.905567944,3.5,1,-6.258375585,-0.6,358788079.47375876,0.2822741959457054,1.7798837245406391
1373,1443,3/19/2010,buliisa,muvulei ajiigo,uganda,2,1,-1.93351617,0,2.192923746,31.48996065,2.2,31.5,2.23608526,31.48547895,-1.703449845,-1.905567944,3.5,1,-6.258375585,-0.6,358788079.47375876,0.2822741959457054,1.7798837245406391
1374,1444,3/19/2010,buliisa,muvulei ajiigo,uganda,4,1,-1.93351617,0,2.192923746,31.48996065,2.2,31.5,2.23608526,31.48547895,-1.703449845,-1.905567944,3.5,1,-6.258375585,-0.6,358788079.47375876,0.2822741959457054,1.7798837245406391
1375,1445,3/19/2010,buliisa,muvulei ajiigo,uganda,5,1,-1.983585271,0,2.192923746,31.48996065,2.2,31.5,2.23608526,31.48547895,-1.703449845,-1.905567944,3.5,1,-6.258375585,-0.6,358788079.47375876,0.2822741959457054,1.7798837245406391
1376,1446,3/19/2010,buliisa,muvulei ajiigo,uganda,5,0,-1.336231848,,2.192923746,31.48996065,2.2,31.5,2.23608526,31.48547895,-1.703449845,-1.905567944,3.5,1,-6.258375585,-0.6,358788079.47375876,0.2822741959457054,1.7798837245406391
1377,1447,3/19/2010,buliisa,muvulei ajiigo,uganda,1,1,-1.27185729,0,2.192923746,31.48996065,2.2,31.5,2.23608526,31.48547895,-1.703449845,-1.905567944,3.5,1,-6.258375585,-0.6,358788079.47375876,0.2822741959457054,1.7798837245406391
1378,1448,3/19/2010,buliisa,muvulei ajiigo,uganda,4,0,-1.297607113,,2.192923746,31.48996065,2.2,31.5,2.23608526,31.48547895,-1.703449845,-1.905567944,3.5,1,-6.258375585,-0.6,358788079.47375876,0.2822741959457054,1.7798837245406391
1379,1449,3/19/2010,buliisa,muvulei ajiigo,uganda,6,1,-2.005043457,0,2.192923746,31.48996065,2.2,31.5,2.23608526,31.48547895,-1.703449845,-1.905567944,3.5,1,-6.258375585,-0.6,358788079.47375876,0.2822741959457054,1.7798837245406391
1380,1450,3/19/2010,buliisa,muvulei ajiigo,uganda,3,0,-1.962127085,,2.192923746,31.48996065,2.2,31.5,2.23608526,31.48547895,-1.703449845,-1.905567944,3.5,1,-6.258375585,-0.6,358788079.47375876,0.2822741959457054,1.7798837245406391
1381,1451,3/18/2010,kampala,"lower nsooba ""f""",uganda,2,0,0.020015344,,0.35045,32.57514,0.35,32.6,0.353297921,32.59039133,-1.614096925,-1.711664379,2.375,1,-3.959078819,-0.6,430499719.6936634,0.2538452646607163,-1.427845832
1382,1452,3/18/2010,kampala,"lower nsooba ""f""",uganda,4,1,3.075409169,0,0.35045,32.57514,0.35,32.6,0.353297921,32.59039133,-1.614096925,-1.711664379,2.375,1,-3.959078819,-0.6,430499719.6936634,0.2538452646607163,-1.427845832
1383,1453,3/18/2010,kampala,"lower nsooba ""f""",uganda,1,2,3.937402918,1,0.35045,32.57514,0.35,32.6,0.353297921,32.59039133,-1.614096925,-1.711664379,2.375,1,-3.959078819,-0.6,430499719.6936634,0.2538452646607163,-1.427845832
1384,1454,3/18/2010,kampala,"lower nsooba ""f""",uganda,1,1,-0.749741948,0,0.35045,32.57514,0.35,32.6,0.353297921,32.59039133,-1.614096925,-1.711664379,2.375,1,-3.959078819,-0.6,430499719.6936634,0.2538452646607163,-1.427845832
1385,1455,3/18/2010,kampala,"lower nsooba ""f""",uganda,2,1,2.906952567,0,0.35045,32.57514,0.35,32.6,0.353297921,32.59039133,-1.614096925,-1.711664379,2.375,1,-3.959078819,-0.6,430499719.6936634,0.2538452646607163,-1.427845832
1386,1456,3/18/2010,kampala,"lower nsooba ""f""",uganda,2,3,2.434387135,0,0.35045,32.57514,0.35,32.6,0.353297921,32.59039133,-1.614096925,-1.711664379,2.375,1,-3.959078819,-0.6,430499719.6936634,0.2538452646607163,-1.427845832
1387,1457,3/18/2010,kampala,"lower nsooba ""f""",uganda,1,1,3.218463742,0,0.35045,32.57514,0.35,32.6,0.353297921,32.59039133,-1.614096925,-1.711664379,2.375,1,-3.959078819,-0.6,430499719.6936634,0.2538452646607163,-1.427845832
1388,1458,3/18/2010,kampala,"lower nsooba ""f""",uganda,2,0,3.161241913,,0.35045,32.57514,0.35,32.6,0.353297921,32.59039133,-1.614096925,-1.711664379,2.375,1,-3.959078819,-0.6,430499719.6936634,0.2538452646607163,-1.427845832
1389,1459,3/18/2010,kampala,"lower nsooba ""f""",uganda,1,1,1.543761139,0,0.35045,32.57514,0.35,32.6,0.353297921,32.59039133,-1.614096925,-1.711664379,2.375,1,-3.959078819,-0.6,430499719.6936634,0.2538452646607163,-1.427845832
1390,1460,3/18/2010,kampala,"lower nsooba ""f""",uganda,3,0,0.397636001,,0.35045,32.57514,0.35,32.6,0.353297921,32.59039133,-1.614096925,-1.711664379,2.375,1,-3.959078819,-0.6,430499719.6936634,0.2538452646607163,-1.427845832
1391,1461,3/16/2010,kampala,bataka a,uganda,1,0,3.161241913,,0.405804,32.44391,0.4,32.45,0.404166976,32.4595332,-1.633480176,-1.758887336,2.375,1,-4.033315048,-0.6,430499719.6936634,0.24881422568016753,-1.696178634
1392,1462,3/16/2010,kampala,bataka a,uganda,2,0,3.56272534,,0.405804,32.44391,0.4,32.45,0.404166976,32.4595332,-1.633480176,-1.758887336,2.375,1,-4.033315048,-0.6,430499719.6936634,0.24881422568016753,-1.696178634
1393,1463,3/16/2010,kampala,bataka a,uganda,2,2,2.184783173,0,0.405804,32.44391,0.4,32.45,0.404166976,32.4595332,-1.633480176,-1.758887336,2.375,1,-4.033315048,-0.6,430499719.6936634,0.24881422568016753,-1.696178634
1394,1464,3/16/2010,kampala,bataka a,uganda,1,1,3.605641712,0,0.405804,32.44391,0.4,32.45,0.404166976,32.4595332,-1.633480176,-1.758887336,2.375,1,-4.033315048,-0.6,430499719.6936634,0.24881422568016753,-1.696178634
1395,1465,3/16/2010,kampala,bataka a,uganda,1,0,3.204158285,,0.405804,32.44391,0.4,32.45,0.404166976,32.4595332,-1.633480176,-1.758887336,2.375,1,-4.033315048,-0.6,430499719.6936634,0.24881422568016753,-1.696178634
1396,1466,3/16/2010,kampala,bataka a,uganda,4,1,2.180479781,0,0.405804,32.44391,0.4,32.45,0.404166976,32.4595332,-1.633480176,-1.758887336,2.375,1,-4.033315048,-0.6,430499719.6936634,0.24881422568016753,-1.696178634
1397,1467,3/16/2010,kampala,bataka a,uganda,2,1,3.161241913,0,0.405804,32.44391,0.4,32.45,0.404166976,32.4595332,-1.633480176,-1.758887336,2.375,1,-4.033315048,-0.6,430499719.6936634,0.24881422568016753,-1.696178634
1398,1468,3/16/2010,kampala,bataka a,uganda,1,1,4.16308135,0,0.405804,32.44391,0.4,32.45,0.404166976,32.4595332,-1.633480176,-1.758887336,2.375,1,-4.033315048,-0.6,430499719.6936634,0.24881422568016753,-1.696178634
1399,1469,3/16/2010,kampala,bataka a,uganda,4,1,2.950696212,0,0.405804,32.44391,0.4,32.45,0.404166976,32.4595332,-1.633480176,-1.758887336,2.375,1,-4.033315048,-0.6,430499719.6936634,0.24881422568016753,-1.696178634
1400,1470,3/17/2010,kampala,bataka a,uganda,2,1,2.979307127,0,0.405804,32.44391,0.4,32.45,0.404166976,32.4595332,-1.633480176,-1.758887336,2.375,1,-4.033315048,-0.6,430499719.6936634,0.24881422568016753,-1.696178634
1401,1471,3/16/2010,kampala,"industrial area ""d""",uganda,10,0,2.432136787,,0.3177,32.61207,0.3,32.6,0.322981339,32.61666583,-1.699814469,-1.772027269,2.125,1,-3.82221806,-0.6,435975283.3422004,0.26081066048879575,-0.279583928
1402,1472,3/16/2010,kampala,"industrial area ""d""",uganda,3,0,3.118325541,,0.3177,32.61207,0.3,32.6,0.322981339,32.61666583,-1.699814469,-1.772027269,2.125,1,-3.82221806,-0.6,435975283.3422004,0.26081066048879575,-0.279583928
1403,1473,3/16/2010,kampala,"industrial area ""d""",uganda,1,0,1.210323524,,0.3177,32.61207,0.3,32.6,0.322981339,32.61666583,-1.699814469,-1.772027269,2.125,1,-3.82221806,-0.6,435975283.3422004,0.26081066048879575,-0.279583928
1404,1474,3/16/2010,kampala,"industrial area ""d""",uganda,5,0,3.56272534,,0.3177,32.61207,0.3,32.6,0.322981339,32.61666583,-1.699814469,-1.772027269,2.125,1,-3.82221806,-0.6,435975283.3422004,0.26081066048879575,-0.279583928
1405,1475,3/16/2010,kampala,"industrial area ""d""",uganda,2,0,3.161241913,,0.3177,32.61207,0.3,32.6,0.322981339,32.61666583,-1.699814469,-1.772027269,2.125,1,-3.82221806,-0.6,435975283.3422004,0.26081066048879575,-0.279583928
1406,1476,3/16/2010,kampala,"industrial area ""d""",uganda,6,0,1.038658035,,0.3177,32.61207,0.3,32.6,0.322981339,32.61666583,-1.699814469,-1.772027269,2.125,1,-3.82221806,-0.6,435975283.3422004,0.26081066048879575,-0.279583928
1407,1477,3/16/2010,kampala,"industrial area ""d""",uganda,1,0,0.099516698,,0.3177,32.61207,0.3,32.6,0.322981339,32.61666583,-1.699814469,-1.772027269,2.125,1,-3.82221806,-0.6,435975283.3422004,0.26081066048879575,-0.279583928
1408,1478,3/16/2010,kampala,"industrial area ""d""",uganda,6,0,0.073848863,,0.3177,32.61207,0.3,32.6,0.322981339,32.61666583,-1.699814469,-1.772027269,2.125,1,-3.82221806,-0.6,435975283.3422004,0.26081066048879575,-0.279583928
1409,1479,3/16/2010,kampala,"industrial area ""d""",uganda,1,1,0.746870122,0,0.3177,32.61207,0.3,32.6,0.322981339,32.61666583,-1.699814469,-1.772027269,2.125,1,-3.82221806,-0.6,435975283.3422004,0.26081066048879575,-0.279583928
1410,1480,3/16/2010,kampala,"industrial area ""d""",uganda,5,0,-0.346688167,,0.3177,32.61207,0.3,32.6,0.322981339,32.61666583,-1.699814469,-1.772027269,2.125,1,-3.82221806,-0.6,435975283.3422004,0.26081066048879575,-0.279583928
1411,1481,3/15/2010,kampala,"good hope zone ""c""",uganda,4,1,3.075409169,1,0.3681,32.563,0.35,32.55,0.356659829,32.59039133,-1.663030505,-1.748007685,2.375,1,-4.100765586,-0.6,430499719.6936634,0.2414606615007841,-2.111767524
1412,1482,3/15/2010,kampala,"good hope zone ""c""",uganda,9,4,3.494059144,1,0.3681,32.563,0.35,32.55,0.356659829,32.59039133,-1.663030505,-1.748007685,2.375,1,-4.100765586,-0.6,430499719.6936634,0.2414606615007841,-2.111767524
1413,1483,3/15/2010,kampala,"good hope zone ""c""",uganda,1,0,4.16308135,,0.3681,32.563,0.35,32.55,0.356659829,32.59039133,-1.663030505,-1.748007685,2.375,1,-4.100765586,-0.6,430499719.6936634,0.2414606615007841,-2.111767524
1414,1484,3/15/2010,kampala,"good hope zone ""c""",uganda,4,0,3.905583117,,0.3681,32.563,0.35,32.55,0.356659829,32.59039133,-1.663030505,-1.748007685,2.375,1,-4.100765586,-0.6,430499719.6936634,0.2414606615007841,-2.111767524
1415,1485,3/15/2010,kampala,"good hope zone ""c""",uganda,2,1,3.591336254,0,0.3681,32.563,0.35,32.55,0.356659829,32.59039133,-1.663030505,-1.748007685,2.375,1,-4.100765586,-0.6,430499719.6936634,0.2414606615007841,-2.111767524
1416,1486,3/15/2010,kampala,"good hope zone ""c""",uganda,2,0,1.584427163,,0.3681,32.563,0.35,32.55,0.356659829,32.59039133,-1.663030505,-1.748007685,2.375,1,-4.100765586,-0.6,430499719.6936634,0.2414606615007841,-2.111767524
1417,1487,3/15/2010,kampala,"good hope zone ""c""",uganda,2,1,3.161241913,0,0.3681,32.563,0.35,32.55,0.356659829,32.59039133,-1.663030505,-1.748007685,2.375,1,-4.100765586,-0.6,430499719.6936634,0.2414606615007841,-2.111767524
1418,1488,3/15/2010,kampala,"good hope zone ""c""",uganda,1,2,4.205997722,0,0.3681,32.563,0.35,32.55,0.356659829,32.59039133,-1.663030505,-1.748007685,2.375,1,-4.100765586,-0.6,430499719.6936634,0.2414606615007841,-2.111767524
1419,1489,3/15/2010,kampala,"good hope zone ""c""",uganda,3,0,3.118325541,,0.3681,32.563,0.35,32.55,0.356659829,32.59039133,-1.663030505,-1.748007685,2.375,1,-4.100765586,-0.6,430499719.6936634,0.2414606615007841,-2.111767524
1420,1490,3/15/2010,kampala,"good hope zone ""c""",uganda,4,0,3.905583117,,0.3681,32.563,0.35,32.55,0.356659829,32.59039133,-1.663030505,-1.748007685,2.375,1,-4.100765586,-0.6,430499719.6936634,0.2414606615007841,-2.111767524
1421,1491,3/15/2010,kampala,kawaala road zone c,uganda,7,1,0.030932491,0,0.34763,32.55798,0.35,32.55,0.353297921,32.52700846,-1.663030505,-1.748007685,2.375,1,-4.100765586,-0.6,430499719.6936634,0.2414606615007841,-2.111767524
1422,1492,3/15/2010,kampala,kawaala road zone c,uganda,6,1,0.721202287,0,0.34763,32.55798,0.35,32.55,0.353297921,32.52700846,-1.663030505,-1.748007685,2.375,1,-4.100765586,-0.6,430499719.6936634,0.2414606615007841,-2.111767524
1423,1493,3/15/2010,kampala,kawaala road zone c,uganda,4,0,0.489371889,,0.34763,32.55798,0.35,32.55,0.353297921,32.52700846,-1.663030505,-1.748007685,2.375,1,-4.100765586,-0.6,430499719.6936634,0.2414606615007841,-2.111767524
1424,1494,3/15/2010,kampala,kawaala road zone c,uganda,2,1,1.210323524,0,0.34763,32.55798,0.35,32.55,0.353297921,32.52700846,-1.663030505,-1.748007685,2.375,1,-4.100765586,-0.6,430499719.6936634,0.2414606615007841,-2.111767524
1425,1495,3/15/2010,kampala,kawaala road zone c,uganda,6,0,0.166012997,,0.34763,32.55798,0.35,32.55,0.353297921,32.52700846,-1.663030505,-1.748007685,2.375,1,-4.100765586,-0.6,430499719.6936634,0.2414606615007841,-2.111767524
1426,1496,3/15/2010,kampala,kawaala road zone c,uganda,1,1,2.227699545,0,0.34763,32.55798,0.35,32.55,0.353297921,32.52700846,-1.663030505,-1.748007685,2.375,1,-4.100765586,-0.6,430499719.6936634,0.2414606615007841,-2.111767524
1427,1497,3/15/2010,kampala,kawaala road zone c,uganda,2,0,1.307834742,,0.34763,32.55798,0.35,32.55,0.353297921,32.52700846,-1.663030505,-1.748007685,2.375,1,-4.100765586,-0.6,430499719.6936634,0.2414606615007841,-2.111767524
1428,1498,3/15/2010,kampala,kawaala road zone c,uganda,2,0,2.098950429,,0.34763,32.55798,0.35,32.55,0.353297921,32.52700846,-1.663030505,-1.748007685,2.375,1,-4.100765586,-0.6,430499719.6936634,0.2414606615007841,-2.111767524
1429,1499,3/15/2010,kampala,kawaala road zone c,uganda,5,1,0.274154172,0,0.34763,32.55798,0.35,32.55,0.353297921,32.52700846,-1.663030505,-1.748007685,2.375,1,-4.100765586,-0.6,430499719.6936634,0.2414606615007841,-2.111767524
1430,1500,3/15/2010,kampala,kawaala road zone c,uganda,3,1,2.013117685,0,0.34763,32.55798,0.35,32.55,0.353297921,32.52700846,-1.663030505,-1.748007685,2.375,1,-4.100765586,-0.6,430499719.6936634,0.2414606615007841,-2.111767524
1431,1501,3/18/2010,yumbe,ambataraku,uganda,4,3,-0.972981322,1,3.33594,31.24232,3.35,31.25,3.026703287,31.31153159,-1.629938078,-1.829238641,3.8,1.6,-6.461441708,-0.85,244853845.35982674,0.2879491384416678,1.1581784856080062
1432,1502,3/18/2010,yumbe,ambataraku,uganda,5,1,-1.7797657,1,3.33594,31.24232,3.35,31.25,3.026703287,31.31153159,-1.629938078,-1.829238641,3.8,1.6,-6.461441708,-0.85,244853845.35982674,0.2879491384416678,1.1581784856080062
1433,1503,3/18/2010,yumbe,ambataraku,uganda,7,1,-1.22211867,1,3.33594,31.24232,3.35,31.25,3.026703287,31.31153159,-1.629938078,-1.829238641,3.8,1.6,-6.461441708,-0.85,244853845.35982674,0.2879491384416678,1.1581784856080062
1434,1504,3/18/2010,yumbe,ambataraku,uganda,6,1,-0.368544271,0,3.33594,31.24232,3.35,31.25,3.026703287,31.31153159,-1.629938078,-1.829238641,3.8,1.6,-6.461441708,-0.85,244853845.35982674,0.2879491384416678,1.1581784856080062
1435,1505,3/18/2010,yumbe,ambataraku,uganda,6,1,-0.368544271,0,3.33594,31.24232,3.35,31.25,3.026703287,31.31153159,-1.629938078,-1.829238641,3.8,1.6,-6.461441708,-0.85,244853845.35982674,0.2879491384416678,1.1581784856080062
1436,1506,3/18/2010,yumbe,ambataraku,uganda,2,1,-1.911057221,1,3.33594,31.24232,3.35,31.25,3.026703287,31.31153159,-1.629938078,-1.829238641,3.8,1.6,-6.461441708,-0.85,244853845.35982674,0.2879491384416678,1.1581784856080062
1437,1507,3/18/2010,yumbe,ambataraku,uganda,9,1,-1.041647517,1,3.33594,31.24232,3.35,31.25,3.026703287,31.31153159,-1.629938078,-1.829238641,3.8,1.6,-6.461441708,-0.85,244853845.35982674,0.2879491384416678,1.1581784856080062
1438,1508,3/18/2010,yumbe,ambataraku,uganda,9,0,-0.432918829,,3.33594,31.24232,3.35,31.25,3.026703287,31.31153159,-1.629938078,-1.829238641,3.8,1.6,-6.461441708,-0.85,244853845.35982674,0.2879491384416678,1.1581784856080062
1439,1509,3/18/2010,yumbe,ambataraku,uganda,4,2,-1.465045639,1,3.33594,31.24232,3.35,31.25,3.026703287,31.31153159,-1.629938078,-1.829238641,3.8,1.6,-6.461441708,-0.85,244853845.35982674,0.2879491384416678,1.1581784856080062
1440,1510,3/18/2010,yumbe,ambataraku,uganda,4,0,-1.083150657,,3.33594,31.24232,3.35,31.25,3.026703287,31.31153159,-1.629938078,-1.829238641,3.8,1.6,-6.461441708,-0.85,244853845.35982674,0.2879491384416678,1.1581784856080062
