,house,district,census_tract,country,hh_size,migrant_num,wealth_index,remit,lat,long,lat_SPEI,long_SPEI,pop_cent_lat,pop_cent_long,intensity,magnitude,duration,frequency,severity,dispersion,area,NDVI_mean,SVI_severity
10,11,akwa ibom,abat,nigeria,5,1,-1.215386747668737,1.0,4.61631,7.86679,4.6,7.85,4.65075719,7.86968321,-0.9173485239346822,-0.9706095854441324,2.0,0.3,-1.8685392538706462,-0.30000000000000004,181461330.22817227,0.1881532717351111,-1.679647566655104
11,12,akwa ibom,abat,nigeria,7,1,1.6922686077713895,0.0,4.61631,7.86679,4.6,7.85,4.65075719,7.86968321,-0.9173485239346822,-0.9706095854441324,2.0,0.3,-1.8685392538706462,-0.30000000000000004,181461330.22817227,0.1881532717351111,-1.679647566655104
12,13,akwa ibom,abat,nigeria,5,3,1.6944919194682004,1.0,4.61631,7.86679,4.6,7.85,4.65075719,7.86968321,-0.9173485239346822,-0.9706095854441324,2.0,0.3,-1.8685392538706462,-0.30000000000000004,181461330.22817227,0.1881532717351111,-1.679647566655104
13,14,akwa ibom,abat,nigeria,7,1,1.6922686077713895,1.0,4.61631,7.86679,4.6,7.85,4.65075719,7.86968321,-0.9173485239346822,-0.9706095854441324,2.0,0.3,-1.8685392538706462,-0.30000000000000004,181461330.22817227,0.1881532717351111,-1.679647566655104
14,15,akwa ibom,abat,nigeria,5,1,1.8529115878247309,0.0,4.61631,7.86679,4.6,7.85,4.65075719,7.86968321,-0.9173485239346822,-0.9706095854441324,2.0,0.3,-1.8685392538706462,-0.30000000000000004,181461330.22817227,0.1881532717351111,-1.679647566655104
15,16,akwa ibom,abat,nigeria,3,4,1.1404048620879048,1.0,4.61631,7.86679,4.6,7.85,4.65075719,7.86968321,-0.9173485239346822,-0.9706095854441324,2.0,0.3,-1.8685392538706462,-0.30000000000000004,181461330.22817227,0.1881532717351111,-1.679647566655104
16,17,akwa ibom,abat,nigeria,3,4,0.4836785554183943,0.0,4.61631,7.86679,4.6,7.85,4.65075719,7.86968321,-0.9173485239346822,-0.9706095854441324,2.0,0.3,-1.8685392538706462,-0.30000000000000004,181461330.22817227,0.1881532717351111,-1.679647566655104
17,18,akwa ibom,abat,nigeria,8,4,0.7636151364443138,1.0,4.61631,7.86679,4.6,7.85,4.65075719,7.86968321,-0.9173485239346822,-0.9706095854441324,2.0,0.3,-1.8685392538706462,-0.30000000000000004,181461330.22817227,0.1881532717351111,-1.679647566655104
18,19,akwa ibom,abat,nigeria,4,1,2.2978970967031653,1.0,4.61631,7.86679,4.6,7.85,4.65075719,7.86968321,-0.9173485239346822,-0.9706095854441324,2.0,0.3,-1.8685392538706462,-0.30000000000000004,181461330.22817227,0.1881532717351111,-1.679647566655104
19,20,akwa ibom,abat,nigeria,4,1,1.149423388958044,1.0,4.61631,7.86679,4.6,7.85,4.65075719,7.86968321,-0.9173485239346822,-0.9706095854441324,2.0,0.3,-1.8685392538706462,-0.30000000000000004,181461330.22817227,0.1881532717351111,-1.679647566655104
20,21,akwa ibom,abat,nigeria,6,1,0.8944781949198628,1.0,4.61631,7.86679,4.6,7.85,4.65075719,7.86968321,-0.9173485239346822,-0.9706095854441324,2.0,0.3,-1.8685392538706462,-0.30000000000000004,181461330.22817227,0.1881532717351111,-1.679647566655104
21,22,akwa ibom,abat,nigeria,8,1,0.7135122093879838,1.0,4.61631,7.86679,4.6,7.85,4.65075719,7.86968321,-0.9173485239346822,-0.9706095854441324,2.0,0.3,-1.8685392538706462,-0.30000000000000004,181461330.22817227,0.1881532717351111,-1.679647566655104
22,23,akwa ibom,abat,nigeria,6,2,0.3087754074636634,0.0,4.61631,7.86679,4.6,7.85,4.65075719,7.86968321,-0.9173485239346822,-0.9706095854441324,2.0,0.3,-1.8685392538706462,-0.30000000000000004,181461330.22817227,0.1881532717351111,-1.679647566655104
23,24,akwa ibom,abat,nigeria,6,1,1.6043066507668071,1.0,4.61631,7.86679,4.6,7.85,4.65075719,7.86968321,-0.9173485239346822,-0.9706095854441324,2.0,0.3,-1.8685392538706462,-0.30000000000000004,181461330.22817227,0.1881532717351111,-1.679647566655104
24,25,akwa ibom,abat,nigeria,5,2,1.771724527254253,1.0,4.61631,7.86679,4.6,7.85,4.65075719,7.86968321,-0.9173485239346822,-0.9706095854441324,2.0,0.3,-1.8685392538706462,-0.30000000000000004,181461330.22817227,0.1881532717351111,-1.679647566655104
25,26,niger,abdullahi,nigeria,20,6,-0.0245441578289788,1.0,9.080227094,6.01051127,9.1,6.0,9.087568014,6.017163921,-1.4664146974682808,-1.5091437920928001,1.5,0.9,-2.247083656489849,-0.6777777777777778,253880149.60076162,0.22432896705147615,-0.19151421747126846
26,27,niger,abdullahi,nigeria,4,0,1.5250309380377107,,9.080227094,6.01051127,9.1,6.0,9.087568014,6.017163921,-1.4664146974682808,-1.5091437920928001,1.5,0.9,-2.247083656489849,-0.6777777777777778,253880149.60076162,0.22432896705147615,-0.19151421747126846
27,28,niger,abdullahi,nigeria,11,0,2.4378990678036274,,9.080227094,6.01051127,9.1,6.0,9.087568014,6.017163921,-1.4664146974682808,-1.5091437920928001,1.5,0.9,-2.247083656489849,-0.6777777777777778,253880149.60076162,0.22432896705147615,-0.19151421747126846
28,29,niger,abdullahi,nigeria,13,2,2.2861874921614675,0.0,9.080227094,6.01051127,9.1,6.0,9.087568014,6.017163921,-1.4664146974682808,-1.5091437920928001,1.5,0.9,-2.247083656489849,-0.6777777777777778,253880149.60076162,0.22432896705147615,-0.19151421747126846
29,30,niger,abdullahi,nigeria,5,1,1.07276591056186,0.0,9.080227094,6.01051127,9.1,6.0,9.087568014,6.017163921,-1.4664146974682808,-1.5091437920928001,1.5,0.9,-2.247083656489849,-0.6777777777777778,253880149.60076162,0.22432896705147615,-0.19151421747126846
30,31,niger,abdullahi,nigeria,6,0,0.2754794793292106,,9.080227094,6.01051127,9.1,6.0,9.087568014,6.017163921,-1.4664146974682808,-1.5091437920928001,1.5,0.9,-2.247083656489849,-0.6777777777777778,253880149.60076162,0.22432896705147615,-0.19151421747126846
31,32,niger,abdullahi,nigeria,5,0,-0.5305760683261683,,9.080227094,6.01051127,9.1,6.0,9.087568014,6.017163921,-1.4664146974682808,-1.5091437920928001,1.5,0.9,-2.247083656489849,-0.6777777777777778,253880149.60076162,0.22432896705147615,-0.19151421747126846
32,33,niger,abdullahi,nigeria,5,4,0.7245157658067721,0.0,9.080227094,6.01051127,9.1,6.0,9.087568014,6.017163921,-1.4664146974682808,-1.5091437920928001,1.5,0.9,-2.247083656489849,-0.6777777777777778,253880149.60076162,0.22432896705147615,-0.19151421747126846
33,34,niger,abdullahi,nigeria,3,0,1.1404048620879048,1.0,9.080227094,6.01051127,9.1,6.0,9.087568014,6.017163921,-1.4664146974682808,-1.5091437920928001,1.5,0.9,-2.247083656489849,-0.6777777777777778,253880149.60076162,0.22432896705147615,-0.19151421747126846
34,35,niger,abdullahi,nigeria,12,2,-0.5385488735642108,1.0,9.080227094,6.01051127,9.1,6.0,9.087568014,6.017163921,-1.4664146974682808,-1.5091437920928001,1.5,0.9,-2.247083656489849,-0.6777777777777778,253880149.60076162,0.22432896705147615,-0.19151421747126846
35,36,niger,abdullahi,nigeria,7,0,0.7050542278842898,,9.080227094,6.01051127,9.1,6.0,9.087568014,6.017163921,-1.4664146974682808,-1.5091437920928001,1.5,0.9,-2.247083656489849,-0.6777777777777778,253880149.60076162,0.22432896705147615,-0.19151421747126846
36,37,niger,abdullahi,nigeria,14,0,-1.9793976928643149,,9.080227094,6.01051127,9.1,6.0,9.087568014,6.017163921,-1.4664146974682808,-1.5091437920928001,1.5,0.9,-2.247083656489849,-0.6777777777777778,253880149.60076162,0.22432896705147615,-0.19151421747126846
37,38,niger,abdullahi,nigeria,9,0,1.3581881909401332,,9.080227094,6.01051127,9.1,6.0,9.087568014,6.017163921,-1.4664146974682808,-1.5091437920928001,1.5,0.9,-2.247083656489849,-0.6777777777777778,253880149.60076162,0.22432896705147615,-0.19151421747126846
38,39,niger,abdullahi,nigeria,8,0,1.5250309380377107,,9.080227094,6.01051127,9.1,6.0,9.087568014,6.017163921,-1.4664146974682808,-1.5091437920928001,1.5,0.9,-2.247083656489849,-0.6777777777777778,253880149.60076162,0.22432896705147615,-0.19151421747126846
39,40,niger,abdullahi,nigeria,10,0,-1.8504013835015656,,9.080227094,6.01051127,9.1,6.0,9.087568014,6.017163921,-1.4664146974682808,-1.5091437920928001,1.5,0.9,-2.247083656489849,-0.6777777777777778,253880149.60076162,0.22432896705147615,-0.19151421747126846
40,41,niger,abdullahi,nigeria,8,1,0.5137272142327574,0.0,9.080227094,6.01051127,9.1,6.0,9.087568014,6.017163921,-1.4664146974682808,-1.5091437920928001,1.5,0.9,-2.247083656489849,-0.6777777777777778,253880149.60076162,0.22432896705147615,-0.19151421747126846
41,42,niger,abdullahi,nigeria,8,0,0.5385208184476934,1.0,9.080227094,6.01051127,9.1,6.0,9.087568014,6.017163921,-1.4664146974682808,-1.5091437920928001,1.5,0.9,-2.247083656489849,-0.6777777777777778,253880149.60076162,0.22432896705147615,-0.19151421747126846
42,43,niger,abdullahi,nigeria,21,7,2.585045577572483,0.0,9.080227094,6.01051127,9.1,6.0,9.087568014,6.017163921,-1.4664146974682808,-1.5091437920928001,1.5,0.9,-2.247083656489849,-0.6777777777777778,253880149.60076162,0.22432896705147615,-0.19151421747126846
43,44,niger,abdullahi,nigeria,5,0,3.045757706035427,,9.080227094,6.01051127,9.1,6.0,9.087568014,6.017163921,-1.4664146974682808,-1.5091437920928001,1.5,0.9,-2.247083656489849,-0.6777777777777778,253880149.60076162,0.22432896705147615,-0.19151421747126846
44,45,niger,abdullahi,nigeria,8,0,3.005745761002847,,9.080227094,6.01051127,9.1,6.0,9.087568014,6.017163921,-1.4664146974682808,-1.5091437920928001,1.5,0.9,-2.247083656489849,-0.6777777777777778,253880149.60076162,0.22432896705147615,-0.19151421747126846
45,46,niger,abdullahi,nigeria,6,1,-0.6520585980433921,1.0,9.080227094,6.01051127,9.1,6.0,9.087568014,6.017163921,-1.4664146974682808,-1.5091437920928001,1.5,0.9,-2.247083656489849,-0.6777777777777778,253880149.60076162,0.22432896705147615,-0.19151421747126846
46,47,niger,abdullahi,nigeria,12,0,-0.8956568803461562,,9.080227094,6.01051127,9.1,6.0,9.087568014,6.017163921,-1.4664146974682808,-1.5091437920928001,1.5,0.9,-2.247083656489849,-0.6777777777777778,253880149.60076162,0.22432896705147615,-0.19151421747126846
47,48,niger,abdullahi,nigeria,5,0,-1.0448442935423716,,9.080227094,6.01051127,9.1,6.0,9.087568014,6.017163921,-1.4664146974682808,-1.5091437920928001,1.5,0.9,-2.247083656489849,-0.6777777777777778,253880149.60076162,0.22432896705147615,-0.19151421747126846
48,49,niger,abdullahi,nigeria,4,0,-1.4202025069843534,,9.080227094,6.01051127,9.1,6.0,9.087568014,6.017163921,-1.4664146974682808,-1.5091437920928001,1.5,0.9,-2.247083656489849,-0.6777777777777778,253880149.60076162,0.22432896705147615,-0.19151421747126846
49,50,niger,abdullahi,nigeria,21,0,2.8880011646546424,,9.080227094,6.01051127,9.1,6.0,9.087568014,6.017163921,-1.4664146974682808,-1.5091437920928001,1.5,0.9,-2.247083656489849,-0.6777777777777778,253880149.60076162,0.22432896705147615,-0.19151421747126846
50,51,niger,abdullahi,nigeria,15,4,-1.5897561734372831,1.0,9.080227094,6.01051127,9.1,6.0,9.087568014,6.017163921,-1.4664146974682808,-1.5091437920928001,1.5,0.9,-2.247083656489849,-0.6777777777777778,253880149.60076162,0.22432896705147615,-0.19151421747126846
51,52,niger,abdullahi,nigeria,5,0,0.9831254730469188,,9.080227094,6.01051127,9.1,6.0,9.087568014,6.017163921,-1.4664146974682808,-1.5091437920928001,1.5,0.9,-2.247083656489849,-0.6777777777777778,253880149.60076162,0.22432896705147615,-0.19151421747126846
52,53,niger,abdullahi,nigeria,5,0,1.1511221306998585,,9.080227094,6.01051127,9.1,6.0,9.087568014,6.017163921,-1.4664146974682808,-1.5091437920928001,1.5,0.9,-2.247083656489849,-0.6777777777777778,253880149.60076162,0.22432896705147615,-0.19151421747126846
53,54,niger,abdullahi,nigeria,3,0,1.493466093992223,,9.080227094,6.01051127,9.1,6.0,9.087568014,6.017163921,-1.4664146974682808,-1.5091437920928001,1.5,0.9,-2.247083656489849,-0.6777777777777778,253880149.60076162,0.22432896705147615,-0.19151421747126846
54,55,niger,abdullahi,nigeria,3,0,1.7424419314402029,,9.080227094,6.01051127,9.1,6.0,9.087568014,6.017163921,-1.4664146974682808,-1.5091437920928001,1.5,0.9,-2.247083656489849,-0.6777777777777778,253880149.60076162,0.22432896705147615,-0.19151421747126846
55,56,niger,abdullahi,nigeria,8,0,1.125373983971006,,9.080227094,6.01051127,9.1,6.0,9.087568014,6.017163921,-1.4664146974682808,-1.5091437920928001,1.5,0.9,-2.247083656489849,-0.6777777777777778,253880149.60076162,0.22432896705147615,-0.19151421747126846
56,57,niger,abdullahi,nigeria,7,0,-0.6903821567150239,,9.080227094,6.01051127,9.1,6.0,9.087568014,6.017163921,-1.4664146974682808,-1.5091437920928001,1.5,0.9,-2.247083656489849,-0.6777777777777778,253880149.60076162,0.22432896705147615,-0.19151421747126846
57,58,niger,abdullahi,nigeria,6,0,-0.5037540674656402,,9.080227094,6.01051127,9.1,6.0,9.087568014,6.017163921,-1.4664146974682808,-1.5091437920928001,1.5,0.9,-2.247083656489849,-0.6777777777777778,253880149.60076162,0.22432896705147615,-0.19151421747126846
58,59,niger,abdullahi,nigeria,5,0,-1.3658970610306578,,9.080227094,6.01051127,9.1,6.0,9.087568014,6.017163921,-1.4664146974682808,-1.5091437920928001,1.5,0.9,-2.247083656489849,-0.6777777777777778,253880149.60076162,0.22432896705147615,-0.19151421747126846
59,60,lagos,adedoyin,nigeria,5,3,1.200362998639943,0.0,6.5961,3.3408,6.6,3.35,6.598886474,3.341249158,-1.4898296356201173,-1.545920991897583,2.2,0.5,-3.327530860900879,-0.5,49640594.28489575,0.1377997769797468,-0.7249959011594841
60,61,lagos,adedoyin,nigeria,4,4,2.1192049288782155,0.0,6.5961,3.3408,6.6,3.35,6.598886474,3.341249158,-1.4898296356201173,-1.545920991897583,2.2,0.5,-3.327530860900879,-0.5,49640594.28489575,0.1377997769797468,-0.7249959011594841
61,62,lagos,adedoyin,nigeria,5,1,1.8950851690110064,1.0,6.5961,3.3408,6.6,3.35,6.598886474,3.341249158,-1.4898296356201173,-1.545920991897583,2.2,0.5,-3.327530860900879,-0.5,49640594.28489575,0.1377997769797468,-0.7249959011594841
62,63,lagos,adedoyin,nigeria,10,1,1.6809954491837154,1.0,6.5961,3.3408,6.6,3.35,6.598886474,3.341249158,-1.4898296356201173,-1.545920991897583,2.2,0.5,-3.327530860900879,-0.5,49640594.28489575,0.1377997769797468,-0.7249959011594841
63,64,lagos,adedoyin,nigeria,5,2,1.754450056020238,0.0,6.5961,3.3408,6.6,3.35,6.598886474,3.341249158,-1.4898296356201173,-1.545920991897583,2.2,0.5,-3.327530860900879,-0.5,49640594.28489575,0.1377997769797468,-0.7249959011594841
64,65,lagos,adedoyin,nigeria,6,3,1.7319037388448897,0.0,6.5961,3.3408,6.6,3.35,6.598886474,3.341249158,-1.4898296356201173,-1.545920991897583,2.2,0.5,-3.327530860900879,-0.5,49640594.28489575,0.1377997769797468,-0.7249959011594841
65,66,lagos,adedoyin,nigeria,2,1,1.2680019501659876,1.0,6.5961,3.3408,6.6,3.35,6.598886474,3.341249158,-1.4898296356201173,-1.545920991897583,2.2,0.5,-3.327530860900879,-0.5,49640594.28489575,0.1377997769797468,-0.7249959011594841
66,67,lagos,adedoyin,nigeria,4,3,1.1327240471138975,0.0,6.5961,3.3408,6.6,3.35,6.598886474,3.341249158,-1.4898296356201173,-1.545920991897583,2.2,0.5,-3.327530860900879,-0.5,49640594.28489575,0.1377997769797468,-0.7249959011594841
67,68,lagos,adedoyin,nigeria,7,3,2.3593896410876165,0.0,6.5961,3.3408,6.6,3.35,6.598886474,3.341249158,-1.4898296356201173,-1.545920991897583,2.2,0.5,-3.327530860900879,-0.5,49640594.28489575,0.1377997769797468,-0.7249959011594841
68,69,lagos,adedoyin,nigeria,4,2,1.6640373856872848,0.0,6.5961,3.3408,6.6,3.35,6.598886474,3.341249158,-1.4898296356201173,-1.545920991897583,2.2,0.5,-3.327530860900879,-0.5,49640594.28489575,0.1377997769797468,-0.7249959011594841
69,70,lagos,adedoyin,nigeria,4,1,2.3168232823542225,1.0,6.5961,3.3408,6.6,3.35,6.598886474,3.341249158,-1.4898296356201173,-1.545920991897583,2.2,0.5,-3.327530860900879,-0.5,49640594.28489575,0.1377997769797468,-0.7249959011594841
70,71,lagos,adedoyin,nigeria,8,3,1.7792946733200268,1.0,6.5961,3.3408,6.6,3.35,6.598886474,3.341249158,-1.4898296356201173,-1.545920991897583,2.2,0.5,-3.327530860900879,-0.5,49640594.28489575,0.1377997769797468,-0.7249959011594841
71,72,lagos,adedoyin,nigeria,4,2,2.5667639969827154,0.0,6.5961,3.3408,6.6,3.35,6.598886474,3.341249158,-1.4898296356201173,-1.545920991897583,2.2,0.5,-3.327530860900879,-0.5,49640594.28489575,0.1377997769797468,-0.7249959011594841
72,73,lagos,adedoyin,nigeria,1,1,1.719712923791507,0.0,6.5961,3.3408,6.6,3.35,6.598886474,3.341249158,-1.4898296356201173,-1.545920991897583,2.2,0.5,-3.327530860900879,-0.5,49640594.28489575,0.1377997769797468,-0.7249959011594841
73,74,lagos,adedoyin,nigeria,4,1,1.8413453711671544,0.0,6.5961,3.3408,6.6,3.35,6.598886474,3.341249158,-1.4898296356201173,-1.545920991897583,2.2,0.5,-3.327530860900879,-0.5,49640594.28489575,0.1377997769797468,-0.7249959011594841
74,75,lagos,adedoyin,nigeria,4,1,0.3371274937786302,0.0,6.5961,3.3408,6.6,3.35,6.598886474,3.341249158,-1.4898296356201173,-1.545920991897583,2.2,0.5,-3.327530860900879,-0.5,49640594.28489575,0.1377997769797468,-0.7249959011594841
75,76,lagos,adedoyin,nigeria,6,1,1.183808590613972,0.0,6.5961,3.3408,6.6,3.35,6.598886474,3.341249158,-1.4898296356201173,-1.545920991897583,2.2,0.5,-3.327530860900879,-0.5,49640594.28489575,0.1377997769797468,-0.7249959011594841
76,77,lagos,adedoyin,nigeria,5,5,1.818799053991806,0.0,6.5961,3.3408,6.6,3.35,6.598886474,3.341249158,-1.4898296356201173,-1.545920991897583,2.2,0.5,-3.327530860900879,-0.5,49640594.28489575,0.1377997769797468,-0.7249959011594841
77,78,lagos,adedoyin,nigeria,3,1,1.1778166814645945,0.0,6.5961,3.3408,6.6,3.35,6.598886474,3.341249158,-1.4898296356201173,-1.545920991897583,2.2,0.5,-3.327530860900879,-0.5,49640594.28489575,0.1377997769797468,-0.7249959011594841
78,79,lagos,adedoyin,nigeria,4,1,2.395800475044981,0.0,6.5961,3.3408,6.6,3.35,6.598886474,3.341249158,-1.4898296356201173,-1.545920991897583,2.2,0.5,-3.327530860900879,-0.5,49640594.28489575,0.1377997769797468,-0.7249959011594841
79,80,lagos,adedoyin,nigeria,2,1,1.6436094992456542,1.0,6.5961,3.3408,6.6,3.35,6.598886474,3.341249158,-1.4898296356201173,-1.545920991897583,2.2,0.5,-3.327530860900879,-0.5,49640594.28489575,0.1377997769797468,-0.7249959011594841
80,81,lagos,adedoyin,nigeria,5,0,1.2619013937430077,,6.5961,3.3408,6.6,3.35,6.598886474,3.341249158,-1.4898296356201173,-1.545920991897583,2.2,0.5,-3.327530860900879,-0.5,49640594.28489575,0.1377997769797468,-0.7249959011594841
81,82,lagos,adedoyin,nigeria,3,0,2.171860285896124,,6.5961,3.3408,6.6,3.35,6.598886474,3.341249158,-1.4898296356201173,-1.545920991897583,2.2,0.5,-3.327530860900879,-0.5,49640594.28489575,0.1377997769797468,-0.7249959011594841
82,83,lagos,adedoyin,nigeria,6,0,0.9149416903344216,,6.5961,3.3408,6.6,3.35,6.598886474,3.341249158,-1.4898296356201173,-1.545920991897583,2.2,0.5,-3.327530860900879,-0.5,49640594.28489575,0.1377997769797468,-0.7249959011594841
83,84,lagos,adedoyin,nigeria,4,0,2.0566029982633824,,6.5961,3.3408,6.6,3.35,6.598886474,3.341249158,-1.4898296356201173,-1.545920991897583,2.2,0.5,-3.327530860900879,-0.5,49640594.28489575,0.1377997769797468,-0.7249959011594841
84,85,akwa ibom,afaha offot,nigeria,7,1,2.8198389376447417,1.0,5.03333,7.88333,5.05,7.9,5.036063894,7.887102481,-1.5396331787109374,-1.5612604856491088,1.6,0.5,-2.5024787187576294,-0.5,188697414.16981977,0.1764823101730469,-0.6592614061593383
85,87,akwa ibom,afaha offot,nigeria,4,3,0.478397305980098,0.0,5.03333,7.88333,5.05,7.9,5.036063894,7.887102481,-1.5396331787109374,-1.5612604856491088,1.6,0.5,-2.5024787187576294,-0.5,188697414.16981977,0.1764823101730469,-0.6592614061593383
86,88,akwa ibom,afaha offot,nigeria,5,2,-0.7649138052043672,0.0,5.03333,7.88333,5.05,7.9,5.036063894,7.887102481,-1.5396331787109374,-1.5612604856491088,1.6,0.5,-2.5024787187576294,-0.5,188697414.16981977,0.1764823101730469,-0.6592614061593383
87,89,akwa ibom,afaha offot,nigeria,8,0,0.425623856655394,,5.03333,7.88333,5.05,7.9,5.036063894,7.887102481,-1.5396331787109374,-1.5612604856491088,1.6,0.5,-2.5024787187576294,-0.5,188697414.16981977,0.1764823101730469,-0.6592614061593383
88,90,akwa ibom,afaha offot,nigeria,4,3,1.1554357402048037,1.0,5.03333,7.88333,5.05,7.9,5.036063894,7.887102481,-1.5396331787109374,-1.5612604856491088,1.6,0.5,-2.5024787187576294,-0.5,188697414.16981977,0.1764823101730469,-0.6592614061593383
89,91,akwa ibom,afaha offot,nigeria,6,1,0.5170418213266612,0.0,5.03333,7.88333,5.05,7.9,5.036063894,7.887102481,-1.5396331787109374,-1.5612604856491088,1.6,0.5,-2.5024787187576294,-0.5,188697414.16981977,0.1764823101730469,-0.6592614061593383
90,92,akwa ibom,afaha offot,nigeria,9,2,1.151678020675579,0.0,5.03333,7.88333,5.05,7.9,5.036063894,7.887102481,-1.5396331787109374,-1.5612604856491088,1.6,0.5,-2.5024787187576294,-0.5,188697414.16981977,0.1764823101730469,-0.6592614061593383
91,93,akwa ibom,afaha offot,nigeria,6,0,0.9111478145278228,,5.03333,7.88333,5.05,7.9,5.036063894,7.887102481,-1.5396331787109374,-1.5612604856491088,1.6,0.5,-2.5024787187576294,-0.5,188697414.16981977,0.1764823101730469,-0.6592614061593383
92,94,akwa ibom,afaha offot,nigeria,10,1,0.7256965878069191,0.0,5.03333,7.88333,5.05,7.9,5.036063894,7.887102481,-1.5396331787109374,-1.5612604856491088,1.6,0.5,-2.5024787187576294,-0.5,188697414.16981977,0.1764823101730469,-0.6592614061593383
93,95,akwa ibom,afaha offot,nigeria,8,2,1.1339630571806625,1.0,5.03333,7.88333,5.05,7.9,5.036063894,7.887102481,-1.5396331787109374,-1.5612604856491088,1.6,0.5,-2.5024787187576294,-0.5,188697414.16981977,0.1764823101730469,-0.6592614061593383
94,96,akwa ibom,afaha offot,nigeria,6,0,0.6806039534562224,,5.03333,7.88333,5.05,7.9,5.036063894,7.887102481,-1.5396331787109374,-1.5612604856491088,1.6,0.5,-2.5024787187576294,-0.5,188697414.16981977,0.1764823101730469,-0.6592614061593383
95,97,akwa ibom,afaha offot,nigeria,11,5,1.3126919011189764,1.0,5.03333,7.88333,5.05,7.9,5.036063894,7.887102481,-1.5396331787109374,-1.5612604856491088,1.6,0.5,-2.5024787187576294,-0.5,188697414.16981977,0.1764823101730469,-0.6592614061593383
96,98,akwa ibom,afaha offot,nigeria,6,0,1.6744320795241014,,5.03333,7.88333,5.05,7.9,5.036063894,7.887102481,-1.5396331787109374,-1.5612604856491088,1.6,0.5,-2.5024787187576294,-0.5,188697414.16981977,0.1764823101730469,-0.6592614061593383
97,99,akwa ibom,afaha offot,nigeria,6,0,0.860974490859009,,5.03333,7.88333,5.05,7.9,5.036063894,7.887102481,-1.5396331787109374,-1.5612604856491088,1.6,0.5,-2.5024787187576294,-0.5,188697414.16981977,0.1764823101730469,-0.6592614061593383
98,100,akwa ibom,afaha offot,nigeria,9,2,1.4891486232157851,1.0,5.03333,7.88333,5.05,7.9,5.036063894,7.887102481,-1.5396331787109374,-1.5612604856491088,1.6,0.5,-2.5024787187576294,-0.5,188697414.16981977,0.1764823101730469,-0.6592614061593383
99,101,akwa ibom,afaha offot,nigeria,3,1,1.0197650596055956,1.0,5.03333,7.88333,5.05,7.9,5.036063894,7.887102481,-1.5396331787109374,-1.5612604856491088,1.6,0.5,-2.5024787187576294,-0.5,188697414.16981977,0.1764823101730469,-0.6592614061593383
100,102,akwa ibom,afaha offot,nigeria,6,0,1.3350564998937298,,5.03333,7.88333,5.05,7.9,5.036063894,7.887102481,-1.5396331787109374,-1.5612604856491088,1.6,0.5,-2.5024787187576294,-0.5,188697414.16981977,0.1764823101730469,-0.6592614061593383
101,103,akwa ibom,afaha offot,nigeria,5,0,-0.0529516415662176,,5.03333,7.88333,5.05,7.9,5.036063894,7.887102481,-1.5396331787109374,-1.5612604856491088,1.6,0.5,-2.5024787187576294,-0.5,188697414.16981977,0.1764823101730469,-0.6592614061593383
102,104,akwa ibom,afaha offot,nigeria,4,2,1.3181499451661622,1.0,5.03333,7.88333,5.05,7.9,5.036063894,7.887102481,-1.5396331787109374,-1.5612604856491088,1.6,0.5,-2.5024787187576294,-0.5,188697414.16981977,0.1764823101730469,-0.6592614061593383
103,105,akwa ibom,afaha offot,nigeria,3,1,0.681909608687325,1.0,5.03333,7.88333,5.05,7.9,5.036063894,7.887102481,-1.5396331787109374,-1.5612604856491088,1.6,0.5,-2.5024787187576294,-0.5,188697414.16981977,0.1764823101730469,-0.6592614061593383
104,106,akwa ibom,afaha offot,nigeria,3,4,0.5242671068604814,1.0,5.03333,7.88333,5.05,7.9,5.036063894,7.887102481,-1.5396331787109374,-1.5612604856491088,1.6,0.5,-2.5024787187576294,-0.5,188697414.16981977,0.1764823101730469,-0.6592614061593383
105,107,akwa ibom,afaha offot,nigeria,6,1,-0.1127919958330493,0.0,5.03333,7.88333,5.05,7.9,5.036063894,7.887102481,-1.5396331787109374,-1.5612604856491088,1.6,0.5,-2.5024787187576294,-0.5,188697414.16981977,0.1764823101730469,-0.6592614061593383
106,108,akwa ibom,afaha offot,nigeria,4,3,1.3010000890110995,1.0,5.03333,7.88333,5.05,7.9,5.036063894,7.887102481,-1.5396331787109374,-1.5612604856491088,1.6,0.5,-2.5024787187576294,-0.5,188697414.16981977,0.1764823101730469,-0.6592614061593383
107,109,akwa ibom,afaha offot,nigeria,2,5,0.2663261402402013,1.0,5.03333,7.88333,5.05,7.9,5.036063894,7.887102481,-1.5396331787109374,-1.5612604856491088,1.6,0.5,-2.5024787187576294,-0.5,188697414.16981977,0.1764823101730469,-0.6592614061593383
108,110,rivers,afam nta,nigeria,4,1,-3.176756727084632,1.0,4.80606,7.3447,4.8,7.35,4.80461457,7.343542619,-1.5649382829666139,-1.634707236289978,1.6,0.5,-2.5242487668991087,-0.5,362277927.6274609,0.17238192605711947,-0.22157942083006973
109,111,rivers,afam nta,nigeria,7,1,-0.7395209883310554,1.0,4.80606,7.3447,4.8,7.35,4.80461457,7.343542619,-1.5649382829666139,-1.634707236289978,1.6,0.5,-2.5242487668991087,-0.5,362277927.6274609,0.17238192605711947,-0.22157942083006973
110,112,rivers,afam nta,nigeria,11,3,1.698249638997425,1.0,4.80606,7.3447,4.8,7.35,4.80461457,7.343542619,-1.5649382829666139,-1.634707236289978,1.6,0.5,-2.5242487668991087,-0.5,362277927.6274609,0.17238192605711947,-0.22157942083006973
