,house,district,census_tract,country,hh_size,migrant_num,wealth_index,remit,lat,long,lat_regrid,long_regrid,intensity,magnitude,duration,frequency,severity,dispersion,area,NDVI_mean,SVI_severity
1877,1969,abia,umudike,nigeria,8,3,-0.883078008,1.0,5.477197588,7.544743983,5.5,7.55,-1.7118884325027466,-1.7118884325027466,1.0,0.2,-1.7118884325027466,-0.19999999999999973,470770878.2562418,0.3195766073031811,-0.9062008944199271
1878,1970,abia,umudike,nigeria,6,3,2.0765412734551094,1.0,5.477197588,7.544743983,5.5,7.55,-1.7118884325027466,-1.7118884325027466,1.0,0.2,-1.7118884325027466,-0.19999999999999973,470770878.2562418,0.3195766073031811,-0.9062008944199271
1879,1971,abia,umudike,nigeria,1,6,1.8754579050000788,0.0,5.477197588,7.544743983,5.5,7.55,-1.7118884325027466,-1.7118884325027466,1.0,0.2,-1.7118884325027466,-0.19999999999999973,470770878.2562418,0.3195766073031811,-0.9062008944199271
1880,1972,abia,umudike,nigeria,5,4,0.1161827349867703,1.0,5.477197588,7.544743983,5.5,7.55,-1.7118884325027466,-1.7118884325027466,1.0,0.2,-1.7118884325027466,-0.19999999999999973,470770878.2562418,0.3195766073031811,-0.9062008944199271
1881,1973,abia,umudike,nigeria,4,1,-0.191785863,1.0,5.477197588,7.544743983,5.5,7.55,-1.7118884325027466,-1.7118884325027466,1.0,0.2,-1.7118884325027466,-0.19999999999999973,470770878.2562418,0.3195766073031811,-0.9062008944199271
1882,1974,abia,umudike,nigeria,6,1,-0.227098825,1.0,5.477197588,7.544743983,5.5,7.55,-1.7118884325027466,-1.7118884325027466,1.0,0.2,-1.7118884325027466,-0.19999999999999973,470770878.2562418,0.3195766073031811,-0.9062008944199271
1883,1975,abia,umudike,nigeria,2,5,1.0402520900299397,1.0,5.477197588,7.544743983,5.5,7.55,-1.7118884325027466,-1.7118884325027466,1.0,0.2,-1.7118884325027466,-0.19999999999999973,470770878.2562418,0.3195766073031811,-0.9062008944199271
1884,1976,abia,umudike,nigeria,2,4,1.5430679917779893,1.0,5.477197588,7.544743983,5.5,7.55,-1.7118884325027466,-1.7118884325027466,1.0,0.2,-1.7118884325027466,-0.19999999999999973,470770878.2562418,0.3195766073031811,-0.9062008944199271
1885,1977,abia,umudike,nigeria,5,1,1.318865701266967,0.0,5.477197588,7.544743983,5.5,7.55,-1.7118884325027466,-1.7118884325027466,1.0,0.2,-1.7118884325027466,-0.19999999999999973,470770878.2562418,0.3195766073031811,-0.9062008944199271
1886,1978,imo,umuekwene,nigeria,11,0,1.5708415327865728,,5.516374744,7.323840809,5.5,7.3,-1.896772861480713,-1.896772861480713,1.0,0.2,-1.896772861480713,-0.19999999999999973,470770878.2562418,0.2529449340256944,0.5450232325485032
1887,1979,imo,umuekwene,nigeria,6,1,-1.197249709,0.0,5.516374744,7.323840809,5.5,7.3,-1.896772861480713,-1.896772861480713,1.0,0.2,-1.896772861480713,-0.19999999999999973,470770878.2562418,0.2529449340256944,0.5450232325485032
1888,1980,imo,umuekwene,nigeria,4,1,-0.001104392,1.0,5.516374744,7.323840809,5.5,7.3,-1.896772861480713,-1.896772861480713,1.0,0.2,-1.896772861480713,-0.19999999999999973,470770878.2562418,0.2529449340256944,0.5450232325485032
1889,1981,imo,umuekwene,nigeria,7,1,1.1879141985785815,1.0,5.516374744,7.323840809,5.5,7.3,-1.896772861480713,-1.896772861480713,1.0,0.2,-1.896772861480713,-0.19999999999999973,470770878.2562418,0.2529449340256944,0.5450232325485032
1890,1982,imo,umuekwene,nigeria,1,1,0.5908281087038604,1.0,5.516374744,7.323840809,5.5,7.3,-1.896772861480713,-1.896772861480713,1.0,0.2,-1.896772861480713,-0.19999999999999973,470770878.2562418,0.2529449340256944,0.5450232325485032
1891,1983,imo,umuekwene,nigeria,8,0,0.6661179065257762,,5.516374744,7.323840809,5.5,7.3,-1.896772861480713,-1.896772861480713,1.0,0.2,-1.896772861480713,-0.19999999999999973,470770878.2562418,0.2529449340256944,0.5450232325485032
1892,1984,imo,umuekwene,nigeria,4,1,-0.714567068,1.0,5.516374744,7.323840809,5.5,7.3,-1.896772861480713,-1.896772861480713,1.0,0.2,-1.896772861480713,-0.19999999999999973,470770878.2562418,0.2529449340256944,0.5450232325485032
1893,1985,imo,umuekwene,nigeria,4,2,2.449543589768286,1.0,5.516374744,7.323840809,5.5,7.3,-1.896772861480713,-1.896772861480713,1.0,0.2,-1.896772861480713,-0.19999999999999973,470770878.2562418,0.2529449340256944,0.5450232325485032
1894,1986,imo,umuekwene,nigeria,8,1,0.6176368552513738,0.0,5.516374744,7.323840809,5.5,7.3,-1.896772861480713,-1.896772861480713,1.0,0.2,-1.896772861480713,-0.19999999999999973,470770878.2562418,0.2529449340256944,0.5450232325485032
1895,1987,imo,umuekwene,nigeria,2,1,-1.730817759,1.0,5.516374744,7.323840809,5.5,7.3,-1.896772861480713,-1.896772861480713,1.0,0.2,-1.896772861480713,-0.19999999999999973,470770878.2562418,0.2529449340256944,0.5450232325485032
1896,1988,imo,umuekwene,nigeria,3,0,0.5242671068604814,1.0,5.516374744,7.323840809,5.5,7.3,-1.896772861480713,-1.896772861480713,1.0,0.2,-1.896772861480713,-0.19999999999999973,470770878.2562418,0.2529449340256944,0.5450232325485032
1897,1989,imo,umuekwene,nigeria,9,1,-0.179806466,1.0,5.516374744,7.323840809,5.5,7.3,-1.896772861480713,-1.896772861480713,1.0,0.2,-1.896772861480713,-0.19999999999999973,470770878.2562418,0.2529449340256944,0.5450232325485032
1898,1990,imo,umuekwene,nigeria,3,5,-1.353527004,1.0,5.516374744,7.323840809,5.5,7.3,-1.896772861480713,-1.896772861480713,1.0,0.2,-1.896772861480713,-0.19999999999999973,470770878.2562418,0.2529449340256944,0.5450232325485032
1899,1991,imo,umuekwene,nigeria,7,3,-0.879526625,1.0,5.516374744,7.323840809,5.5,7.3,-1.896772861480713,-1.896772861480713,1.0,0.2,-1.896772861480713,-0.19999999999999973,470770878.2562418,0.2529449340256944,0.5450232325485032
1900,1992,imo,umuekwene,nigeria,5,1,-1.332362236,1.0,5.516374744,7.323840809,5.5,7.3,-1.896772861480713,-1.896772861480713,1.0,0.2,-1.896772861480713,-0.19999999999999973,470770878.2562418,0.2529449340256944,0.5450232325485032
1901,1993,imo,umuekwene,nigeria,6,2,-0.524782187,0.0,5.516374744,7.323840809,5.5,7.3,-1.896772861480713,-1.896772861480713,1.0,0.2,-1.896772861480713,-0.19999999999999973,470770878.2562418,0.2529449340256944,0.5450232325485032
1902,1994,imo,umuekwene,nigeria,4,2,-0.454120122,1.0,5.516374744,7.323840809,5.5,7.3,-1.896772861480713,-1.896772861480713,1.0,0.2,-1.896772861480713,-0.19999999999999973,470770878.2562418,0.2529449340256944,0.5450232325485032
1903,1995,imo,umuekwene,nigeria,6,1,-3.359796938,0.0,5.516374744,7.323840809,5.5,7.3,-1.896772861480713,-1.896772861480713,1.0,0.2,-1.896772861480713,-0.19999999999999973,470770878.2562418,0.2529449340256944,0.5450232325485032
1904,1996,imo,umuekwene,nigeria,7,1,1.8321095929575493,0.0,5.516374744,7.323840809,5.5,7.3,-1.896772861480713,-1.896772861480713,1.0,0.2,-1.896772861480713,-0.19999999999999973,470770878.2562418,0.2529449340256944,0.5450232325485032
1905,1997,imo,umuekwene,nigeria,4,1,1.0529896280095157,1.0,5.516374744,7.323840809,5.5,7.3,-1.896772861480713,-1.896772861480713,1.0,0.2,-1.896772861480713,-0.19999999999999973,470770878.2562418,0.2529449340256944,0.5450232325485032
1906,1998,abia,umunkaru alaike,nigeria,3,4,0.6565922848162199,1.0,5.532,7.486,5.55,7.5,-1.7249038219451904,-1.7249038219451904,1.0,0.2,-1.7249038219451904,-0.19999999999999973,470770878.2562418,0.288908610702764,0.08193051480048323
1907,1999,abia,umunkaru alaike,nigeria,8,3,0.6013760716403342,1.0,5.532,7.486,5.55,7.5,-1.7249038219451904,-1.7249038219451904,1.0,0.2,-1.7249038219451904,-0.19999999999999973,470770878.2562418,0.288908610702764,0.08193051480048323
1908,2000,abia,umunkaru alaike,nigeria,4,1,-0.164730282,0.0,5.532,7.486,5.55,7.5,-1.7249038219451904,-1.7249038219451904,1.0,0.2,-1.7249038219451904,-0.19999999999999973,470770878.2562418,0.288908610702764,0.08193051480048323
1909,2001,abia,umunkaru alaike,nigeria,2,4,1.9541545593559595,1.0,5.532,7.486,5.55,7.5,-1.7249038219451904,-1.7249038219451904,1.0,0.2,-1.7249038219451904,-0.19999999999999973,470770878.2562418,0.288908610702764,0.08193051480048323
1910,2002,abia,umunkaru alaike,nigeria,5,4,1.860427027,1.0,5.532,7.486,5.55,7.5,-1.7249038219451904,-1.7249038219451904,1.0,0.2,-1.7249038219451904,-0.19999999999999973,470770878.2562418,0.288908610702764,0.08193051480048323
1911,2003,abia,umunkaru alaike,nigeria,2,0,1.914569508,,5.532,7.486,5.55,7.5,-1.7249038219451904,-1.7249038219451904,1.0,0.2,-1.7249038219451904,-0.19999999999999973,470770878.2562418,0.288908610702764,0.08193051480048323
1912,2004,abia,umunkaru alaike,nigeria,1,3,1.7331427489116549,1.0,5.532,7.486,5.55,7.5,-1.7249038219451904,-1.7249038219451904,1.0,0.2,-1.7249038219451904,-0.19999999999999973,470770878.2562418,0.288908610702764,0.08193051480048323
1913,2005,abia,umunkaru alaike,nigeria,6,2,1.7095227975850995,1.0,5.532,7.486,5.55,7.5,-1.7249038219451904,-1.7249038219451904,1.0,0.2,-1.7249038219451904,-0.19999999999999973,470770878.2562418,0.288908610702764,0.08193051480048323
1914,2007,abia,umunkaru alaike,nigeria,2,4,-2.902081705,0.0,5.532,7.486,5.55,7.5,-1.7249038219451904,-1.7249038219451904,1.0,0.2,-1.7249038219451904,-0.19999999999999973,470770878.2562418,0.288908610702764,0.08193051480048323
1915,2008,abia,umunkaru alaike,nigeria,1,3,-0.956260335,1.0,5.532,7.486,5.55,7.5,-1.7249038219451904,-1.7249038219451904,1.0,0.2,-1.7249038219451904,-0.19999999999999973,470770878.2562418,0.288908610702764,0.08193051480048323
1916,2009,abia,umunkaru alaike,nigeria,9,1,0.1588397781366329,1.0,5.532,7.486,5.55,7.5,-1.7249038219451904,-1.7249038219451904,1.0,0.2,-1.7249038219451904,-0.19999999999999973,470770878.2562418,0.288908610702764,0.08193051480048323
1917,2010,abia,umunkaru alaike,nigeria,4,4,1.6336047290634306,1.0,5.532,7.486,5.55,7.5,-1.7249038219451904,-1.7249038219451904,1.0,0.2,-1.7249038219451904,-0.19999999999999973,470770878.2562418,0.288908610702764,0.08193051480048323
1918,2011,abia,umunkaru alaike,nigeria,9,3,0.1274558935744445,1.0,5.532,7.486,5.55,7.5,-1.7249038219451904,-1.7249038219451904,1.0,0.2,-1.7249038219451904,-0.19999999999999973,470770878.2562418,0.288908610702764,0.08193051480048323
1919,2012,abia,umunkaru alaike,nigeria,2,2,-0.411092721,1.0,5.532,7.486,5.55,7.5,-1.7249038219451904,-1.7249038219451904,1.0,0.2,-1.7249038219451904,-0.19999999999999973,470770878.2562418,0.288908610702764,0.08193051480048323
1920,2013,abia,umunkaru alaike,nigeria,2,5,-0.648291737,1.0,5.532,7.486,5.55,7.5,-1.7249038219451904,-1.7249038219451904,1.0,0.2,-1.7249038219451904,-0.19999999999999973,470770878.2562418,0.288908610702764,0.08193051480048323
1921,2014,abia,umunkaru alaike,nigeria,3,1,0.6308250651872503,1.0,5.532,7.486,5.55,7.5,-1.7249038219451904,-1.7249038219451904,1.0,0.2,-1.7249038219451904,-0.19999999999999973,470770878.2562418,0.288908610702764,0.08193051480048323
1922,2015,abia,umunkaru alaike,nigeria,4,4,1.3078430573145745,1.0,5.532,7.486,5.55,7.5,-1.7249038219451904,-1.7249038219451904,1.0,0.2,-1.7249038219451904,-0.19999999999999973,470770878.2562418,0.288908610702764,0.08193051480048323
1923,2016,abia,umunkaru alaike,nigeria,3,5,-0.956386388,1.0,5.532,7.486,5.55,7.5,-1.7249038219451904,-1.7249038219451904,1.0,0.2,-1.7249038219451904,-0.19999999999999973,470770878.2562418,0.288908610702764,0.08193051480048323
1924,2018,abia,umunkaru alaike,nigeria,4,0,0.4942814936572415,,5.532,7.486,5.55,7.5,-1.7249038219451904,-1.7249038219451904,1.0,0.2,-1.7249038219451904,-0.19999999999999973,470770878.2562418,0.288908610702764,0.08193051480048323
1925,2019,abia,umunkaru alaike,nigeria,4,0,0.4055058551791907,,5.532,7.486,5.55,7.5,-1.7249038219451904,-1.7249038219451904,1.0,0.2,-1.7249038219451904,-0.19999999999999973,470770878.2562418,0.288908610702764,0.08193051480048323
1926,2020,imo,umuodu,nigeria,3,1,-0.019183052,1.0,5.527383495,7.037560609,5.55,7.05,-1.8893773555755615,-1.8893773555755615,1.0,0.2,-1.8893773555755615,-0.19999999999999973,470770878.2562418,0.25496614559381464,0.02911511654809045
1927,2021,imo,umuodu,nigeria,7,1,0.8921765264083511,1.0,5.527383495,7.037560609,5.55,7.05,-1.8893773555755615,-1.8893773555755615,1.0,0.2,-1.8893773555755615,-0.19999999999999973,470770878.2562418,0.25496614559381464,0.02911511654809045
1928,2022,imo,umuodu,nigeria,5,1,2.130057605099905,1.0,5.527383495,7.037560609,5.55,7.05,-1.8893773555755615,-1.8893773555755615,1.0,0.2,-1.8893773555755615,-0.19999999999999973,470770878.2562418,0.25496614559381464,0.02911511654809045
1929,2023,imo,umuodu,nigeria,7,2,2.904247775560408,1.0,5.527383495,7.037560609,5.55,7.05,-1.8893773555755615,-1.8893773555755615,1.0,0.2,-1.8893773555755615,-0.19999999999999973,470770878.2562418,0.25496614559381464,0.02911511654809045
1930,2024,imo,umuodu,nigeria,5,1,2.1883694229472668,1.0,5.527383495,7.037560609,5.55,7.05,-1.8893773555755615,-1.8893773555755615,1.0,0.2,-1.8893773555755615,-0.19999999999999973,470770878.2562418,0.25496614559381464,0.02911511654809045
1931,2025,imo,umuodu,nigeria,6,1,2.8473260926463166,1.0,5.527383495,7.037560609,5.55,7.05,-1.8893773555755615,-1.8893773555755615,1.0,0.2,-1.8893773555755615,-0.19999999999999973,470770878.2562418,0.25496614559381464,0.02911511654809045
1932,2026,imo,umuodu,nigeria,3,2,0.7412722971102707,1.0,5.527383495,7.037560609,5.55,7.05,-1.8893773555755615,-1.8893773555755615,1.0,0.2,-1.8893773555755615,-0.19999999999999973,470770878.2562418,0.25496614559381464,0.02911511654809045
1933,2027,imo,umuodu,nigeria,4,1,1.948327941630852,1.0,5.527383495,7.037560609,5.55,7.05,-1.8893773555755615,-1.8893773555755615,1.0,0.2,-1.8893773555755615,-0.19999999999999973,470770878.2562418,0.25496614559381464,0.02911511654809045
1934,2028,imo,umuodu,nigeria,5,1,2.5141559235735693,0.0,5.527383495,7.037560609,5.55,7.05,-1.8893773555755615,-1.8893773555755615,1.0,0.2,-1.8893773555755615,-0.19999999999999973,470770878.2562418,0.25496614559381464,0.02911511654809045
1935,2029,imo,umuodu,nigeria,3,1,2.2733187131851915,1.0,5.527383495,7.037560609,5.55,7.05,-1.8893773555755615,-1.8893773555755615,1.0,0.2,-1.8893773555755615,-0.19999999999999973,470770878.2562418,0.25496614559381464,0.02911511654809045
1936,2030,imo,umuodu,nigeria,7,1,1.9348314713463672,0.0,5.527383495,7.037560609,5.55,7.05,-1.8893773555755615,-1.8893773555755615,1.0,0.2,-1.8893773555755615,-0.19999999999999973,470770878.2562418,0.25496614559381464,0.02911511654809045
1937,2031,imo,umuodu,nigeria,4,0,1.5985168648949577,1.0,5.527383495,7.037560609,5.55,7.05,-1.8893773555755615,-1.8893773555755615,1.0,0.2,-1.8893773555755615,-0.19999999999999973,470770878.2562418,0.25496614559381464,0.02911511654809045
1938,2032,imo,umuodu,nigeria,6,0,1.3641791280167586,,5.527383495,7.037560609,5.55,7.05,-1.8893773555755615,-1.8893773555755615,1.0,0.2,-1.8893773555755615,-0.19999999999999973,470770878.2562418,0.25496614559381464,0.02911511654809045
1939,2033,imo,umuodu,nigeria,6,0,1.3190864936660618,,5.527383495,7.037560609,5.55,7.05,-1.8893773555755615,-1.8893773555755615,1.0,0.2,-1.8893773555755615,-0.19999999999999973,470770878.2562418,0.25496614559381464,0.02911511654809045
1940,2034,imo,umuodu,nigeria,4,2,2.128341857763895,0.0,5.527383495,7.037560609,5.55,7.05,-1.8893773555755615,-1.8893773555755615,1.0,0.2,-1.8893773555755615,-0.19999999999999973,470770878.2562418,0.25496614559381464,0.02911511654809045
1941,2035,imo,umuodu,nigeria,3,1,1.386725445192107,0.0,5.527383495,7.037560609,5.55,7.05,-1.8893773555755615,-1.8893773555755615,1.0,0.2,-1.8893773555755615,-0.19999999999999973,470770878.2562418,0.25496614559381464,0.02911511654809045
1942,2036,imo,umuodu,nigeria,3,2,2.699808682487405,1.0,5.527383495,7.037560609,5.55,7.05,-1.8893773555755615,-1.8893773555755615,1.0,0.2,-1.8893773555755615,-0.19999999999999973,470770878.2562418,0.25496614559381464,0.02911511654809045
1943,2037,imo,umuodu,nigeria,7,0,1.8822233979372207,,5.527383495,7.037560609,5.55,7.05,-1.8893773555755615,-1.8893773555755615,1.0,0.2,-1.8893773555755615,-0.19999999999999973,470770878.2562418,0.25496614559381464,0.02911511654809045
1944,2038,imo,umuodu,nigeria,5,1,1.5139198498724815,1.0,5.527383495,7.037560609,5.55,7.05,-1.8893773555755615,-1.8893773555755615,1.0,0.2,-1.8893773555755615,-0.19999999999999973,470770878.2562418,0.25496614559381464,0.02911511654809045
1945,2039,imo,umuodu,nigeria,6,2,2.617276440849395,0.0,5.527383495,7.037560609,5.55,7.05,-1.8893773555755615,-1.8893773555755615,1.0,0.2,-1.8893773555755615,-0.19999999999999973,470770878.2562418,0.25496614559381464,0.02911511654809045
1946,2040,imo,umuodu awaka,nigeria,5,1,0.3731801870890533,1.0,5.46258038,7.082750093,5.45,7.1,-1.8674358129501343,-1.8674358129501343,1.0,0.2,-1.8674358129501343,-0.19999999999999973,470770878.2562418,0.25816392876885474,-0.1413951001169888
1947,2041,imo,umuodu awaka,nigeria,8,3,1.2730122428716206,0.0,5.46258038,7.082750093,5.45,7.1,-1.8674358129501343,-1.8674358129501343,1.0,0.2,-1.8674358129501343,-0.19999999999999973,470770878.2562418,0.25816392876885474,-0.1413951001169888
1948,2043,imo,umuodu awaka,nigeria,4,2,1.539534058678468,1.0,5.46258038,7.082750093,5.45,7.1,-1.8674358129501343,-1.8674358129501343,1.0,0.2,-1.8674358129501343,-0.19999999999999973,470770878.2562418,0.25816392876885474,-0.1413951001169888
1949,2044,imo,umuodu awaka,nigeria,3,3,2.466292282527116,1.0,5.46258038,7.082750093,5.45,7.1,-1.8674358129501343,-1.8674358129501343,1.0,0.2,-1.8674358129501343,-0.19999999999999973,470770878.2562418,0.25816392876885474,-0.1413951001169888
1950,2045,imo,umuodu awaka,nigeria,5,1,2.448040501956596,1.0,5.46258038,7.082750093,5.45,7.1,-1.8674358129501343,-1.8674358129501343,1.0,0.2,-1.8674358129501343,-0.19999999999999973,470770878.2562418,0.25816392876885474,-0.1413951001169888
1951,2046,imo,umuodu awaka,nigeria,19,1,2.9008658279841057,1.0,5.46258038,7.082750093,5.45,7.1,-1.8674358129501343,-1.8674358129501343,1.0,0.2,-1.8674358129501343,-0.19999999999999973,470770878.2562418,0.25816392876885474,-0.1413951001169888
1952,2047,imo,umuodu awaka,nigeria,4,3,1.1674604426983228,1.0,5.46258038,7.082750093,5.45,7.1,-1.8674358129501343,-1.8674358129501343,1.0,0.2,-1.8674358129501343,-0.19999999999999973,470770878.2562418,0.25816392876885474,-0.1413951001169888
1953,2049,imo,umuodu awaka,nigeria,4,1,1.4601541825900015,0.0,5.46258038,7.082750093,5.45,7.1,-1.8674358129501343,-1.8674358129501343,1.0,0.2,-1.8674358129501343,-0.19999999999999973,470770878.2562418,0.25816392876885474,-0.1413951001169888
1954,2050,imo,umuodu awaka,nigeria,9,1,1.565204953492736,1.0,5.46258038,7.082750093,5.45,7.1,-1.8674358129501343,-1.8674358129501343,1.0,0.2,-1.8674358129501343,-0.19999999999999973,470770878.2562418,0.25816392876885474,-0.1413951001169888
1955,2051,imo,umuodu awaka,nigeria,6,1,0.9372864753168376,1.0,5.46258038,7.082750093,5.45,7.1,-1.8674358129501343,-1.8674358129501343,1.0,0.2,-1.8674358129501343,-0.19999999999999973,470770878.2562418,0.25816392876885474,-0.1413951001169888
1956,2052,imo,umuodu awaka,nigeria,4,1,1.0426827401579275,1.0,5.46258038,7.082750093,5.45,7.1,-1.8674358129501343,-1.8674358129501343,1.0,0.2,-1.8674358129501343,-0.19999999999999973,470770878.2562418,0.25816392876885474,-0.1413951001169888
1957,2053,imo,umuodu awaka,nigeria,5,1,0.6518641949385642,0.0,5.46258038,7.082750093,5.45,7.1,-1.8674358129501343,-1.8674358129501343,1.0,0.2,-1.8674358129501343,-0.19999999999999973,470770878.2562418,0.25816392876885474,-0.1413951001169888
1958,2054,imo,umuodu awaka,nigeria,3,1,1.0445295079512946,0.0,5.46258038,7.082750093,5.45,7.1,-1.8674358129501343,-1.8674358129501343,1.0,0.2,-1.8674358129501343,-0.19999999999999973,470770878.2562418,0.25816392876885474,-0.1413951001169888
1959,2055,imo,umuodu awaka,nigeria,3,0,2.063874457776788,,5.46258038,7.082750093,5.45,7.1,-1.8674358129501343,-1.8674358129501343,1.0,0.2,-1.8674358129501343,-0.19999999999999973,470770878.2562418,0.25816392876885474,-0.1413951001169888
1960,2056,imo,umuodu awaka,nigeria,4,0,-0.56951239,1.0,5.46258038,7.082750093,5.45,7.1,-1.8674358129501343,-1.8674358129501343,1.0,0.2,-1.8674358129501343,-0.19999999999999973,470770878.2562418,0.25816392876885474,-0.1413951001169888
1961,2057,imo,umuodu awaka,nigeria,2,0,0.5685825746814913,,5.46258038,7.082750093,5.45,7.1,-1.8674358129501343,-1.8674358129501343,1.0,0.2,-1.8674358129501343,-0.19999999999999973,470770878.2562418,0.25816392876885474,-0.1413951001169888
1962,2058,imo,umuodu awaka,nigeria,5,2,1.8296044466047323,1.0,5.46258038,7.082750093,5.45,7.1,-1.8674358129501343,-1.8674358129501343,1.0,0.2,-1.8674358129501343,-0.19999999999999973,470770878.2562418,0.25816392876885474,-0.1413951001169888
1963,2059,imo,umuodu awaka,nigeria,7,2,0.6338271411982854,1.0,5.46258038,7.082750093,5.45,7.1,-1.8674358129501343,-1.8674358129501343,1.0,0.2,-1.8674358129501343,-0.19999999999999973,470770878.2562418,0.25816392876885474,-0.1413951001169888
1964,2060,imo,umuodu awaka,nigeria,7,1,0.3596738109539786,0.0,5.46258038,7.082750093,5.45,7.1,-1.8674358129501343,-1.8674358129501343,1.0,0.2,-1.8674358129501343,-0.19999999999999973,470770878.2562418,0.25816392876885474,-0.1413951001169888
1965,2061,imo,umuodu awaka,nigeria,2,4,0.6136752090321881,1.0,5.46258038,7.082750093,5.45,7.1,-1.8674358129501343,-1.8674358129501343,1.0,0.2,-1.8674358129501343,-0.19999999999999973,470770878.2562418,0.25816392876885474,-0.1413951001169888
1966,2062,imo,umuodu awaka,nigeria,4,0,0.9210980033266044,,5.46258038,7.082750093,5.45,7.1,-1.8674358129501343,-1.8674358129501343,1.0,0.2,-1.8674358129501343,-0.19999999999999973,470770878.2562418,0.25816392876885474,-0.1413951001169888
1967,2063,imo,umuodu awaka,nigeria,8,1,0.2110120793421032,1.0,5.46258038,7.082750093,5.45,7.1,-1.8674358129501343,-1.8674358129501343,1.0,0.2,-1.8674358129501343,-0.19999999999999973,470770878.2562418,0.25816392876885474,-0.1413951001169888
1968,2064,imo,umuodu awaka,nigeria,3,1,1.478191236,1.0,5.46258038,7.082750093,5.45,7.1,-1.8674358129501343,-1.8674358129501343,1.0,0.2,-1.8674358129501343,-0.19999999999999973,470770878.2562418,0.25816392876885474,-0.1413951001169888
1969,2065,imo,umuoyima,nigeria,7,0,2.262138087174429,,5.48039067,7.039508582,5.5,7.05,-1.9016286134719849,-1.9016286134719849,1.0,0.2,-1.9016286134719849,-0.19999999999999973,470770878.2562418,0.2505250057062802,0.1258136496768496
1970,2066,imo,umuoyima,nigeria,3,0,0.2561047136927998,,5.48039067,7.039508582,5.5,7.05,-1.9016286134719849,-1.9016286134719849,1.0,0.2,-1.9016286134719849,-0.19999999999999973,470770878.2562418,0.2505250057062802,0.1258136496768496
1971,2067,imo,umuoyima,nigeria,7,0,0.4648899577722708,,5.48039067,7.039508582,5.5,7.05,-1.9016286134719849,-1.9016286134719849,1.0,0.2,-1.9016286134719849,-0.19999999999999973,470770878.2562418,0.2505250057062802,0.1258136496768496
1972,2068,imo,umuoyima,nigeria,8,1,1.095312227737208,1.0,5.48039067,7.039508582,5.5,7.05,-1.9016286134719849,-1.9016286134719849,1.0,0.2,-1.9016286134719849,-0.19999999999999973,470770878.2562418,0.2505250057062802,0.1258136496768496
1973,2069,imo,umuoyima,nigeria,6,1,-0.607089585,0.0,5.48039067,7.039508582,5.5,7.05,-1.9016286134719849,-1.9016286134719849,1.0,0.2,-1.9016286134719849,-0.19999999999999973,470770878.2562418,0.2505250057062802,0.1258136496768496
1974,2070,imo,umuoyima,nigeria,7,1,2.246355665151685,1.0,5.48039067,7.039508582,5.5,7.05,-1.9016286134719849,-1.9016286134719849,1.0,0.2,-1.9016286134719849,-0.19999999999999973,470770878.2562418,0.2505250057062802,0.1258136496768496
1975,2071,imo,umuoyima,nigeria,6,1,2.206746403516813,0.0,5.48039067,7.039508582,5.5,7.05,-1.9016286134719849,-1.9016286134719849,1.0,0.2,-1.9016286134719849,-0.19999999999999973,470770878.2562418,0.2505250057062802,0.1258136496768496
1976,2072,imo,umuoyima,nigeria,4,2,2.1826656785090512,1.0,5.48039067,7.039508582,5.5,7.05,-1.9016286134719849,-1.9016286134719849,1.0,0.2,-1.9016286134719849,-0.19999999999999973,470770878.2562418,0.2505250057062802,0.1258136496768496
1977,2073,imo,umuoyima,nigeria,11,1,2.1187844465122314,1.0,5.48039067,7.039508582,5.5,7.05,-1.9016286134719849,-1.9016286134719849,1.0,0.2,-1.9016286134719849,-0.19999999999999973,470770878.2562418,0.2505250057062802,0.1258136496768496
1978,2074,imo,umuoyima,nigeria,11,1,1.5680524252634522,1.0,5.48039067,7.039508582,5.5,7.05,-1.9016286134719849,-1.9016286134719849,1.0,0.2,-1.9016286134719849,-0.19999999999999973,470770878.2562418,0.2505250057062802,0.1258136496768496
1979,2075,imo,umuoyima,nigeria,6,1,2.188678029755811,1.0,5.48039067,7.039508582,5.5,7.05,-1.9016286134719849,-1.9016286134719849,1.0,0.2,-1.9016286134719849,-0.19999999999999973,470770878.2562418,0.2505250057062802,0.1258136496768496
1980,2076,imo,umuoyima,nigeria,3,3,1.7424419314402029,1.0,5.48039067,7.039508582,5.5,7.05,-1.9016286134719849,-1.9016286134719849,1.0,0.2,-1.9016286134719849,-0.19999999999999973,470770878.2562418,0.2505250057062802,0.1258136496768496
1981,2077,imo,umuoyima,nigeria,6,2,2.9749231807243994,1.0,5.48039067,7.039508582,5.5,7.05,-1.9016286134719849,-1.9016286134719849,1.0,0.2,-1.9016286134719849,-0.19999999999999973,470770878.2562418,0.2505250057062802,0.1258136496768496
1982,2078,imo,umuoyima,nigeria,5,1,1.7020073585266495,0.0,5.48039067,7.039508582,5.5,7.05,-1.9016286134719849,-1.9016286134719849,1.0,0.2,-1.9016286134719849,-0.19999999999999973,470770878.2562418,0.2505250057062802,0.1258136496768496
1983,2079,imo,umuoyima,nigeria,5,1,0.4893151347122314,1.0,5.48039067,7.039508582,5.5,7.05,-1.9016286134719849,-1.9016286134719849,1.0,0.2,-1.9016286134719849,-0.19999999999999973,470770878.2562418,0.2505250057062802,0.1258136496768496
