,house,district,census_tract,country,date,hh_size,migrant_num,wealth_index,remit,lat,long,lat_SPEI,long_SPEI,pop_cent_lat,pop_cent_long,intensity,magnitude,duration,frequency,severity,dispersion,area,NDVI_mean,SVI_severity
615,638,lugari,bendera,kenya,2009-11-23,4,0,3.113257503069065,,0.651269818,34.87616289,0.65,34.9,0.638666972,34.88647103,-1.6045874868120467,-1.7033940042768205,1.7142857142857142,0.7,-2.7949553557804654,-0.7,355644529.66128075,0.21920263944788276,0.0430730396180977
616,639,lugari,bendera,kenya,2009-11-23,2,0,2.382809581589868,,0.651269818,34.87616289,0.65,34.9,0.638666972,34.88647103,-1.6045874868120467,-1.7033940042768205,1.7142857142857142,0.7,-2.7949553557804654,-0.7,355644529.66128075,0.21920263944788276,0.0430730396180977
617,640,lugari,bendera,kenya,2009-11-23,5,0,2.7093323599652988,,0.651269818,34.87616289,0.65,34.9,0.638666972,34.88647103,-1.6045874868120467,-1.7033940042768205,1.7142857142857142,0.7,-2.7949553557804654,-0.7,355644529.66128075,0.21920263944788276,0.0430730396180977
618,641,lugari,bendera,kenya,2009-11-23,5,0,3.0245296727314748,,0.651269818,34.87616289,0.65,34.9,0.638666972,34.88647103,-1.6045874868120467,-1.7033940042768205,1.7142857142857142,0.7,-2.7949553557804654,-0.7,355644529.66128075,0.21920263944788276,0.0430730396180977
619,642,lugari,bendera,kenya,2009-11-23,4,0,2.418904888465747,,0.651269818,34.87616289,0.65,34.9,0.638666972,34.88647103,-1.6045874868120467,-1.7033940042768205,1.7142857142857142,0.7,-2.7949553557804654,-0.7,355644529.66128075,0.21920263944788276,0.0430730396180977
620,643,lugari,bendera,kenya,2009-11-23,11,0,2.3559797171669232,1.0,0.651269818,34.87616289,0.65,34.9,0.638666972,34.88647103,-1.6045874868120467,-1.7033940042768205,1.7142857142857142,0.7,-2.7949553557804654,-0.7,355644529.66128075,0.21920263944788276,0.0430730396180977
621,656,lugari,mlimani,kenya,2009-11-20,5,0,0.7794367796038242,,0.651451675,34.87612009,0.65,34.9,0.638666972,34.88647103,-1.6045874868120467,-1.7033940042768205,1.7142857142857142,0.7,-2.7949553557804654,-0.7,355644529.66128075,0.21920263944788276,0.0430730396180977
622,657,lugari,mlimani,kenya,2009-11-20,4,0,2.062815312257916,,0.651451675,34.87612009,0.65,34.9,0.638666972,34.88647103,-1.6045874868120467,-1.7033940042768205,1.7142857142857142,0.7,-2.7949553557804654,-0.7,355644529.66128075,0.21920263944788276,0.0430730396180977
623,658,lugari,mlimani,kenya,2009-11-20,6,0,2.6970090820681034,,0.651451675,34.87612009,0.65,34.9,0.638666972,34.88647103,-1.6045874868120467,-1.7033940042768205,1.7142857142857142,0.7,-2.7949553557804654,-0.7,355644529.66128075,0.21920263944788276,0.0430730396180977
624,659,lugari,mlimani,kenya,2009-11-20,5,0,3.33320331157945,,0.651451675,34.87612009,0.65,34.9,0.638666972,34.88647103,-1.6045874868120467,-1.7033940042768205,1.7142857142857142,0.7,-2.7949553557804654,-0.7,355644529.66128075,0.21920263944788276,0.0430730396180977
625,660,lugari,mlimani,kenya,2009-11-20,3,0,3.3140515241777844,,0.651451675,34.87612009,0.65,34.9,0.638666972,34.88647103,-1.6045874868120467,-1.7033940042768205,1.7142857142857142,0.7,-2.7949553557804654,-0.7,355644529.66128075,0.21920263944788276,0.0430730396180977
626,661,lugari,mlimani,kenya,2009-11-20,9,0,3.78816198620687,,0.651451675,34.87612009,0.65,34.9,0.638666972,34.88647103,-1.6045874868120467,-1.7033940042768205,1.7142857142857142,0.7,-2.7949553557804654,-0.7,355644529.66128075,0.21920263944788276,0.0430730396180977
627,662,lugari,mlimani,kenya,2009-11-20,6,0,3.244771825305707,,0.651451675,34.87612009,0.65,34.9,0.638666972,34.88647103,-1.6045874868120467,-1.7033940042768205,1.7142857142857142,0.7,-2.7949553557804654,-0.7,355644529.66128075,0.21920263944788276,0.0430730396180977
628,663,lugari,mlimani,kenya,2009-11-20,4,0,1.5772118222838227,1.0,0.651451675,34.87612009,0.65,34.9,0.638666972,34.88647103,-1.6045874868120467,-1.7033940042768205,1.7142857142857142,0.7,-2.7949553557804654,-0.7,355644529.66128075,0.21920263944788276,0.0430730396180977
629,678,lugari,mwamba,kenya,2009-11-21,4,0,1.2816505020744997,,0.633755504,35.0218391,0.65,35.0,0.638666972,35.03039249,-1.6382468789815903,-1.7005336731672287,1.625,0.9,-2.6508399695158005,-0.6777777777777778,418968266.01797783,0.22669309913346294,-0.15979407656144032
630,679,lugari,mwamba,kenya,2009-11-21,5,0,1.4649120960062731,,0.633755504,35.0218391,0.65,35.0,0.638666972,35.03039249,-1.6382468789815903,-1.7005336731672287,1.625,0.9,-2.6508399695158005,-0.6777777777777778,418968266.01797783,0.22669309913346294,-0.15979407656144032
631,680,lugari,mwamba,kenya,2009-11-21,3,0,2.798665007101753,,0.633755504,35.0218391,0.65,35.0,0.638666972,35.03039249,-1.6382468789815903,-1.7005336731672287,1.625,0.9,-2.6508399695158005,-0.6777777777777778,418968266.01797783,0.22669309913346294,-0.15979407656144032
632,681,lugari,mwamba,kenya,2009-11-21,5,0,2.0227281487758493,,0.633755504,35.0218391,0.65,35.0,0.638666972,35.03039249,-1.6382468789815903,-1.7005336731672287,1.625,0.9,-2.6508399695158005,-0.6777777777777778,418968266.01797783,0.22669309913346294,-0.15979407656144032
633,682,lugari,mwamba,kenya,2009-11-21,2,0,1.0149876410318193,,0.633755504,35.0218391,0.65,35.0,0.638666972,35.03039249,-1.6382468789815903,-1.7005336731672287,1.625,0.9,-2.6508399695158005,-0.6777777777777778,418968266.01797783,0.22669309913346294,-0.15979407656144032
634,683,lugari,mwamba,kenya,2009-11-21,5,0,0.0185396324762032,,0.633755504,35.0218391,0.65,35.0,0.638666972,35.03039249,-1.6382468789815903,-1.7005336731672287,1.625,0.9,-2.6508399695158005,-0.6777777777777778,418968266.01797783,0.22669309913346294,-0.15979407656144032
635,697,nairobi,kilimani,kenya,2009-11-21,5,0,-3.637168793878924,,-1.283550951,36.79040057,-1.3,36.8,-1.281479551,36.79015585,-1.6347702940305073,-1.7634752293427784,2.1666666666666665,0.7,-3.6166929999987283,-0.41428571428571426,352180358.2122615,0.1928231765849711,-1.6012437826012593
636,698,nairobi,kilimani,kenya,2009-11-23,1,0,-3.127479816943853,,-1.283550951,36.79040057,-1.3,36.8,-1.281479551,36.79015585,-1.6347702940305073,-1.7634752293427784,2.1666666666666665,0.7,-3.6166929999987283,-0.41428571428571426,352180358.2122615,0.1928231765849711,-1.6012437826012593
637,699,nairobi,kilimani,kenya,2009-11-23,3,0,-3.75156762634585,,-1.283550951,36.79040057,-1.3,36.8,-1.281479551,36.79015585,-1.6347702940305073,-1.7634752293427784,2.1666666666666665,0.7,-3.6166929999987283,-0.41428571428571426,352180358.2122615,0.1928231765849711,-1.6012437826012593
638,700,nairobi,kilimani,kenya,2009-12-23,4,0,-2.173313726845439,,-1.283550951,36.79040057,-1.3,36.8,-1.281479551,36.79015585,-1.6347702940305073,-1.7634752293427784,2.1666666666666665,0.7,-3.6166929999987283,-0.41428571428571426,352180358.2122615,0.1928231765849711,-1.6012437826012593
639,701,nairobi,kilimani,kenya,2009-11-21,4,0,-3.6171158456145474,1.0,-1.283550951,36.79040057,-1.3,36.8,-1.281479551,36.79015585,-1.6347702940305073,-1.7634752293427784,2.1666666666666665,0.7,-3.6166929999987283,-0.41428571428571426,352180358.2122615,0.1928231765849711,-1.6012437826012593
640,702,nairobi,kilimani,kenya,2009-11-23,5,0,-2.9733030543469923,,-1.283550951,36.79040057,-1.3,36.8,-1.281479551,36.79015585,-1.6347702940305073,-1.7634752293427784,2.1666666666666665,0.7,-3.6166929999987283,-0.41428571428571426,352180358.2122615,0.1928231765849711,-1.6012437826012593
641,703,nairobi,kilimani,kenya,2009-11-23,6,2,-3.607089371482359,0.0,-1.283550951,36.79040057,-1.3,36.8,-1.281479551,36.79015585,-1.6347702940305073,-1.7634752293427784,2.1666666666666665,0.7,-3.6166929999987283,-0.41428571428571426,352180358.2122615,0.1928231765849711,-1.6012437826012593
642,704,nairobi,kilimani,kenya,2009-11-21,1,2,-3.776633811676321,0.0,-1.283550951,36.79040057,-1.3,36.8,-1.281479551,36.79015585,-1.6347702940305073,-1.7634752293427784,2.1666666666666665,0.7,-3.6166929999987283,-0.41428571428571426,352180358.2122615,0.1928231765849711,-1.6012437826012593
643,705,nairobi,kilimani,kenya,2009-11-21,1,0,-3.776633811676321,,-1.283550951,36.79040057,-1.3,36.8,-1.281479551,36.79015585,-1.6347702940305073,-1.7634752293427784,2.1666666666666665,0.7,-3.6166929999987283,-0.41428571428571426,352180358.2122615,0.1928231765849711,-1.6012437826012593
644,706,nairobi,kilimani,kenya,2009-11-21,1,0,-3.781647048742416,,-1.283550951,36.79040057,-1.3,36.8,-1.281479551,36.79015585,-1.6347702940305073,-1.7634752293427784,2.1666666666666665,0.7,-3.6166929999987283,-0.41428571428571426,352180358.2122615,0.1928231765849711,-1.6012437826012593
645,707,nairobi,kilimani,kenya,2009-11-21,1,0,-1.6864541878730972,,-1.283550951,36.79040057,-1.3,36.8,-1.281479551,36.79015585,-1.6347702940305073,-1.7634752293427784,2.1666666666666665,0.7,-3.6166929999987283,-0.41428571428571426,352180358.2122615,0.1928231765849711,-1.6012437826012593
646,708,nairobi,kilimani,kenya,2009-11-24,2,3,-3.779498518571232,0.0,-1.283550951,36.79040057,-1.3,36.8,-1.281479551,36.79015585,-1.6347702940305073,-1.7634752293427784,2.1666666666666665,0.7,-3.6166929999987283,-0.41428571428571426,352180358.2122615,0.1928231765849711,-1.6012437826012593
647,709,nairobi,kilimani,kenya,2009-11-23,7,1,-3.178711862377991,0.0,-1.283550951,36.79040057,-1.3,36.8,-1.281479551,36.79015585,-1.6347702940305073,-1.7634752293427784,2.1666666666666665,0.7,-3.6166929999987283,-0.41428571428571426,352180358.2122615,0.1928231765849711,-1.6012437826012593
648,710,nairobi,kilimani,kenya,2009-11-23,5,2,-3.5033945815462357,1.0,-1.283550951,36.79040057,-1.3,36.8,-1.281479551,36.79015585,-1.6347702940305073,-1.7634752293427784,2.1666666666666665,0.7,-3.6166929999987283,-0.41428571428571426,352180358.2122615,0.1928231765849711,-1.6012437826012593
649,711,nairobi,kilimani,kenya,2009-11-23,1,3,-3.788092639255965,0.0,-1.283550951,36.79040057,-1.3,36.8,-1.281479551,36.79015585,-1.6347702940305073,-1.7634752293427784,2.1666666666666665,0.7,-3.6166929999987283,-0.41428571428571426,352180358.2122615,0.1928231765849711,-1.6012437826012593
650,712,nairobi,kilimani,kenya,2009-11-22,1,0,-3.788092639255965,1.0,-1.283550951,36.79040057,-1.3,36.8,-1.281479551,36.79015585,-1.6347702940305073,-1.7634752293427784,2.1666666666666665,0.7,-3.6166929999987283,-0.41428571428571426,352180358.2122615,0.1928231765849711,-1.6012437826012593
651,713,nairobi,rusinga,kenya,2009-11-23,4,1,-3.7623102772017663,0.0,-1.396492153,36.83163364,-1.4,36.85,-1.399999695,36.83482913,-1.6927293539047241,-1.8582008242607118,2.3,0.6,-3.8952322483062742,-0.2666666666666667,431999605.5610407,0.17836276264477866,-1.7328438521935918
652,714,nairobi,rusinga,kenya,2009-11-22,2,1,-3.208791284774557,0.0,-1.396492153,36.83163364,-1.4,36.85,-1.399999695,36.83482913,-1.6927293539047241,-1.8582008242607118,2.3,0.6,-3.8952322483062742,-0.2666666666666667,431999605.5610407,0.17836276264477866,-1.7328438521935918
653,715,nairobi,rusinga,kenya,2009-11-21,2,1,-3.7726232220234457,1.0,-1.396492153,36.83163364,-1.4,36.85,-1.399999695,36.83482913,-1.6927293539047241,-1.8582008242607118,2.3,0.6,-3.8952322483062742,-0.2666666666666667,431999605.5610407,0.17836276264477866,-1.7328438521935918
654,716,nairobi,rusinga,kenya,2009-11-21,5,1,-3.696422018618813,1.0,-1.396492153,36.83163364,-1.4,36.85,-1.399999695,36.83482913,-1.6927293539047241,-1.8582008242607118,2.3,0.6,-3.8952322483062742,-0.2666666666666667,431999605.5610407,0.17836276264477866,-1.7328438521935918
655,717,nairobi,rusinga,kenya,2009-11-21,5,1,-3.4711666289784864,0.0,-1.396492153,36.83163364,-1.4,36.85,-1.399999695,36.83482913,-1.6927293539047241,-1.8582008242607118,2.3,0.6,-3.8952322483062742,-0.2666666666666667,431999605.5610407,0.17836276264477866,-1.7328438521935918
656,718,nairobi,rusinga,kenya,2009-11-21,4,1,-3.506259288441146,1.0,-1.396492153,36.83163364,-1.4,36.85,-1.399999695,36.83482913,-1.6927293539047241,-1.8582008242607118,2.3,0.6,-3.8952322483062742,-0.2666666666666667,431999605.5610407,0.17836276264477866,-1.7328438521935918
657,719,nairobi,rusinga,kenya,2009-11-21,4,2,-3.4126295809623253,1.0,-1.396492153,36.83163364,-1.4,36.85,-1.399999695,36.83482913,-1.6927293539047241,-1.8582008242607118,2.3,0.6,-3.8952322483062742,-0.2666666666666667,431999605.5610407,0.17836276264477866,-1.7328438521935918
658,720,nairobi,rusinga,kenya,2009-11-21,5,1,-3.4040354602775924,0.0,-1.396492153,36.83163364,-1.4,36.85,-1.399999695,36.83482913,-1.6927293539047241,-1.8582008242607118,2.3,0.6,-3.8952322483062742,-0.2666666666666667,431999605.5610407,0.17836276264477866,-1.7328438521935918
659,722,nairobi,rusinga,kenya,2009-11-22,2,0,-3.7666073375441327,,-1.396492153,36.83163364,-1.4,36.85,-1.399999695,36.83482913,-1.6927293539047241,-1.8582008242607118,2.3,0.6,-3.8952322483062742,-0.2666666666666667,431999605.5610407,0.17836276264477866,-1.7328438521935918
660,723,nairobi,rusinga,kenya,2009-11-23,2,1,-3.7666073375441327,0.0,-1.396492153,36.83163364,-1.4,36.85,-1.399999695,36.83482913,-1.6927293539047241,-1.8582008242607118,2.3,0.6,-3.8952322483062742,-0.2666666666666667,431999605.5610407,0.17836276264477866,-1.7328438521935918
661,725,nairobi,rusinga,kenya,2009-11-21,4,0,-3.649200562837551,,-1.396492153,36.83163364,-1.4,36.85,-1.399999695,36.83482913,-1.6927293539047241,-1.8582008242607118,2.3,0.6,-3.8952322483062742,-0.2666666666666667,431999605.5610407,0.17836276264477866,-1.7328438521935918
662,726,nairobi,rusinga,kenya,2009-11-21,7,1,-3.736527915147567,0.0,-1.396492153,36.83163364,-1.4,36.85,-1.399999695,36.83482913,-1.6927293539047241,-1.8582008242607118,2.3,0.6,-3.8952322483062742,-0.2666666666666667,431999605.5610407,0.17836276264477866,-1.7328438521935918
663,727,nairobi,rusinga,kenya,2009-11-24,4,2,-3.511988702230968,1.0,-1.396492153,36.83163364,-1.4,36.85,-1.399999695,36.83482913,-1.6927293539047241,-1.8582008242607118,2.3,0.6,-3.8952322483062742,-0.2666666666666667,431999605.5610407,0.17836276264477866,-1.7328438521935918
664,728,nairobi,rusinga,kenya,2009-11-22,6,2,-3.7451220358323,0.0,-1.396492153,36.83163364,-1.4,36.85,-1.399999695,36.83482913,-1.6927293539047241,-1.8582008242607118,2.3,0.6,-3.8952322483062742,-0.2666666666666667,431999605.5610407,0.17836276264477866,-1.7328438521935918
665,729,nairobi,rusinga,kenya,2009-11-24,2,0,-3.7726232220234457,,-1.396492153,36.83163364,-1.4,36.85,-1.399999695,36.83482913,-1.6927293539047241,-1.8582008242607118,2.3,0.6,-3.8952322483062742,-0.2666666666666667,431999605.5610407,0.17836276264477866,-1.7328438521935918
666,730,nairobi,rusinga,kenya,2009-11-22,3,0,-2.8362500438406286,,-1.396492153,36.83163364,-1.4,36.85,-1.399999695,36.83482913,-1.6927293539047241,-1.8582008242607118,2.3,0.6,-3.8952322483062742,-0.2666666666666667,431999605.5610407,0.17836276264477866,-1.7328438521935918
667,731,nairobi,rusinga,kenya,2009-11-22,3,0,-2.5490381699423144,,-1.396492153,36.83163364,-1.4,36.85,-1.399999695,36.83482913,-1.6927293539047241,-1.8582008242607118,2.3,0.6,-3.8952322483062742,-0.2666666666666667,431999605.5610407,0.17836276264477866,-1.7328438521935918
668,732,nairobi,rusinga,kenya,2009-11-21,1,0,-1.7097354621768326,,-1.396492153,36.83163364,-1.4,36.85,-1.399999695,36.83482913,-1.6927293539047241,-1.8582008242607118,2.3,0.6,-3.8952322483062742,-0.2666666666666667,431999605.5610407,0.17836276264477866,-1.7328438521935918
669,733,nairobi,rusinga,kenya,2009-11-22,2,0,-3.7666073375441327,,-1.396492153,36.83163364,-1.4,36.85,-1.399999695,36.83482913,-1.6927293539047241,-1.8582008242607118,2.3,0.6,-3.8952322483062742,-0.2666666666666667,431999605.5610407,0.17836276264477866,-1.7328438521935918
670,734,nairobi,rusinga,kenya,2009-11-21,1,0,-3.4369795895690687,,-1.396492153,36.83163364,-1.4,36.85,-1.399999695,36.83482913,-1.6927293539047241,-1.8582008242607118,2.3,0.6,-3.8952322483062742,-0.2666666666666667,431999605.5610407,0.17836276264477866,-1.7328438521935918
671,735,nairobi,maili saba,kenya,2009-11-22,5,0,-0.8213660033887948,,-1.255299966,36.91591022,-1.25,36.9,-1.258333049,36.91373309,-1.6778132557868957,-1.8609447240829469,2.6,0.6,-4.327702212333679,-0.2666666666666667,410141332.9131915,0.19115078076266084,-1.6830467392763382
672,736,nairobi,maili saba,kenya,2009-11-22,4,0,0.0577399089517152,,-1.255299966,36.91591022,-1.25,36.9,-1.258333049,36.91373309,-1.6778132557868957,-1.8609447240829469,2.6,0.6,-4.327702212333679,-0.2666666666666667,410141332.9131915,0.19115078076266084,-1.6830467392763382
673,737,nairobi,maili saba,kenya,2009-11-22,5,0,0.7794367796038242,,-1.255299966,36.91591022,-1.25,36.9,-1.258333049,36.91373309,-1.6778132557868957,-1.8609447240829469,2.6,0.6,-4.327702212333679,-0.2666666666666667,410141332.9131915,0.19115078076266084,-1.6830467392763382
674,738,nairobi,maili saba,kenya,2009-11-22,1,0,-0.1628425219564317,,-1.255299966,36.91591022,-1.25,36.9,-1.258333049,36.91373309,-1.6778132557868957,-1.8609447240829469,2.6,0.6,-4.327702212333679,-0.2666666666666667,410141332.9131915,0.19115078076266084,-1.6830467392763382
675,739,nairobi,maili saba,kenya,2009-11-22,6,0,-0.7365976148879401,,-1.255299966,36.91591022,-1.25,36.9,-1.258333049,36.91373309,-1.6778132557868957,-1.8609447240829469,2.6,0.6,-4.327702212333679,-0.2666666666666667,410141332.9131915,0.19115078076266084,-1.6830467392763382
676,740,nairobi,maili saba,kenya,2009-11-22,1,3,2.1020155887334275,0.0,-1.255299966,36.91591022,-1.25,36.9,-1.258333049,36.91373309,-1.6778132557868957,-1.8609447240829469,2.6,0.6,-4.327702212333679,-0.2666666666666667,410141332.9131915,0.19115078076266084,-1.6830467392763382
677,741,nairobi,maili saba,kenya,2009-11-22,2,0,2.16217443352656,,-1.255299966,36.91591022,-1.25,36.9,-1.258333049,36.91373309,-1.6778132557868957,-1.8609447240829469,2.6,0.6,-4.327702212333679,-0.2666666666666667,410141332.9131915,0.19115078076266084,-1.6830467392763382
678,742,nairobi,maili saba,kenya,2009-11-21,4,0,-0.9407780729218148,,-1.255299966,36.91591022,-1.25,36.9,-1.258333049,36.91373309,-1.6778132557868957,-1.8609447240829469,2.6,0.6,-4.327702212333679,-0.2666666666666667,410141332.9131915,0.19115078076266084,-1.6830467392763382
679,743,nairobi,maili saba,kenya,2009-11-22,1,1,-1.0249161620141194,0.0,-1.255299966,36.91591022,-1.25,36.9,-1.258333049,36.91373309,-1.6778132557868957,-1.8609447240829469,2.6,0.6,-4.327702212333679,-0.2666666666666667,410141332.9131915,0.19115078076266084,-1.6830467392763382
680,744,nairobi,maili saba,kenya,2009-11-22,4,0,-1.5494982047267098,,-1.255299966,36.91591022,-1.25,36.9,-1.258333049,36.91373309,-1.6778132557868957,-1.8609447240829469,2.6,0.6,-4.327702212333679,-0.2666666666666667,410141332.9131915,0.19115078076266084,-1.6830467392763382
681,745,nairobi,maili saba,kenya,2009-11-22,4,1,-2.274423401418177,0.0,-1.255299966,36.91591022,-1.25,36.9,-1.258333049,36.91373309,-1.6778132557868957,-1.8609447240829469,2.6,0.6,-4.327702212333679,-0.2666666666666667,410141332.9131915,0.19115078076266084,-1.6830467392763382
682,746,nairobi,maili saba,kenya,2009-11-22,2,2,-0.8013130551244179,0.0,-1.255299966,36.91591022,-1.25,36.9,-1.258333049,36.91373309,-1.6778132557868957,-1.8609447240829469,2.6,0.6,-4.327702212333679,-0.2666666666666667,410141332.9131915,0.19115078076266084,-1.6830467392763382
683,747,nairobi,maili saba,kenya,2009-11-22,3,2,-0.7666770372845055,0.0,-1.255299966,36.91591022,-1.25,36.9,-1.258333049,36.91373309,-1.6778132557868957,-1.8609447240829469,2.6,0.6,-4.327702212333679,-0.2666666666666667,410141332.9131915,0.19115078076266084,-1.6830467392763382
684,748,nairobi,maili saba,kenya,2009-11-22,7,2,-2.401180977624596,1.0,-1.255299966,36.91591022,-1.25,36.9,-1.258333049,36.91373309,-1.6778132557868957,-1.8609447240829469,2.6,0.6,-4.327702212333679,-0.2666666666666667,410141332.9131915,0.19115078076266084,-1.6830467392763382
