house,district,census_tract,country,date,hh_size,migrant_num,wealth_index,remit,lat,long,lat_regrid,long_regrid,intensity,magnitude,duration,frequency,severity,dispersion
151,kiambu,mutundu,kenya,11/9/2009,3,5,-0.673613691,1,-1.170374442,36.83007059,-1.15,36.85,-1.721976355,-1.82677488,1.875,0.833333333,-3.315383062,-0.433333333
152,kiambu,mutundu,kenya,11/10/2009,6,0,1.501916239,,-1.170374442,36.83007059,-1.15,36.85,-1.721976355,-1.82677488,1.875,0.833333333,-3.315383062,-0.433333333
153,kiambu,mutundu,kenya,11/9/2009,6,0,3.164489549,,-1.170374442,36.83007059,-1.15,36.85,-1.721976355,-1.82677488,1.875,0.833333333,-3.315383062,-0.433333333
154,kiambu,mutundu,kenya,11/9/2009,5,0,1.679481858,,-1.170374442,36.83007059,-1.15,36.85,-1.721976355,-1.82677488,1.875,0.833333333,-3.315383062,-0.433333333
155,kiambu,mutundu,kenya,11/10/2009,3,1,0.466415097,0,-1.170374442,36.83007059,-1.15,36.85,-1.721976355,-1.82677488,1.875,0.833333333,-3.315383062,-0.433333333
156,kiambu,mutundu,kenya,11/9/2009,2,1,0.183825765,1,-1.170374442,36.83007059,-1.15,36.85,-1.721976355,-1.82677488,1.875,0.833333333,-3.315383062,-0.433333333
157,kiambu,mutundu,kenya,11/10/2009,4,1,-0.206933673,1,-1.170374442,36.83007059,-1.15,36.85,-1.721976355,-1.82677488,1.875,0.833333333,-3.315383062,-0.433333333
158,kiambu,mutundu,kenya,11/9/2009,3,1,-1.458694596,0,-1.170374442,36.83007059,-1.15,36.85,-1.721976355,-1.82677488,1.875,0.833333333,-3.315383062,-0.433333333
159,kiambu,mutundu,kenya,11/9/2009,4,9,-1.042446175,1,-1.170374442,36.83007059,-1.15,36.85,-1.721976355,-1.82677488,1.875,0.833333333,-3.315383062,-0.433333333
160,kiambu,mutundu,kenya,11/10/2009,5,1,1.146118172,0,-1.170374442,36.83007059,-1.15,36.85,-1.721976355,-1.82677488,1.875,0.833333333,-3.315383062,-0.433333333
161,kiambu,mutundu,kenya,11/10/2009,6,2,0.474553672,0,-1.170374442,36.83007059,-1.15,36.85,-1.721976355,-1.82677488,1.875,0.833333333,-3.315383062,-0.433333333
162,kiambu,mutundu,kenya,11/10/2009,3,0,1.606359081,1,-1.170374442,36.83007059,-1.15,36.85,-1.721976355,-1.82677488,1.875,0.833333333,-3.315383062,-0.433333333
163,kiambu,mutundu,kenya,11/10/2009,4,1,1.289006111,1,-1.170374442,36.83007059,-1.15,36.85,-1.721976355,-1.82677488,1.875,0.833333333,-3.315383062,-0.433333333
164,kiambu,mutundu,kenya,11/9/2009,2,2,1.075932853,1,-1.170374442,36.83007059,-1.15,36.85,-1.721976355,-1.82677488,1.875,0.833333333,-3.315383062,-0.433333333
165,kiambu,mutundu,kenya,11/9/2009,6,1,0.504633094,1,-1.170374442,36.83007059,-1.15,36.85,-1.721976355,-1.82677488,1.875,0.833333333,-3.315383062,-0.433333333
166,kiambu,mutundu,kenya,11/9/2009,3,5,-1.066509713,1,-1.170374442,36.83007059,-1.15,36.85,-1.721976355,-1.82677488,1.875,0.833333333,-3.315383062,-0.433333333
167,kiambu,mutundu,kenya,11/9/2009,2,0,-0.044062105,1,-1.170374442,36.83007059,-1.15,36.85,-1.721976355,-1.82677488,1.875,0.833333333,-3.315383062,-0.433333333
168,kiambu,mutundu,kenya,11/10/2009,1,1,-1.732278712,1,-1.170374442,36.83007059,-1.15,36.85,-1.721976355,-1.82677488,1.875,0.833333333,-3.315383062,-0.433333333
169,kiambu,mutundu,kenya,11/9/2009,5,2,-0.51474611,1,-1.170374442,36.83007059,-1.15,36.85,-1.721976355,-1.82677488,1.875,0.833333333,-3.315383062,-0.433333333
170,kiambu,mutundu,kenya,11/10/2009,5,0,1.167174584,1,-1.170374442,36.83007059,-1.15,36.85,-1.721976355,-1.82677488,1.875,0.833333333,-3.315383062,-0.433333333
171,kiambu,mutundu,kenya,11/10/2009,2,2,0.027910949,0,-1.170374442,36.83007059,-1.15,36.85,-1.721976355,-1.82677488,1.875,0.833333333,-3.315383062,-0.433333333
172,kiambu,mutundu,kenya,11/9/2009,4,0,1.233154015,1,-1.170374442,36.83007059,-1.15,36.85,-1.721976355,-1.82677488,1.875,0.833333333,-3.315383062,-0.433333333
173,nairobi,outering,kenya,11/4/2009,2,0,-1.805866257,,-1.267001706,36.88035515,-1.25,36.9,-1.710811898,-1.884923697,2.5,0.833333333,-4.25026378,-0.433333333
174,nairobi,muthaiga,kenya,11/6/2009,1,0,-3.127479817,,-1.254882111,36.83204676,-1.25,36.85,-1.706916302,-1.842420086,2.25,0.833333333,-3.887165606,-0.433333333
175,nairobi,muthaiga,kenya,11/6/2009,1,2,-2.376017765,0,-1.254882111,36.83204676,-1.25,36.85,-1.706916302,-1.842420086,2.25,0.833333333,-3.887165606,-0.433333333
176,nairobi,muthaiga,kenya,11/6/2009,2,2,-3.406900167,1,-1.254882111,36.83204676,-1.25,36.85,-1.706916302,-1.842420086,2.25,0.833333333,-3.887165606,-0.433333333
177,nairobi,muthaiga,kenya,11/7/2009,1,1,-3.766607338,1,-1.254882111,36.83204676,-1.25,36.85,-1.706916302,-1.842420086,2.25,0.833333333,-3.887165606,-0.433333333
178,nairobi,muthaiga,kenya,11/6/2009,1,0,-1.024916162,,-1.254882111,36.83204676,-1.25,36.85,-1.706916302,-1.842420086,2.25,0.833333333,-3.887165606,-0.433333333
179,nairobi,muthaiga,kenya,11/7/2009,4,1,-3.466153392,0,-1.254882111,36.83204676,-1.25,36.85,-1.706916302,-1.842420086,2.25,0.833333333,-3.887165606,-0.433333333
180,nairobi,muthaiga,kenya,11/7/2009,2,0,-0.4493708,,-1.254882111,36.83204676,-1.25,36.85,-1.706916302,-1.842420086,2.25,0.833333333,-3.887165606,-0.433333333
181,nairobi,muthaiga,kenya,11/6/2009,3,3,-2.449308053,0,-1.254882111,36.83204676,-1.25,36.85,-1.706916302,-1.842420086,2.25,0.833333333,-3.887165606,-0.433333333
182,nairobi,muthaiga,kenya,11/7/2009,1,0,-1.71653361,,-1.254882111,36.83204676,-1.25,36.85,-1.706916302,-1.842420086,2.25,0.833333333,-3.887165606,-0.433333333
183,nairobi,muthaiga,kenya,11/7/2009,2,1,-3.772623222,0,-1.254882111,36.83204676,-1.25,36.85,-1.706916302,-1.842420086,2.25,0.833333333,-3.887165606,-0.433333333
184,nairobi,muthaiga,kenya,11/7/2009,2,1,-3.766607338,0,-1.254882111,36.83204676,-1.25,36.85,-1.706916302,-1.842420086,2.25,0.833333333,-3.887165606,-0.433333333
185,nairobi,muthaiga,kenya,11/7/2009,2,2,-3.766607338,0,-1.254882111,36.83204676,-1.25,36.85,-1.706916302,-1.842420086,2.25,0.833333333,-3.887165606,-0.433333333
186,nairobi,muthaiga,kenya,11/7/2009,2,0,-1.626295343,,-1.254882111,36.83204676,-1.25,36.85,-1.706916302,-1.842420086,2.25,0.833333333,-3.887165606,-0.433333333
187,nairobi,muthaiga,kenya,11/7/2009,1,1,-3.431966353,1,-1.254882111,36.83204676,-1.25,36.85,-1.706916302,-1.842420086,2.25,0.833333333,-3.887165606,-0.433333333
189,nairobi,muthaiga,kenya,11/7/2009,3,3,-3.410910757,0,-1.254882111,36.83204676,-1.25,36.85,-1.706916302,-1.842420086,2.25,0.833333333,-3.887165606,-0.433333333
190,nairobi,muthaiga,kenya,11/6/2009,1,0,-1.686454188,,-1.254882111,36.83204676,-1.25,36.85,-1.706916302,-1.842420086,2.25,0.833333333,-3.887165606,-0.433333333
191,nairobi,outering,kenya,11/4/2009,5,3,-1.671414477,0,-1.267001706,36.88035515,-1.25,36.9,-1.710811898,-1.884923697,2.5,0.833333333,-4.25026378,-0.433333333
192,nairobi,outering,kenya,11/4/2009,5,0,-1.671414477,,-1.267001706,36.88035515,-1.25,36.9,-1.710811898,-1.884923697,2.5,0.833333333,-4.25026378,-0.433333333
193,nairobi,outering,kenya,11/4/2009,4,2,-2.253720116,1,-1.267001706,36.88035515,-1.25,36.9,-1.710811898,-1.884923697,2.5,0.833333333,-4.25026378,-0.433333333
194,nairobi,outering,kenya,11/4/2009,8,2,-1.854760326,1,-1.267001706,36.88035515,-1.25,36.9,-1.710811898,-1.884923697,2.5,0.833333333,-4.25026378,-0.433333333
195,nairobi,outering,kenya,11/3/2009,3,2,-2.449679049,1,-1.267001706,36.88035515,-1.25,36.9,-1.710811898,-1.884923697,2.5,0.833333333,-4.25026378,-0.433333333
196,nairobi,outering,kenya,11/3/2009,3,1,-2.434639337,1,-1.267001706,36.88035515,-1.25,36.9,-1.710811898,-1.884923697,2.5,0.833333333,-4.25026378,-0.433333333
197,nairobi,outering,kenya,11/4/2009,3,0,-1.755733887,,-1.267001706,36.88035515,-1.25,36.9,-1.710811898,-1.884923697,2.5,0.833333333,-4.25026378,-0.433333333
199,nairobi,outering,kenya,11/4/2009,7,1,-1.635416197,1,-1.267001706,36.88035515,-1.25,36.9,-1.710811898,-1.884923697,2.5,0.833333333,-4.25026378,-0.433333333
200,nairobi,outering,kenya,11/3/2009,5,1,-2.687754908,1,-1.267001706,36.88035515,-1.25,36.9,-1.710811898,-1.884923697,2.5,0.833333333,-4.25026378,-0.433333333
202,nairobi,outering,kenya,11/4/2009,5,0,-3.088473595,1,-1.267001706,36.88035515,-1.25,36.9,-1.710811898,-1.884923697,2.5,0.833333333,-4.25026378,-0.433333333
203,nairobi,outering,kenya,11/3/2009,3,1,-2.762463441,0,-1.267001706,36.88035515,-1.25,36.9,-1.710811898,-1.884923697,2.5,0.833333333,-4.25026378,-0.433333333
204,nairobi,outering,kenya,11/4/2009,5,0,-2.34440107,,-1.267001706,36.88035515,-1.25,36.9,-1.710811898,-1.884923697,2.5,0.833333333,-4.25026378,-0.433333333
205,nairobi,outering,kenya,11/3/2009,1,2,-3.109432164,1,-1.267001706,36.88035515,-1.25,36.9,-1.710811898,-1.884923697,2.5,0.833333333,-4.25026378,-0.433333333
206,nairobi,outering,kenya,11/4/2009,4,3,-3.091814512,0,-1.267001706,36.88035515,-1.25,36.9,-1.710811898,-1.884923697,2.5,0.833333333,-4.25026378,-0.433333333
207,nairobi,outering,kenya,11/4/2009,1,3,-2.579117592,1,-1.267001706,36.88035515,-1.25,36.9,-1.710811898,-1.884923697,2.5,0.833333333,-4.25026378,-0.433333333
208,nairobi,outering,kenya,11/3/2009,4,2,-2.968289817,1,-1.267001706,36.88035515,-1.25,36.9,-1.710811898,-1.884923697,2.5,0.833333333,-4.25026378,-0.433333333
209,nairobi,outering,kenya,11/4/2009,3,0,-3.193751574,,-1.267001706,36.88035515,-1.25,36.9,-1.710811898,-1.884923697,2.5,0.833333333,-4.25026378,-0.433333333
210,nairobi,outering,kenya,11/7/2009,1,0,-1.686454188,,-1.267001706,36.88035515,-1.25,36.9,-1.710811898,-1.884923697,2.5,0.833333333,-4.25026378,-0.433333333
211,kiambu,guthunguri,kenya,11/11/2009,4,1,-0.940778073,0,-1.058419348,36.77391802,-1.05,36.75,-1.714315426,-1.786253095,1.7,1,-2.98769592,-0.666666667
212,kiambu,guthunguri,kenya,11/11/2009,3,1,-2.54903817,0,-1.058419348,36.77391802,-1.05,36.75,-1.714315426,-1.786253095,1.7,1,-2.98769592,-0.666666667
213,kiambu,guthunguri,kenya,11/11/2009,3,0,-1.098613766,1,-1.058419348,36.77391802,-1.05,36.75,-1.714315426,-1.786253095,1.7,1,-2.98769592,-0.666666667
214,kiambu,guthunguri,kenya,11/11/2009,2,0,-2.018390916,,-1.058419348,36.77391802,-1.05,36.75,-1.714315426,-1.786253095,1.7,1,-2.98769592,-0.666666667
215,kiambu,guthunguri,kenya,11/11/2009,5,0,-0.979778295,1,-1.058419348,36.77391802,-1.05,36.75,-1.714315426,-1.786253095,1.7,1,-2.98769592,-0.666666667
216,kiambu,guthunguri,kenya,11/11/2009,3,0,-3.08499763,1,-1.058419348,36.77391802,-1.05,36.75,-1.714315426,-1.786253095,1.7,1,-2.98769592,-0.666666667
217,kiambu,guthunguri,kenya,11/11/2009,2,0,-1.03993714,,-1.058419348,36.77391802,-1.05,36.75,-1.714315426,-1.786253095,1.7,1,-2.98769592,-0.666666667
218,kiambu,guthunguri,kenya,11/11/2009,5,0,-0.929645925,,-1.058419348,36.77391802,-1.05,36.75,-1.714315426,-1.786253095,1.7,1,-2.98769592,-0.666666667
219,kiambu,guthunguri,kenya,11/11/2009,2,1,-1.706507136,0,-1.058419348,36.77391802,-1.05,36.75,-1.714315426,-1.786253095,1.7,1,-2.98769592,-0.666666667
220,kiambu,guthunguri,kenya,11/11/2009,1,2,-2.802569338,0,-1.058419348,36.77391802,-1.05,36.75,-1.714315426,-1.786253095,1.7,1,-2.98769592,-0.666666667
221,kiambu,guthunguri,kenya,11/11/2009,4,0,-1.626295343,,-1.058419348,36.77391802,-1.05,36.75,-1.714315426,-1.786253095,1.7,1,-2.98769592,-0.666666667
222,kiambu,guthunguri,kenya,11/11/2009,3,1,-2.434639337,1,-1.058419348,36.77391802,-1.05,36.75,-1.714315426,-1.786253095,1.7,1,-2.98769592,-0.666666667
223,kiambu,guthunguri,kenya,11/11/2009,4,1,-1.644544647,1,-1.058419348,36.77391802,-1.05,36.75,-1.714315426,-1.786253095,1.7,1,-2.98769592,-0.666666667
224,kiambu,guthunguri,kenya,11/11/2009,4,0,-1.958232072,,-1.058419348,36.77391802,-1.05,36.75,-1.714315426,-1.786253095,1.7,1,-2.98769592,-0.666666667
225,kiambu,guthunguri,kenya,11/11/2009,3,1,-1.024916162,0,-1.058419348,36.77391802,-1.05,36.75,-1.714315426,-1.786253095,1.7,1,-2.98769592,-0.666666667
226,kiambu,guthunguri,kenya,11/11/2009,7,1,-0.86948708,1,-1.058419348,36.77391802,-1.05,36.75,-1.714315426,-1.786253095,1.7,1,-2.98769592,-0.666666667
227,kiambu,njiku,kenya,11/11/2009,6,1,1.590754028,0,-1.175746093,36.75241747,-1.2,36.75,-1.684700946,-1.814977109,2.083333333,1,-3.613679439,0
228,kiambu,njiku,kenya,11/11/2009,3,0,-0.831392478,,-1.175746093,36.75241747,-1.2,36.75,-1.684700946,-1.814977109,2.083333333,1,-3.613679439,0
229,kiambu,njiku,kenya,11/11/2009,4,0,-3.10384628,1,-1.175746093,36.75241747,-1.2,36.75,-1.684700946,-1.814977109,2.083333333,1,-3.613679439,0
230,kiambu,njiku,kenya,11/11/2009,4,0,0.47398833,,-1.175746093,36.75241747,-1.2,36.75,-1.684700946,-1.814977109,2.083333333,1,-3.613679439,0
231,kiambu,njiku,kenya,11/12/2009,6,1,0.573912793,1,-1.175746093,36.75241747,-1.2,36.75,-1.684700946,-1.814977109,2.083333333,1,-3.613679439,0
232,kiambu,njiku,kenya,11/11/2009,4,1,-0.180763354,1,-1.175746093,36.75241747,-1.2,36.75,-1.684700946,-1.814977109,2.083333333,1,-3.613679439,0
233,kiambu,njiku,kenya,11/11/2009,3,1,2.902136205,1,-1.175746093,36.75241747,-1.2,36.75,-1.684700946,-1.814977109,2.083333333,1,-3.613679439,0
234,kiambu,njiku,kenya,11/12/2009,3,1,2.107047559,1,-1.175746093,36.75241747,-1.2,36.75,-1.684700946,-1.814977109,2.083333333,1,-3.613679439,0
235,kiambu,njiku,kenya,11/11/2009,6,0,-1.233801318,,-1.175746093,36.75241747,-1.2,36.75,-1.684700946,-1.814977109,2.083333333,1,-3.613679439,0
236,kiambu,njiku,kenya,11/11/2009,5,0,-2.722357545,,-1.175746093,36.75241747,-1.2,36.75,-1.684700946,-1.814977109,2.083333333,1,-3.613679439,0
237,kiambu,njiku,kenya,11/11/2009,5,0,-1.662019655,,-1.175746093,36.75241747,-1.2,36.75,-1.684700946,-1.814977109,2.083333333,1,-3.613679439,0
238,kiambu,njiku,kenya,11/11/2009,1,0,1.68488474,,-1.175746093,36.75241747,-1.2,36.75,-1.684700946,-1.814977109,2.083333333,1,-3.613679439,0
239,kiambu,njiku,kenya,11/10/2009,6,5,-2.117750038,1,-1.175746093,36.75241747,-1.2,36.75,-1.684700946,-1.814977109,2.083333333,1,-3.613679439,0
240,kiambu,njiku,kenya,11/11/2009,5,1,-3.597062897,0,-1.175746093,36.75241747,-1.2,36.75,-1.684700946,-1.814977109,2.083333333,1,-3.613679439,0
241,kiambu,njiku,kenya,11/11/2009,4,0,-2.428314311,,-1.175746093,36.75241747,-1.2,36.75,-1.684700946,-1.814977109,2.083333333,1,-3.613679439,0
242,kiambu,njiku,kenya,11/11/2009,4,1,0.816469453,0,-1.175746093,36.75241747,-1.2,36.75,-1.684700946,-1.814977109,2.083333333,1,-3.613679439,0
243,kiambu,njiku,kenya,11/11/2009,4,0,0.856575349,1,-1.175746093,36.75241747,-1.2,36.75,-1.684700946,-1.814977109,2.083333333,1,-3.613679439,0
244,kiambu,njiku,kenya,11/11/2009,3,0,-1.240126344,,-1.175746093,36.75241747,-1.2,36.75,-1.684700946,-1.814977109,2.083333333,1,-3.613679439,0
245,kiambu,njiku,kenya,11/11/2009,4,0,-1.505977653,,-1.175746093,36.75241747,-1.2,36.75,-1.684700946,-1.814977109,2.083333333,1,-3.613679439,0
246,kiambu,mutundu,kenya,11/10/2009,1,1,0.020308279,1,-1.170374442,36.83007059,-1.15,36.85,-1.721976355,-1.82677488,1.875,0.833333333,-3.315383062,-0.433333333
247,kiambu,mutundu,kenya,11/10/2009,1,1,-1.725983485,1,-1.170374442,36.83007059,-1.15,36.85,-1.721976355,-1.82677488,1.875,0.833333333,-3.315383062,-0.433333333
248,kiambu,mutundu,kenya,11/10/2009,4,0,0.387329949,,-1.170374442,36.83007059,-1.15,36.85,-1.721976355,-1.82677488,1.875,0.833333333,-3.315383062,-0.433333333
249,kiambu,mutundu,kenya,11/10/2009,2,0,-0.445223479,1,-1.170374442,36.83007059,-1.15,36.85,-1.721976355,-1.82677488,1.875,0.833333333,-3.315383062,-0.433333333
250,kiambu,sigona/nyathuwa,kenya,11/11/2009,2,2,-1.236442981,1,-1.213613261,36.66018801,-1.2,36.65,-1.678300512,-1.792648387,1.9,1,-3.291735494,-0.666666667
251,kiambu,sigona/nyathuwa,kenya,11/10/2009,3,2,0.589957976,1,-1.213613261,36.66018801,-1.2,36.65,-1.678300512,-1.792648387,1.9,1,-3.291735494,-0.666666667
252,kiambu,sigona/nyathuwa,kenya,11/9/2009,5,2,-1.027406464,1,-1.213613261,36.66018801,-1.2,36.65,-1.678300512,-1.792648387,1.9,1,-3.291735494,-0.666666667
253,kiambu,sigona/nyathuwa,kenya,11/9/2009,7,4,-1.095179775,1,-1.213613261,36.66018801,-1.2,36.65,-1.678300512,-1.792648387,1.9,1,-3.291735494,-0.666666667
254,kiambu,sigona/nyathuwa,kenya,11/8/2009,5,1,-0.294261025,1,-1.213613261,36.66018801,-1.2,36.65,-1.678300512,-1.792648387,1.9,1,-3.291735494,-0.666666667
255,kiambu,sigona/nyathuwa,kenya,11/9/2009,8,2,-1.018978572,1,-1.213613261,36.66018801,-1.2,36.65,-1.678300512,-1.792648387,1.9,1,-3.291735494,-0.666666667
256,kiambu,sigona/nyathuwa,kenya,11/9/2009,5,0,-0.254155129,,-1.213613261,36.66018801,-1.2,36.65,-1.678300512,-1.792648387,1.9,1,-3.291735494,-0.666666667
257,kiambu,sigona/nyathuwa,kenya,11/11/2009,4,0,1.015208666,,-1.213613261,36.66018801,-1.2,36.65,-1.678300512,-1.792648387,1.9,1,-3.291735494,-0.666666667
258,kiambu,sigona/nyathuwa,kenya,11/11/2009,3,0,0.443970875,,-1.213613261,36.66018801,-1.2,36.65,-1.678300512,-1.792648387,1.9,1,-3.291735494,-0.666666667
259,kiambu,sigona/nyathuwa,kenya,11/11/2009,2,0,1.106012275,,-1.213613261,36.66018801,-1.2,36.65,-1.678300512,-1.792648387,1.9,1,-3.291735494,-0.666666667
260,kiambu,sigona/nyathuwa,kenya,11/10/2009,5,0,-0.160636632,,-1.213613261,36.66018801,-1.2,36.65,-1.678300512,-1.792648387,1.9,1,-3.291735494,-0.666666667
261,kiambu,sigona/nyathuwa,kenya,11/12/2009,6,1,-0.148678636,1,-1.213613261,36.66018801,-1.2,36.65,-1.678300512,-1.792648387,1.9,1,-3.291735494,-0.666666667
262,kiambu,sigona/nyathuwa,kenya,11/9/2009,3,2,0.828346444,1,-1.213613261,36.66018801,-1.2,36.65,-1.678300512,-1.792648387,1.9,1,-3.291735494,-0.666666667
263,kiambu,sigona/nyathuwa,kenya,11/10/2009,3,1,0.470748198,0,-1.213613261,36.66018801,-1.2,36.65,-1.678300512,-1.792648387,1.9,1,-3.291735494,-0.666666667
264,kiambu,sigona/nyathuwa,kenya,11/9/2009,2,2,0.069558221,1,-1.213613261,36.66018801,-1.2,36.65,-1.678300512,-1.792648387,1.9,1,-3.291735494,-0.666666667
265,kiambu,sigona/nyathuwa,kenya,11/10/2009,7,3,-1.339176324,1,-1.213613261,36.66018801,-1.2,36.65,-1.678300512,-1.792648387,1.9,1,-3.291735494,-0.666666667
266,kiambu,sigona/nyathuwa,kenya,11/10/2009,4,1,0.944046851,0,-1.213613261,36.66018801,-1.2,36.65,-1.678300512,-1.792648387,1.9,1,-3.291735494,-0.666666667
267,kiambu,sigona/nyathuwa,kenya,11/9/2009,1,1,-1.912547596,1,-1.213613261,36.66018801,-1.2,36.65,-1.678300512,-1.792648387,1.9,1,-3.291735494,-0.666666667
268,kiambu,sigona/nyathuwa,kenya,11/9/2009,3,1,-0.218965442,1,-1.213613261,36.66018801,-1.2,36.65,-1.678300512,-1.792648387,1.9,1,-3.291735494,-0.666666667
269,kiambu,sigona/nyathuwa,kenya,11/11/2009,3,1,-1.057485886,1,-1.213613261,36.66018801,-1.2,36.65,-1.678300512,-1.792648387,1.9,1,-3.291735494,-0.666666667
270,kiambu,sigona/nyathuwa,kenya,11/10/2009,8,5,-1.059084468,1,-1.213613261,36.66018801,-1.2,36.65,-1.678300512,-1.792648387,1.9,1,-3.291735494,-0.666666667
271,kiambu,sigona/nyathuwa,kenya,11/10/2009,6,1,-1.570182805,0,-1.213613261,36.66018801,-1.2,36.65,-1.678300512,-1.792648387,1.9,1,-3.291735494,-0.666666667
272,kiambu,sigona/nyathuwa,kenya,11/11/2009,5,1,0.129717066,1,-1.213613261,36.66018801,-1.2,36.65,-1.678300512,-1.792648387,1.9,1,-3.291735494,-0.666666667
273,kiambu,sigona/nyathuwa,kenya,11/9/2009,1,4,-1.337886883,1,-1.213613261,36.66018801,-1.2,36.65,-1.678300512,-1.792648387,1.9,1,-3.291735494,-0.666666667
274,kiambu,sigona/nyathuwa,kenya,11/11/2009,1,0,-1.149322736,,-1.213613261,36.66018801,-1.2,36.65,-1.678300512,-1.792648387,1.9,1,-3.291735494,-0.666666667
275,kiambu,sigona/nyathuwa,kenya,11/10/2009,5,0,-0.618468083,,-1.213613261,36.66018801,-1.2,36.65,-1.678300512,-1.792648387,1.9,1,-3.291735494,-0.666666667
276,kiambu,sigona/nyathuwa,kenya,11/12/2009,2,5,3.164560032,1,-1.213613261,36.66018801,-1.2,36.65,-1.678300512,-1.792648387,1.9,1,-3.291735494,-0.666666667
277,kiambu,sigona/nyathuwa,kenya,11/11/2009,3,0,-0.294261025,,-1.213613261,36.66018801,-1.2,36.65,-1.678300512,-1.792648387,1.9,1,-3.291735494,-0.666666667
278,kiambu,sigona/nyathuwa,kenya,11/10/2009,2,3,0.037628282,0,-1.213613261,36.66018801,-1.2,36.65,-1.678300512,-1.792648387,1.9,1,-3.291735494,-0.666666667
279,kiambu,sigona/nyathuwa,kenya,11/9/2009,4,1,-0.294261025,1,-1.213613261,36.66018801,-1.2,36.65,-1.678300512,-1.792648387,1.9,1,-3.291735494,-0.666666667
280,kiambu,sigona/nyathuwa,kenya,11/9/2009,4,4,-1.600262228,1,-1.213613261,36.66018801,-1.2,36.65,-1.678300512,-1.792648387,1.9,1,-3.291735494,-0.666666667
281,kiambu,sigona/nyathuwa,kenya,11/11/2009,4,3,-0.274208077,1,-1.213613261,36.66018801,-1.2,36.65,-1.678300512,-1.792648387,1.9,1,-3.291735494,-0.666666667
282,kiambu,sigona/nyathuwa,kenya,11/10/2009,8,2,-0.494943389,0,-1.213613261,36.66018801,-1.2,36.65,-1.678300512,-1.792648387,1.9,1,-3.291735494,-0.666666667
283,kiambu,sigona/nyathuwa,kenya,11/11/2009,4,1,-0.23410218,0,-1.213613261,36.66018801,-1.2,36.65,-1.678300512,-1.792648387,1.9,1,-3.291735494,-0.666666667
284,kiambu,sigona/nyathuwa,kenya,11/11/2009,2,1,-1.139296261,1,-1.213613261,36.66018801,-1.2,36.65,-1.678300512,-1.792648387,1.9,1,-3.291735494,-0.666666667
285,kiambu,sigona/nyathuwa,kenya,11/11/2009,3,1,-1.566136498,1,-1.213613261,36.66018801,-1.2,36.65,-1.678300512,-1.792648387,1.9,1,-3.291735494,-0.666666667
286,kiambu,sigona/nyathuwa,kenya,11/8/2009,3,5,-1.615301939,1,-1.213613261,36.66018801,-1.2,36.65,-1.678300512,-1.792648387,1.9,1,-3.291735494,-0.666666667
287,kiambu,sigona/nyathuwa,kenya,11/11/2009,3,1,-0.294261025,1,-1.213613261,36.66018801,-1.2,36.65,-1.678300512,-1.792648387,1.9,1,-3.291735494,-0.666666667
288,kiambu,sigona/nyathuwa,kenya,11/12/2009,2,1,-0.98319295,0,-1.213613261,36.66018801,-1.2,36.65,-1.678300512,-1.792648387,1.9,1,-3.291735494,-0.666666667
289,kiambu,mbwa kali,kenya,11/8/2009,3,0,-1.678936748,1,-1.170804963,36.83215946,-1.15,36.85,-1.721976355,-1.82677488,1.875,0.833333333,-3.315383062,-0.433333333
290,kiambu,mbwa kali,kenya,11/8/2009,2,0,-0.139775029,,-1.170804963,36.83215946,-1.15,36.85,-1.721976355,-1.82677488,1.875,0.833333333,-3.315383062,-0.433333333
291,kiambu,mbwa kali,kenya,11/6/2009,4,0,-0.680995366,,-1.170804963,36.83215946,-1.15,36.85,-1.721976355,-1.82677488,1.875,0.833333333,-3.315383062,-0.433333333
292,kiambu,mbwa kali,kenya,11/8/2009,4,4,-2.265028579,1,-1.170804963,36.83215946,-1.15,36.85,-1.721976355,-1.82677488,1.875,0.833333333,-3.315383062,-0.433333333
293,kiambu,mbwa kali,kenya,11/6/2009,2,2,-0.801313055,0,-1.170804963,36.83215946,-1.15,36.85,-1.721976355,-1.82677488,1.875,0.833333333,-3.315383062,-0.433333333
294,kiambu,mbwa kali,kenya,11/8/2009,4,3,-0.680995366,0,-1.170804963,36.83215946,-1.15,36.85,-1.721976355,-1.82677488,1.875,0.833333333,-3.315383062,-0.433333333
295,kiambu,mbwa kali,kenya,11/7/2009,1,3,-0.188306596,1,-1.170804963,36.83215946,-1.15,36.85,-1.721976355,-1.82677488,1.875,0.833333333,-3.315383062,-0.433333333
