house,country,hh_size,migrant_num,wealth_index,remit,municipality,lat,long,district
246,south_africa,3,0,1.3655102730672803,NA,ekurhuleni metro,-26.01433756,28.20518323,ekurhuleni metropolitan municipality
248,south_africa,1,0,-1.785873800889293,NA,ekurhuleni metro,-26.01433756,28.20518323,ekurhuleni metropolitan municipality
249,south_africa,1,0,-2.343421386446268,NA,ekurhuleni metro,-26.01433756,28.20518323,ekurhuleni metropolitan municipality
250,south_africa,3,0,-1.567856796490532,NA,ekurhuleni metro,-26.01433756,28.20518323,ekurhuleni metropolitan municipality
253,south_africa,4,0,1.7508907980057138,NA,ekurhuleni metro,-26.01433756,28.20518323,ekurhuleni metropolitan municipality
254,south_africa,3,0,2.6726149180685037,NA,ekurhuleni metro,-26.01433756,28.20518323,ekurhuleni metropolitan municipality
255,south_africa,3,0,2.495418896466804,NA,ekurhuleni metro,-26.01433756,28.20518323,ekurhuleni metropolitan municipality
257,south_africa,5,0,1.3130727434208986,NA,ekurhuleni metro,-26.01433756,28.20518323,ekurhuleni metropolitan municipality
258,south_africa,2,0,1.822812145304279,NA,ekurhuleni metro,-26.01433756,28.20518323,ekurhuleni metropolitan municipality
259,south_africa,4,0,-0.49413741961808033,NA,ekurhuleni metro,-26.01433756,28.20518323,ekurhuleni metropolitan municipality
260,south_africa,2,0,-0.18590307405279985,NA,ekurhuleni metro,-26.01433756,28.20518323,ekurhuleni metropolitan municipality
261,south_africa,1,0,-0.03178590127015965,NA,ekurhuleni metro,-26.01433756,28.20518323,ekurhuleni metropolitan municipality
262,south_africa,6,0,2.495418896466804,NA,ekurhuleni metro,-26.01433756,28.20518323,ekurhuleni metropolitan municipality
263,south_africa,3,0,0.5446676868789847,NA,ekurhuleni metro,-26.01433756,28.20518323,ekurhuleni metropolitan municipality
264,south_africa,5,0,1.7743245044587652,NA,ekurhuleni metro,-26.01433756,28.20518323,ekurhuleni metropolitan municipality
265,south_africa,8,0,-0.49413741961808033,NA,ekurhuleni metro,-26.01433756,28.20518323,ekurhuleni metropolitan municipality
266,south_africa,3,0,-0.8270082963942891,NA,ekurhuleni metro,-26.01433756,28.20518323,ekurhuleni metropolitan municipality
267,south_africa,1,0,0.7846635444894962,NA,ekurhuleni metro,-26.01433756,28.20518323,ekurhuleni metropolitan municipality
268,south_africa,3,0,-0.03178590127015965,NA,ekurhuleni metro,-26.01433756,28.20518323,ekurhuleni metropolitan municipality
269,south_africa,8,0,0.7380735350207124,NA,ekurhuleni metro,-26.01433756,28.20518323,ekurhuleni metropolitan municipality
270,south_africa,12,0,-0.2767996238269631,NA,ekurhuleni metro,-26.01433756,28.20518323,ekurhuleni metropolitan municipality
271,south_africa,3,0,-2.2430321671994338,NA,ekurhuleni metro,-26.01433756,28.20518323,ekurhuleni metropolitan municipality
272,south_africa,6,0,-3.030548703684431,NA,ekurhuleni metro,-26.01433756,28.20518323,ekurhuleni metropolitan municipality
273,south_africa,7,0,0.5800259313912559,NA,ekurhuleni metro,-26.01433756,28.20518323,ekurhuleni metropolitan municipality
274,south_africa,5,0,-0.16671592898222004,NA,ekurhuleni metro,-26.01433756,28.20518323,ekurhuleni metropolitan municipality
275,south_africa,5,0,-0.07031519446581969,NA,ekurhuleni metro,-26.01433756,28.20518323,ekurhuleni metropolitan municipality
276,south_africa,5,0,2.433772027353748,NA,ekurhuleni metro,-26.01433756,28.20518323,ekurhuleni metropolitan municipality
277,south_africa,4,0,1.7508907980057138,NA,ekurhuleni metro,-26.01433756,28.20518323,ekurhuleni metropolitan municipality
278,south_africa,8,0,2.610968048955448,NA,ekurhuleni metro,-26.01433756,28.20518323,ekurhuleni metropolitan municipality
279,south_africa,1,0,3.453103690178877,NA,ekurhuleni metro,-26.01433756,28.20518323,ekurhuleni metropolitan municipality
280,south_africa,1,0,3.4479664510861223,NA,ekurhuleni metro,-26.01433756,28.20518323,ekurhuleni metropolitan municipality
281,south_africa,1,0,1.844738262422671,NA,ekurhuleni metro,-26.01433756,28.20518323,ekurhuleni metropolitan municipality
282,south_africa,4,0,1.8125376671187696,NA,ekurhuleni metro,-26.01433756,28.20518323,ekurhuleni metropolitan municipality
283,south_africa,3,0,1.80813431932498,NA,ekurhuleni metro,-26.01433756,28.20518323,ekurhuleni metropolitan municipality
284,south_africa,4,0,3.275363336693861,NA,ekurhuleni metro,-26.01433756,28.20518323,ekurhuleni metropolitan municipality
285,south_africa,2,2,2.7137128308105414,1,ekurhuleni metro,-26.01433756,28.20518323,ekurhuleni metropolitan municipality
286,south_africa,3,0,2.6990350048312424,NA,ekurhuleni metro,-26.01433756,28.20518323,ekurhuleni metropolitan municipality
287,south_africa,3,0,2.7137128308105414,NA,ekurhuleni metro,-26.01433756,28.20518323,ekurhuleni metropolitan municipality
288,south_africa,4,0,2.4645954619102763,NA,ekurhuleni metro,-26.01433756,28.20518323,ekurhuleni metropolitan municipality
289,south_africa,4,0,1.575071937151387,NA,ekurhuleni metro,-26.01433756,28.20518323,ekurhuleni metropolitan municipality
290,south_africa,3,0,1.6330891565063477,NA,ekurhuleni metro,-26.01433756,28.20518323,ekurhuleni metropolitan municipality
291,south_africa,7,0,2.372125158240692,NA,ekurhuleni metro,-26.01433756,28.20518323,ekurhuleni metropolitan municipality
292,south_africa,4,0,1.323734266060735,NA,ekurhuleni metro,-26.01433756,28.20518323,ekurhuleni metropolitan municipality
294,south_africa,5,0,1.4350046703465718,NA,ekurhuleni metro,-26.01433756,28.20518323,ekurhuleni metropolitan municipality
295,south_africa,1,0,0.08380197831682046,NA,ekurhuleni metro,-26.01433756,28.20518323,ekurhuleni metropolitan municipality
296,south_africa,6,1,1.7486383089949917,1,ekurhuleni metro,-26.01433756,28.20518323,ekurhuleni metropolitan municipality
297,south_africa,5,0,1.7486383089949917,NA,ekurhuleni metro,-26.01433756,28.20518323,ekurhuleni metropolitan municipality
298,south_africa,5,0,0.7806015355701591,NA,ekurhuleni metro,-26.01433756,28.20518323,ekurhuleni metropolitan municipality
299,south_africa,4,0,-0.03178590127015965,NA,ekurhuleni metro,-26.01433756,28.20518323,ekurhuleni metropolitan municipality
300,south_africa,3,0,3.40173129925133,NA,ekurhuleni metro,-26.01433756,28.20518323,ekurhuleni metropolitan municipality
301,south_africa,1,0,2.73426178718156,NA,ekurhuleni metro,-26.01433756,28.20518323,ekurhuleni metropolitan municipality
302,south_africa,4,0,2.6417914835119762,NA,ekurhuleni metro,-26.01433756,28.20518323,ekurhuleni metropolitan municipality
303,south_africa,6,0,3.211759424116898,NA,ekurhuleni metro,-26.01433756,28.20518323,ekurhuleni metropolitan municipality
304,south_africa,4,0,3.3760451037875567,NA,ekurhuleni metro,-26.01433756,28.20518323,ekurhuleni metropolitan municipality
305,south_africa,3,0,3.4127396687358047,NA,ekurhuleni metro,-26.01433756,28.20518323,ekurhuleni metropolitan municipality
306,south_africa,4,0,2.4645954619102763,NA,ekurhuleni metro,-26.01433756,28.20518323,ekurhuleni metropolitan municipality
307,south_africa,2,0,2.703438352625032,NA,ekurhuleni metro,-26.01433756,28.20518323,ekurhuleni metropolitan municipality
308,south_africa,6,0,0.7997204041337685,NA,ekurhuleni metro,-26.01433756,28.20518323,ekurhuleni metropolitan municipality
309,south_africa,5,0,1.764100841387083,NA,ekurhuleni metro,-26.01433756,28.20518323,ekurhuleni metropolitan municipality
311,south_africa,2,0,1.8356552430361657,NA,ekurhuleni metro,-26.01433756,28.20518323,ekurhuleni metropolitan municipality
313,south_africa,3,1,-0.8946402974706684,1,ekurhuleni metro,-26.01433756,28.20518323,ekurhuleni metropolitan municipality
314,south_africa,3,0,-3.307959614693184,NA,ekurhuleni metro,-26.01433756,28.20518323,ekurhuleni metropolitan municipality
315,south_africa,2,0,-2.3947937773738146,1,ekurhuleni metro,-26.01433756,28.20518323,ekurhuleni metropolitan municipality
316,south_africa,2,0,-2.3947937773738146,NA,ekurhuleni metro,-26.01433756,28.20518323,ekurhuleni metropolitan municipality
317,south_africa,3,0,-2.4461661683013616,NA,ekurhuleni metro,-26.01433756,28.20518323,ekurhuleni metropolitan municipality
318,south_africa,2,0,2.73426178718156,NA,ekurhuleni metro,-26.01433756,28.20518323,ekurhuleni metropolitan municipality
319,south_africa,4,0,3.410293364405921,NA,ekurhuleni metro,-26.01433756,28.20518323,ekurhuleni metropolitan municipality
320,south_africa,2,0,2.73426178718156,NA,ekurhuleni metro,-26.01433756,28.20518323,ekurhuleni metropolitan municipality
321,south_africa,3,0,2.2916935379583174,NA,ekurhuleni metro,-26.01433756,28.20518323,ekurhuleni metropolitan municipality
322,south_africa,3,0,2.6990350048312424,NA,ekurhuleni metro,-26.01433756,28.20518323,ekurhuleni metropolitan municipality
323,south_africa,2,0,1.706383408648774,NA,ekurhuleni metro,-26.01433756,28.20518323,ekurhuleni metropolitan municipality
324,south_africa,2,0,2.7430684827691394,NA,ekurhuleni metro,-26.01433756,28.20518323,ekurhuleni metropolitan municipality
325,south_africa,2,0,2.7370639175957896,NA,ekurhuleni metro,-26.01433756,28.20518323,ekurhuleni metropolitan municipality
326,south_africa,3,0,2.7137128308105414,NA,ekurhuleni metro,-26.01433756,28.20518323,ekurhuleni metropolitan municipality
327,south_africa,4,0,2.688026635346768,NA,ekurhuleni metro,-26.01433756,28.20518323,ekurhuleni metropolitan municipality
328,south_africa,3,0,2.718850069903296,NA,ekurhuleni metro,-26.01433756,28.20518323,ekurhuleni metropolitan municipality
329,south_africa,2,0,3.18974268514795,NA,ekurhuleni metro,-26.01433756,28.20518323,ekurhuleni metropolitan municipality
330,south_africa,1,0,-1.8753559302421887,NA,ekurhuleni metro,-26.01433756,28.20518323,ekurhuleni metropolitan municipality
331,south_africa,1,0,-1.074361460092854,NA,ekurhuleni metro,-26.01433756,28.20518323,ekurhuleni metropolitan municipality
332,south_africa,1,0,-2.7087179923400724,NA,ekurhuleni metro,-26.01433756,28.20518323,ekurhuleni metropolitan municipality
333,south_africa,1,0,-3.4268818010728817,NA,ekurhuleni metro,-26.01433756,28.20518323,ekurhuleni metropolitan municipality
334,south_africa,2,0,-1.249197387852574,NA,ekurhuleni metro,-26.01433756,28.20518323,ekurhuleni metropolitan municipality
335,south_africa,2,0,-2.0294731030248285,NA,ekurhuleni metro,-26.01433756,28.20518323,ekurhuleni metropolitan municipality
336,south_africa,1,0,-2.5931301127530926,NA,ekurhuleni metro,-26.01433756,28.20518323,ekurhuleni metropolitan municipality
337,south_africa,4,0,-0.6130596059977784,NA,ekurhuleni metro,-26.01433756,28.20518323,ekurhuleni metropolitan municipality
338,south_africa,2,0,-2.5546008195574323,NA,ekurhuleni metro,-26.01433756,28.20518323,ekurhuleni metropolitan municipality
339,south_africa,1,0,-1.762850588631456,NA,ekurhuleni metro,-26.01433756,28.20518323,ekurhuleni metropolitan municipality
340,south_africa,1,0,-2.0010417187308907,NA,ekurhuleni metro,-26.01433756,28.20518323,ekurhuleni metropolitan municipality
341,south_africa,2,0,-2.4394025661923573,NA,ekurhuleni metro,-26.01433756,28.20518323,ekurhuleni metropolitan municipality
342,south_africa,3,0,-1.5337854435190275,NA,ekurhuleni metro,-26.01433756,28.20518323,ekurhuleni metropolitan municipality
343,south_africa,4,0,-1.0349062471066544,NA,ekurhuleni metro,-26.01433756,28.20518323,ekurhuleni metropolitan municipality
344,south_africa,9,0,-0.13476007680295954,NA,ekurhuleni metro,-26.01433756,28.20518323,ekurhuleni metropolitan municipality
345,south_africa,1,0,-0.06397114712712659,NA,ekurhuleni metro,-26.01433756,28.20518323,ekurhuleni metropolitan municipality
346,south_africa,2,0,-0.9194866303379858,NA,ekurhuleni metro,-26.01433756,28.20518323,ekurhuleni metropolitan municipality
347,south_africa,3,0,0.1223467459784705,NA,ekurhuleni metro,-26.01433756,28.20518323,ekurhuleni metropolitan municipality
348,south_africa,3,0,-2.5983232647908716,NA,ekurhuleni metro,-26.01433756,28.20518323,ekurhuleni metropolitan municipality
349,south_africa,2,0,-0.38188384682381815,NA,city of johannesburg metro,-26.2055,28.0499,city of johannesburg metropolitan municipality
350,south_africa,4,0,0.0195864896573871,NA,city of johannesburg metro,-26.2055,28.0499,city of johannesburg metropolitan municipality
351,south_africa,4,0,0.1420547101516946,NA,city of johannesburg metro,-26.2055,28.0499,city of johannesburg metropolitan municipality
352,south_africa,4,0,-0.18590307405279985,NA,city of johannesburg metro,-26.2055,28.0499,city of johannesburg metropolitan municipality
353,south_africa,3,0,1.54270629466898,NA,city of johannesburg metro,-26.2055,28.0499,city of johannesburg metropolitan municipality
354,south_africa,4,0,-0.16671592898222004,NA,city of johannesburg metro,-26.2055,28.0499,city of johannesburg metropolitan municipality
355,south_africa,3,0,-1.2601499603025907,NA,city of johannesburg metro,-26.2055,28.0499,city of johannesburg metropolitan municipality
357,south_africa,2,0,-1.07037297536242,NA,city of johannesburg metro,-26.2055,28.0499,city of johannesburg metropolitan municipality
358,south_africa,1,0,1.2692530444777372,NA,city of johannesburg metro,-26.2055,28.0499,city of johannesburg metropolitan municipality
359,south_africa,1,0,-1.7436434705245232,NA,city of johannesburg metro,-26.2055,28.0499,city of johannesburg metropolitan municipality
360,south_africa,2,0,-1.0680128815204397,NA,city of johannesburg metro,-26.2055,28.0499,city of johannesburg metropolitan municipality
361,south_africa,6,1,-1.16661870682432,1,city of johannesburg metro,-26.2055,28.0499,city of johannesburg metropolitan municipality
362,south_africa,6,0,-0.8743922025914017,NA,city of johannesburg metro,-26.2055,28.0499,city of johannesburg metropolitan municipality
363,south_africa,2,0,-0.8946402974706684,NA,city of johannesburg metro,-26.2055,28.0499,city of johannesburg metropolitan municipality
364,south_africa,4,0,-0.03178590127015965,NA,city of johannesburg metro,-26.2055,28.0499,city of johannesburg metropolitan municipality
365,south_africa,4,1,0.9307895520102731,1,city of johannesburg metro,-26.2055,28.0499,city of johannesburg metropolitan municipality
366,south_africa,3,0,-0.7973336162000817,NA,city of johannesburg metro,-26.2055,28.0499,city of johannesburg metropolitan municipality
367,south_africa,2,0,-1.862932387280613,NA,city of johannesburg metro,-26.2055,28.0499,city of johannesburg metropolitan municipality
368,south_africa,2,0,-1.292304495313022,NA,city of johannesburg metro,-26.2055,28.0499,city of johannesburg metropolitan municipality
369,south_africa,3,0,-3.016952337905353,NA,city of johannesburg metro,-26.2055,28.0499,city of johannesburg metropolitan municipality
370,south_africa,1,0,-1.429194599318213,NA,city of johannesburg metro,-26.2055,28.0499,city of johannesburg metropolitan municipality
371,south_africa,5,0,-1.60230109661386,NA,city of johannesburg metro,-26.2055,28.0499,city of johannesburg metropolitan municipality
372,south_africa,8,0,-0.42357788361995374,NA,city of johannesburg metro,-26.2055,28.0499,city of johannesburg metropolitan municipality
373,south_africa,6,0,-0.7973336162000817,NA,city of johannesburg metro,-26.2055,28.0499,city of johannesburg metropolitan municipality
374,south_africa,4,0,-0.7202750298087616,NA,city of johannesburg metro,-26.2055,28.0499,city of johannesburg metropolitan municipality
375,south_africa,7,0,-0.7908345658068882,NA,city of johannesburg metro,-26.2055,28.0499,city of johannesburg metropolitan municipality
376,south_africa,2,0,0.5076396779350709,NA,city of johannesburg metro,-26.2055,28.0499,city of johannesburg metropolitan municipality
378,south_africa,2,0,0.8819162296178432,NA,city of johannesburg metro,-26.2055,28.0499,city of johannesburg metropolitan municipality
379,south_africa,5,0,-0.13453068312525313,NA,city of johannesburg metro,-26.2055,28.0499,city of johannesburg metropolitan municipality
380,south_africa,9,0,-0.6904970705949305,NA,city of johannesburg metro,-26.2055,28.0499,city of johannesburg metropolitan municipality
381,south_africa,3,0,0.8690731318859565,NA,city of johannesburg metro,-26.2055,28.0499,city of johannesburg metropolitan municipality
382,south_africa,6,0,-0.3400202468354401,NA,city of johannesburg metro,-26.2055,28.0499,city of johannesburg metropolitan municipality
383,south_africa,5,0,-0.6880897839517947,NA,city of johannesburg metro,-26.2055,28.0499,city of johannesburg metropolitan municipality
384,south_africa,5,2,-0.5616872150702317,1,city of johannesburg metro,-26.2055,28.0499,city of johannesburg metropolitan municipality
385,south_africa,2,0,-0.8411418180156,NA,city of johannesburg metro,-26.2055,28.0499,city of johannesburg metropolitan municipality
386,south_africa,1,0,1.292910831504207,NA,city of johannesburg metro,-26.2055,28.0499,city of johannesburg metropolitan municipality
387,south_africa,3,0,-0.2000365956741107,NA,city of johannesburg metro,-26.2055,28.0499,city of johannesburg metropolitan municipality
388,south_africa,1,0,0.38123710905350805,NA,city of johannesburg metro,-26.2055,28.0499,city of johannesburg metropolitan municipality
389,south_africa,1,0,-0.1216008485354175,NA,city of johannesburg metro,-26.2055,28.0499,city of johannesburg metropolitan municipality
390,south_africa,2,0,-1.16661870682432,NA,city of johannesburg metro,-26.2055,28.0499,city of johannesburg metropolitan municipality
391,south_africa,2,0,-1.1474315617537403,NA,city of johannesburg metro,-26.2055,28.0499,city of johannesburg metropolitan municipality
392,south_africa,1,0,-0.8892077958155675,NA,city of johannesburg metro,-26.2055,28.0499,city of johannesburg metropolitan municipality
393,south_africa,1,0,-2.766589433660813,NA,city of johannesburg metro,-26.2055,28.0499,city of johannesburg metropolitan municipality
