house,district,census_tract,country,hh_size,migrant_num,wealth_index,remit,lat,long
1700,kayunga,kyerima a,senegal,11,5,-1.02933099600538,0,0.79663,32.88084
1701,kayunga,kyerima a,senegal,5,4,0.241849523382703,0,0.79663,32.88084
1702,kayunga,kyerima a,senegal,7,0,-0.857665507782601,NA,0.79663,32.88084
1703,kayunga,kyerima a,senegal,6,3,-0.814749135726905,1,0.79663,32.88084
1704,kayunga,kyerima a,senegal,4,3,-0.728916391615514,1,0.79663,32.88084
1705,kayunga,kyerima a,senegal,6,2,-0.814749135726905,0,0.79663,32.88084
1706,kayunga,kyerima a,senegal,10,5,-1.41557834450665,1,0.79663,32.88084
1707,kayunga,kyerima a,senegal,4,0,-1.9110572212542,NA,0.79663,32.88084
1708,kayunga,kyerima a,senegal,7,0,-1.50501893110754,1,0.79663,32.88084
1709,kayunga,kyerima a,senegal,6,1,-1.0306265728245,0,0.79663,32.88084
1710,mukono,vuluga,senegal,2,2,-0.910238340696568,0,0.33525,33.06539
1711,mukono,vuluga,senegal,4,3,-0.728916391615514,1,0.33525,33.06539
1712,mukono,vuluga,senegal,1,3,-0.625706502918899,1,0.33525,33.06539
1713,mukono,vuluga,senegal,10,1,-1.10392729122651,0,0.33525,33.06539
1714,mukono,vuluga,senegal,7,3,-0.707458205587666,0,0.33525,33.06539
1715,mukono,vuluga,senegal,5,1,-1.44352277777368,1,0.33525,33.06539
1716,mukono,vuluga,senegal,8,1,-1.93672505636067,0,0.33525,33.06539
1717,mukono,vuluga,senegal,6,3,-1.33335344288476,1,0.33525,33.06539
1718,mukono,vuluga,senegal,3,3,-1.28044056396203,1,0.33525,33.06539
1719,mukono,vuluga,senegal,12,4,-0.728916391615514,0,0.33525,33.06539
1720,isingiro,omubushami,senegal,7,0,-1.25278665032191,NA,-0.89312,30.69656
1721,isingiro,omubushami,senegal,9,0,-1.30406390641676,NA,-0.89312,30.69656
1722,isingiro,omubushami,senegal,4,0,-1.34971596565227,NA,-0.89312,30.69656
1723,isingiro,omubushami,senegal,6,0,-2.59724597519221,NA,-0.89312,30.69656
1724,isingiro,omubushami,senegal,3,0,-1.03820479004343,NA,-0.89312,30.69656
1725,isingiro,omubushami,senegal,7,0,-0.570877738980425,NA,-0.89312,30.69656
1726,isingiro,omubushami,senegal,5,0,-1.12441952607389,NA,-0.89312,30.69656
1727,isingiro,omubushami,senegal,5,0,-0.695209813651376,NA,-0.89312,30.69656
1728,isingiro,omubushami,senegal,3,0,-1.31477366160659,NA,-0.89312,30.69656
1729,isingiro,omubushami,senegal,1,2,-0.995288417987735,0,-0.89312,30.69656
1730,isingiro,rugorogoro,senegal,3,3,-0.295398549369973,1,-0.90876,30.83994
1731,isingiro,rugorogoro,senegal,6,3,-2.46849685902512,0,-0.90876,30.83994
1732,isingiro,rugorogoro,senegal,5,2,0.173957996390307,0,-0.90876,30.83994
1733,isingiro,rugorogoro,senegal,9,0,-1.49277053917125,NA,-0.90876,30.83994
1734,isingiro,rugorogoro,senegal,10,0,-0.802500743790615,NA,-0.90876,30.83994
1735,isingiro,rugorogoro,senegal,10,0,-1.37832688035606,NA,-0.90876,30.83994
1736,isingiro,rugorogoro,senegal,9,0,-1.42206459174583,NA,-0.90876,30.83994
1738,isingiro,rugorogoro,senegal,6,1,-1.11574684363357,1,-0.90876,30.83994
1739,isingiro,rugorogoro,senegal,3,1,-1.62253159838436,0,-0.90876,30.83994
1740,mbarara,rwebikona b,senegal,3,0,1.24465662131032,NA,-0.61579,30.6503
1741,mbarara,rwebikona b,senegal,8,0,2.21872640811689,NA,-0.61579,30.6503
1742,mbarara,rwebikona b,senegal,6,2,2.56088590310759,1,-0.61579,30.6503
1743,mbarara,rwebikona b,senegal,2,0,1.45792839465884,NA,-0.61579,30.6503
1744,mbarara,rwebikona b,senegal,6,0,3.51980896768777,NA,-0.61579,30.6503
1745,mbarara,rwebikona b,senegal,5,1,1.08157440749867,1,-0.61579,30.6503
1746,mbarara,rwebikona b,senegal,8,3,2.97930712708706,1,-0.61579,30.6503
1747,mbarara,rwebikona b,senegal,3,1,2.22339615261328,1,-0.61579,30.6503
1748,mbarara,rwebikona b,senegal,1,1,2.86916686046758,1,-0.61579,30.6503
1749,mbarara,rwebikona b,senegal,6,1,2.97930712708706,0,-0.61579,30.6503
1750,kisoro,bukara,senegal,5,0,-0.0235197995489068,NA,-1.29114,29.62956
1751,rakai,kiwoomya,senegal,3,5,-1.26897888480122,0,0.61,31.61
1752,rakai,kiwoomya,senegal,3,0,-2.42558048696943,NA,0.61,31.61
1753,rakai,kiwoomya,senegal,7,6,-1.32907911895849,1,0.61,31.61
1754,rakai,kiwoomya,senegal,7,0,-0.757527306319311,NA,0.61,31.61
1755,rakai,kiwoomya,senegal,8,0,-1.13072200936299,NA,0.61,31.61
1756,rakai,kiwoomya,senegal,5,0,-1.50834266728949,NA,0.61,31.61
1757,rakai,kiwoomya,senegal,4,0,-1.31477366160659,NA,0.61,31.61
1758,rakai,kiwoomya,senegal,4,0,-0.625917098681844,NA,0.61,31.61
1759,rakai,kiwoomya,senegal,4,0,-1.31477366160659,NA,0.61,31.61
1760,rakai,kiwoomya,senegal,8,2,-2.51141323108082,1,0.61,31.61
1761,nyadri,ayivu b,senegal,5,1,-0.149608288671175,0,3.21595,30.90117
1762,nyadri,ayivu b,senegal,7,1,-1.65101658422385,1,3.21595,30.90117
1763,nyadri,ayivu b,senegal,13,0,-1.11031371248571,NA,3.21595,30.90117
1764,nyadri,ayivu b,senegal,6,0,-0.960746788843216,NA,3.21595,30.90117
1765,nyadri,ayivu b,senegal,5,0,-1.77342045217704,NA,3.21595,30.90117
1766,nyadri,ayivu b,senegal,4,0,-1.73050408012134,NA,3.21595,30.90117
1767,nyadri,ayivu b,senegal,3,0,-0.700638798193533,NA,3.21595,30.90117
1768,nyadri,ayivu b,senegal,4,0,-1.03667432839328,NA,3.21595,30.90117
1769,nyadri,ayivu b,senegal,7,0,-1.21189977296349,NA,3.21595,30.90117
1770,nyadri,ayivu b,senegal,6,0,-1.60810021216816,NA,3.21595,30.90117
1771,nyadri,cina,senegal,6,0,-0.686000019559818,NA,3.47504,31.13882
1772,nyadri,cina,senegal,4,0,-1.46504563864917,NA,3.47504,31.13882
1773,nyadri,cina,senegal,9,1,-0.394294093871654,0,3.47504,31.13882
1774,nyadri,cina,senegal,11,1,-2.03091868451121,0,3.47504,31.13882
1775,nyadri,cina,senegal,6,1,-2.25438819769976,1,3.47504,31.13882
1776,nyadri,cina,senegal,2,1,-1.9110572212542,0,3.47504,31.13882
1777,nyadri,cina,senegal,7,0,-1.55087838276056,NA,3.47504,31.13882
1778,nyadri,cina,senegal,5,0,-1.1260670288521,NA,3.47504,31.13882
1779,nyadri,cina,senegal,8,0,-0.786138221023108,NA,3.47504,31.13882
1780,nyadri,cina,senegal,5,0,-0.843166767947057,NA,3.47504,31.13882
1781,mubende,kituule,senegal,2,0,-2.11406931136059,NA,0.7472,31.4402
1782,mubende,kituule,senegal,5,0,-1.12799523556986,NA,0.7472,31.4402
1783,mubende,kituule,senegal,4,0,-2.51141323108082,NA,0.7472,31.4402
1784,mubende,kituule,senegal,1,0,-1.90490525552394,NA,0.7472,31.4402
1785,mubende,kituule,senegal,5,0,-0.66454183353197,NA,0.7472,31.4402
1786,mubende,kituule,senegal,7,0,-2.35726208634287,NA,0.7472,31.4402
1787,mubende,kituule,senegal,1,0,-2.36835865756183,NA,0.7472,31.4402
1788,mubende,kituule,senegal,1,1,-1.6363104519708,0,0.7472,31.4402
1789,mubende,kituule,senegal,6,0,-1.48643914982937,NA,0.7472,31.4402
1790,mubende,kituule,senegal,4,1,-2.51141323108082,0,0.7472,31.4402
1801,rakai,byembogo,senegal,5,0,-2.48280231637702,NA,-0.37044,30.69117
1802,rakai,byembogo,senegal,3,0,-1.29043707082906,NA,-0.37044,30.69117
1803,rakai,byembogo,senegal,6,0,-1.82114343570018,NA,-0.37044,30.69117
1804,rakai,byembogo,senegal,6,0,-1.40060640571798,NA,-0.37044,30.69117
1805,rakai,byembogo,senegal,7,0,-0.707458205587666,NA,-0.37044,30.69117
1806,rakai,byembogo,senegal,4,4,-0.671694562207919,1,-0.37044,30.69117
1807,rakai,byembogo,senegal,4,0,-0.167019704500158,NA,-0.37044,30.69117
1808,rakai,byembogo,senegal,9,1,0.288459629527715,0,-0.37044,30.69117
1809,rakai,byembogo,senegal,6,0,-1.02858471680631,NA,-0.37044,30.69117
1810,rakai,byembogo,senegal,3,0,-1.12250707250468,NA,-0.37044,30.69117
1811,kalangala,kalangala lc1,senegal,7,0,-0.367862719040494,NA,1.26405,31.43367
1812,kalangala,kalangala lc1,senegal,11,1,0.824189824464928,0,1.26405,31.43367
1813,kalangala,kalangala lc1,senegal,3,0,-0.814749135726905,NA,1.26405,31.43367
1814,kalangala,kalangala lc1,senegal,5,1,-1.37199549101419,1,1.26405,31.43367
1815,kalangala,kalangala lc1,senegal,4,0,-0.728916391615514,NA,1.26405,31.43367
1816,kalangala,kalangala lc1,senegal,6,1,-1.40060640571798,0,1.26405,31.43367
1817,kalangala,kalangala lc1,senegal,5,0,-1.34765890023666,NA,1.26405,31.43367
1818,kalangala,kalangala lc1,senegal,1,0,0.429414372706286,NA,1.26405,31.43367
1819,kalangala,kalangala lc1,senegal,11,1,-0.714610934263615,0,1.26405,31.43367
1820,kalangala,kalangala lc1,senegal,5,1,-0.452729511971421,1,1.26405,31.43367
1821,ssembabule,kabasanda,senegal,4,2,-0.614472732800325,0,0.2745,32.20688
1822,ssembabule,kabasanda,senegal,9,5,-1.3977280009683,0,0.2745,32.20688
1823,ssembabule,kabasanda,senegal,4,1,-0.38879430130288,0,0.2745,32.20688
1824,ssembabule,kabasanda,senegal,7,0,-0.657389104856021,NA,0.2745,32.20688
1825,ssembabule,kabasanda,senegal,4,2,-1.99073799963533,0,0.2745,32.20688
1826,ssembabule,kabasanda,senegal,5,2,-0.700305476911717,1,0.2745,32.20688
1827,ssembabule,kabasanda,senegal,8,0,-0.900581879838297,NA,0.2745,32.20688
1828,ssembabule,kabasanda,senegal,5,0,-0.771832763671209,NA,0.2745,32.20688
1829,ssembabule,kabasanda,senegal,6,0,-1.14945342159771,NA,0.2745,32.20688
1830,ssembabule,kabasanda,senegal,6,0,-0.728916391615514,NA,0.2745,32.20688
1831,nakasongola,kanyonyi,senegal,9,2,-0.447604942658297,1,1.4931,32.23153
1832,nakasongola,kanyonyi,senegal,1,0,-2.42558048696943,NA,1.4931,32.23153
1833,nakasongola,kanyonyi,senegal,3,0,-2.12890137247795,NA,1.4931,32.23153
1834,nakasongola,kanyonyi,senegal,9,0,-2.13379257315432,NA,1.4931,32.23153
1835,nakasongola,kanyonyi,senegal,1,1,-0.988957028645856,0,1.4931,32.23153
1836,nakasongola,kanyonyi,senegal,6,1,-1.92555596108974,0,1.4931,32.23153
1837,nakasongola,kanyonyi,senegal,5,2,-0.643083647504122,1,1.4931,32.23153
1838,nakasongola,kanyonyi,senegal,2,2,-1.67922682402649,1,1.4931,32.23153
1839,nakasongola,kanyonyi,senegal,5,1,-1.80797594019358,0,1.4931,32.23153
1840,nakasongola,kanyonyi,senegal,2,1,-1.31477366160659,0,1.4931,32.23153
1841,mukono,kigulu b,senegal,2,0,-1.12492354833654,NA,0.25302,32.92197
1842,mukono,kigulu b,senegal,3,0,-1.68758770806565,NA,0.25302,32.92197
1843,mukono,kigulu b,senegal,6,1,-1.37626981494046,0,0.25302,32.92197
1844,mukono,kigulu b,senegal,3,0,-1.01589769396318,NA,0.25302,32.92197
1845,mukono,kigulu b,senegal,1,1,-0.282711526526845,0,0.25302,32.92197
1846,mukono,kigulu b,senegal,4,0,-1.73050408012134,NA,0.25302,32.92197
1847,mukono,kigulu b,senegal,4,1,-1.78250138757075,0,0.25302,32.92197
1848,mukono,kigulu b,senegal,2,1,-1.72527955816316,1,0.25302,32.92197
1849,mukono,kigulu b,senegal,4,6,-1.31904798553286,0,0.25302,32.92197
1850,mukono,kigulu b,senegal,9,0,-1.46210255905185,NA,0.25302,32.92197
1853,mukono,buziika,senegal,2,4,2.60380227516329,0,0.38898,33.16902
1854,mukono,buziika,senegal,4,0,1.12449077955437,NA,0.38898,33.16902
1855,mukono,buziika,senegal,8,7,0.311803257348523,1,0.38898,33.16902
1856,mukono,buziika,senegal,8,0,-1.57381053068722,NA,0.38898,33.16902
1857,mukono,buziika,senegal,1,1,-0.541505335680137,0,0.38898,33.16902
1858,mukono,buziika,senegal,3,1,1.03865803544298,1,0.38898,33.16902
1859,mukono,buziika,senegal,2,6,0.241210959223529,0,0.38898,33.16902
1860,mukono,buziika,senegal,12,7,0.159710513360628,1,0.38898,33.16902
1861,mukono,bukamunye a,senegal,1,0,-1.4448183545928,NA,0.39249,33.245
1862,mukono,bukamunye a,senegal,6,1,-1.38515746785053,0,0.39249,33.245
1863,mukono,bukamunye a,senegal,4,2,-0.595813153759844,1,0.39249,33.245
1864,mukono,bukamunye a,senegal,5,3,0.602073243591432,0,0.39249,33.245
1865,mukono,bukamunye a,senegal,1,0,-2.056847481953,NA,0.39249,33.245
1868,mukono,bukamunye a,senegal,2,0,-0.978925895220228,NA,0.39249,33.245
1869,mukono,bukamunye a,senegal,9,8,-1.79574140712932,0,0.39249,33.245
1870,mukono,bukamunye a,senegal,1,1,-2.07830566798084,0,0.39249,33.245
1871,kabale,rutoma,senegal,8,0,-1.46415962446746,NA,-0.47,30.59611
1872,kabale,rutoma,senegal,5,0,-1.44985416711556,NA,-0.47,30.59611
1873,kabale,rutoma,senegal,2,1,-0.645140712919731,1,-0.47,30.59611
1874,kabale,rutoma,senegal,4,1,-1.34971596565227,1,-0.47,30.59611
1875,kabale,rutoma,senegal,5,2,-1.37832688035606,1,-0.47,30.59611
1876,kabale,rutoma,senegal,6,0,-1.37626981494046,NA,-0.47,30.59611
1877,kabale,rutoma,senegal,6,0,-2.85474420752638,NA,-0.47,30.59611
1878,kabale,rutoma,senegal,5,1,-1.34256323697632,0,-0.47,30.59611
1879,kabale,rutoma,senegal,3,3,-1.29964686492062,1,-0.47,30.59611
1880,kabale,rutoma,senegal,1,1,-1.44443636267373,0,-0.47,30.59611
1881,kayunga,kawuku lc 1,senegal,16,4,-1.26389084832641,0,0.78189,32.98388
1882,kayunga,kawuku lc 1,senegal,5,3,-1.6661295220378,0,0.78189,32.98388
1883,kayunga,kawuku lc 1,senegal,1,0,-0.317267014543387,NA,0.78189,32.98388
1884,kayunga,kawuku lc 1,senegal,10,6,-1.44352277777368,1,0.78189,32.98388
1885,kayunga,kawuku lc 1,senegal,7,4,-1.07191136800757,0,0.78189,32.98388
1886,kayunga,kawuku lc 1,senegal,3,1,-0.12096830569794,0,0.78189,32.98388
1887,kayunga,kawuku lc 1,senegal,8,7,-1.34338457631039,1,0.78189,32.98388
1888,kayunga,kawuku lc 1,senegal,7,1,-1.35644320578524,1,0.78189,32.98388
1889,kayunga,kawuku lc 1,senegal,7,6,-1.70990866301792,1,0.78189,32.98388
1891,bushenyi,cell b b,senegal,6,1,0.800732547343691,1,-0.54722,30.14089
1892,bushenyi,cell b b,senegal,3,0,3.22523558924915,NA,-0.54722,30.14089
1893,bushenyi,cell b b,senegal,4,0,4.07724860545869,NA,-0.54722,30.14089
1895,bushenyi,cell b b,senegal,1,0,3.16124191293422,NA,-0.54722,30.14089
1896,bushenyi,cell b b,senegal,2,0,1.45792839465884,NA,-0.54722,30.14089
1897,bushenyi,cell b b,senegal,5,0,2.38513937344219,NA,-0.54722,30.14089
1898,bushenyi,cell b b,senegal,1,0,1.54376113877023,NA,-0.54722,30.14089
1899,bushenyi,cell b b,senegal,1,0,3.20415828498991,NA,-0.54722,30.14089
1900,bushenyi,cell b b,senegal,2,0,3.16124191293422,NA,-0.54722,30.14089
1901,katakwi,amoru,senegal,8,0,-2.47708013343626,NA,1.828051,33.94521
1902,katakwi,amoru,senegal,12,1,-1.40060640571798,0,1.828051,33.94521
1903,katakwi,amoru,senegal,4,0,-2.45419140167322,NA,1.828051,33.94521
1904,katakwi,amoru,senegal,6,0,-2.51141323108082,NA,1.828051,33.94521
1905,katakwi,amoru,senegal,5,1,-1.83544889305208,0,1.828051,33.94521
1906,katakwi,amoru,senegal,3,0,-2.46849685902512,NA,1.828051,33.94521
1907,katakwi,amoru,senegal,4,1,-2.45419140167322,1,1.828051,33.94521
1908,katakwi,amoru,senegal,7,0,-1.38077979656276,NA,1.828051,33.94521
1909,katakwi,amoru,senegal,7,0,-2.94057695163778,NA,1.828051,33.94521
1910,katakwi,amoru,senegal,11,1,-2.57578778916436,1,1.828051,33.94521
1911,mbarara,kibingo central,senegal,5,0,-0.190471616430417,NA,-0.48155,30.19629
1913,mbarara,kibingo central,senegal,2,0,0.0685335279547256,NA,-0.48155,30.19629
1914,mbarara,kibingo central,senegal,3,0,-0.673751627623528,NA,-0.48155,30.19629
1915,mbarara,kibingo central,senegal,7,0,-2.02650164301508,NA,-0.48155,30.19629
1917,mbarara,kibingo central,senegal,6,0,-1.66544797044006,NA,-0.48155,30.19629
1918,mbarara,kibingo central,senegal,6,0,-1.66544797044006,NA,-0.48155,30.19629
1919,mbarara,kibingo central,senegal,5,0,-0.996636361087267,NA,-0.48155,30.19629
1920,mbarara,kibingo central,senegal,1,0,-1.27818867889277,NA,-0.48155,30.19629
1921,kumi,oduoro,senegal,4,1,-2.21962531726571,0,1.51285,34.02067
1922,kumi,oduoro,senegal,10,1,-0.771832763671209,1,1.51285,34.02067
1923,kumi,oduoro,senegal,4,0,-2.04795982904293,NA,1.51285,34.02067
1924,kumi,oduoro,senegal,5,0,-0.700305476911717,NA,1.51285,34.02067
1925,kumi,oduoro,senegal,4,0,-0.671694562207919,NA,1.51285,34.02067
1926,kumi,oduoro,senegal,6,1,-1.33335344288476,0,1.51285,34.02067
1927,kumi,oduoro,senegal,5,1,-1.33623184763444,1,1.51285,34.02067
1928,kumi,oduoro,senegal,5,1,-1.37199549101419,1,1.51285,34.02067
1929,kumi,oduoro,senegal,4,1,-1.31904798553286,0,1.51285,34.02067
1930,kumi,oduoro,senegal,9,1,-1.10053959599067,1,1.51285,34.02067
1931,kanungu,rwenkyende,senegal,3,0,-2.00504345698723,NA,-1.04929,30.42347
1932,kanungu,rwenkyende,senegal,1,0,-1.75632953020163,NA,-1.04929,30.42347
1933,kanungu,rwenkyende,senegal,2,1,-1.59392068368056,0,-1.04929,30.42347
1934,kanungu,rwenkyende,senegal,3,0,-2.00504345698723,NA,-1.04929,30.42347
1935,kanungu,rwenkyende,senegal,3,0,-0.747683546994657,NA,-1.04929,30.42347
1936,kanungu,rwenkyende,senegal,7,1,-1.10211109465919,1,-1.04929,30.42347
1937,kanungu,rwenkyende,senegal,4,0,-0.448981791810612,NA,-1.04929,30.42347
1938,kanungu,rwenkyende,senegal,8,1,-2.17181774453365,0,-1.04929,30.42347
1939,kanungu,rwenkyende,senegal,9,2,-0.12787883019115,1,-1.04929,30.42347
1940,kanungu,rwenkyende,senegal,7,0,-1.73697525719955,NA,-1.04929,30.42347
1941,soroti,nursery cell,senegal,3,0,-0.867321968640873,NA,1.717982228,33.61115407
1942,soroti,nursery cell,senegal,1,1,1.33277015654375,1,1.717982228,33.61115407
1943,soroti,nursery cell,senegal,3,1,2.09464703644619,1,1.717982228,33.61115407
1944,soroti,nursery cell,senegal,3,0,0.800732547343691,NA,1.717982228,33.61115407
1945,soroti,nursery cell,senegal,4,0,-0.480009182346272,NA,1.717982228,33.61115407
1946,soroti,nursery cell,senegal,5,0,2.21755492666203,NA,1.717982228,33.61115407
1947,soroti,nursery cell,senegal,1,1,-0.643083647504122,0,1.717982228,33.61115407
1948,soroti,nursery cell,senegal,7,0,-1.00366316089891,NA,1.717982228,33.61115407
1949,soroti,nursery cell,senegal,10,2,1.85941182146809,1,1.717982228,33.61115407
1950,soroti,nursery cell,senegal,8,1,1.91939067017141,1,1.717982228,33.61115407
1951,soroti,akerei,senegal,11,0,-1.10104888647683,NA,1.69821,33.5412
1952,soroti,akerei,senegal,9,0,0.013712860244317,1,1.69821,33.5412
1953,soroti,akerei,senegal,10,0,-1.41918618699615,NA,1.69821,33.5412
1954,soroti,akerei,senegal,13,0,-1.94701414711759,NA,1.69821,33.5412
1955,soroti,akerei,senegal,10,0,-2.3054580613771,NA,1.69821,33.5412
1956,soroti,akerei,senegal,7,0,-2.64016234724791,NA,1.69821,33.5412
1957,soroti,akerei,senegal,6,1,-0.814749135726905,0,1.69821,33.5412
1959,soroti,akerei,senegal,11,1,-2.3483744334328,0,1.69821,33.5412
1961,soroti,akerei,senegal,2,0,-1.47099021196192,NA,1.69821,33.5412
