house,district,census_tract,country,hh_size,migrant_num,wealth_index,remit,lat,long,lat_regrid,long_regrid,intensity,magnitude,duration,frequency,severity,dispersion
658,delta,emore rd 2,nigeria,7,8,0.8989874583549322,1,5.3821,6.2142,5.4,6.2,-1.546358546,-1.588136991,1.3333333333333333,0.5,-2.008672674,-0.5
659,delta,emore rd 2,nigeria,6,7,2.076051154542885,1,5.3821,6.2142,5.4,6.2,-1.546358546,-1.588136991,1.3333333333333333,0.5,-2.008672674,-0.5
660,delta,emore rd 2,nigeria,8,3,1.1616194420128134,1,5.3821,6.2142,5.4,6.2,-1.546358546,-1.588136991,1.3333333333333333,0.5,-2.008672674,-0.5
661,delta,emore rd 2,nigeria,13,9,2.6030826313127617,1,5.3821,6.2142,5.4,6.2,-1.546358546,-1.588136991,1.3333333333333333,0.5,-2.008672674,-0.5
662,delta,emore rd 2,nigeria,4,2,2.837724005861801,1,5.3821,6.2142,5.4,6.2,-1.546358546,-1.588136991,1.3333333333333333,0.5,-2.008672674,-0.5
663,delta,emore rd 2,nigeria,3,3,1.4823847280631806,1,5.3821,6.2142,5.4,6.2,-1.546358546,-1.588136991,1.3333333333333333,0.5,-2.008672674,-0.5
664,delta,emore rd 2,nigeria,7,1,0.8569009996276156,0,5.3821,6.2142,5.4,6.2,-1.546358546,-1.588136991,1.3333333333333333,0.5,-2.008672674,-0.5
665,delta,emore rd 2,nigeria,6,1,2.1591644380423425,1,5.3821,6.2142,5.4,6.2,-1.546358546,-1.588136991,1.3333333333333333,0.5,-2.008672674,-0.5
666,delta,emore rd 2,nigeria,2,11,2.525490124418154,1,5.3821,6.2142,5.4,6.2,-1.546358546,-1.588136991,1.3333333333333333,0.5,-2.008672674,-0.5
667,delta,emore rd 2,nigeria,12,5,2.612101158182901,1,5.3821,6.2142,5.4,6.2,-1.546358546,-1.588136991,1.3333333333333333,0.5,-2.008672674,-0.5
668,delta,emore rd 2,nigeria,4,1,1.5836777794366903,1,5.3821,6.2142,5.4,6.2,-1.546358546,-1.588136991,1.3333333333333333,0.5,-2.008672674,-0.5
669,delta,emore rd 2,nigeria,15,13,2.403708691650549,1,5.3821,6.2142,5.4,6.2,-1.546358546,-1.588136991,1.3333333333333333,0.5,-2.008672674,-0.5
670,ondo,epinmi,nigeria,4,0,1.002070094043908,,7.477088455,5.852592078,7.5,5.85,-1.511633615,-1.637064358,2.3333333333333335,0.6666666666666666,-3.550803324,-0.166666667
671,ondo,epinmi,nigeria,3,0,0.571263698,,7.477088455,5.852592078,7.5,5.85,-1.511633615,-1.637064358,2.3333333333333335,0.6666666666666666,-3.550803324,-0.166666667
672,ondo,epinmi,nigeria,3,1,2.304141293463639,0,7.477088455,5.852592078,7.5,5.85,-1.511633615,-1.637064358,2.3333333333333335,0.6666666666666666,-3.550803324,-0.166666667
673,ondo,epinmi,nigeria,3,0,2.1976965566259503,,7.477088455,5.852592078,7.5,5.85,-1.511633615,-1.637064358,2.3333333333333335,0.6666666666666666,-3.550803324,-0.166666667
674,ondo,epinmi,nigeria,2,0,3.274218745346237,,7.477088455,5.852592078,7.5,5.85,-1.511633615,-1.637064358,2.3333333333333335,0.6666666666666666,-3.550803324,-0.166666667
675,ondo,epinmi,nigeria,4,0,2.133102269,,7.477088455,5.852592078,7.5,5.85,-1.511633615,-1.637064358,2.3333333333333335,0.6666666666666666,-3.550803324,-0.166666667
676,ondo,epinmi,nigeria,3,1,1.2680019501659876,0,7.477088455,5.852592078,7.5,5.85,-1.511633615,-1.637064358,2.3333333333333335,0.6666666666666666,-3.550803324,-0.166666667
677,ondo,epinmi,nigeria,3,1,0.8095066967654075,0,7.477088455,5.852592078,7.5,5.85,-1.511633615,-1.637064358,2.3333333333333335,0.6666666666666666,-3.550803324,-0.166666667
678,ondo,epinmi,nigeria,5,1,3.402576657,1,7.477088455,5.852592078,7.5,5.85,-1.511633615,-1.637064358,2.3333333333333335,0.6666666666666666,-3.550803324,-0.166666667
679,ondo,epinmi,nigeria,5,1,1.613547743011856,1,7.477088455,5.852592078,7.5,5.85,-1.511633615,-1.637064358,2.3333333333333335,0.6666666666666666,-3.550803324,-0.166666667
681,ondo,epinmi,nigeria,5,1,1.110343105854107,0,7.477088455,5.852592078,7.5,5.85,-1.511633615,-1.637064358,2.3333333333333335,0.6666666666666666,-3.550803324,-0.166666667
682,ondo,epinmi,nigeria,3,2,0.6000024849088029,0,7.477088455,5.852592078,7.5,5.85,-1.511633615,-1.637064358,2.3333333333333335,0.6666666666666666,-3.550803324,-0.166666667
683,ondo,epinmi,nigeria,4,1,1.6594012014072028,0,7.477088455,5.852592078,7.5,5.85,-1.511633615,-1.637064358,2.3333333333333335,0.6666666666666666,-3.550803324,-0.166666667
684,ondo,epinmi,nigeria,4,1,0.4273127624800236,0,7.477088455,5.852592078,7.5,5.85,-1.511633615,-1.637064358,2.3333333333333335,0.6666666666666666,-3.550803324,-0.166666667
685,ondo,epinmi,nigeria,4,1,3.4326384137027683,0,7.477088455,5.852592078,7.5,5.85,-1.511633615,-1.637064358,2.3333333333333335,0.6666666666666666,-3.550803324,-0.166666667
686,ondo,epinmi,nigeria,3,1,3.311630564722928,0,7.477088455,5.852592078,7.5,5.85,-1.511633615,-1.637064358,2.3333333333333335,0.6666666666666666,-3.550803324,-0.166666667
687,ondo,epinmi,nigeria,4,2,-0.649052561,0,7.477088455,5.852592078,7.5,5.85,-1.511633615,-1.637064358,2.3333333333333335,0.6666666666666666,-3.550803324,-0.166666667
688,ondo,epinmi,nigeria,5,1,3.402576657,0,7.477088455,5.852592078,7.5,5.85,-1.511633615,-1.637064358,2.3333333333333335,0.6666666666666666,-3.550803324,-0.166666667
689,ondo,epinmi,nigeria,6,2,0.7360585265633324,1,7.477088455,5.852592078,7.5,5.85,-1.511633615,-1.637064358,2.3333333333333335,0.6666666666666666,-3.550803324,-0.166666667
690,osun,eripa,nigeria,5,0,1.7020073585266495,,7.9189,4.813,7.9,4.8,-1.389511526,-1.5441221,2,0.3333333333333333,-2.934025884,-0.333333333
691,osun,eripa,nigeria,2,4,1.4264216185225176,1,7.9189,4.813,7.9,4.8,-1.389511526,-1.5441221,2,0.3333333333333333,-2.934025884,-0.333333333
692,osun,eripa,nigeria,5,0,0.7803739943843421,1,7.9189,4.813,7.9,4.8,-1.389511526,-1.5441221,2,0.3333333333333333,-2.934025884,-0.333333333
693,osun,eripa,nigeria,6,2,0.9363071855096228,1,7.9189,4.813,7.9,4.8,-1.389511526,-1.5441221,2,0.3333333333333333,-2.934025884,-0.333333333
694,osun,eripa,nigeria,8,4,2.438594809271238,1,7.9189,4.813,7.9,4.8,-1.389511526,-1.5441221,2,0.3333333333333333,-2.934025884,-0.333333333
695,osun,eripa,nigeria,6,0,2.371881543210854,,7.9189,4.813,7.9,4.8,-1.389511526,-1.5441221,2,0.3333333333333333,-2.934025884,-0.333333333
696,osun,eripa,nigeria,5,0,0.532363533,,7.9189,4.813,7.9,4.8,-1.389511526,-1.5441221,2,0.3333333333333333,-2.934025884,-0.333333333
697,osun,eripa,nigeria,7,0,2.701470772474164,,7.9189,4.813,7.9,4.8,-1.389511526,-1.5441221,2,0.3333333333333333,-2.934025884,-0.333333333
698,osun,eripa,nigeria,6,0,1.3813289841718213,,7.9189,4.813,7.9,4.8,-1.389511526,-1.5441221,2,0.3333333333333333,-2.934025884,-0.333333333
699,osun,eripa,nigeria,5,2,0.7612286448562232,0,7.9189,4.813,7.9,4.8,-1.389511526,-1.5441221,2,0.3333333333333333,-2.934025884,-0.333333333
700,osun,eripa,nigeria,7,0,0.983281496,1,7.9189,4.813,7.9,4.8,-1.389511526,-1.5441221,2,0.3333333333333333,-2.934025884,-0.333333333
701,osun,eripa,nigeria,5,0,-2.780585173,,7.9189,4.813,7.9,4.8,-1.389511526,-1.5441221,2,0.3333333333333333,-2.934025884,-0.333333333
702,osun,eripa,nigeria,4,0,-1.612217644,,7.9189,4.813,7.9,4.8,-1.389511526,-1.5441221,2,0.3333333333333333,-2.934025884,-0.333333333
703,osun,eripa,nigeria,5,3,1.1240277860553012,0,7.9189,4.813,7.9,4.8,-1.389511526,-1.5441221,2,0.3333333333333333,-2.934025884,-0.333333333
704,osun,eripa,nigeria,5,3,0.037831929,0,7.9189,4.813,7.9,4.8,-1.389511526,-1.5441221,2,0.3333333333333333,-2.934025884,-0.333333333
705,osun,eripa,nigeria,9,1,0.068059061,1,7.9189,4.813,7.9,4.8,-1.389511526,-1.5441221,2,0.3333333333333333,-2.934025884,-0.333333333
706,osun,eripa,nigeria,7,0,0.6456905673885917,,7.9189,4.813,7.9,4.8,-1.389511526,-1.5441221,2,0.3333333333333333,-2.934025884,-0.333333333
707,osun,eripa,nigeria,6,1,1.7035417663590635,1,7.9189,4.813,7.9,4.8,-1.389511526,-1.5441221,2,0.3333333333333333,-2.934025884,-0.333333333
708,osun,eripa,nigeria,3,3,-3.023089554,0,7.9189,4.813,7.9,4.8,-1.389511526,-1.5441221,2,0.3333333333333333,-2.934025884,-0.333333333
709,osun,eripa,nigeria,8,2,-0.211983355,1,7.9189,4.813,7.9,4.8,-1.389511526,-1.5441221,2,0.3333333333333333,-2.934025884,-0.333333333
710,osun,eripa,nigeria,5,0,-0.509810087,,7.9189,4.813,7.9,4.8,-1.389511526,-1.5441221,2,0.3333333333333333,-2.934025884,-0.333333333
711,osun,eripa,nigeria,4,2,0.5849716067919041,0,7.9189,4.813,7.9,4.8,-1.389511526,-1.5441221,2,0.3333333333333333,-2.934025884,-0.333333333
712,osun,eripa,nigeria,5,3,1.2567287915783134,0,7.9189,4.813,7.9,4.8,-1.389511526,-1.5441221,2,0.3333333333333333,-2.934025884,-0.333333333
713,osun,eripa,nigeria,5,0,1.2988245304444348,,7.9189,4.813,7.9,4.8,-1.389511526,-1.5441221,2,0.3333333333333333,-2.934025884,-0.333333333
714,osun,eripa,nigeria,6,0,1.3813289841718213,,7.9189,4.813,7.9,4.8,-1.389511526,-1.5441221,2,0.3333333333333333,-2.934025884,-0.333333333
715,lagos,fadairo,nigeria,6,1,1.833067226244283,1,6.510233177,3.330841291,6.5,3.35,0,0,0,0,0,0
716,lagos,fadairo,nigeria,4,2,2.062418654,0,6.510233177,3.330841291,6.5,3.35,0,0,0,0,0,0
717,lagos,fadairo,nigeria,4,1,2.2011583641927475,1,6.510233177,3.330841291,6.5,3.35,0,0,0,0,0,0
718,lagos,fadairo,nigeria,6,2,1.7962527368164576,1,6.510233177,3.330841291,6.5,3.35,0,0,0,0,0,0
719,lagos,fadairo,nigeria,2,1,3.356723199073624,1,6.510233177,3.330841291,6.5,3.35,0,0,0,0,0,0
720,lagos,fadairo,nigeria,5,2,2.632940461,1,6.510233177,3.330841291,6.5,3.35,0,0,0,0,0,0
721,lagos,fadairo,nigeria,4,2,3.190619861850561,0,6.510233177,3.330841291,6.5,3.35,0,0,0,0,0,0
722,lagos,fadairo,nigeria,3,1,1.6661558164210022,0,6.510233177,3.330841291,6.5,3.35,0,0,0,0,0,0
723,lagos,fadairo,nigeria,2,1,3.1900244137214697,0,6.510233177,3.330841291,6.5,3.35,0,0,0,0,0,0
724,lagos,fadairo,nigeria,5,1,3.137416340312324,0,6.510233177,3.330841291,6.5,3.35,0,0,0,0,0,0
725,lagos,fadairo,nigeria,7,3,1.583129365508315,1,6.510233177,3.330841291,6.5,3.35,0,0,0,0,0,0
726,lagos,fadairo,nigeria,3,1,2.7402145434561445,0,6.510233177,3.330841291,6.5,3.35,0,0,0,0,0,0
727,lagos,fadairo,nigeria,4,2,3.0630227737724787,1,6.510233177,3.330841291,6.5,3.35,0,0,0,0,0,0
728,lagos,fadairo,nigeria,6,1,1.432863423,1,6.510233177,3.330841291,6.5,3.35,0,0,0,0,0,0
729,lagos,fadairo,nigeria,1,1,1.6811866945379013,0,6.510233177,3.330841291,6.5,3.35,0,0,0,0,0,0
730,lagos,fadairo,nigeria,6,1,2.732507859043509,0,6.510233177,3.330841291,6.5,3.35,0,0,0,0,0,0
731,lagos,fadairo,nigeria,3,1,1.621063182070306,0,6.510233177,3.330841291,6.5,3.35,0,0,0,0,0,0
732,lagos,fadairo,nigeria,6,1,3.311630564722928,1,6.510233177,3.330841291,6.5,3.35,0,0,0,0,0,0
733,lagos,fadairo,nigeria,1,2,1.6436094992456542,0,6.510233177,3.330841291,6.5,3.35,0,0,0,0,0,0
734,lagos,fadairo,nigeria,9,2,0.8854247652870763,0,6.510233177,3.330841291,6.5,3.35,0,0,0,0,0,0
735,lagos,fadairo,nigeria,2,3,2.2670716625321927,1,6.510233177,3.330841291,6.5,3.35,0,0,0,0,0,0
736,lagos,fadairo,nigeria,1,0,1.6436094992456542,,6.510233177,3.330841291,6.5,3.35,0,0,0,0,0,0
737,lagos,fadairo,nigeria,3,0,3.325897764902652,,6.510233177,3.330841291,6.5,3.35,0,0,0,0,0,0
738,lagos,fadairo,nigeria,4,0,2.7633332932144814,,6.510233177,3.330841291,6.5,3.35,0,0,0,0,0,0
739,lagos,fadairo,nigeria,5,0,1.275517389224437,,6.510233177,3.330841291,6.5,3.35,0,0,0,0,0,0
740,katsina,gande,nigeria,23,0,-3.759246592,,13.10981256,7.765834349,13.1,7.75,-1.472665668,-1.475122074,1.1666666666666667,1,-1.699033578,0
741,katsina,gande,nigeria,5,0,-3.643246182,,13.10981256,7.765834349,13.1,7.75,-1.472665668,-1.475122074,1.1666666666666667,1,-1.699033578,0
743,katsina,gande,nigeria,4,0,-3.892614797,,13.10981256,7.765834349,13.1,7.75,-1.472665668,-1.475122074,1.1666666666666667,1,-1.699033578,0
744,katsina,gande,nigeria,4,0,-2.91357887,,13.10981256,7.765834349,13.1,7.75,-1.472665668,-1.475122074,1.1666666666666667,1,-1.699033578,0
745,katsina,gande,nigeria,7,1,-4.118077969,1,13.10981256,7.765834349,13.1,7.75,-1.472665668,-1.475122074,1.1666666666666667,1,-1.699033578,0
746,katsina,gande,nigeria,3,0,-3.635730743,1,13.10981256,7.765834349,13.1,7.75,-1.472665668,-1.475122074,1.1666666666666667,1,-1.699033578,0
747,katsina,gande,nigeria,7,0,-3.631221479,1,13.10981256,7.765834349,13.1,7.75,-1.472665668,-1.475122074,1.1666666666666667,1,-1.699033578,0
749,katsina,gande,nigeria,7,0,-3.960253748,,13.10981256,7.765834349,13.1,7.75,-1.472665668,-1.475122074,1.1666666666666667,1,-1.699033578,0
750,katsina,gande,nigeria,7,2,-3.594395828,1,13.10981256,7.765834349,13.1,7.75,-1.472665668,-1.475122074,1.1666666666666667,1,-1.699033578,0
751,katsina,gande,nigeria,6,0,-2.871256271,,13.10981256,7.765834349,13.1,7.75,-1.472665668,-1.475122074,1.1666666666666667,1,-1.699033578,0
752,katsina,gande,nigeria,7,0,-3.173232959,,13.10981256,7.765834349,13.1,7.75,-1.472665668,-1.475122074,1.1666666666666667,1,-1.699033578,0
753,katsina,gande,nigeria,8,1,-3.922676553,1,13.10981256,7.765834349,13.1,7.75,-1.472665668,-1.475122074,1.1666666666666667,1,-1.699033578,0
754,katsina,gande,nigeria,3,0,-2.557296736,,13.10981256,7.765834349,13.1,7.75,-1.472665668,-1.475122074,1.1666666666666667,1,-1.699033578,0
755,katsina,gande,nigeria,12,1,-3.937707431,1,13.10981256,7.765834349,13.1,7.75,-1.472665668,-1.475122074,1.1666666666666667,1,-1.699033578,0
756,katsina,gande,nigeria,3,0,-3.562099882,,13.10981256,7.765834349,13.1,7.75,-1.472665668,-1.475122074,1.1666666666666667,1,-1.699033578,0
757,katsina,gande,nigeria,12,0,-3.620865241,,13.10981256,7.765834349,13.1,7.75,-1.472665668,-1.475122074,1.1666666666666667,1,-1.699033578,0
758,katsina,gande,nigeria,4,0,-3.090654374,,13.10981256,7.765834349,13.1,7.75,-1.472665668,-1.475122074,1.1666666666666667,1,-1.699033578,0
759,katsina,gande,nigeria,5,0,-2.856225392,1,13.10981256,7.765834349,13.1,7.75,-1.472665668,-1.475122074,1.1666666666666667,1,-1.699033578,0
760,katsina,gande,nigeria,3,0,-2.647482005,,13.10981256,7.765834349,13.1,7.75,-1.472665668,-1.475122074,1.1666666666666667,1,-1.699033578,0
761,katsina,gande,nigeria,6,1,-3.892614797,1,13.10981256,7.765834349,13.1,7.75,-1.472665668,-1.475122074,1.1666666666666667,1,-1.699033578,0
762,katsina,gande,nigeria,7,0,-3.907645675,,13.10981256,7.765834349,13.1,7.75,-1.472665668,-1.475122074,1.1666666666666667,1,-1.699033578,0
763,katsina,gande,nigeria,7,1,-3.907645675,1,13.10981256,7.765834349,13.1,7.75,-1.472665668,-1.475122074,1.1666666666666667,1,-1.699033578,0
764,katsina,gande,nigeria,24,0,-2.963368725,,13.10981256,7.765834349,13.1,7.75,-1.472665668,-1.475122074,1.1666666666666667,1,-1.699033578,0
765,katsina,gande,nigeria,3,0,-2.279977043,1,13.10981256,7.765834349,13.1,7.75,-1.472665668,-1.475122074,1.1666666666666667,1,-1.699033578,0
766,katsina,gande,nigeria,10,0,-3.825141221,,13.10981256,7.765834349,13.1,7.75,-1.472665668,-1.475122074,1.1666666666666667,1,-1.699033578,0
767,katsina,gande,nigeria,10,0,-2.370162312,1,13.10981256,7.765834349,13.1,7.75,-1.472665668,-1.475122074,1.1666666666666667,1,-1.699033578,0
768,katsina,gande,nigeria,13,1,-3.94898059,0,13.10981256,7.765834349,13.1,7.75,-1.472665668,-1.475122074,1.1666666666666667,1,-1.699033578,0
769,katsina,gande,nigeria,8,0,-3.922676553,1,13.10981256,7.765834349,13.1,7.75,-1.472665668,-1.475122074,1.1666666666666667,1,-1.699033578,0
770,katsina,gande,nigeria,4,0,-3.892614797,,13.10981256,7.765834349,13.1,7.75,-1.472665668,-1.475122074,1.1666666666666667,1,-1.699033578,0
772,katsina,gande,nigeria,8,0,-3.922676553,1,13.10981256,7.765834349,13.1,7.75,-1.472665668,-1.475122074,1.1666666666666667,1,-1.699033578,0
773,katsina,gande,nigeria,5,0,-3.643246182,1,13.10981256,7.765834349,13.1,7.75,-1.472665668,-1.475122074,1.1666666666666667,1,-1.699033578,0
774,katsina,gande,nigeria,7,1,-2.46034758,1,13.10981256,7.765834349,13.1,7.75,-1.472665668,-1.475122074,1.1666666666666667,1,-1.699033578,0
775,katsina,gande,nigeria,9,2,-3.472528524,1,13.10981256,7.765834349,13.1,7.75,-1.472665668,-1.475122074,1.1666666666666667,1,-1.699033578,0
776,kano,garin dingum,nigeria,5,7,-2.666598797,0,12.1803,8.6125,12.2,8.6,-1.597661901,-1.679513621,1.6,0.8333333333333334,-2.55346055,-0.833333333
777,kano,garin dingum,nigeria,12,2,-1.788779976,0,12.1803,8.6125,12.2,8.6,-1.597661901,-1.679513621,1.6,0.8333333333333334,-2.55346055,-0.833333333
778,kano,garin dingum,nigeria,12,3,-1.881725275,0,12.1803,8.6125,12.2,8.6,-1.597661901,-1.679513621,1.6,0.8333333333333334,-2.55346055,-0.833333333
779,kano,garin dingum,nigeria,15,0,-3.142341803,,12.1803,8.6125,12.2,8.6,-1.597661901,-1.679513621,1.6,0.8333333333333334,-2.55346055,-0.833333333
780,kano,garin dingum,nigeria,15,2,-1.011220929,0,12.1803,8.6125,12.2,8.6,-1.597661901,-1.679513621,1.6,0.8333333333333334,-2.55346055,-0.833333333
781,kano,garin dingum,nigeria,11,2,-1.851503308,0,12.1803,8.6125,12.2,8.6,-1.597661901,-1.679513621,1.6,0.8333333333333334,-2.55346055,-0.833333333
782,kano,garin dingum,nigeria,2,1,-2.621506162,0,12.1803,8.6125,12.2,8.6,-1.597661901,-1.679513621,1.6,0.8333333333333334,-2.55346055,-0.833333333
783,kano,gaya,nigeria,13,0,-2.94526549,,11.7816,9.0285,11.8,9.05,-1.562000791,-1.646926363,1.6666666666666667,0.6666666666666666,-2.613815983,-0.166666667
784,kano,gaya,nigeria,8,0,-2.651567918,,11.7816,9.0285,11.8,9.05,-1.562000791,-1.646926363,1.6666666666666667,0.6666666666666666,-2.613815983,-0.166666667
785,kano,gaya,nigeria,7,0,-1.060724799,,11.7816,9.0285,11.8,9.05,-1.562000791,-1.646926363,1.6666666666666667,0.6666666666666666,-2.613815983,-0.166666667
786,kano,gaya,nigeria,2,1,-1.849516251,1,11.7816,9.0285,11.8,9.05,-1.562000791,-1.646926363,1.6666666666666667,0.6666666666666666,-2.613815983,-0.166666667
787,kano,gaya,nigeria,6,0,-2.253862586,1,11.7816,9.0285,11.8,9.05,-1.562000791,-1.646926363,1.6666666666666667,0.6666666666666666,-2.613815983,-0.166666667
788,kano,gaya,nigeria,12,2,-2.074979423,0,11.7816,9.0285,11.8,9.05,-1.562000791,-1.646926363,1.6666666666666667,0.6666666666666666,-2.613815983,-0.166666667
789,kano,gaya,nigeria,12,1,-1.872062568,1,11.7816,9.0285,11.8,9.05,-1.562000791,-1.646926363,1.6666666666666667,0.6666666666666666,-2.613815983,-0.166666667
790,kano,gaya,nigeria,7,0,-2.696660553,,11.7816,9.0285,11.8,9.05,-1.562000791,-1.646926363,1.6666666666666667,0.6666666666666666,-2.613815983,-0.166666667
791,kano,gaya,nigeria,10,2,-0.88468004,0,11.7816,9.0285,11.8,9.05,-1.562000791,-1.646926363,1.6666666666666667,0.6666666666666666,-2.613815983,-0.166666667
792,kano,gaya,nigeria,10,1,-0.966947187,0,11.7816,9.0285,11.8,9.05,-1.562000791,-1.646926363,1.6666666666666667,0.6666666666666666,-2.613815983,-0.166666667
793,kano,gaya,nigeria,6,0,-3.562099882,,11.7816,9.0285,11.8,9.05,-1.562000791,-1.646926363,1.6666666666666667,0.6666666666666666,-2.613815983,-0.166666667
794,kano,gaya,nigeria,11,2,-1.462816503,1,11.7816,9.0285,11.8,9.05,-1.562000791,-1.646926363,1.6666666666666667,0.6666666666666666,-2.613815983,-0.166666667
795,kano,gaya,nigeria,24,7,-1.831429846,1,11.7816,9.0285,11.8,9.05,-1.562000791,-1.646926363,1.6666666666666667,0.6666666666666666,-2.613815983,-0.166666667
796,kano,gaya,nigeria,22,2,-1.32497286,0,11.7816,9.0285,11.8,9.05,-1.562000791,-1.646926363,1.6666666666666667,0.6666666666666666,-2.613815983,-0.166666667
797,kano,gaya,nigeria,12,1,-1.47183503,0,11.7816,9.0285,11.8,9.05,-1.562000791,-1.646926363,1.6666666666666667,0.6666666666666666,-2.613815983,-0.166666667
798,kano,gaya,nigeria,12,0,-3.8687738,,11.7816,9.0285,11.8,9.05,-1.562000791,-1.646926363,1.6666666666666667,0.6666666666666666,-2.613815983,-0.166666667
799,kano,gaya,nigeria,9,3,-3.054411166,0,11.7816,9.0285,11.8,9.05,-1.562000791,-1.646926363,1.6666666666666667,0.6666666666666666,-2.613815983,-0.166666667
800,kano,gaya,nigeria,10,0,-3.941780923,,11.7816,9.0285,11.8,9.05,-1.562000791,-1.646926363,1.6666666666666667,0.6666666666666666,-2.613815983,-0.166666667
801,kano,gaya,nigeria,2,0,-1.458877824,,11.7816,9.0285,11.8,9.05,-1.562000791,-1.646926363,1.6666666666666667,0.6666666666666666,-2.613815983,-0.166666667
802,kano,gaya,nigeria,10,0,-1.100736744,,11.7816,9.0285,11.8,9.05,-1.562000791,-1.646926363,1.6666666666666667,0.6666666666666666,-2.613815983,-0.166666667
803,kano,gaya,nigeria,5,0,-1.879578007,,11.7816,9.0285,11.8,9.05,-1.562000791,-1.646926363,1.6666666666666667,0.6666666666666666,-2.613815983,-0.166666667
804,kano,gaya,nigeria,11,0,-0.399332339,,11.7816,9.0285,11.8,9.05,-1.562000791,-1.646926363,1.6666666666666667,0.6666666666666666,-2.613815983,-0.166666667
805,kano,gaya,nigeria,4,0,-1.026905323,,11.7816,9.0285,11.8,9.05,-1.562000791,-1.646926363,1.6666666666666667,0.6666666666666666,-2.613815983,-0.166666667
806,kano,gaya,nigeria,5,0,0.9763708580331192,,11.7816,9.0285,11.8,9.05,-1.562000791,-1.646926363,1.6666666666666667,0.6666666666666666,-2.613815983,-0.166666667
807,kano,gaya,nigeria,19,0,-2.698539413,,11.7816,9.0285,11.8,9.05,-1.562000791,-1.646926363,1.6666666666666667,0.6666666666666666,-2.613815983,-0.166666667
808,kano,gaya,nigeria,4,0,-1.375637549,,11.7816,9.0285,11.8,9.05,-1.562000791,-1.646926363,1.6666666666666667,0.6666666666666666,-2.613815983,-0.166666667
809,kano,gaya,nigeria,9,0,-2.138815776,,11.7816,9.0285,11.8,9.05,-1.562000791,-1.646926363,1.6666666666666667,0.6666666666666666,-2.613815983,-0.166666667
810,kano,gaya,nigeria,3,1,-1.281108253,1,11.7816,9.0285,11.8,9.05,-1.562000791,-1.646926363,1.6666666666666667,0.6666666666666666,-2.613815983,-0.166666667
811,kano,gaya,nigeria,10,0,-1.612217644,,11.7816,9.0285,11.8,9.05,-1.562000791,-1.646926363,1.6666666666666667,0.6666666666666666,-2.613815983,-0.166666667
812,kano,gaya,nigeria,6,0,-2.276408904,,11.7816,9.0285,11.8,9.05,-1.562000791,-1.646926363,1.6666666666666667,0.6666666666666666,-2.613815983,-0.166666667
813,kano,gaya,nigeria,13,2,-2.38162505,1,11.7816,9.0285,11.8,9.05,-1.562000791,-1.646926363,1.6666666666666667,0.6666666666666666,-2.613815983,-0.166666667
