MP_CODE,MP_NAME,MN_CODE,MN_NAME,DC_MN_C,DC_NAME,PR_CODE,PR_NAME
17146,Witsand,171,City of Cape Town,171,City of Cape Town,1,WESTERN CAPE
19101,Bitterfontein,191,West Coast,1,West Coast District Municipality,1,WESTERN CAPE
19102,Hexberg State Forest,191,West Coast,1,West Coast District Municipality,1,WESTERN CAPE
19103,Jutteneiland,191,West Coast,1,West Coast District Municipality,1,WESTERN CAPE
19104,Kliprand,191,West Coast,1,West Coast District Municipality,1,WESTERN CAPE
19105,Malgaseiland,191,West Coast,1,West Coast District Municipality,1,WESTERN CAPE
19106,Marcus Island,191,West Coast,1,West Coast District Municipality,1,WESTERN CAPE
19107,Nuwerus,191,West Coast,1,West Coast District Municipality,1,WESTERN CAPE
19108,Rietpoort,191,West Coast,1,West Coast District Municipality,1,WESTERN CAPE
19109,Skaapeiland,191,West Coast,1,West Coast District Municipality,1,WESTERN CAPE
19110,Vondelingeiland,191,West Coast,1,West Coast District Municipality,1,WESTERN CAPE
19111,West Coast,191,West Coast,1,West Coast District Municipality,1,WESTERN CAPE
19201,Breede River,192,Breede River,2,Boland District Municipality,1,WESTERN CAPE
19202,Langeberg,192,Breede River,2,Boland District Municipality,1,WESTERN CAPE
19301,Overberg,193,Overberg,3,Overberg District Municipality,1,WESTERN CAPE
19302,Skipskop,193,Overberg,3,Overberg District Municipality,1,WESTERN CAPE
19401,Baviaanskloof State Forest,194,South Cape,4,Eden District Municipality,1,WESTERN CAPE
19402,Formosa State Forest,194,South Cape,4,Eden District Municipality,1,WESTERN CAPE
19403,Haarlem,194,South Cape,4,Eden District Municipality,1,WESTERN CAPE
19404,Kamnassieberg State Forest,194,South Cape,4,Eden District Municipality,1,WESTERN CAPE
19405,Nietgenaamd Nature Reserve,194,South Cape,4,Eden District Municipality,1,WESTERN CAPE
19406,South Cape,194,South Cape,4,Eden District Municipality,1,WESTERN CAPE
19407,Swartberg State Forest,194,South Cape,4,Eden District Municipality,1,WESTERN CAPE
19408,Uniondale,194,South Cape,4,Eden District Municipality,1,WESTERN CAPE
19501,Central Karoo,195,Central Karoo,5,Central Karoo District Municipality,1,WESTERN CAPE
19502,Karoo National Park,195,Central Karoo,5,Central Karoo District Municipality,1,WESTERN CAPE
19503,Murraysburg,195,Central Karoo,5,Central Karoo District Municipality,1,WESTERN CAPE
19504,Murraysburg Township,195,Central Karoo,5,Central Karoo District Municipality,1,WESTERN CAPE
20101,Aberdeen,201,Camdeboo,10,Cacadu District Municipality,2,EASTERN CAPE
20102,Camdeboo,201,Camdeboo,10,Cacadu District Municipality,2,EASTERN CAPE
20103,Graaff Reinet,201,Camdeboo,10,Cacadu District Municipality,2,EASTERN CAPE
20104,New Bethesda,201,Camdeboo,10,Cacadu District Municipality,2,EASTERN CAPE
20105,Thembalesizwe,201,Camdeboo,10,Cacadu District Municipality,2,EASTERN CAPE
20106,uMasizakhe,201,Camdeboo,10,Cacadu District Municipality,2,EASTERN CAPE
20201,Blue Crane Route,202,Blue Crane Route,10,Cacadu District Municipality,2,EASTERN CAPE
20202,Bongweni,202,Blue Crane Route,10,Cacadu District Municipality,2,EASTERN CAPE
20203,Cookhouse,202,Blue Crane Route,10,Cacadu District Municipality,2,EASTERN CAPE
20204,Khayanisho,202,Blue Crane Route,10,Cacadu District Municipality,2,EASTERN CAPE
20205,KwaNojoli,202,Blue Crane Route,10,Cacadu District Municipality,2,EASTERN CAPE
20206,Pearston,202,Blue Crane Route,10,Cacadu District Municipality,2,EASTERN CAPE
20207,Somerset East,202,Blue Crane Route,10,Cacadu District Municipality,2,EASTERN CAPE
20301,Ikwezi,203,Ikwezi,10,Cacadu District Municipality,2,EASTERN CAPE
20302,Jansenville,203,Ikwezi,10,Cacadu District Municipality,2,EASTERN CAPE
20303,Klipplaat,203,Ikwezi,10,Cacadu District Municipality,2,EASTERN CAPE
20304,KwaZamukucinga,203,Ikwezi,10,Cacadu District Municipality,2,EASTERN CAPE
20305,Wongalethu,203,Ikwezi,10,Cacadu District Municipality,2,EASTERN CAPE
20401,Albany,204,Makana,10,Cacadu District Municipality,2,EASTERN CAPE
20402,Fingo Village,204,Makana,10,Cacadu District Municipality,2,EASTERN CAPE
20403,Grahamstown,204,Makana,10,Cacadu District Municipality,2,EASTERN CAPE
20404,Makana,204,Makana,10,Cacadu District Municipality,2,EASTERN CAPE
20405,Rhini,204,Makana,10,Cacadu District Municipality,2,EASTERN CAPE
20406,Riebeeck-East,204,Makana,10,Cacadu District Municipality,2,EASTERN CAPE
20501,Alexandria,205,Ndlambe,10,Cacadu District Municipality,2,EASTERN CAPE
20502,Bathurst,205,Ndlambe,10,Cacadu District Municipality,2,EASTERN CAPE
20503,Boknesstrand,205,Ndlambe,10,Cacadu District Municipality,2,EASTERN CAPE
20504,Canon Rocks,205,Ndlambe,10,Cacadu District Municipality,2,EASTERN CAPE
20505,Ekuphumleni,205,Ndlambe,10,Cacadu District Municipality,2,EASTERN CAPE
20506,Kasuka,205,Ndlambe,10,Cacadu District Municipality,2,EASTERN CAPE
20507,Kenton-on-Sea,205,Ndlambe,10,Cacadu District Municipality,2,EASTERN CAPE
20508,Kleinemonde,205,Ndlambe,10,Cacadu District Municipality,2,EASTERN CAPE
20509,Kwanonqubela,205,Ndlambe,10,Cacadu District Municipality,2,EASTERN CAPE
20510,Ndlambe,205,Ndlambe,10,Cacadu District Municipality,2,EASTERN CAPE
20511,Nkwenkwezi,205,Ndlambe,10,Cacadu District Municipality,2,EASTERN CAPE
20512,Nolukhanyo,205,Ndlambe,10,Cacadu District Municipality,2,EASTERN CAPE
20513,Port Alfred,205,Ndlambe,10,Cacadu District Municipality,2,EASTERN CAPE
20601,Addo,206,Sunday's River Valley,10,Cacadu District Municipality,2,EASTERN CAPE
20602,Addo Elephant National Park,206,Sunday's River Valley,10,Cacadu District Municipality,2,EASTERN CAPE
20603,Barsheba,206,Sunday's River Valley,10,Cacadu District Municipality,2,EASTERN CAPE
20604,Bontrug,206,Sunday's River Valley,10,Cacadu District Municipality,2,EASTERN CAPE
20605,Enon,206,Sunday's River Valley,10,Cacadu District Municipality,2,EASTERN CAPE
20606,Kirkwood,206,Sunday's River Valley,10,Cacadu District Municipality,2,EASTERN CAPE
20607,KwaZenzele,206,Sunday's River Valley,10,Cacadu District Municipality,2,EASTERN CAPE
20608,Nomathamsanqa,206,Sunday's River Valley,10,Cacadu District Municipality,2,EASTERN CAPE
20609,Paterson,206,Sunday's River Valley,10,Cacadu District Municipality,2,EASTERN CAPE
20610,Sunday's River Valley,206,Sunday's River Valley,10,Cacadu District Municipality,2,EASTERN CAPE
20701,Baviaans,207,Baviaans,10,Cacadu District Municipality,2,EASTERN CAPE
20702,Steytlerville,207,Baviaans,10,Cacadu District Municipality,2,EASTERN CAPE
20703,Vuyolwetho,207,Baviaans,10,Cacadu District Municipality,2,EASTERN CAPE
20704,Willowmore,207,Baviaans,10,Cacadu District Municipality,2,EASTERN CAPE
20801,Aston Bay,208,Kouga,10,Cacadu District Municipality,2,EASTERN CAPE
20802,Cape St Francis,208,Kouga,10,Cacadu District Municipality,2,EASTERN CAPE
20803,Hankey,208,Kouga,10,Cacadu District Municipality,2,EASTERN CAPE
20804,Humansdorp,208,Kouga,10,Cacadu District Municipality,2,EASTERN CAPE
20805,Jeffreys Bay,208,Kouga,10,Cacadu District Municipality,2,EASTERN CAPE
20806,Kouga,208,Kouga,10,Cacadu District Municipality,2,EASTERN CAPE
20807,KwaNomzamo,208,Kouga,10,Cacadu District Municipality,2,EASTERN CAPE
20808,Loerie,208,Kouga,10,Cacadu District Municipality,2,EASTERN CAPE
20809,Oyster Bay,208,Kouga,10,Cacadu District Municipality,2,EASTERN CAPE
20810,Paradise Beach,208,Kouga,10,Cacadu District Municipality,2,EASTERN CAPE
20811,Patensie,208,Kouga,10,Cacadu District Municipality,2,EASTERN CAPE
20812,St Francis Bay,208,Kouga,10,Cacadu District Municipality,2,EASTERN CAPE
20813,Sunnyside,208,Kouga,10,Cacadu District Municipality,2,EASTERN CAPE
20814,Thornhill,208,Kouga,10,Cacadu District Municipality,2,EASTERN CAPE
20815,Weston,208,Kouga,10,Cacadu District Municipality,2,EASTERN CAPE
20901,Boskop,209,Kou-Kamma,10,Cacadu District Municipality,2,EASTERN CAPE
20902,Coldstream,209,Kou-Kamma,10,Cacadu District Municipality,2,EASTERN CAPE
20903,Joubertina,209,Kou-Kamma,10,Cacadu District Municipality,2,EASTERN CAPE
20904,Kagiso Height,209,Kou-Kamma,10,Cacadu District Municipality,2,EASTERN CAPE
20905,Kareedouw,209,Kou-Kamma,10,Cacadu District Municipality,2,EASTERN CAPE
20906,Kou-Kamma,209,Kou-Kamma,10,Cacadu District Municipality,2,EASTERN CAPE
20907,Krakeel Rivier,209,Kou-Kamma,10,Cacadu District Municipality,2,EASTERN CAPE
20908,Louterwater,209,Kou-Kamma,10,Cacadu District Municipality,2,EASTERN CAPE
20909,Sanddrif,209,Kou-Kamma,10,Cacadu District Municipality,2,EASTERN CAPE
20910,Stormsrivier,209,Kou-Kamma,10,Cacadu District Municipality,2,EASTERN CAPE
20911,Thornham,209,Kou-Kamma,10,Cacadu District Municipality,2,EASTERN CAPE
20912,Tsitsikamabos National Park,209,Kou-Kamma,10,Cacadu District Municipality,2,EASTERN CAPE
20913,Tweeriviere,209,Kou-Kamma,10,Cacadu District Municipality,2,EASTERN CAPE
20914,Uitkyk,209,Kou-Kamma,10,Cacadu District Municipality,2,EASTERN CAPE
20915,Witelsbos,209,Kou-Kamma,10,Cacadu District Municipality,2,EASTERN CAPE
20916,Woodslands,209,Kou-Kamma,10,Cacadu District Municipality,2,EASTERN CAPE
21001,Bashee,210,Mbhashe,12,Amatole,2,EASTERN CAPE
21002,Bonkolo,210,Mbhashe,12,Amatole,2,EASTERN CAPE
21003,Cizela,210,Mbhashe,12,Amatole,2,EASTERN CAPE
21004,Ebongweni,210,Mbhashe,12,Amatole,2,EASTERN CAPE
21005,Ebotwe,210,Mbhashe,12,Amatole,2,EASTERN CAPE
21006,Elliotdale,210,Mbhashe,12,Amatole,2,EASTERN CAPE
21007,Emvelini,210,Mbhashe,12,Amatole,2,EASTERN CAPE
21008,Gcaleka-Ngchana,210,Mbhashe,12,Amatole,2,EASTERN CAPE
21009,Hala,210,Mbhashe,12,Amatole,2,EASTERN CAPE
21010,Idutywa Part 1,210,Mbhashe,12,Amatole,2,EASTERN CAPE
21011,Jalamba,210,Mbhashe,12,Amatole,2,EASTERN CAPE
21012,Kwamkoloza,210,Mbhashe,12,Amatole,2,EASTERN CAPE
21013,Mpeko,210,Mbhashe,12,Amatole,2,EASTERN CAPE
21014,Ngqwangele,210,Mbhashe,12,Amatole,2,EASTERN CAPE
21015,Ngubezulu,210,Mbhashe,12,Amatole,2,EASTERN CAPE
21016,Ntonga,210,Mbhashe,12,Amatole,2,EASTERN CAPE
21017,Ntshatshongo,210,Mbhashe,12,Amatole,2,EASTERN CAPE
21018,Willowvale,210,Mbhashe,12,Amatole,2,EASTERN CAPE
21019,Idutywa Part 2,210,Mbhashe,12,Amatole,2,EASTERN CAPE
21101,Amabhele,211,Mnquma,12,Amatole,2,EASTERN CAPE
21102,Amahlubi,211,Mnquma,12,Amatole,2,EASTERN CAPE
21103,Amambalu,211,Mnquma,12,Amatole,2,EASTERN CAPE
21104,Amazizi,211,Mnquma,12,Amatole,2,EASTERN CAPE
21105,Butterworth,211,Mnquma,12,Amatole,2,EASTERN CAPE
21106,Fingo,211,Mnquma,12,Amatole,2,EASTERN CAPE
21107,Gcaleka,211,Mnquma,12,Amatole,2,EASTERN CAPE
21108,Gqogqora,211,Mnquma,12,Amatole,2,EASTERN CAPE
21109,Imidushane,211,Mnquma,12,Amatole,2,EASTERN CAPE
21110,Jalamba,211,Mnquma,12,Amatole,2,EASTERN CAPE
21111,Kentani Part 1,211,Mnquma,12,Amatole,2,EASTERN CAPE
21112,Kwebulana,211,Mnquma,12,Amatole,2,EASTERN CAPE
21113,Lindinxiwa,211,Mnquma,12,Amatole,2,EASTERN CAPE
21114,Mac Vigar,211,Mnquma,12,Amatole,2,EASTERN CAPE
21115,Mazeppa Bay,211,Mnquma,12,Amatole,2,EASTERN CAPE
21116,Mazizini,211,Mnquma,12,Amatole,2,EASTERN CAPE
21117,Mnquma,211,Mnquma,12,Amatole,2,EASTERN CAPE
21118,Mtoto,211,Mnquma,12,Amatole,2,EASTERN CAPE
21119,Ngqwara,211,Mnquma,12,Amatole,2,EASTERN CAPE
21120,Ngubezulu,211,Mnquma,12,Amatole,2,EASTERN CAPE
21121,Ngusi,211,Mnquma,12,Amatole,2,EASTERN CAPE
21122,Nqadu,211,Mnquma,12,Amatole,2,EASTERN CAPE
21123,Nqamakwe,211,Mnquma,12,Amatole,2,EASTERN CAPE
21124,Ntshatshongo,211,Mnquma,12,Amatole,2,EASTERN CAPE
21125,Qolora,211,Mnquma,12,Amatole,2,EASTERN CAPE
21126,Qolora Mouth,211,Mnquma,12,Amatole,2,EASTERN CAPE
21127,Springs,211,Mnquma,12,Amatole,2,EASTERN CAPE
21128,Teko,211,Mnquma,12,Amatole,2,EASTERN CAPE
21129,Tutura,211,Mnquma,12,Amatole,2,EASTERN CAPE
21130,Tyhali,211,Mnquma,12,Amatole,2,EASTERN CAPE
21131,Kentani Part 2,211,Mnquma,12,Amatole,2,EASTERN CAPE
21201,Cintsa,212,Great Kei,12,Amatole,2,EASTERN CAPE
21202,Cintsa East,212,Great Kei,12,Amatole,2,EASTERN CAPE
21203,Cwili,212,Great Kei,12,Amatole,2,EASTERN CAPE
21204,Great Kei,212,Great Kei,12,Amatole,2,EASTERN CAPE
21205,Haga Haga,212,Great Kei,12,Amatole,2,EASTERN CAPE
21206,Kei Mouth,212,Great Kei,12,Amatole,2,EASTERN CAPE
21207,Komga,212,Great Kei,12,Amatole,2,EASTERN CAPE
21208,Kwelera,212,Great Kei,12,Amatole,2,EASTERN CAPE
21209,Kwelera Point,212,Great Kei,12,Amatole,2,EASTERN CAPE
21210,Mooiplaas,212,Great Kei,12,Amatole,2,EASTERN CAPE
21211,Morgans Bay,212,Great Kei,12,Amatole,2,EASTERN CAPE
21212,Ocean View,212,Great Kei,12,Amatole,2,EASTERN CAPE
21213,Qumrha,212,Great Kei,12,Amatole,2,EASTERN CAPE
21301,Amahlathi Part 2,213,Amahlathi,12,Amatole,2,EASTERN CAPE
21302,Amantinde,213,Amahlathi,12,Amatole,2,EASTERN CAPE
21303,Amazizi,213,Amahlathi,12,Amatole,2,EASTERN CAPE
21304,Cathcart,213,Amahlathi,12,Amatole,2,EASTERN CAPE
21305,Cumakala,213,Amahlathi,12,Amatole,2,EASTERN CAPE
21306,Daliwe,213,Amahlathi,12,Amatole,2,EASTERN CAPE
21307,Dohne,213,Amahlathi,12,Amatole,2,EASTERN CAPE
21308,Eluxolweni,213,Amahlathi,12,Amatole,2,EASTERN CAPE
21309,Emthonjeni,213,Amahlathi,12,Amatole,2,EASTERN CAPE
21310,Frankfort,213,Amahlathi,12,Amatole,2,EASTERN CAPE
21311,Gxulu,213,Amahlathi,12,Amatole,2,EASTERN CAPE
21312,Heckel,213,Amahlathi,12,Amatole,2,EASTERN CAPE
21313,Hlubi,213,Amahlathi,12,Amatole,2,EASTERN CAPE
21314,Katikati,213,Amahlathi,12,Amatole,2,EASTERN CAPE
21315,Keiskammahoek,213,Amahlathi,12,Amatole,2,EASTERN CAPE
21316,Keiskammahoek North,213,Amahlathi,12,Amatole,2,EASTERN CAPE
21317,Lusikisiki,213,Amahlathi,12,Amatole,2,EASTERN CAPE
21318,Marienthal,213,Amahlathi,12,Amatole,2,EASTERN CAPE
21319,Ngqika,213,Amahlathi,12,Amatole,2,EASTERN CAPE
21320,Peelton,213,Amahlathi,12,Amatole,2,EASTERN CAPE
21321,Stutterheim Part 1,213,Amahlathi,12,Amatole,2,EASTERN CAPE
21322,Toise,213,Amahlathi,12,Amatole,2,EASTERN CAPE
21323,Zali's Location,213,Amahlathi,12,Amatole,2,EASTERN CAPE
21324,Zibula,213,Amahlathi,12,Amatole,2,EASTERN CAPE
21325,Zwelitsha,213,Amahlathi,12,Amatole,2,EASTERN CAPE
21326,Amahlathi Part 1,213,Amahlathi,12,Amatole,2,EASTERN CAPE
21327,Stutterheim Part 2,213,Amahlathi,12,Amatole,2,EASTERN CAPE
21401,Airport Township,214,Buffalo City,12,Amatole,2,EASTERN CAPE
21402,Amagasela,214,Buffalo City,12,Amatole,2,EASTERN CAPE
21403,Amahleke,214,Buffalo City,12,Amatole,2,EASTERN CAPE
21404,Amandlambe,214,Buffalo City,12,Amatole,2,EASTERN CAPE
21405,Amantinde,214,Buffalo City,12,Amatole,2,EASTERN CAPE
21406,Area North 1924,214,Buffalo City,12,Amatole,2,EASTERN CAPE
21407,Berlin,214,Buffalo City,12,Amatole,2,EASTERN CAPE
21408,Bisho,214,Buffalo City,12,Amatole,2,EASTERN CAPE
21409,Breidbach,214,Buffalo City,12,Amatole,2,EASTERN CAPE
21410,Buffalo City,214,Buffalo City,12,Amatole,2,EASTERN CAPE
21411,Cambridge,214,Buffalo City,12,Amatole,2,EASTERN CAPE
21412,Dimbaza,214,Buffalo City,12,Amatole,2,EASTERN CAPE
21413,Duncan Village,214,Buffalo City,12,Amatole,2,EASTERN CAPE
21414,East London,214,Buffalo City,12,Amatole,2,EASTERN CAPE
21415,Egoli Township,214,Buffalo City,12,Amatole,2,EASTERN CAPE
21416,Eluxolweni Part 1,214,Buffalo City,12,Amatole,2,EASTERN CAPE
21417,Eluxozweni,214,Buffalo City,12,Amatole,2,EASTERN CAPE
21418,Ententeni,214,Buffalo City,12,Amatole,2,EASTERN CAPE
21419,Gompo Town,214,Buffalo City,12,Amatole,2,EASTERN CAPE
21420,Gonubie,214,Buffalo City,12,Amatole,2,EASTERN CAPE
21421,Ilitha,214,Buffalo City,12,Amatole,2,EASTERN CAPE
21422,Imidashane,214,Buffalo City,12,Amatole,2,EASTERN CAPE
21423,Imidushane,214,Buffalo City,12,Amatole,2,EASTERN CAPE
21424,Imiqayi,214,Buffalo City,12,Amatole,2,EASTERN CAPE
21425,Jaftas,214,Buffalo City,12,Amatole,2,EASTERN CAPE
21426,Joseph Williams,214,Buffalo City,12,Amatole,2,EASTERN CAPE
21427,Kambashe,214,Buffalo City,12,Amatole,2,EASTERN CAPE
21428,Kayser's Beach,214,Buffalo City,12,Amatole,2,EASTERN CAPE
21429,Khambashe,214,Buffalo City,12,Amatole,2,EASTERN CAPE
21430,Kidd's Beach,214,Buffalo City,12,Amatole,2,EASTERN CAPE
21431,King Williams Town,214,Buffalo City,12,Amatole,2,EASTERN CAPE
21432,Macleantown,214,Buffalo City,12,Amatole,2,EASTERN CAPE
21433,Mdantsane,214,Buffalo City,12,Amatole,2,EASTERN CAPE
21434,Mzamonhle,214,Buffalo City,12,Amatole,2,EASTERN CAPE
21435,Nahoon Dam Settlement,214,Buffalo City,12,Amatole,2,EASTERN CAPE
21436,Needs Camp,214,Buffalo City,12,Amatole,2,EASTERN CAPE
21437,Newlands,214,Buffalo City,12,Amatole,2,EASTERN CAPE
21438,Nompumelelo,214,Buffalo City,12,Amatole,2,EASTERN CAPE
21439,Park Ridge,214,Buffalo City,12,Amatole,2,EASTERN CAPE
21440,Parkside,214,Buffalo City,12,Amatole,2,EASTERN CAPE
21441,Peelton,214,Buffalo City,12,Amatole,2,EASTERN CAPE
21442,Pefferville,214,Buffalo City,12,Amatole,2,EASTERN CAPE
21443,Phakamisa,214,Buffalo City,12,Amatole,2,EASTERN CAPE
21444,Phato,214,Buffalo City,12,Amatole,2,EASTERN CAPE
21445,Pierie Main Forest,214,Buffalo City,12,Amatole,2,EASTERN CAPE
21446,Pirie,214,Buffalo City,12,Amatole,2,EASTERN CAPE
21447,Reeston,214,Buffalo City,12,Amatole,2,EASTERN CAPE
21448,Sea Vale,214,Buffalo City,12,Amatole,2,EASTERN CAPE
21449,Silverdale,214,Buffalo City,12,Amatole,2,EASTERN CAPE
21450,Skobeni,214,Buffalo City,12,Amatole,2,EASTERN CAPE
21451,Sunrise-On-Sea,214,Buffalo City,12,Amatole,2,EASTERN CAPE
21452,Tyusha,214,Buffalo City,12,Amatole,2,EASTERN CAPE
21453,Umqwakwebe,214,Buffalo City,12,Amatole,2,EASTERN CAPE
21454,Zwelitsha,214,Buffalo City,12,Amatole,2,EASTERN CAPE
21455,Eluxolweni Part 2,214,Buffalo City,12,Amatole,2,EASTERN CAPE
21501,Amahlubi,215,Ngqushwa,12,Amatole,2,EASTERN CAPE
21502,Amambalu,215,Ngqushwa,12,Amatole,2,EASTERN CAPE
21503,Bhele,215,Ngqushwa,12,Amatole,2,EASTERN CAPE
21504,Dabi,215,Ngqushwa,12,Amatole,2,EASTERN CAPE
21505,Glenmore,215,Ngqushwa,12,Amatole,2,EASTERN CAPE
21506,Hamburg,215,Ngqushwa,12,Amatole,2,EASTERN CAPE
21507,Imidushane,215,Ngqushwa,12,Amatole,2,EASTERN CAPE
21508,Imiqayi,215,Ngqushwa,12,Amatole,2,EASTERN CAPE
21509,Mareledwana,215,Ngqushwa,12,Amatole,2,EASTERN CAPE
21510,Mhala,215,Ngqushwa,12,Amatole,2,EASTERN CAPE
21511,Mpheweni,215,Ngqushwa,12,Amatole,2,EASTERN CAPE
21512,Msuthu,215,Ngqushwa,12,Amatole,2,EASTERN CAPE
21513,Ngqushwa,215,Ngqushwa,12,Amatole,2,EASTERN CAPE
21514,Njokweni,215,Ngqushwa,12,Amatole,2,EASTERN CAPE
21515,Peddie Part 1,215,Ngqushwa,12,Amatole,2,EASTERN CAPE
21516,Tyefu,215,Ngqushwa,12,Amatole,2,EASTERN CAPE
21517,Peddie Part 2,215,Ngqushwa,12,Amatole,2,EASTERN CAPE
21601,Alice,216,Nkonkobe,12,Amatole,2,EASTERN CAPE
21602,Amagqunukwebe,216,Nkonkobe,12,Amatole,2,EASTERN CAPE
21603,Amagwala,216,Nkonkobe,12,Amatole,2,EASTERN CAPE
21604,Amajingqi,216,Nkonkobe,12,Amatole,2,EASTERN CAPE
